20191222,Genclerbirligi,GEN,2,Sivasspor,SIV,2
20191222,Kayserispor,KAY,1,Istanbul Basaksehir,IST,4
20191222,Fenerbahce,FEN,3,Besiktas,BES,1
20191221,Yeni Malatyaspor,YEN,0,Caykur Rizespor,CAY,2
20191221,Kasimpasa,KAS,3,Gazisehir Gaziantep,GAZ,4
20191221,Goztepe,GOZ,2,Galatasaray,GAL,1
20191220,Antalyaspor,ANT,2,Ankaragucu,ANK,2
20191215,Gazisehir Gaziantep,GAZ,3,Kayserispor,KAY,0
20191215,Sivasspor,SIV,3,Fenerbahce,FEN,1
20191215,Besiktas,BES,0,Yeni Malatyaspor,YEN,2
20191214,Caykur Rizespor,CAY,0,Kasimpasa,KAS,3
20191214,Genclerbirligi,GEN,3,Goztepe,GOZ,1
20191214,Galatasaray,GAL,2,Ankaragucu,ANK,2
20191213,Alanyaspor K,ALA,0,Antalyaspor,ANT,0
20191209,Kayserispor,KAY,1,Caykur Rizespor,CAY,0
20191208,Konyaspor,KNY,0,Gazisehir Gaziantep,GAZ,0
20191208,Antalyaspor,ANT,1,Trabzonspor,TRAB,3
20191208,Denizlispor,DZL,1,Istanbul Basaksehir,IST,1
20191208,Kasimpasa,KAS,2,Besiktas,BES,3
20191207,Yeni Malatyaspor,YEN,1,Sivasspor,SIV,3
20191207,Ankaragucu,ANK,1,Goztepe,GOZ,3
20191207,Galatasaray,GAL,1,Alanyaspor K,ALA,0
20191206,Fenerbahce,FEN,5,Genclerbirligi,GEN,2
20191202,Besiktas,BES,4,Kayserispor,KAY,1
20191201,Gazisehir Gaziantep,GAZ,1,Denizlispor,DZL,2
20191201,Istanbul Basaksehir,IST,2,Antalyaspor,ANT,0
20191201,Trabzonspor,TRAB,1,Galatasaray,GAL,1
20191130,Caykur Rizespor,CAY,3,Konyaspor,KNY,1
20191130,Sivasspor,SIV,2,Kasimpasa,KAS,0
20191130,Alanyaspor K,ALA,5,Ankaragucu,ANK,0
20191130,Goztepe,GOZ,2,Fenerbahce,FEN,2
20191129,Genclerbirligi,GEN,3,Yeni Malatyaspor,YEN,3
20191125,Antalyaspor,ANT,1,Gazisehir Gaziantep,GAZ,1
20191124,Kayserispor,KAY,1,Sivasspor,SIV,4
20191124,Alanyaspor K,ALA,0,Goztepe,GOZ,1
20191124,Kasimpasa,KAS,1,Genclerbirligi,GEN,2
20191124,Yeni Malatyaspor,YEN,0,Fenerbahce,FEN,0
20191123,Denizlispor,DZL,2,Caykur Rizespor,CAY,0
20191123,Ankaragucu,ANK,0,Trabzonspor,TRAB,3
20191123,Konyaspor,KNY,0,Besiktas,BES,1
20191122,Galatasaray,GAL,0,Istanbul Basaksehir,IST,1
20191110,Goztepe,GOZ,1,Yeni Malatyaspor,YEN,1
20191110,Trabzonspor,TRAB,1,Alanyaspor K,ALA,0
20191110,Besiktas,BES,1,Denizlispor,DZL,0
20191110,Istanbul Basaksehir,IST,2,Ankaragucu,ANK,1
20191109,Genclerbirligi,GEN,2,Kayserispor,KAY,1
20191109,Caykur Rizespor,CAY,1,Antalyaspor,ANT,0
20191109,Sivasspor,SIV,2,Konyaspor,KNY,0
20191109,Gazisehir Gaziantep,GAZ,0,Galatasaray,GAL,2
20191108,Fenerbahce,FEN,3,Kasimpasa,KAS,2
20191104,Ankaragucu,ANK,1,Gazisehir Gaziantep,GAZ,2
20191103,Denizlispor,DZL,0,Sivasspor,SIV,2
20191103,Kasimpasa,KAS,2,Yeni Malatyaspor,YEN,2
20191103,Kayserispor,KAY,1,Fenerbahce,FEN,0
20191102,Konyaspor,KNY,1,Genclerbirligi,GEN,1
20191102,Alanyaspor K,ALA,0,Istanbul Basaksehir,IST,0
20191102,Trabzonspor,TRAB,0,Goztepe,GOZ,1
20191102,Antalyaspor,ANT,1,Besiktas,BES,2
20191101,Galatasaray,GAL,2,Caykur Rizespor,CAY,0
20191028,Istanbul Basaksehir,IST,2,Trabzonspor,TRAB,2
20191027,Yeni Malatyaspor,YEN,4,Kayserispor,KAY,0
20191027,Genclerbirligi,GEN,0,Denizlispor,DZL,2
20191027,Goztepe,GOZ,1,Kasimpasa,KAS,4
20191027,Besiktas,BES,1,Galatasaray,GAL,0
20191026,Sivasspor,SIV,2,Antalyaspor,ANT,1
20191026,Gazisehir Gaziantep,GAZ,1,Alanyaspor K,ALA,1
20191026,Fenerbahce,FEN,5,Konyaspor,KNY,1
20191025,Caykur Rizespor,CAY,2,Ankaragucu,ANK,0
20191021,Konyaspor,KNY,0,Yeni Malatyaspor,YEN,2
20191020,Kayserispor,KAY,1,Kasimpasa,KAS,1
20191020,Alanyaspor K,ALA,5,Caykur Rizespor,CAY,2
20191020,Denizlispor,DZL,1,Fenerbahce,FEN,2
20191019,Antalyaspor,ANT,0,Genclerbirligi,GEN,6
20191019,Istanbul Basaksehir,IST,2,Goztepe,GOZ,1
20191019,Trabzonspor,TRAB,4,Gazisehir Gaziantep,GAZ,1
20191019,Ankaragucu,ANK,0,Besiktas,BES,0
20191018,Galatasaray,GAL,3,Sivasspor,SIV,2
20191006,Sivasspor,SIV,3,Ankaragucu,ANK,1
20191006,Besiktas,BES,2,Alanyaspor K,ALA,0
20191006,Caykur Rizespor,CAY,1,Trabzonspor,TRAB,2
20191006,Gazisehir Gaziantep,GAZ,1,Istanbul Basaksehir,IST,2
20191005,Kasimpasa,KAS,1,Konyaspor,KNY,4
20191005,Goztepe,GOZ,4,Kayserispor,KAY,0
20191005,Genclerbirligi,GEN,0,Galatasaray,GAL,0
20190930,Gazisehir Gaziantep,GAZ,1,Goztepe,GOZ,1
20190927,Istanbul Basaksehir,IST,5,Caykur Rizespor,CAY,0
20190923,Besiktas,BES,1,Istanbul Basaksehir,IST,1
20190923,Sivasspor,SIV,2,Trabzonspor,TRAB,1
20190922,Caykur Rizespor,CAY,1,Gazisehir Gaziantep,GAZ,2
20190922,Genclerbirligi,GEN,1,Alanyaspor K,ALA,1
20190922,Yeni Malatyaspor,YEN,1,Galatasaray,GAL,1
20190921,Kasimpasa,KAS,3,Antalyaspor,ANT,0
20190921,Kayserispor,KAY,1,Denizlispor,DZL,1
20190921,Fenerbahce,FEN,2,Ankaragucu,ANK,1
20190920,Goztepe,GOZ,1,Konyaspor,KNY,0
20190916,Alanyaspor K,ALA,3,Fenerbahce,FEN,1
20190915,Ankaragucu,ANK,0,Yeni Malatyaspor,YEN,4
20190915,Caykur Rizespor,CAY,0,Goztepe,GOZ,0
20190915,Denizlispor,DZL,0,Konyaspor,KNY,1
20190915,Trabzonspor,TRAB,2,Genclerbirligi,GEN,2
20190914,Istanbul Basaksehir,IST,1,Sivasspor,SIV,1
20190914,Antalyaspor,ANT,2,Kayserispor,KAY,2
20190914,Gazisehir Gaziantep,GAZ,3,Besiktas,BES,2
20190901,Genclerbirligi,GEN,1,Istanbul Basaksehir,IST,2
20190901,Sivasspor,SIV,1,Gazisehir Gaziantep,GAZ,1
20190901,Fenerbahce,FEN,1,Trabzonspor,TRAB,1
20190901,Yeni Malatyaspor,YEN,2,Alanyaspor K,ALA,3
20190831,Konyaspor,KNY,2,Antalyaspor,ANT,2
20190831,Besiktas,BES,1,Caykur Rizespor,CAY,1
20190831,Goztepe,GOZ,0,Denizlispor,DZL,0
20190830,Kasimpasa,KAS,0,Ankaragucu,ANK,1
20190830,Kayserispor,KAY,2,Galatasaray,GAL,3
20190826,Gazisehir Gaziantep,GAZ,4,Genclerbirligi,GEN,1
20190825,Caykur Rizespor,CAY,2,Sivasspor,SIV,1
20190825,Trabzonspor,TRAB,2,Yeni Malatyaspor,YEN,1
20190825,Antalyaspor,ANT,0,Denizlispor,DZL,2
