20200118,Barrow,BRW,2,Bromley,BROM,0
20200111,Dover,DOV,1,Hartlepool United,HART,1
20200107,Hartlepool United,HART,2,Eastleigh,ELH,1
20200104,Barnet,BAR,1,FC Halifax Town,HAL,1
20200104,Barrow,BRW,7,Ebbsfleet United,EBB,0
20200104,Chesterfield,CHES,1,Sutton United,SUT,0
20200104,Dagenham & Redbridge,D&R,0,Torquay United,TQU,0
20200104,Harrogate Town,HAR,1,Maidenhead Utd,MAID,0
20200104,Notts County,NOTT,2,Bromley,BROM,1
20200104,Stockport County,STO,1,Boreham Wood,BOR,3
20200104,Woking,WOK,1,Chorley,CHO,0
20200104,Wrexham,WRX,1,Aldershot Town,ALD,2
20200104,Yeovil Town,YEO,0,Solihull Moors,SOL,0
20200101,AFC Fylde,FYL,0,Barrow,BRW,1
20200101,Aldershot Town,ALD,3,Eastleigh,ELH,1
20200101,Boreham Wood,BOR,0,Barnet,BAR,0
20200101,Bromley,BROM,3,Dover,DOV,0
20200101,Chorley,CHO,0,Wrexham,WRX,2
20200101,Ebbsfleet United,EBB,1,Dagenham & Redbridge,D&R,1
20200101,FC Halifax Town,HAL,0,Stockport County,STO,0
20200101,Hartlepool United,HART,0,Harrogate Town,HAR,1
20200101,Maidenhead Utd,MAID,0,Notts County,NOTT,0
20200101,Solihull Moors,SOL,3,Chesterfield,CHES,0
20200101,Sutton United,SUT,6,Woking,WOK,2
20200101,Torquay United,TQU,0,Yeovil Town,YEO,2
20191228,Sutton United,SUT,3,Yeovil Town,YEO,2
20191228,AFC Fylde,FYL,1,Stockport County,STO,2
20191228,Aldershot Town,ALD,0,Barnet,BAR,0
20191228,Boreham Wood,BOR,2,Eastleigh,ELH,2
20191228,Bromley,BROM,3,Dagenham & Redbridge,D&R,0
20191228,Chorley,CHO,0,Harrogate Town,HAR,2
20191228,Ebbsfleet United,EBB,0,Dover,DOV,1
20191228,FC Halifax Town,HAL,1,Chesterfield,CHES,0
20191228,Hartlepool United,HART,2,Barrow,BRW,2
20191228,Maidenhead Utd,MAID,2,Wrexham,WRX,0
20191228,Solihull Moors,SOL,0,Notts County,NOTT,1
20191228,Torquay United,TQU,4,Woking,WOK,1
20191226,Dagenham & Redbridge,D&R,1,Ebbsfleet United,EBB,1
20191226,Woking,WOK,0,Sutton United,SUT,2
20191226,Barrow,BRW,1,AFC Fylde,FYL,1
20191226,Chesterfield,CHES,2,Solihull Moors,SOL,2
20191226,Dover,DOV,3,Bromley,BROM,0
20191226,Harrogate Town,HAR,4,Hartlepool United,HART,1
20191226,Notts County,NOTT,3,Maidenhead Utd,MAID,0
20191226,Stockport County,STO,5,FC Halifax Town,HAL,1
20191226,Wrexham,WRX,3,Chorley,CHO,1
20191226,Yeovil Town,YEO,6,Torquay United,TQU,2
20191221,AFC Fylde,FYL,2,Yeovil Town,YEO,2
20191221,Aldershot Town,ALD,2,Stockport County,STO,1
20191221,Boreham Wood,BOR,2,Harrogate Town,HAR,1
20191221,Bromley,BROM,2,Eastleigh,ELH,3
20191221,Chorley,CHO,1,Dover,DOV,1
20191221,FC Halifax Town,HAL,2,Notts County,NOTT,4
20191221,Hartlepool United,HART,1,Dagenham & Redbridge,D&R,0
20191221,Maidenhead Utd,MAID,1,Barnet,BAR,4
20191221,Sutton United,SUT,3,Wrexham,WRX,1
20191221,Torquay United,TQU,0,Chesterfield,CHES,3
20191210,AFC Fylde,FYL,0,Sutton United,SUT,0
20191210,Chesterfield,CHES,1,Yeovil Town,YEO,2
20191207,Barrow,BRW,1,Aldershot Town,ALD,0
20191207,Chesterfield,CHES,1,Bromley,BROM,2
20191207,Dagenham & Redbridge,D&R,1,Maidenhead Utd,MAID,2
20191207,Dover,DOV,0,Boreham Wood,BOR,2
20191207,Eastleigh,ELH,1,Ebbsfleet United,EBB,1
20191207,Harrogate Town,HAR,2,Torquay United,TQU,1
20191207,Notts County,NOTT,1,Sutton United,SUT,1
20191207,Stockport County,STO,4,Chorley,CHO,2
20191207,Woking,WOK,2,Hartlepool United,HART,1
20191207,Wrexham,WRX,2,Solihull Moors,SOL,0
20191207,Yeovil Town,YEO,2,FC Halifax Town,HAL,0
20191207,Barnet,BAR,2,AFC Fylde,FYL,1
20191203,Eastleigh,ELH,0,Wrexham,WRX,2
20191130,Aldershot Town,ALD,2,Chesterfield,CHES,2
20191130,Boreham Wood,BOR,1,Woking,WOK,0
20191130,Bromley,BROM,1,Yeovil Town,YEO,1
20191130,Chorley,CHO,1,Dagenham & Redbridge,D&R,0
20191130,Ebbsfleet United,EBB,2,Wrexham,WRX,1
20191130,Maidenhead Utd,MAID,0,Barrow,BRW,4
20191130,Sutton United,SUT,3,Harrogate Town,HAR,1
20191130,Torquay United,TQU,1,Stockport County,STO,5
20191126,Barnet,BAR,5,Ebbsfleet United,EBB,2
20191126,Barrow,BRW,2,Chorley,CHO,2
20191126,Chesterfield,CHES,1,Hartlepool United,HART,5
