entry_id,contest_id,contest_name,C,C,W,W,W,W,D,D,G,,Instructions,,,,,,,,,,,,,,
1883521397,40718-231603879,$100K Tue Official NHL SUPER Goal ($20K to 1st),40718-70899:AUSTON MATTHEWS,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-70168:ALEX TUCH,40718-70906:ALEX NYLANDER,40718-8467:SHEA WEBER,40718-55607:AARON EKBLAD,40718-8883:BEN BISHOP,,1) Edit your lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,,
1884164913,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-54065:JOONAS KORPISALO,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,,
1884164916,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-9252:ALEX STALOCK,,3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited,,,,,,,,,,,,,,
1884164918,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-54809:LINUS ULLMARK,,4) You can not use this form to create new entries,,,,,,,,,,,,,,
1884164920,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-66744:MACKENZIE BLACKWOOD,,,,,,,,,,,,,,,,
1884164922,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-14468:ANDERS NILSSON,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
1884164923,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-8780:JONATHAN BERNIER,,40718-64102:Connor McDavid,40718-64102,C,Connor,Connor McDavid,McDavid,23.609092018821,22,9200,EDM@SJ,EDM,SJ,,,
1884164924,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-66411:JUUSE SAROS,,40718-58331:Leon Draisaitl,40718-58331,W,Leon,Leon Draisaitl,Draisaitl,24.390907981179,22,9100,EDM@SJ,EDM,SJ,,,
1884164925,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70906:ALEX NYLANDER,40718-15356:DOUGIE HAMILTON,40718-8467:SHEA WEBER,40718-12283:JACOB MARKSTROM,,40718-59218:David Pastrnak,40718-59218,W,David,David Pastrnak,Pastrnak,23.2449996948242,20,9000,BOS@NJ,BOS,NJ,,,
1884164928,40718-231596491,$3K Tue NHL Deflection ($0.25 to Enter),40718-8275:MATT DUCHENE,40718-9266:BRAYDEN SCHENN,40718-59207:VIKTOR ARVIDSSON,40718-9259:MIKE HOFFMAN,40718-8319:JAMES NEAL,40718-70168:ALEX TUCH,40718-15356:DOUGIE HAMILTON,40718-55607:AARON EKBLAD,40718-73938:CARTER HART,,40718-8612:Marc-Andre Fleury,40718-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,20.5176463407629,17,8900,TOR@VGK,VGK,TOR,,,
