Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40144-84409,C,Elias,Elias Pettersson,Pettersson,17.57857186453683,14,7400,STL@VAN,VAN,STL,,,,,
40144-9112,G,Jake,Jake Allen,Allen,10.666666666666666,3,7400,STL@VAN,STL,VAN,,,,,
40144-9252,G,Alex,Alex Stalock,Stalock,14.17142813546317,7,7400,MIN@ANH,MIN,ANH,,,,,
40144-11301,G,Cam,Cam Talbot,Talbot,9.919999694824218,5,7400,ARI@CGY,CGY,ARI,,,,,
40144-14183,G,Keith,Keith Kinkaid,Kinkaid,11.733333587646484,3,7400,BOS@MON,MON,BOS,,,,,
40144-79857,W,Brock,Brock Boeser,Boeser,16.42142813546317,14,7400,STL@VAN,VAN,STL,,,,,
40144-12619,G,Jack,Jack Campbell,Campbell,12.133333841959635,6,7300,LA@TOR,LA,TOR,,,,,
40144-8556,C,Claude,Claude Giroux,Giroux,12.930769700270433,13,7300,CAR@PHI,PHI,CAR,,,,,
40144-8920,G,Devan,Devan Dubnyk,Dubnyk,9.155555725097656,9,7300,MIN@ANH,MIN,ANH,,,,,
40144-9092,W,Evander,Evander Kane,Kane,18.4250005086263,12,7300,CHI@SJ,SJ,CHI,,,,,
40144-15306,W,Brendan,Brendan Gallagher,Gallagher,15.82857186453683,14,7300,BOS@MON,MON,BOS,,,,,
40144-9278,G,Martin,Martin Jones,Jones,9.527273004705256,11,7300,CHI@SJ,SJ,CHI,,,,,
40144-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,10.800000190734863,8,7300,NJ@WPG,NJ,WPG,,,,,
40144-14056,W,Cam,Cam Atkinson,Atkinson,12.164285932268415,14,7300,VGK@CBJ,CBJ,VGK,,,,,
40144-73946,C,Sebastian,Sebastian Aho,Aho,12.957142421177455,14,7200,CAR@PHI,CAR,PHI,,,,,
40144-8412,G,Jonathan,Jonathan Quick,Quick,6.800000190734863,8,7200,LA@TOR,LA,TOR,,,,,
40144-9052,G,James,James Reimer,Reimer,14.133333841959635,6,7200,CAR@PHI,CAR,PHI,,,,,
40144-11294,G,Michael,Michael Hutchinson,Hutchinson,7.680000305175781,5,7200,LA@TOR,TOR,LA,,,,,
40144-66599,G,Zane,Zane McIntyre,McIntyre,0,0,7200,STL@VAN,VAN,STL,,,,,
40144-42782,G,Oscar,Oscar Dansk,Dansk,0.800000011920929,1,7200,VGK@CBJ,VGK,CBJ,,,,,
40144-8292,G,Craig,Craig Anderson,Anderson,12.100000381469727,8,7100,OTT@NYI,OTT,NYI,,,,,
40144-8441,W,Max,Max Pacioretty,Pacioretty,15.326666259765625,15,7100,VGK@CBJ,VGK,CBJ,,,,,
40144-41389,C,Sean,Sean Monahan,Monahan,11.111764346852022,17,7100,ARI@CGY,CGY,ARI,,,,,
40144-103103,G,Elvis,Elvis Merzlikins,Merzlikins,7,4,7100,VGK@CBJ,CBJ,VGK,,,,,
40144-15271,G,Laurent,Laurent Brossoit,Brossoit,8,5,7100,NJ@WPG,WPG,NJ,,,,,
40144-54514,W,Johnny,Johnny Gaudreau,Gaudreau,11.741176829618567,17,7100,ARI@CGY,CGY,ARI,,,,,
40144-82001,G,Collin,Collin Delia,Delia,16.75,16,7000,CHI@SJ,CHI,SJ,,,,,
40144-14483,G,Louis,Louis Domingue,Domingue,20.830768291766827,26,7000,NJ@WPG,NJ,WPG,,,,,
40144-8426,D,Brent,Brent Burns,Burns,14.786666870117188,15,7000,CHI@SJ,SJ,CHI,,,,,
40144-14697,W,Gabriel,Gabriel Landeskog,Landeskog,10.9272724498402,11,7000,COL@DAL,COL,DAL,IR,Lower body,,,
40144-8781,G,Cory,Cory Schneider,Schneider,1.9200000762939453,5,7000,NJ@WPG,NJ,WPG,,,,,
40144-15258,G,Garret,Garret Sparks,Sparks,1.600000023841858,1,7000,VGK@CBJ,VGK,CBJ,,,,,
40144-68647,G,Charlie,Charlie Lindgren,Lindgren,27.200000762939453,1,7000,BOS@MON,MON,BOS,,,,,
40144-66612,G,Adin,Adin Hill,Hill,15.076923076923077,13,7000,ARI@CGY,ARI,CGY,,,,,
40144-9302,G,Michal,Michal Neuvirth,Neuvirth,4.914285932268415,7,7000,LA@TOR,TOR,LA,,,,,
40144-38243,G,Anthony,Anthony Stolarz,Stolarz,12.133332994249132,18,7000,MIN@ANH,ANH,MIN,,,,,
40144-59226,G,Alex,Alex Nedeljkovic,Nedeljkovic,23.200000762939453,1,7000,CAR@PHI,CAR,PHI,,,,,
40144-8182,W,Blake,Blake Wheeler,Wheeler,12,15,7000,NJ@WPG,WPG,NJ,,,,,
40144-8682,W,Phil,Phil Kessel,Kessel,10.82857186453683,14,6900,ARI@CGY,ARI,CGY,,,,,
40144-8303,W,Jakub,Jakub Voracek,Voracek,12.00769277719351,13,6800,CAR@PHI,PHI,CAR,,,,,
40144-15308,C,Sean,Sean Couturier,Couturier,11.584615854116587,13,6800,CAR@PHI,PHI,CAR,,,,,
40144-70904,W,Matthew,Matthew Tkachuk,Tkachuk,13.941176470588236,17,6800,ARI@CGY,CGY,ARI,,,,,
40144-39238,W,Anders,Anders Lee,Lee,11.015384380634014,13,6700,OTT@NYI,NYI,OTT,,,,,
40144-9124,C,Ryan,Ryan O'Reilly,O'Reilly,13.426666259765625,15,6700,STL@VAN,STL,VAN,,,,,
40144-21546,W,Alexander,Alexander Radulov,Radulov,11.512499809265137,16,6700,COL@DAL,DAL,COL,,,,,
40144-70125,W,Kyle,Kyle Connor,Connor,13.806667073567708,15,6600,NJ@WPG,WPG,NJ,,,,,
40144-8986,W,Jamie,Jamie Benn,Benn,8.3125,16,6600,COL@DAL,DAL,COL,,,,,
40144-15356,D,Dougie,Dougie Hamilton,Hamilton,18.071428571428573,14,6600,CAR@PHI,CAR,PHI,,,,,
40144-66685,C,Mathew,Mathew Barzal,Barzal,13.946154080904448,13,6600,OTT@NYI,NYI,OTT,,,,,
40144-8134,C,Ryan,Ryan Getzlaf,Getzlaf,13.112500190734863,16,6600,MIN@ANH,ANH,MIN,,,,,
40144-41390,C,Elias,Elias Lindholm,Lindholm,14.641176111557904,17,6500,ARI@CGY,CGY,ARI,,,,,
40144-37881,D,Morgan,Morgan Rielly,Rielly,14.586666870117188,15,6500,LA@TOR,TOR,LA,,,,,
40144-9266,C,Brayden,Brayden Schenn,Schenn,14.066666666666666,15,6500,STL@VAN,STL,VAN,,,,,
40144-8254,C,Jonathan,Jonathan Toews,Toews,8,13,6400,CHI@SJ,CHI,SJ,,,,,
40144-8551,D,Erik,Erik Karlsson,Karlsson,11.285714285714286,14,6400,CHI@SJ,SJ,CHI,,,,,
40144-9269,C,Logan,Logan Couture,Couture,10.593332926432291,15,6400,CHI@SJ,SJ,CHI,,,,,
40144-37968,W,Jonathan,Jonathan Marchessault,Marchessault,11.493332926432291,15,6400,VGK@CBJ,VGK,CBJ,,,,,
40144-85470,W,Andrei,Andrei Svechnikov,Svechnikov,15.642857142857142,14,6400,CAR@PHI,CAR,PHI,,,,,
40144-43178,W,Teuvo,Teuvo Teravainen,Teravainen,13.07857186453683,14,6300,CAR@PHI,CAR,PHI,,,,,
40144-12644,W,Kyle,Kyle Palmieri,Palmieri,13.766666412353516,12,6300,NJ@WPG,NJ,WPG,,,,,
40144-66508,W,Travis,Travis Konecny,Konecny,15,13,6300,CAR@PHI,PHI,CAR,,,,,
40144-39990,C,William,William Karlsson,Karlsson,13.833333333333334,15,6300,VGK@CBJ,VGK,CBJ,,,,,
40144-40036,C,Tomas,Tomas Hertl,Hertl,12.353333536783854,15,6300,CHI@SJ,SJ,CHI,,,,,
40144-42478,C,Bo,Bo Horvat,Horvat,15.450000217982701,14,6300,STL@VAN,VAN,STL,,,,,
40144-8234,C,Eric,Eric Staal,Staal,10.392857142857142,14,6200,MIN@ANH,MIN,ANH,,,,,
40144-15360,W,J.T.,J.T. Miller,Miller,15.492856706891741,14,6200,STL@VAN,VAN,STL,,,,,
40144-9321,W,Tomas,Tomas Tatar,Tatar,12.599999564034599,14,6200,BOS@MON,MON,BOS,,,,,
40144-14473,W,Jakob,Jakob Silfverberg,Silfverberg,12.399999618530273,16,6100,MIN@ANH,ANH,MIN,,,,,
40144-8640,W,David,David Perron,Perron,14.013333129882813,15,6100,STL@VAN,STL,VAN,,,,,
40144-8651,D,Alex,Alex Pietrangelo,Pietrangelo,13.413333129882812,15,6100,STL@VAN,STL,VAN,,,,,
40144-41592,C,Max,Max Domi,Domi,11.914285932268415,14,6100,BOS@MON,MON,BOS,,,,,
40144-8402,W,Dustin,Dustin Brown,Brown,10.571428571428571,14,6000,LA@TOR,LA,TOR,,,,,
40144-41394,D,Seth,Seth Jones,Jones,11.521428789411273,14,6000,VGK@CBJ,CBJ,VGK,,,,,
40144-73885,W,Alex,Alex DeBrincat,DeBrincat,11.684614915114183,13,5900,CHI@SJ,CHI,SJ,,,,,
40144-8406,D,Drew,Drew Doughty,Doughty,14.085714067731585,14,5900,LA@TOR,LA,TOR,,,,,
40144-8615,W,Joe,Joe Pavelski,Pavelski,8.043749809265137,16,5900,COL@DAL,DAL,COL,,,,,
40144-80286,C,Roope,Roope Hintz,Hintz,11.768750190734863,16,5800,COL@DAL,DAL,COL,O,Lower body,,,
40144-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,15.693332926432292,15,5800,NJ@WPG,WPG,NJ,,,,,
40144-8230,D,Mark,Mark Giordano,Giordano,12.558823529411764,17,5700,ARI@CGY,CGY,ARI,,,,,
40144-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,12.907142639160156,14,5700,VGK@CBJ,CBJ,VGK,,,,,
40144-70905,W,Clayton,Clayton Keller,Keller,9.87857164655413,14,5700,ARI@CGY,ARI,CGY,,,,,
40144-8467,D,Shea,Shea Weber,Weber,11.957142421177455,14,5600,BOS@MON,MON,BOS,,,,,
40144-8495,W,Josh,Josh Bailey,Bailey,11.253846388596754,13,5600,OTT@NYI,NYI,OTT,,,,,
40144-21122,W,Jaden,Jaden Schwartz,Schwartz,10.32000020345052,15,5600,STL@VAN,STL,VAN,,,,,
40144-21648,D,Torey,Torey Krug,Krug,12.207142421177455,14,5600,BOS@MON,BOS,MON,,,,,
40144-8709,D,Alexander,Alexander Edler,Edler,15.135713849748884,14,5500,STL@VAN,VAN,STL,,,,,
40144-9025,W,Jordan,Jordan Eberle,Eberle,8.84000015258789,5,5500,OTT@NYI,NYI,OTT,IR,Lower body,,,
40144-15269,W,Rickard,Rickard Rakell,Rakell,10.425000190734863,16,5500,MIN@ANH,ANH,MIN,,,,,
40144-21897,C,Brock,Brock Nelson,Nelson,13.49230722280649,13,5500,OTT@NYI,NYI,OTT,,,,,
40144-13982,W,Gustav,Gustav Nyquist,Nyquist,9.257143293108259,14,5500,VGK@CBJ,CBJ,VGK,,,,,
40144-39269,C,Erik,Erik Haula,Haula,12.864286150251116,14,5400,CAR@PHI,CAR,PHI,O,Undisclosed,,,
40144-12843,C,Adam,Adam Henrique,Henrique,11,16,5400,MIN@ANH,ANH,MIN,,,,,
40144-8797,W,James,James van Riemsdyk,van Riemsdyk,11.176923311673677,13,5400,CAR@PHI,PHI,CAR,,,,,
40144-21689,W,Reilly,Reilly Smith,Smith,13.046666463216146,15,5400,VGK@CBJ,VGK,CBJ,,,,,
40144-58990,C,Kevin,Kevin Hayes,Hayes,10.776923546424278,13,5400,CAR@PHI,PHI,CAR,,,,,
40144-59276,W,William,William Nylander,Nylander,9.753333536783854,15,5400,LA@TOR,TOR,LA,,,,,
40144-12253,W,Mats,Mats Zuccarello,Zuccarello,6.819999694824219,10,5400,MIN@ANH,MIN,ANH,,,,,
40144-68640,D,Zach,Zach Werenski,Werenski,10.414285932268415,14,5300,VGK@CBJ,CBJ,VGK,,,,,
40144-66759,D,Thomas,Thomas Chabot,Chabot,13.184614915114183,13,5300,OTT@NYI,OTT,NYI,,,,,
40144-42417,W,Jonathan,Jonathan Drouin,Drouin,13.271428789411273,14,5300,BOS@MON,MON,BOS,,,,,
40144-12244,D,Oliver,Oliver Ekman-Larsson,Ekman-Larsson,9.864286150251116,14,5300,ARI@CGY,ARI,CGY,,,,,
40144-8478,W,Zach,Zach Parise,Parise,6.9500002179827005,14,5200,MIN@ANH,MIN,ANH,,,,,
40144-8555,W,Jeff,Jeff Carter,Carter,11.314285278320312,14,5200,LA@TOR,LA,TOR,,,,,
40144-12728,W,Nino,Nino Niederreiter,Niederreiter,7.614285605294364,14,5200,CAR@PHI,CAR,PHI,,,,,
40144-12812,D,Jared,Jared Spurgeon,Spurgeon,10.12857164655413,14,5200,MIN@ANH,MIN,ANH,,,,,
40144-62869,W,Andreas,Andreas Johnsson,Johnsson,10.446666463216145,15,5200,LA@TOR,TOR,LA,,,,,
40144-58891,W,Kevin,Kevin Labanc,Labanc,10.466666666666667,15,5200,CHI@SJ,SJ,CHI,,,,,
40144-8176,C,David,David Krejci,Krejci,9.362500190734863,8,5200,BOS@MON,BOS,MON,,,,,
40144-8274,C,Paul,Paul Stastny,Stastny,9.853333536783854,15,5100,VGK@CBJ,VGK,CBJ,,,,,
40144-9107,D,P.K.,P.K. Subban,Subban,9.466666539510092,12,5100,NJ@WPG,NJ,WPG,,,,,
40144-15277,C,Phillip,Phillip Danault,Danault,9.542857578822545,14,5100,BOS@MON,MON,BOS,,,,,
40144-66511,D,Ivan,Ivan Provorov,Provorov,12.23076923076923,13,5100,CAR@PHI,PHI,CAR,,,,,
40144-66680,D,Jaccob,Jaccob Slavin,Slavin,12.799999782017299,14,5100,CAR@PHI,CAR,PHI,,,,,
40144-73889,C,Nick,Nick Schmaltz,Schmaltz,11.764285496303014,14,5000,ARI@CGY,ARI,CGY,,,,,
40144-12624,W,Tyler,Tyler Toffoli,Toffoli,9.046153728778545,13,5000,LA@TOR,LA,TOR,,,,,
40144-8741,C,Nazem,Nazem Kadri,Kadri,10.485714503696986,14,5000,COL@DAL,COL,DAL,,,,,
40144-111493,C,Jack,Jack Hughes,Hughes,9.566666920979818,12,5000,NJ@WPG,NJ,WPG,,,,,
40144-39870,W,Tanner,Tanner Pearson,Pearson,10.207142421177455,14,5000,STL@VAN,VAN,STL,,,,,
40144-66690,W,Timo,Timo Meier,Meier,8.353333536783854,15,5000,CHI@SJ,SJ,CHI,,,,,
40144-42773,W,Oliver,Oliver Bjorkstrand,Bjorkstrand,8.549999782017299,14,5000,VGK@CBJ,CBJ,VGK,,,,,
40144-14457,D,John,John Klingberg,Klingberg,7.081250190734863,16,4900,COL@DAL,DAL,COL,,,,,
40144-97147,W,Brady,Brady Tkachuk,Tkachuk,13.046154315655048,13,4900,OTT@NYI,OTT,NYI,,,,,
40144-21686,W,Jason,Jason Zucker,Zucker,9.400000435965401,14,4900,MIN@ANH,MIN,ANH,,,,,
40144-12448,C,Derek,Derek Stepan,Stepan,7.5,14,4800,ARI@CGY,ARI,CGY,,,,,
40144-12460,D,Cam,Cam Fowler,Fowler,9.412500381469727,16,4800,MIN@ANH,ANH,MIN,,,,,
40144-8539,W,Nick,Nick Foligno,Foligno,7.664285932268415,14,4800,VGK@CBJ,CBJ,VGK,,,,,
40144-8596,C,Jordan,Jordan Staal,Staal,6.778571537562779,14,4800,CAR@PHI,CAR,PHI,,,,,
40144-9189,C,Mikael,Mikael Backlund,Backlund,6.117647058823529,17,4800,ARI@CGY,CGY,ARI,,,,,
40144-54521,D,Shayne,Shayne Gostisbehere,Gostisbehere,7.523077157827524,13,4800,CAR@PHI,PHI,CAR,,,,,
40144-58686,W,Kasperi,Kasperi Kapanen,Kapanen,9.259999593098959,15,4800,LA@TOR,TOR,LA,,,,,
40144-8162,C,Bryan,Bryan Little,Little,11.733333587646484,6,4800,NJ@WPG,WPG,NJ,,,,,
40144-8266,D,Duncan,Duncan Keith,Keith,8.776922959547777,13,4700,CHI@SJ,CHI,SJ,,,,,
40144-43093,D,Shea,Shea Theodore,Theodore,9.146666463216146,15,4700,VGK@CBJ,VGK,CBJ,,,,,
40144-8294,W,Derick,Derick Brassard,Brassard,9.66153834416316,13,4700,OTT@NYI,NYI,OTT,,,,,
40144-8414,C,Mikko,Mikko Koivu,Koivu,7.785714285714286,14,4700,MIN@ANH,MIN,ANH,,,,,
40144-70279,W,J.T.,J.T. Compher,Compher,7.827272588556463,11,4700,COL@DAL,COL,DAL,,,,,
40144-11204,D,Jake,Jake Muzzin,Muzzin,11.285714285714286,14,4700,LA@TOR,TOR,LA,,,,,
40144-66601,W,Jake,Jake DeBrusk,DeBrusk,8.549999782017299,14,4700,BOS@MON,BOS,MON,,,,,
40144-80991,C,Nico,Nico Hischier,Hischier,9.09000015258789,10,4700,NJ@WPG,NJ,WPG,,,,,
40144-103523,D,Cale,Cale Makar,Makar,11.278570992606026,14,4700,COL@DAL,COL,DAL,,,,,
40144-54503,W,Ryan,Ryan Dzingel,Dzingel,9.728571210588727,14,4700,CAR@PHI,CAR,PHI,,,,,
40144-61246,D,Colton,Colton Parayko,Parayko,9.453333536783854,15,4700,STL@VAN,STL,VAN,,,,,
40144-42833,W,Andre,Andre Burakovsky,Burakovsky,10.471429007393974,14,4700,COL@DAL,COL,DAL,,,,,
40144-8466,D,Ryan,Ryan Suter,Suter,7.992857251848493,14,4600,MIN@ANH,MIN,ANH,,,,,
40144-8611,D,Alex,Alex Goligoski,Goligoski,10.942856924874443,14,4600,ARI@CGY,ARI,CGY,,,,,
40144-65969,C,Dylan,Dylan Strome,Strome,8.923076923076923,13,4600,CHI@SJ,CHI,SJ,,,,,
40144-80475,W,Oskar,Oskar Lindblom,Lindblom,12.853846623347355,13,4600,CAR@PHI,PHI,CAR,,,,,
40144-15280,W,Brandon,Brandon Saad,Saad,8.953846271221455,13,4600,CHI@SJ,CHI,SJ,,,,,
40144-66686,W,Anthony,Anthony Beauvillier,Beauvillier,9.300000117375301,13,4600,OTT@NYI,NYI,OTT,,,,,
40144-8158,W,Ilya,Ilya Kovalchuk,Kovalchuk,9.650000435965401,14,4600,LA@TOR,LA,TOR,,,,,
40144-42981,D,Josh,Josh Morrissey,Morrissey,11.615384615384615,13,4600,NJ@WPG,WPG,NJ,,,,,
40144-79898,C,Colin,Colin White,White,5.699999809265137,8,4500,OTT@NYI,OTT,NYI,IR,Hip,,,
40144-82004,W,Cody,Cody Glass,Glass,7.406666564941406,15,4500,VGK@CBJ,VGK,CBJ,,,,,
40144-15251,C,Boone,Boone Jenner,Jenner,7.828571319580078,14,4500,VGK@CBJ,CBJ,VGK,,,,,
40144-15255,W,Josh,Josh Leivo,Leivo,8.37857164655413,14,4500,STL@VAN,VAN,STL,,,,,
40144-15313,W,Vladislav,Vladislav Namestnikov,Namestnikov,12.23076923076923,13,4500,OTT@NYI,OTT,NYI,,,,,
40144-13981,D,Tyson,Tyson Barrie,Barrie,8.353333536783854,15,4500,LA@TOR,TOR,LA,,,,,
40144-14178,D,Justin,Justin Faulk,Faulk,6.8600001017252605,15,4500,STL@VAN,STL,VAN,,,,,
40144-8237,C,Brandon,Brandon Sutter,Sutter,10.799999782017299,14,4400,STL@VAN,VAN,STL,,,,,
40144-80005,D,Neal,Neal Pionk,Pionk,9.986666870117187,15,4400,NJ@WPG,WPG,NJ,,,,,
40144-12609,W,Zach,Zach Hyman,Hyman,9.954929405534772,71,4400,LA@TOR,TOR,LA,O,Knee,,,
40144-39243,D,Nate,Nate Schmidt,Schmidt,13.066666920979818,3,4400,VGK@CBJ,VGK,CBJ,,,,,
40144-70168,W,Alex,Alex Tuch,Tuch,8.399999618530273,2,4400,VGK@CBJ,VGK,CBJ,O,Upper body,,,
40144-70199,D,Devon,Devon Toews,Toews,10.169230534480167,13,4400,OTT@NYI,NYI,OTT,,,,,
40144-8972,C,Tyler,Tyler Bozak,Bozak,6.079999796549479,15,4400,STL@VAN,STL,VAN,,,,,
40144-101277,D,Quinn,Quinn Hughes,Hughes,9.23076923076923,13,4400,STL@VAN,VAN,STL,,,,,
40144-70928,C,Sam,Sam Steel,Steel,5.724999745686849,12,4400,MIN@ANH,ANH,MIN,,,,,
40144-104140,W,Ilya,Ilya Mikheyev,Mikheyev,11.52000020345052,15,4400,LA@TOR,TOR,LA,,,,,
40144-42983,W,Joel,Joel Armia,Armia,12.691666920979818,12,4400,BOS@MON,MON,BOS,,,,,
40144-14474,D,Sami,Sami Vatanen,Vatanen,11.058333079020182,12,4300,NJ@WPG,NJ,WPG,,,,,
40144-82174,D,Miro,Miro Heiskanen,Heiskanen,11.5,16,4300,COL@DAL,DAL,COL,,,,,
40144-8619,W,Patrick,Patrick Marleau,Marleau,8.627272865988992,11,4300,CHI@SJ,SJ,CHI,,,,,
40144-70128,W,Danton,Danton Heinen,Heinen,7.100000108991351,14,4300,BOS@MON,BOS,MON,,,,,
40144-39464,D,Hampus,Hampus Lindholm,Lindholm,9.807143075125557,14,4300,MIN@ANH,ANH,MIN,,,,,
40144-16969,C,Charlie,Charlie Coyle,Coyle,7.085714067731585,14,4300,BOS@MON,BOS,MON,,,,,
40144-11170,D,Nick,Nick Leddy,Leddy,9.5,11,4300,OTT@NYI,NYI,OTT,O,Lower body,,,
40144-11201,D,Jeff,Jeff Petry,Petry,11.685714721679688,14,4300,BOS@MON,MON,BOS,,,,,
40144-70908,W,Tyson,Tyson Jost,Jost,7.428571428571429,14,4300,COL@DAL,COL,DAL,,,,,
40144-70912,D,Charlie,Charlie McAvoy,McAvoy,6.435714176722935,14,4300,BOS@MON,BOS,MON,,,,,
40144-62783,W,Joonas,Joonas Donskoi,Donskoi,9.271428789411273,14,4300,COL@DAL,COL,DAL,,,,,
40144-43022,W,Connor,Connor Brown,Brown,12.346153846153847,13,4200,OTT@NYI,OTT,NYI,,,,,
40144-39235,C,Chris,Chris Tierney,Tierney,8.746153611403246,13,4200,OTT@NYI,OTT,NYI,,,,,
40144-8516,C,Artem,Artem Anisimov,Anisimov,6.880000305175781,5,4200,OTT@NYI,OTT,NYI,,,,,
40144-12952,D,Jake,Jake Gardiner,Gardiner,6.607142857142857,14,4200,CAR@PHI,CAR,PHI,,,,,
40144-9036,D,Travis,Travis Hamonic,Hamonic,6.8705884148092835,17,4200,ARI@CGY,CGY,ARI,,,,,
