Entry ID,Contest Name,Contest ID,Entry Fee,P,P,P,P,P,P,,Instructions,,,,,,,,
1674029710,TEN $1K Ace (Day 1),78836923,$1,Kyle Edmund (13605322),Miomir Kecmanovic (13605318),Karen Khachanov (13605314),Grigor Dimitrov (13605310),Alex de Minaur (13605308),Roger Federer (13605307),,P,Grigor Dimitrov (13605310),Grigor Dimitrov,13605310,P,9000,Dzumhur@Dimitrov 10/21/2019 11:30AM ET,Dimitrov,46.13
1674029711,TEN $1K Ace (Day 1),78836923,$1,Hugo Dellien (13605323),Miomir Kecmanovic (13605318),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Roger Federer (13605307),,P,Diego Sebastian Schwartzman (13605311),Diego Sebastian Schwartzman,13605311,P,8900,Herbert@Schwartzman 10/21/2019 08:00AM ET,Schwartzman,50.45
1674029712,TEN $1K Ace (Day 1),78836923,$1,Damir Dzumhur (13605321),Pierre-Hugues Herbert (13605320),Marton Fucsovics (13605315),Matteo Berrettini (13605309),Alex de Minaur (13605308),Roger Federer (13605307),,P,Benoit Paire (13605312),Benoit Paire,13605312,P,8600,Laaksonen@Paire 10/21/2019 02:30PM ET,Paire,46.82
1674029713,TEN $1K Ace (Day 1),78836923,$1,Peter Gojowczyk (13605324),Damir Dzumhur (13605321),Benoit Paire (13605312),Diego Sebastian Schwartzman (13605311),Matteo Berrettini (13605309),Alex de Minaur (13605308),,P,Jan-Lennard Struff (13605313),Jan-Lennard Struff,13605313,P,8300,Kecmanovic@Struff 10/21/2019 01:00PM ET,Struff,51.62
1674029714,TEN $1K Ace (Day 1),78836923,$1,Pierre-Hugues Herbert (13605320),Henri Laaksonen (13605319),Marton Fucsovics (13605315),Grigor Dimitrov (13605310),Alex de Minaur (13605308),Roger Federer (13605307),,P,Karen Khachanov (13605314),Karen Khachanov,13605314,P,8100,Khachanov@Hurkacz 10/21/2019 12:50PM ET,Khachanov,46.4
1674029715,TEN $1K Ace (Day 1),78836923,$1,Pierre-Hugues Herbert (13605320),Miomir Kecmanovic (13605318),Marton Fucsovics (13605315),Benoit Paire (13605312),Alex de Minaur (13605308),Roger Federer (13605307),,P,Marton Fucsovics (13605315),Marton Fucsovics,13605315,P,7900,Sonego@Fucsovics 10/21/2019 09:00AM ET,Fucsovics,44.31
1674029716,TEN $1K Ace (Day 1),78836923,$1,Miomir Kecmanovic (13605318),Lorenzo Sonego (13605316),Karen Khachanov (13605314),Benoit Paire (13605312),Grigor Dimitrov (13605310),Alex de Minaur (13605308),,P,Lorenzo Sonego (13605316),Lorenzo Sonego,13605316,P,7400,Sonego@Fucsovics 10/21/2019 09:00AM ET,Sonego,45.66
1674029717,TEN $1K Ace (Day 1),78836923,$1,Kyle Edmund (13605322),Pierre-Hugues Herbert (13605320),Benoit Paire (13605312),Grigor Dimitrov (13605310),Alex de Minaur (13605308),Roger Federer (13605307),,P,Hubert Hurkacz (13605317),Hubert Hurkacz,13605317,P,7100,Khachanov@Hurkacz 10/21/2019 12:50PM ET,Hurkacz,47.85
1674029718,TEN $1K Ace (Day 1),78836923,$1,Peter Gojowczyk (13605324),Hubert Hurkacz (13605317),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Alex de Minaur (13605308),,P,Miomir Kecmanovic (13605318),Miomir Kecmanovic,13605318,P,6700,Kecmanovic@Struff 10/21/2019 01:00PM ET,Kecmanovic,46.91
1674029719,TEN $1K Ace (Day 1),78836923,$1,Hubert Hurkacz (13605317),Lorenzo Sonego (13605316),Jan-Lennard Struff (13605313),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),,P,Henri Laaksonen (13605319),Henri Laaksonen,13605319,P,6300,Laaksonen@Paire 10/21/2019 02:30PM ET,Laaksonen,38.08
1674029589,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Damir Dzumhur (13605321),Marton Fucsovics (13605315),Karen Khachanov (13605314),Jan-Lennard Struff (13605313),Diego Sebastian Schwartzman (13605311),Roger Federer (13605307),,P,Pierre-Hugues Herbert (13605320),Pierre-Hugues Herbert,13605320,P,6100,Herbert@Schwartzman 10/21/2019 08:00AM ET,Herbert,43.54
1674029681,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Pierre-Hugues Herbert (13605320),Hubert Hurkacz (13605317),Marton Fucsovics (13605315),Benoit Paire (13605312),Matteo Berrettini (13605309),Roger Federer (13605307),,P,Damir Dzumhur (13605321),Damir Dzumhur,13605321,P,5900,Dzumhur@Dimitrov 10/21/2019 11:30AM ET,Dzumhur,36.08
1674029682,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Henri Laaksonen (13605319),Hubert Hurkacz (13605317),Marton Fucsovics (13605315),Jan-Lennard Struff (13605313),Matteo Berrettini (13605309),Roger Federer (13605307),,P,Kyle Edmund (13605322),Kyle Edmund,13605322,P,5300,Edmund@Berrettini 10/21/2019 09:20AM ET,Edmund,41.24
1674029683,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hugo Dellien (13605323),Marton Fucsovics (13605315),Jan-Lennard Struff (13605313),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Roger Federer (13605307),,P,Hugo Dellien (13605323),Hugo Dellien,13605323,P,4800,Dellien@de Minaur 10/21/2019 02:20PM ET,Dellien,41.63
1674029684,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hugo Dellien (13605323),Hubert Hurkacz (13605317),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Roger Federer (13605307),,P,Peter Gojowczyk (13605324),Peter Gojowczyk,13605324,P,4500,Gojowczyk@Federer 10/21/2019 01:00PM ET,Gojowczyk,36.63
1674029685,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Henri Laaksonen (13605319),Miomir Kecmanovic (13605318),Marton Fucsovics (13605315),Karen Khachanov (13605314),Alex de Minaur (13605308),Roger Federer (13605307),,,,,,,,,,
1674029686,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hugo Dellien (13605323),Henri Laaksonen (13605319),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Roger Federer (13605307),,,,,,,,,,
1674029687,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Peter Gojowczyk (13605324),Pierre-Hugues Herbert (13605320),Benoit Paire (13605312),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Alex de Minaur (13605308),,,,,,,,,,
1674029688,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Kyle Edmund (13605322),Marton Fucsovics (13605315),Karen Khachanov (13605314),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Roger Federer (13605307),,,,,,,,,,
1674029689,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hugo Dellien (13605323),Damir Dzumhur (13605321),Benoit Paire (13605312),Diego Sebastian Schwartzman (13605311),Matteo Berrettini (13605309),Roger Federer (13605307),,,,,,,,,,
1674029690,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Damir Dzumhur (13605321),Hubert Hurkacz (13605317),Marton Fucsovics (13605315),Jan-Lennard Struff (13605313),Alex de Minaur (13605308),Roger Federer (13605307),,,,,,,,,,
1674029691,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hubert Hurkacz (13605317),Marton Fucsovics (13605315),Jan-Lennard Struff (13605313),Benoit Paire (13605312),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),,,,,,,,,,
1674029692,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Peter Gojowczyk (13605324),Lorenzo Sonego (13605316),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Alex de Minaur (13605308),,,,,,,,,,
1674029693,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hugo Dellien (13605323),Kyle Edmund (13605322),Benoit Paire (13605312),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Roger Federer (13605307),,,,,,,,,,
1674029694,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Hugo Dellien (13605323),Lorenzo Sonego (13605316),Benoit Paire (13605312),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),Roger Federer (13605307),,,,,,,,,,
1674029695,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Kyle Edmund (13605322),Lorenzo Sonego (13605316),Karen Khachanov (13605314),Jan-Lennard Struff (13605313),Alex de Minaur (13605308),Roger Federer (13605307),,,,,,,,,,
1674029696,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Damir Dzumhur (13605321),Lorenzo Sonego (13605316),Karen Khachanov (13605314),Benoit Paire (13605312),Matteo Berrettini (13605309),Roger Federer (13605307),,,,,,,,,,
1674029697,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Kyle Edmund (13605322),Hubert Hurkacz (13605317),Marton Fucsovics (13605315),Grigor Dimitrov (13605310),Alex de Minaur (13605308),Roger Federer (13605307),,,,,,,,,,
1674029698,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Peter Gojowczyk (13605324),Hugo Dellien (13605323),Benoit Paire (13605312),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),,,,,,,,,,
1674029699,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 1),78838149,$0.25,Henri Laaksonen (13605319),Marton Fucsovics (13605315),Karen Khachanov (13605314),Jan-Lennard Struff (13605313),Matteo Berrettini (13605309),Alex de Minaur (13605308),,,,,,,,,,
1674029720,TEN $500 Forehand  (Day 1),78838154,$4,Pierre-Hugues Herbert (13605320),Marton Fucsovics (13605315),Karen Khachanov (13605314),Jan-Lennard Struff (13605313),Benoit Paire (13605312),Roger Federer (13605307),,,,,,,,,,
1674029721,TEN $500 Forehand  (Day 1),78838154,$4,Pierre-Hugues Herbert (13605320),Lorenzo Sonego (13605316),Karen Khachanov (13605314),Jan-Lennard Struff (13605313),Matteo Berrettini (13605309),Roger Federer (13605307),,,,,,,,,,
1674029722,TEN $500 Forehand  (Day 1),78838154,$4,Miomir Kecmanovic (13605318),Marton Fucsovics (13605315),Karen Khachanov (13605314),Diego Sebastian Schwartzman (13605311),Grigor Dimitrov (13605310),Matteo Berrettini (13605309),,,,,,,,,,
1674029723,TEN $500 Forehand  (Day 1),78838154,$4,Miomir Kecmanovic (13605318),Hubert Hurkacz (13605317),Marton Fucsovics (13605315),Benoit Paire (13605312),Grigor Dimitrov (13605310),Roger Federer (13605307),,,,,,,,,,
