name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Anthony Davis,12500,NOP,PF,LAC,791340,63307,407660,32612,599500,47960,0,=(h2-$h$92)/(b2-$b$92)
James Harden,11400,HOU,SG,OKC,670842,58845,419958,36838,545400,47842,0,=(h3-$h$67)/(b3-$b$67)
Russell Westbrook,11500,OKC,PG,HOU,649200,56452,432800,37634,541000,47043,0,=(h4-$h$70)/(b4-$b$70)
Joel Embiid,10300,PHI,C,CHA,604901,58728,347699,33757,476300,46242,0,=(h5-$h$88)/(b5-$b$88)
Kevin Durant,10200,GSW,SF,BKN,576747,56543,361053,35397,468900,45970,0,=(h6-$h$80)/(b6-$b$80)
Damian Lillard,9700,POR,PG,NYK,561566,57893,359034,37013,460300,47453,0,=(h7-$h$70)/(b7-$b$70)
Stephen Curry,9800,GSW,PG,BKN,556116,56746,363084,37049,459600,46898,0,=(h8-$h$70)/(b8-$b$70)
Nikola Jokic,9700,DEN,C,DAL,597436,61591,300964,31027,449200,46309,0,=(h9-$h$88)/(b9-$b$88)
Ben Simmons,8800,PHI,PF,CHA,536194,60931,308206,35023,422200,47977,0,=(h10-$h$92)/(b10-$b$92)
Bradley Beal,8500,WAS,SG,MIA,534600,62894,275400,32400,405000,47647,0,=(h11-$h$67)/(b11-$b$67)
Chris Paul,8100,HOU,PG,OKC,515072,63589,289728,35768,402400,49679,0,=(h12-$h$70)/(b12-$b$70)
Jrue Holiday,8500,NOP,SG,LAC,517920,60931,278880,32809,398400,46870,0,=(h13-$h$67)/(b13-$b$67)
DeMar DeRozan,8200,TOR,SG,ATL,507776,61923,285624,34832,396700,48378,0,=(h14-$h$67)/(b14-$b$67)
Kemba Walker,8100,CHA,PG,PHI,493625,60941,296175,36564,394900,48753,0,=(h15-$h$70)/(b15-$b$70)
Draymond Green,8100,GSW,PF,BKN,500253,61759,287547,35499,393900,48629,0,=(h16-$h$92)/(b16-$b$92)
Paul George,8600,OKC,SF,HOU,502197,58395,276403,32139,389300,45267,0,=(h17-$h$80)/(b17-$b$80)
Lou Williams,8000,LAC,SG,NOP,515032,64379,242368,30296,378700,47337,0,=(h18-$h$67)/(b18-$b$67)
Tobias Harris,7900,LAC,PF,NOP,478270,60540,257530,32598,367900,46569,0,=(h19-$h$92)/(b19-$b$92)
Kyle Lowry,7700,TOR,PG,ATL,471624,61249,259576,33711,365600,47480,0,=(h20-$h$70)/(b20-$b$70)
Clint Capela,7500,HOU,C,OKC,469431,62590,258369,34449,363900,48520,0,=(h21-$h$88)/(b21-$b$88)
DeAndre Jordan,7900,LAC,C,NOP,465270,58894,250530,31712,357900,45303,0,=(h22-$h$88)/(b22-$b$88)
Paul Millsap,6100,DEN,PF,DAL,479411,78592,210389,34490,344900,56541,1
C.J. McCollum,7800,POR,SG,NYK,436626,55977,250974,32176,343800,44076,0,=(h24-$h$67)/(b24-$b$67)
Hassan Whiteside,7200,MIA,C,WAS,450604,62583,226996,31527,338800,47055,0,=(h25-$h$88)/(b25-$b$88)
D'Angelo Russell,7300,BKN,SG,GSW,499647,68444,175552,24048,337600,46246,0,=(h26-$h$67)/(b26-$b$67)
Dwight Howard,7400,CHA,C,PHI,453152,61236,213248,28817,333200,45027,0,=(h27-$h$88)/(b27-$b$88)
Dennis Smith Jr.,6700,DAL,PG,DEN,439032,65527,226168,33756,332600,49641,0,=(h28-$h$70)/(b28-$b$70)
Dennis Schroder,7100,ATL,PG,TOR,417186,58758,245014,34509,331100,46633,0,=(h29-$h$70)/(b29-$b$70)
Rajon Rondo,6500,NOP,PG,LAC,496736,76420,156864,24132,326800,50276,0,=(h30-$h$70)/(b30-$b$70)
Nikola Mirotic,6800,NOP,PF,LAC,442510,65075,203490,29925,323000,47500,0,=(h31-$h$92)/(b31-$b$92)
Steven Adams,7000,OKC,C,HOU,407416,58202,234183,33454,320800,45828,0,=(h32-$h$88)/(b32-$b$88)
