name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
LeBron James,13100,CLE,SF,MIL,726192,55434,454608,34702,590400,45068,0,=(h2-$h$78)/(b2-$b$78)
Giannis Antetokounmpo,12500,MIL,SF,CLE,660630,52850,422370,33789,541500,43320,0,=(h3-$h$78)/(b3-$b$78)
Nikola Jokic,10000,DEN,C,MIA,642523,64252,323677,32367,483100,48310,1
Joel Embiid,10900,PHI,C,CHA,635127,58268,365073,33492,500100,45880,0
Andre Drummond,10600,DET,C,SAC,605952,57165,340848,32155,473400,44660,0
Draymond Green,8500,GSW,PF,SAS,543052,63888,312148,36723,427600,50305,0,=(h7-$h$40)/(b7-$b$40)
Dwight Howard,8400,CHA,C,PHI,537064,63936,252735,30087,394900,47011,0
Ben Simmons,9700,PHI,PF,CHA,534162,55068,307038,31653,420600,43360,0,=(h9-$h$40)/(b9-$b$40)
Julius Randle,7400,LAL,PF,IND,513887,69444,236313,31934,375100,50689,0,=(h10-$h$40)/(b10-$b$40)
Blake Griffin,8100,DET,PF,SAC,512442,63264,300958,37155,406700,50209,0,=(h11-$h$40)/(b11-$b$40)
Victor Oladipo,9100,IND,SG,LAL,509808,56022,280592,30834,395200,43428,0,=(h12-$h$73)/(b12-$b$73)
Lonzo Ball,7500,LAL,PG,IND,502768,67035,247632,33017,375200,50026,0,=(h13-$h$68)/(b13-$b$68)
Marc Gasol,8500,MEM,C,BKN,490375,57691,294225,34614,392299,46152,0
Tyreke Evans,8000,MEM,SG,BKN,489416,61177,257784,32223,373600,46700,0,=(h15-$h$73)/(b15-$b$73)
LaMarcus Aldridge,9200,SAS,PF,GSW,486528,52883,273672,29747,380100,41315,0,=(h16-$h$40)/(b16-$b$40)
Nick Young,5500,GSW,SG,SAS,475715,86493,71084,12924,273400,49709,0,=(h17-$h$73)/(b17-$b$73)
Brook Lopez,6900,LAL,C,IND,474768,68807,184632,26758,329700,47782,0
Quinn Cook,5200,GSW,PG,SAS,471240,90623,52360,10069,261800,50346,0,=(h19-$h$68)/(b19-$b$68)
Eric Bledsoe,8000,MIL,PG,CLE,469623,58702,236576,29572,353100,44137,0,=(h20-$h$68)/(b20-$b$68)
Kemba Walker,7800,CHA,PG,PHI,466625,59823,279975,35894,373300,47859,0,=(h21-$h$68)/(b21-$b$68)
Khris Middleton,7400,MIL,SG,CLE,459679,62118,242121,32719,350900,47418,0,=(h22-$h$73)/(b22-$b$73)
Bobby Portis,7000,CHI,PF,NYK,451888,64555,198311,28330,325100,46442,0,=(h23-$h$40)/(b23-$b$40)
Jamal Murray,7000,DEN,PG,MIA,447035,63862,169564,24223,308300,44042,0,=(h24-$h$68)/(b24-$b$68)
Dejounte Murray,6400,SAS,PG,GSW,436554,68211,116046,18132,276300,43171,0,=(h25-$h$68)/(b25-$b$68)
JaMychal Green,5900,MEM,PF,BKN,436380,73962,187020,31698,311700,52830,0,=(h26-$h$40)/(b26-$b$40)
Will Barton,6600,DEN,SG,MIA,432810,65577,208390,31574,320600,48575,0,=(h27-$h$73)/(b27-$b$73)
Bam Adebayo,3600,MIA,PF,DEN,432762,120212,115038,31955,273900,76083,1
Michael Beasley,5700,NYK,SF,CHI,431972,75784,114827,20145,273400,47964,0,=(h29-$h$78)/(b29-$b$78)
Goran Dragic,6700,MIA,PG,DEN,431907,64463,227493,33954,329700,49208,0,=(h30-$h$68)/(b30-$b$68)
Rondae Hollis-Jefferson,6600,BKN,PF,MEM,428076,64860,192323,29140,310200,47000,0,=(h31-$h$40)/(b31-$b$40)
James Johnson,4500,MIA,PF,DEN,425139,94475,169461,37658,297300,66066,0,=(h32-$h$40)/(b32-$b$40)
Jeff Green,4900,CLE,PF,MIL,422250,86173,140750,28724,281500,57449,0,=(h33-$h$40)/(b33-$b$40)
Willie Cauley-Stein,7100,SAC,C,DET,421960,59431,194040,27329,308000,43380,0
Myles Turner,6700,IND,C,LAL,421031,62840,184769,27577,302900,45209,0
Tim Hardaway Jr.,6300,NYK,SG,CHI,420745,66785,171854,27278,296300,47031,0,=(h36-$h$73)/(b36-$b$73)
Kyle Kuzma,6200,LAL,PF,IND,415610,67033,182390,29417,299000,48225,0,=(h37-$h$40)/(b37-$b$40)
D'Angelo Russell,6900,BKN,SG,MEM,412158,59733,152442,22093,282300,40913,0,=(h38-$h$73)/(b38-$b$73)
Jarell Martin,5100,MEM,PF,BKN,406536,79712,114664,22483,260600,51098,0,=(h39-$h$40)/(b39-$b$40)
Kevin Love,3500,CLE,PF,MIL,400319,114377,100079,28594,250200,71485,1
Buddy Hield,6400,SAC,SG,DET,399040,62350,151360,23650,275200,43000,0,=(h41-$h$73)/(b41-$b$73)
DeMarre Carroll,6200,BKN,SF,MEM,388093,62595,195506,31533,291800,47064,0,=(h42-$h$78)/(b42-$b$78)
John Henson,6000,MIL,PF,CLE,387810,64635,170189,28365,279000,46500,0
Robert Covington,6000,PHI,SF,CHA,383326,63887,176274,29379,279800,46633,0,=(h44-$h$78)/(b44-$b$78)
Jeremy Lamb,4800,CHA,SF,PHI,382840,79758,180159,37533,281500,58645,1
Kentavious Caldwell-Pope,6000,LAL,SG,IND,382725,63787,184274,30712,283500,47250,0,=(h46-$h$73)/(b46-$b$73)
Isaiah Thomas,6400,LAL,PG,IND,380828,59504,187572,29308,284200,44406,0,=(h47-$h$68)/(b47-$b$68)
Emmanuel Mudiay,5100,NYK,PG,CHI,378579,74231,97621,19141,238100,46686,0,=(h48-$h$68)/(b48-$b$68)
Paul Millsap,6500,DEN,PF,MIA,378396,58214,170004,26154,274200,42184,0
