name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Russell Westbrook,11200,OKC,PG,GSW,679371,60658,462429,41288,570900,50973,0,=(h2-$h$58)/(b2-$b$58)
Kevin Durant,10300,GSW,SF,OKC,606144,58848,379456,36840,492800,47844,0,=(h3-$h$56)/(b3-$b$56)
Karl-Anthony Towns,9700,MIN,C,CHI,581279,59925,334121,34445,457700,47185,0,=(h4-$h$32)/(b4-$b$32)
Stephen Curry,9500,GSW,PG,OKC,544379,57303,355421,37412,449900,47357,0,=(h5-$h$58)/(b5-$b$58)
Damian Lillard,9700,POR,PG,PHO,543998,56082,347802,35855,445900,45969,0,=(h6-$h$58)/(b6-$b$58)
Paul George,8800,OKC,SF,GSW,544896,61920,299904,34080,422400,48000,0,=(h7-$h$56)/(b7-$b$56)
Draymond Green,8300,GSW,PF,OKC,515239,62077,296161,35682,405700,48879,0,=(h8-$h$57)/(b8-$b$57)
Kyrie Irving,7900,BOS,PG,NYK,470811,59596,307389,38910,389099,49253,0,=(h9-$h$58)/(b9-$b$58)
Donovan Mitchell,7700,UTA,SG,DAL,522239,67823,245760,31916,384000,49870,0,=(h10-$h$69)/(b10-$b$69)
Rudy Gobert,8000,UTA,C,DAL,497669,62208,262131,32766,379900,47487,0,=(h11-$h$32)/(b11-$b$32)
Devin Booker,7700,PHO,SG,POR,496090,64427,249910,32455,373000,48441,0,=(h12-$h$69)/(b12-$b$69)
Steven Adams,7000,OKC,C,GSW,455296,65042,256103,36586,355700,50814,0,=(h13-$h$32)/(b13-$b$32)
C.J. McCollum,7400,POR,SG,PHO,443394,59918,260406,35190,351900,47554,0,=(h14-$h$69)/(b14-$b$69)
Hassan Whiteside,7500,MIA,C,MEM,462924,61723,238476,31796,350700,46760,0,=(h15-$h$32)/(b15-$b$32)
Zach LaVine,7200,CHI,SG,MIN,470560,65355,221439,30755,346000,48055,0,=(h16-$h$69)/(b16-$b$69)
Elfrid Payton,7500,PHO,PG,POR,468234,62431,210366,28048,339300,45240,0,=(h17-$h$58)/(b17-$b$58)
Enes Kanter,6800,NYK,C,BOS,433181,63703,218219,32091,325700,47897,0,=(h18-$h$32)/(b18-$b$32)
Jeff Teague,6700,MIN,PG,CHI,432915,64614,218085,32550,325500,48582,0,=(h19-$h$58)/(b19-$b$58)
Andrew Wiggins,6200,MIN,SG,CHI,417057,67267,229543,37023,323300,52145,0,=(h20-$h$69)/(b20-$b$69)
Al Horford,6800,BOS,C,NYK,390600,57441,239400,35205,315000,46323,0,=(h21-$h$32)/(b21-$b$32)
Derrick Favors,6100,UTA,PF,DAL,426768,69962,200832,32923,313800,51442,0,=(h22-$h$57)/(b22-$b$57)
Kris Dunn,6200,CHI,PG,MIN,428536,69118,197064,31784,312800,50451,0,=(h23-$h$58)/(b23-$b$58)
Jusuf Nurkic,7000,POR,C,PHO,439215,62745,183785,26255,311500,44500,0,=(h24-$h$32)/(b24-$b$32)
Michael Beasley,6400,NYK,SF,BOS,487746,76210,129654,20258,308700,48234,0,=(h25-$h$56)/(b25-$b$56)
Bobby Portis,6900,CHI,PF,MIN,421120,61031,180479,26156,300800,43594,0,=(h26-$h$57)/(b26-$b$57)
Goran Dragic,6700,MIA,PG,MEM,395604,59045,203796,30417,299700,44731,0,=(h27-$h$58)/(b27-$b$58)
Tim Hardaway Jr.,6500,NYK,SG,BOS,430940,66298,163460,25147,297200,45723,0,=(h28-$h$69)/(b28-$b$69)
Dennis Smith Jr.,6400,DAL,PG,UTA,390588,61029,201212,31439,295900,46234,0,=(h29-$h$58)/(b29-$b$58)
Carmelo Anthony,5700,OKC,PF,GSW,383760,67326,206640,36252,295200,51789,0,=(h30-$h$57)/(b30-$b$57)
Taj Gibson,5900,MIN,PF,CHI,387024,65597,199376,33792,293200,49694,0,=(h31-$h$57)/(b31-$b$57)
Alex Len,4500,PHO,C,POR,413511,91891,149089,33130,281300,62511,1
James Johnson,5100,MIA,PF,MEM,401258,78678,159942,31361,280600,55019,0,=(h33-$h$57)/(b33-$b$57)
Lauri Markkanen,6100,CHI,PF,MIN,363870,59650,195930,32119,279900,45885,0,=(h34-$h$57)/(b34-$b$57)
TJ Warren,6000,PHO,SF,POR,384054,64009,172546,28757,278300,46383,0,=(h35-$h$56)/(b35-$b$56)
Nemanja Bjelica,3500,MIN,SF,CHI,449874,128535,105526,30150,277700,79342,1
Klay Thompson,6300,GSW,SG,OKC,341125,54146,204675,32488,272900,43317,0,=(h37-$h$69)/(b37-$b$69)
Trey Burke,4100,NYK,PG,BOS,473474,115482,61525,15006,267500,65243,1
Josh Jackson,5900,PHO,SF,POR,403774,68436,131026,22207,267400,45321,0,=(h39-$h$56)/(b39-$b$56)
Josh Richardson,5500,MIA,SF,MEM,357230,64950,156770,28503,257000,46727,0,=(h40-$h$56)/(b40-$b$56)
Joe Ingles,6500,UTA,SF,DAL,341677,52565,172123,26480,256900,39523,0,=(h41-$h$56)/(b41-$b$56)
Ricky Rubio,7400,UTA,PG,DAL,356396,48161,156404,21135,256400,34648,0,=(h42-$h$58)/(b42-$b$58)
J.J. Barea,5500,DAL,PG,UTA,333264,60593,175536,31915,254400,46254,0,=(h43-$h$58)/(b43-$b$58)
Andrew Harrison,5500,MEM,PG,MIA,388161,70574,119239,21679,253700,46127,0,=(h44-$h$58)/(b44-$b$58)
Harrison Barnes,6200,DAL,SF,UTA,310083,50013,194117,31309,252100,40661,0,=(h45-$h$56)/(b45-$b$56)
David Nwaba,5000,CHI,SF,MIN,385924,77184,115276,23055,250600,50119,0,=(h46-$h$56)/(b46-$b$56)
Al-Farouq Aminu,4900,POR,PF,PHO,335070,68381,161330,32924,248200,50653,0,=(h47-$h$57)/(b47-$b$57)
JaMychal Green,4700,MEM,PF,MIA,343560,73097,147240,31327,245400,52212,0,=(h48-$h$57)/(b48-$b$57)
Jarell Martin,4300,MEM,PF,MIA,388596,90371,100204,23303,244400,56837,1
Dirk Nowitzki,5400,DAL,PF,UTA,326960,60548,161040,29822,244000,45185,0,=(h50-$h$57)/(b50-$b$57)
Dwight Powell,6300,DAL,PF,UTA,351567,55804,130032,20640,240799,38222,0,=(h51-$h$57)/(b51-$b$57)
Wesley Matthews,5200,DAL,SG,UTA,330924,63639,148676,28591,239800,46115,0,=(h52-$h$69)/(b52-$b$69)
Jaylen Brown,5600,BOS,SG,NYK,308955,55170,170045,30365,239500,42767,0,=(h53-$h$69)/(b53-$b$69)
Jayson Tatum,5200,BOS,SF,NYK,327344,62951,143655,27626,235500,45288,0,=(h54-$h$56)/(b54-$b$56)
Tyler Johnson,4400,MIA,PG,MEM,307190,69815,134810,30638,221000,50227,0,=(h55-$h$58)/(b55-$b$58)
Denzel Valentine,4000,CHI,SF,MIN,304704,76176,136896,34224,220799,55199,1
Daniel Theis,3700,BOS,PF,NYK,350277,94669,90323,24411,220300,59540,1
Mario Chalmers,3500,MEM,PG,MIA,330150,94328,110050,31442,220100,62885,1
Dillon Brooks,4500,MEM,SF,MIA,327502,72778,112098,24910,219800,48844,0
Marcus Smart,5000,BOS,SG,NYK,295920,59184,142480,28496,219200,43840,0,=(h60-$h$69)/(b60-$b$69)
Deyonta Davis ,3500,MEM,C,MIA,349309,99802,79291,22654,214300,61228,0
Emmanuel Mudiay,4400,NYK,PG,BOS,341963,77719,82836,18826,212399,48272,0
Dwyane Wade,4500,MIA,SG,MEM,297510,66113,124490,27664,211000,46888,0,=(h63-$h$69)/(b63-$b$69)
Royce O'Neale,4600,UTA,SF,DAL,374580,81430,41620,9047,208100,45239,0
Terry Rozier,6100,BOS,PG,NYK,303992,49834,106808,17509,205400,33672,0
