name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Anthony Davis,12300,NOP,PF,DAL,796884,64787,410516,33375,603700,49081,0,=(h2-$h$37)/(b2-$b$37)
Giannis Antetokounmpo,11000,MIL,SF,PHI,645136,58648,412464,37496,528800,48072,0,=(h3-$h$57)/(b3-$b$57)
Joel Embiid,10600,PHI,C,MIL,587034,55380,344766,32525,465900,43952,0,=(h4-$h$58)/(b4-$b$58)
Bradley Beal,7900,WAS,SG,IND,557304,70544,287096,36341,422200,53442,1
Victor Oladipo,10000,IND,SG,WAS,533888,53388,300312,30031,417100,41710,0,=(h6-$h$7)/(b6-$b$7)
Jrue Holiday,7800,NOP,SG,DAL,515970,66150,277830,35619,396900,50884,1
Ben Simmons,9000,PHI,PF,MIL,499110,55456,286890,31876,393000,43666,0,=(h8-$h$37)/(b8-$b$37)
Kemba Walker,7900,CHA,PG,TOR,489500,61962,293700,37177,391599,49569,0,=(h9-$h$29)/(b9-$b$29)
Lou Williams,8200,LAC,SG,BKN,517207,63074,243392,29682,380300,46378,0
DeAndre Jordan,7900,LAC,C,BKN,490230,62054,263970,33413,377100,47734,0,=(h11-$h$58)/(b11-$b$58)
Kyle Lowry,7800,TOR,PG,CHA,468519,60066,252280,32343,360400,46205,0,=(h12-$h$29)/(b12-$b$29)
Dwight Howard,7400,CHA,C,TOR,489463,66143,230336,31126,359900,48635,0,=(h13-$h$58)/(b13-$b$58)
Eric Bledsoe,7700,MIL,PG,PHI,479854,62318,236346,30694,358100,46506,0,=(h14-$h$29)/(b14-$b$29)
DeMar DeRozan,8200,TOR,SG,CHA,456832,55711,256968,31337,356900,43524,0
Rajon Rondo,6400,NOP,PG,DAL,521056,81415,164544,25710,342800,53562,0,=(h16-$h$29)/(b16-$b$29)
Dennis Smith Jr.,6200,DAL,PG,NOP,447876,72238,230723,37213,339300,54725,1
Tobias Harris,7700,LAC,PF,BKN,432512,56170,243288,31595,337900,43883,0,=(h18-$h$37)/(b18-$b$37)
Khris Middleton,7500,MIL,SG,PHI,442256,58967,232944,31059,337600,45013,0
D'Angelo Russell,7500,BKN,SG,LAC,485247,64699,174953,23327,330100,44013,0
Harrison Barnes,6200,DAL,SF,NOP,407340,65700,249660,40267,328500,52983,1
Otto Porter,7500,WAS,SF,IND,445250,59366,204750,27300,325000,43333,0,=(h22-$h$57)/(b22-$b$57)
Nicolas Batum,7300,CHA,SG,TOR,419445,57458,201955,27665,310700,42561,0
Myles Turner,5900,IND,C,WAS,430483,72963,188917,32019,309700,52491,0,=(h24-$h$58)/(b24-$b$58)
