name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
LeBron James,12200,CLE,SF,PHI,731228,59936,448172,36735,589700,48336,1
Joel Embiid,10500,PHI,C,CLE,630174,60016,362226,34497,496200,47257,0,=(h3-$h$33)/(b3-$b$33)
Karl-Anthony Towns,10300,MIN,C,POR,596646,57926,342954,33296,469799,45611,0,=(h4-$h$33)/(b4-$b$33)
Damian Lillard,9700,POR,PG,MIN,568642,58622,363558,37480,466100,48051,0,=(h5-$h$45)/(b5-$b$45)
Ben Simmons,9500,PHI,PF,CLE,540131,56855,310469,32680,425300,44768,0,=(h6-$h$46)/(b6-$b$46)
Goran Dragic,6700,MIA,PG,LAL,474804,70866,244595,36506,359700,53686,1
Julius Randle,7700,LAL,C,MIA,480488,62401,226112,29365,353300,45883,0,=(h8-$h$33)/(b8-$b$33)
Andrew Wiggins,6900,MIN,SG,POR,451629,65453,248571,36024,350100,50739,0,=(h9-$h$35)/(b9-$b$35)
Jeff Teague,7700,MIN,PG,POR,462175,60022,232825,30237,347500,45129,0,=(h10-$h$45)/(b10-$b$45)
D'Angelo Russell,7500,BKN,SG,SAC,506604,67547,177996,23732,342299,45640,0,=(h11-$h$35)/(b11-$b$35)
C.J. McCollum,7200,POR,SG,MIN,426847,59284,245353,34076,336100,46680,0,=(h12-$h$35)/(b12-$b$35)
Willie Cauley-Stein,7500,SAC,C,BKN,457470,60996,205530,27404,331500,44200,0,=(h13-$h$33)/(b13-$b$33)
Spencer Dinwiddie,7100,BKN,PG,SAC,419985,59152,202215,28481,311100,43816,0,=(h14-$h$45)/(b14-$b$45)
Brandon Ingram,7400,LAL,SF,MIA,408936,55261,210664,28468,309800,41864,0,=(h15-$h$39)/(b15-$b$39)
Lonzo Ball,6600,LAL,PG,MIA,414855,62856,199745,30264,307300,46560,0,=(h16-$h$45)/(b16-$b$45)
Dario Saric,7100,PHI,PF,CLE,401676,56574,206924,29144,304300,42859,0,=(h17-$h$46)/(b17-$b$46)
Jusuf Nurkic,7400,POR,C,MIN,424340,57343,181860,24575,303100,40959,0,=(h18-$h$33)/(b18-$b$33)
De'Aaron Fox,5800,SAC,PG,BKN,394760,68062,173240,29869,284000,48965,0,=(h19-$h$45)/(b19-$b$45)
Taj Gibson,6400,MIN,PF,POR,372400,58187,187600,29312,280000,43750,0,=(h20-$h$46)/(b20-$b$46)
Dwyane Wade,4600,MIA,SG,LAL,392403,85305,164197,35695,278300,60500,1
Kentavious Caldwell-Pope,6600,LAL,SG,MIA,377672,57223,177728,26928,277700,42075,0,=(h22-$h$35)/(b22-$b$35)
Isaiah Thomas,5400,LAL,PG,MIA,359499,66573,181101,33537,270300,50055,0,=(h23-$h$45)/(b23-$b$45)
Rondae Hollis-Jefferson,6000,BKN,PF,SAC,372324,62054,167276,27879,269800,44966,0,=(h24-$h$46)/(b24-$b$46)
Bogdan Bogdanovic,5400,SAC,SG,BKN,351152,65028,165248,30601,258200,47814,0,=(h25-$h$35)/(b25-$b$35)
DeMarre Carroll,5900,BKN,SF,SAC,343406,58204,172994,29321,258200,43762,0,=(h26-$h$39)/(b26-$b$39)
Nemanja Bjelica,5800,MIN,SF,POR,415813,71691,94387,16273,255100,43982,0,=(h27-$h$39)/(b27-$b$39)
Kelly Olynyk,4500,MIA,PF,LAL,355680,79040,138320,30737,247000,54888,1
Kyle Kuzma,5500,LAL,PF,MIA,338964,61629,141836,25788,240400,43709,0,=(h29-$h$46)/(b29-$b$46)
Jarrett Allen,5500,BKN,C,SAC,364799,66327,115200,20945,240000,43636,0,=(h30-$h$33)/(b30-$b$33)
Jordan Clarkson,4700,CLE,SG,PHI,352653,75032,127147,27052,239899,51042,0,=(h31-$h$35)/(b31-$b$35)
Larry Nance,5800,CLE,PF,PHI,339238,58489,138562,23889,238900,41189,0,=(h32-$h$46)/(b32-$b$46)
Brook Lopez,5000,LAL,C,MIA,343440,68688,133560,26711,238500,47699,1
J.J. Redick,4900,PHI,SG,CLE,307020,62657,168980,34485,238000,48571,0,=(h34-$h$35)/(b34-$b$35)
Rodney Hood,4400,CLE,SG,PHI,334875,76108,140125,31846,237500,53977,1
