name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Kyle Anderson,5300,SAS,SF,UTA,39.0816,7.37389,17.5584,3.31291,28.32,5.34340,0
Ryan Arcidiacono,3500,CHI,PG,ORL,7.308,2.088,0.812,0.232,4.06,1.16,0
Zach LaVine,8200,CHI,SG,ORL,47.7618,5.82461,21.4582,2.61685,34.61,4.22073,0
Jerian Grant,6500,CHI,PG,ORL,44.4,6.83077,14.8,2.27692,29.6,4.55385,0
Paul Zipser,3800,CHI,SF,ORL,10.1808,2.67916,1.9392,0.510316,6.06,1.59474,0
Pau Gasol,5400,SAS,C,UTA,45.5262,8.43078,20.4538,3.78774,32.99,6.10926,0
Patty Mills,4100,SAS,PG,UTA,21.4179,5.22388,7.7221,1.88344,14.57,3.55366,0
Joffrey Lauvergne,3500,SAS,C,UTA,13.43,3.83714,2.37,0.677143,7.9,2.25714,0
Tony Parker,4500,SAS,PG,UTA,20.846,4.63244,8.934,1.98533,14.89,3.30889,0
Manu Ginobili,4200,SAS,SG,UTA,30.2095,7.19274,8.7705,2.08821,19.49,4.64048,0
Danny Green,4400,SAS,SG,UTA,36.9408,8.39564,12.9792,2.94982,24.96,5.67273,0
Davis Bertans,3900,SAS,PF,UTA,44.233,11.3418,5.467,1.40179,24.85,6.37179,0
Bryn Forbes,3500,SAS,SG,UTA,16.1067,4.60191,4.1533,1.18666,10.13,2.89429,0
David Nwaba,3600,CHI,SF,ORL,18.8649,5.24025,5.7951,1.60975,12.33,3.425,0
Bobby Portis,6300,CHI,PF,ORL,37.2937,5.91963,16.3663,2.59783,26.83,4.25873,0
Marreese Speights,3800,ORL,C,CHI,20.163,5.30605,4.277,1.12553,12.22,3.21579,0
Wesley Iwundu,3500,ORL,SF,CHI,21.5118,6.14623,3.6482,1.04234,12.58,3.59429,0
Mario Hezonja,5700,ORL,SF,CHI,48.372,8.48632,7.228,1.26807,27.8,4.87719,0
