name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Jeremy Lamb,5700,CHA,SG,POR,45.11872,7.91556,18.17592,3.18875,27.92,4.89825,0
Nicolas Batum,5300,CHA,SF,POR,37.3635,7.04972,14.35545,2.70857,21.85,4.12264,0
Marvin Williams,5500,CHA,PF,POR,49.07672,8.92304,21.60576,3.92833,27.28,4.96,0
Bismack Biyombo,3800,CHA,C,POR,31.10448,8.18539,13.39536,3.52511,18.92,4.97895,0
Kemba Walker,8500,CHA,PG,POR,67.82125,7.97896,23.506,2.76541,40.25,4.73529,0
Rodney Hood,4100,CLE,SF,HOU,19.197,4.68220,7.27785,1.77509,12.15,2.96341,0
Gerald Green,4300,HOU,SF,CLE,34.21246,7.95640,19.34,4.49767,19.34,4.49767,0
James Ennis,3500,HOU,SF,CLE,20.44977,5.8428,10.23,2.92286,10.23,2.92286,0
Brandon Knight,3500,HOU,PG,CLE,13.60227,3.88637,6.38456,1.82416,8.77,2.50571,0
Nene Hilario,3500,HOU,C,CLE,22.54668,6.44191,10.9707,3.13449,12.61,3.60286,0
Devonte' Graham,3800,CHA,PG,POR,8.876,2.33579,1.42016,0.373726,6.34,1.66842,0
Michael Kidd-Gilchrist,3500,CHA,SF,POR,25.47,7.27714,9.83425,2.80979,14.15,4.04286,0
C.J. McCollum,6800,POR,SG,CHA,50.10733,7.36872,15.83871,2.32922,32.39,4.76324,0
Jake Layman,3700,POR,SF,CHA,28.35722,7.66411,12.99012,3.51084,15.14,4.09189,0
Al-Farouq Aminu,5800,POR,PF,CHA,38.38086,6.61740,18.29128,3.15367,25.69,4.42931,0
Jusuf Nurkic,9000,POR,C,CHA,63.79328,7.08814,23.3544,2.59493,42.08,4.67556,0
Damian Lillard,8900,POR,PG,CHA,62.84249,7.06096,22.62496,2.54213,41.59,4.67303,0
Miles Bridges,3500,CHA,SF,POR,15.582,4.452,2.49312,0.71232,11.13,3.18,0
