name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Anthony Davis,11800,NOP,C,LAL,749710,63534,403690,34211,576700,48872,0,=(h2-$h$33)/(b2-$b$33)
Russell Westbrook,11800,OKC,PG,MEM,657960,55759,438640,37172,548300,46466,0,=(h3-$h$79)/(b3-$b$79)
James Harden,11500,HOU,SG,SAC,668250,58108,400950,34865,534600,46487,0,=(h4-$h$49)/(b4-$b$49)
Andre Drummond,10600,DET,C,ATL,662415,62492,364585,34394,513500,48443,0,=(h5-$h$33)/(b5-$b$33)
Kevin Durant,10200,GSW,SF,POR,572811,56157,358589,35155,465700,45656,0,=(h6-$h$66)/(b6-$b$66)
Victor Oladipo,10200,IND,SG,BKN,582790,57136,313810,30765,448300,43951,0,=(h7-$h$49)/(b7-$b$49)
Chris Paul,9600,HOU,PG,SAC,568245,59192,312755,32578,440500,45885,0,=(h8-$h$79)/(b8-$b$79)
Stephen Curry,9600,GSW,PG,POR,521520,54325,347680,36216,434600,45270,0,=(h9-$h$79)/(b9-$b$79)
Donovan Mitchell,8500,UTA,SG,PHO,564988,66469,259812,30566,412400,48517,1
Blake Griffin,9000,DET,PF,ATL,501664,55740,320736,35637,411200,45688,0,=(h11-$h$67)/(b11-$b$67)
Marc Gasol,8300,MEM,C,OKC,499463,60176,293336,35341,396400,47759,0,=(h12-$h$33)/(b12-$b$33)
Paul George,9500,OKC,SF,MEM,514799,54189,277200,29178,396000,41684,0,=(h13-$h$66)/(b13-$b$66)
Rudy Gobert,7900,UTA,C,PHO,514799,65164,265200,33569,390000,49367,0,=(h14-$h$33)/(b14-$b$33)
Kyrie Irving,8000,BOS,PG,LAC,469822,58727,300378,37547,385100,48137,0,=(h15-$h$79)/(b15-$b$79)
Julius Randle,7000,LAL,C,NOP,510816,72973,240384,34340,375600,53657,0,=(h16-$h$33)/(b16-$b$33)
DeMar DeRozan,8500,TOR,SG,CHI,483750,56911,266250,31323,375000,44117,0,=(h17-$h$49)/(b17-$b$49)
Draymond Green,8200,GSW,PF,POR,475234,57955,273166,33312,374200,45634,0,=(h18-$h$67)/(b18-$b$67)
Nikola Mirotic,7500,NOP,PF,LAL,507628,67683,222772,29702,365200,48693,0,=(h19-$h$67)/(b19-$b$67)
Jrue Holiday,7900,NOP,SG,LAL,464142,58752,255458,32336,359799,45544,0,=(h20-$h$49)/(b20-$b$49)
Clint Capela,8500,HOU,C,SAC,461691,54316,254109,29895,357900,42105,0,=(h21-$h$33)/(b21-$b$33)
