name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Russell Westbrook,12100,OKC,PG,SAC,649800,53702,433200,35801,541500,44752,0,=(h2-$h$29)/(b2-$b$29)
James Harden,11200,HOU,SG,SAS,647472,57810,405328,36190,526400,47000,1
Giannis Antetokounmpo,11900,MIL,SF,MEM,625006,52521,399594,33579,512299,43050,0,=(h4-$h$38)/(b4-$b$38)
Damian Lillard,9500,POR,PG,MIA,502640,52909,321360,33827,412000,43368,0,=(h5-$h$29)/(b5-$b$29)
Marc Gasol,7800,MEM,C,MIL,497625,63798,298575,38278,398100,51038,0,=(h6-$h$13)/(b6-$b$13)
Paul George,8800,OKC,SF,SAC,488394,55499,268806,30546,378600,43022,0,=(h7-$h$38)/(b7-$b$38)
Chris Paul,8300,HOU,PG,SAS,482560,58139,271440,32703,377000,45421,0,=(h8-$h$29)/(b8-$b$29)
Eric Bledsoe,7500,MIL,PG,MEM,478800,63840,241200,32160,360000,48000,0,=(h9-$h$29)/(b9-$b$29)
Steven Adams,7200,OKC,C,SAC,441051,61257,242749,33715,341900,47486,0,=(h10-$h$13)/(b10-$b$13)
Clint Capela,7200,HOU,C,SAS,438471,60898,241329,33517,339900,47208,0,=(h11-$h$13)/(b11-$b$13)
Willie Cauley-Stein,7200,SAC,C,OKC,464508,64515,208692,28985,336599,46750,0,=(h12-$h$13)/(b12-$b$13)
Pau Gasol,6000,SAS,C,HOU,462299,77050,207700,34616,335000,55833,1
C.J. McCollum,7300,POR,SG,MIA,424433,58141,243966,33420,334200,45780,0,=(h14-$h$36)/(b14-$b$36)
Goran Dragic,6500,MIA,PG,POR,430188,66182,221612,34094,325900,50138,1
Khris Middleton,7000,MIL,SG,MEM,414221,59174,218177,31168,316200,45171,0,=(h16-$h$36)/(b16-$b$36)
Jusuf Nurkic,6000,POR,C,MIA,439600,73266,188400,31400,314000,52333,0
Dejounte Murray,6300,SAS,PG,HOU,471314,74811,125286,19886,298300,47349,0,=(h18-$h$29)/(b18-$b$29)
Kyle Anderson,5600,SAS,SF,HOU,408204,72893,183396,32749,295800,52821,1
Josh Richardson,5900,MIA,SF,POR,380742,64532,171058,28992,275900,46762,0,=(h20-$h$38)/(b20-$b$38)
Carmelo Anthony,5800,OKC,PF,SAC,359071,61908,189129,32608,274100,47258,0,=(h21-$h$33)/(b21-$b$33)
Bogdan Bogdanovic,5800,SAC,SG,OKC,372092,64153,171108,29501,271600,46827,0,=(h22-$h$36)/(b22-$b$36)
De'Aaron Fox,5700,SAC,PG,OKC,372400,65333,159600,28000,266000,46666,0,=(h23-$h$29)/(b23-$b$29)
JaMychal Green,6200,MEM,PF,MIL,372099,60016,155701,25113,263900,42564,0,=(h24-$h$33)/(b24-$b$33)
Kelly Olynyk,5100,MIA,PF,POR,356544,69910,138656,27187,247600,48549,0,=(h25-$h$33)/(b25-$b$33)
Buddy Hield,5700,SAC,SG,OKC,355536,62374,138264,24256,246900,43315,0,=(h26-$h$36)/(b26-$b$36)
Justise Winslow,5000,MIA,SF,POR,353952,70790,137648,27529,245799,49160,0,=(h27-$h$38)/(b27-$b$38)
James Johnson,4600,MIA,PF,POR,347346,75510,138453,30098,242900,52804,1
Tyler Johnson,4900,MIA,PG,POR,335129,68393,147071,30014,241100,49204,1
Trevor Ariza,5300,HOU,SF,SAS,321064,60578,158136,29836,239600,45207,0,=(h30-$h$38)/(b30-$b$38)
John Henson,5000,MIL,PF,MEM,333900,66780,143100,28620,238500,47699,0,=(h31-$h$33)/(b31-$b$33)
Jarell Martin,4500,MEM,PF,MIL,366281,81395,100319,22293,233299,51844,0,=(h32-$h$33)/(b32-$b$33)
Bam Adebayo,3500,MIA,PF,POR,371200,106057,92800,26514,232000,66285,1
Ben McLemore,5000,MEM,SG,MIL,405300,81060,57900,11580,231600,46320,0,=(h34-$h$36)/(b34-$b$36)
Jabari Parker,5300,MIL,PF,MEM,307798,58075,151602,28604,229700,43339,0
Kobi Simmons,4000,MEM,SG,MIL,391077,97769,66323,16580,228700,57175,1
Eric Gordon,5500,HOU,SG,SAS,304504,55364,143296,26053,223900,40709,0
Rudy Gay,4400,SAS,SF,HOU,312620,71050,133980,30450,223299,50750,1
Dillon Brooks,5200,MEM,SF,MIL,311052,59817,112148,21566,211600,40692,0
Al-Farouq Aminu,4300,POR,PF,MIA,287563,66875,132237,30752,209899,48814,0
Kosta Koufos,4500,SAC,C,OKC,305020,67782,98980,21995,202000,44888,0
Davis Bertans,4400,SAS,PF,HOU,331987,75451,51813,11775,191900,43613,0
Patty Mills,4200,SAS,PG,HOU,279006,66430,103194,24570,191100,45500,0
