name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Shabazz Napier,3600,POR,PG,UTA,24.8738,6.90939,5.6462,1.56839,15.26,4.23889,0
Ed Davis,3600,POR,PF,UTA,22.896,6.36,8.904,2.47333,15.9,4.41667,0
Zach Collins,3500,POR,C,UTA,15.5925,4.455,3.3075,0.945,9.45,2.70,0
Al-Farouq Aminu,4900,POR,PF,UTA,33.642,6.86571,16.198,3.30571,24.92,5.08571,0
Jae Crowder,4600,UTA,PF,POR,26.1976,5.69513,10.4424,2.27009,18.32,3.98261,0
Pat Connaughton,3500,POR,SG,UTA,9.5473,2.7278,2.3127,0.660771,5.93,1.69429,0
Maurice Harkless,3500,POR,SF,UTA,28.1589,8.0454,6.8211,1.94889,17.49,4.99714,0
Damian Lillard,9100,POR,PG,UTA,50.0078,5.49536,31.9722,3.51343,40.99,4.50440,0
Myke Henry,3500,MEM,SG,CLE,13.6422,3.89777,3.5178,1.00509,8.58,2.45143,0
C.J. McCollum,7000,POR,SG,UTA,41.3658,5.9094,24.2942,3.4706,32.83,4.69,0
Evan Turner,3500,POR,SF,UTA,18.104,5.17257,6.696,1.91314,12.4,3.54286,0
Jusuf Nurkic,7000,POR,C,UTA,39.621,5.66014,16.579,2.36843,28.1,4.01429,0
Ricky Rubio,7400,UTA,PG,POR,44.1603,5.96761,19.3797,2.61888,31.77,4.29324,0
Joe Ingles,6500,UTA,SF,POR,32.0796,4.93532,16.1604,2.48622,24.12,3.71077,0
DeAndre Jordan,8000,LAC,C,PHO,46.111,5.76388,24.829,3.10362,35.47,4.43375,0
Tobias Harris,7000,LAC,PF,PHO,43.1546,6.16494,24.8054,3.54363,33.98,4.85429,0
Austin Rivers,5600,LAC,PG,PHO,40.5657,7.24388,18.6543,3.33112,29.61,5.2875,0
Lou Williams,7000,LAC,SG,PHO,52.7039,7.52913,24.2361,3.4623,38.47,5.49571,0
Sam Dekker,3500,LAC,SF,PHO,4.0748,1.16423,0.8052,0.230057,2.44,0.697143,0
Rudy Gobert,7700,UTA,C,POR,48.7189,6.32713,25.6611,3.33261,37.19,4.82987,0
Royce O'Neale,4600,UTA,SF,POR,35.478,7.71261,3.942,0.856957,19.71,4.28478,0
Donovan Mitchell,7700,UTA,SG,POR,50.048,6.49974,23.552,3.05870,36.8,4.77922,0
Derrick Favors,6100,UTA,PF,POR,36.9648,6.05980,17.3952,2.85167,27.18,4.45574,0
Alec Burks,3500,UTA,SG,POR,9.2184,2.63383,1.8216,0.520457,5.52,1.57714,0
Raulzinho Neto,3500,UTA,PG,POR,12.5252,3.57863,1.9548,0.558514,7.24,2.06857,0
Jonas Jerebko,3500,UTA,PF,POR,13.1052,3.74434,2.9748,0.849943,8.04,2.29714,0
Ben McLemore,3500,MEM,SG,CLE,15.283,4.36657,2.697,0.770571,8.99,2.56857,0
Deyonta Davis ,3500,MEM,C,CLE,21.3204,6.09154,4.8396,1.38274,13.08,3.73714,0
Nene ,3500,HOU,C,MIN,15.987,4.56771,5.913,1.68943,10.95,3.12857,0
Chris Paul,8900,HOU,PG,MIN,54.464,6.11955,30.636,3.44225,42.55,4.78090,0
LeBron James,11300,CLE,SF,MEM,70.3125,6.22235,42.1875,3.73341,56.25,4.97788,0
Jeff Green,3800,CLE,PF,MEM,21.1431,5.56397,7.2369,1.90445,14.19,3.73421,0
Tristan Thompson,3900,CLE,C,MEM,27.122,6.95436,11.078,2.84051,19.1,4.89744,0
Joe Johnson,3600,HOU,SF,MIN,18.6334,5.17594,6.0466,1.67961,12.34,3.42778,0
Luc Richard Mbah a Moute,3800,HOU,PF,MIN,15.3619,4.04261,5.2581,1.38371,10.31,2.71316,0
Trevor Ariza,4400,HOU,SF,MIN,29.727,6.75614,14.313,3.25295,22.02,5.00455,0
Eric Gordon,4500,HOU,SG,MIN,25.6266,5.6948,11.5134,2.55853,18.57,4.12667,0
Ryan Anderson,3800,HOU,PF,MIN,20.184,5.31158,7.656,2.01474,13.92,3.66316,0
P.J. Tucker,3900,HOU,SF,MIN,16.128,4.13538,6.912,1.77231,11.52,2.95385,0
Clint Capela,7700,HOU,C,MIN,44.6592,5.79990,25.1208,3.26244,34.89,4.53117,0
Kyle Korver,3500,CLE,SG,MEM,15.9273,4.55066,4.8927,1.39791,10.41,2.97429,0
Cedi Osman,3800,CLE,SF,MEM,27.072,7.12421,3.008,0.791579,15.04,3.95789,0
Dillon Brooks,4500,MEM,SF,CLE,33.674,7.48311,11.526,2.56133,22.6,5.02222,0
JaMychal Green,4700,MEM,PF,CLE,31.696,6.74383,13.584,2.89021,22.64,4.81702,0
Mario Chalmers,3500,MEM,PG,CLE,21.45,6.12857,7.15,2.04286,14.3,4.08571,0
Andrew Harrison,5500,MEM,PG,CLE,32.13,5.84182,9.87,1.79455,21,3.81818,0
Jarell Martin,4300,MEM,PF,CLE,31.4502,7.314,8.1098,1.886,19.78,4.6,0
Tyreke Evans,7900,MEM,SG,CLE,50.8068,6.43124,26.1732,3.31306,38.49,4.87215,0
Marc Gasol,8000,MEM,C,CLE,49.8834,6.23542,29.2966,3.66208,39.59,4.94875,0
George Hill,4500,CLE,PG,MEM,30.421,6.76022,11.539,2.56422,20.98,4.66222,0
J.R. Smith,4800,CLE,SG,MEM,27.7838,5.78829,10.2762,2.14088,19.03,3.96458,0
Rodney Hood,4700,CLE,SG,MEM,26.18,5.57021,11.22,2.38723,18.7,3.97872,0
Larry Nance,5600,CLE,PF,MEM,21.0728,3.763,8.6072,1.537,14.84,2.65,0
Jordan Clarkson,5500,CLE,SG,MEM,26.9804,4.90553,9.4796,1.72356,18.23,3.31455,0
Wesley Johnson,3500,LAC,SF,PHO,4.7268,1.35051,1.3332,0.380914,3.03,0.865714,0
Montrezl Harrell,4500,LAC,PF,PHO,27.181,6.04022,8.119,1.80422,17.65,3.92222,0
Dennis Smith Jr.,7000,DAL,PG,LAL,42.8736,6.1248,22.0864,3.1552,32.48,4.64,0
Yogi Ferrell,4100,DAL,PG,LAL,24.9368,6.08215,9.2232,2.24956,17.08,4.16585,0
Dirk Nowitzki,5800,DAL,PF,LAL,32.3878,5.58410,15.9522,2.75038,24.17,4.16724,0
J.J. Barea,6000,DAL,PG,LAL,32.8941,5.48235,17.3259,2.88765,25.11,4.185,0
Dwight Powell,6700,DAL,PF,LAL,40.3252,6.01869,14.9148,2.22609,27.62,4.12239,0
Wesley Matthews,5500,DAL,SG,LAL,34.4586,6.2652,15.4814,2.8148,24.97,4.54,0
Harrison Barnes,6800,DAL,SF,LAL,36.0882,5.30709,22.5918,3.32232,29.34,4.31471,0
Trey Lyles,4600,DEN,PF,SAS,22.7104,4.93704,7.3696,1.60209,15.04,3.26957,0
Will Barton,7600,DEN,SG,SAS,43.8615,5.77125,21.1185,2.77875,32.49,4.275,0
Mason Plumlee,4600,DEN,PF,SAS,28.449,6.18457,10.791,2.34587,19.62,4.26522,0
Malik Beasley,3500,DEN,SG,SAS,6.696,1.91314,0.744,0.212571,3.72,1.06286,0
Darrell Arthur,3500,DEN,PF,SAS,4.824,1.37829,0.536,0.153143,2.68,0.765714,0
Maxi Kleber,3500,DAL,PF,LAL,3.0102,0.860057,0.4498,0.128514,1.73,0.494286,0
Salah Mejri,3500,DAL,C,LAL,16.048,4.58514,4.012,1.14629,10.03,2.86571,0
Josh Hart,4800,LAL,SG,DAL,25.5348,5.31975,3.9852,0.83025,14.76,3.075,0
Brandon Ingram,6700,LAL,SF,DAL,41.118,6.13701,21.182,3.16149,31.15,4.64925,0
Brook Lopez,5000,LAL,C,DAL,31.233,6.2466,11.847,2.3694,21.54,4.308,0
Corey Brewer,3500,LAL,SF,DAL,7.686,2.196,0.854,0.244,4.27,1.22,0
Ivica Zubac,3500,LAL,C,DAL,15.606,4.45886,1.734,0.495429,8.67,2.47714,0
Lonzo Ball,6500,LAL,PG,DAL,33.9048,5.21612,15.9552,2.45465,24.93,3.83538,0
Julius Randle,7300,LAL,C,DAL,45.8048,6.27463,21.5552,2.95277,33.68,4.61370,0
Doug McDermott,3500,DAL,SF,LAL,15.5844,4.45269,5.4756,1.56446,10.53,3.00857,0
Kyle Collinsworth,3600,DAL,SG,LAL,15.4477,4.29103,1.8123,0.503417,8.63,2.39722,0
Isaiah Thomas,6500,LAL,PG,DAL,38.284,5.88985,18.016,2.77169,28.15,4.33077,0
Kentavious Caldwell-Pope,5700,LAL,SG,DAL,33.6328,5.90049,15.8272,2.77670,24.73,4.33860,0
Kyle Kuzma,6500,LAL,PF,DAL,32.0352,4.92849,13.4048,2.06228,22.72,3.49538,0
Gary Harris,6000,DEN,SG,SAS,35.5456,5.92427,19.9944,3.3324,27.77,4.62833,0
Wilson Chandler,6000,DEN,SF,SAS,31.6966,5.28277,11.7234,1.9539,21.71,3.61833,0
Tyler Ulis,3500,PHO,PG,LAC,5.735,1.63857,1.665,0.475714,3.7,1.05714,0
Josh Jackson,5900,PHO,SF,LAC,42.4008,7.18658,13.7592,2.33207,28.08,4.75932,0
Dragan Bender,3800,PHO,PF,LAC,36.573,9.62447,7.227,1.90184,21.9,5.76316,0
Alex Len,4500,PHO,C,LAC,44.5557,9.90127,16.0643,3.56984,30.31,6.73556,0
Troy Daniels,3500,PHO,SG,LAC,11.6424,3.3264,2.2176,0.6336,6.93,1.98,0
Marquese Chriss,3700,PHO,PF,LAC,25.6581,6.93462,7.8819,2.13024,16.77,4.53243,0
TJ Warren,6000,PHO,SF,LAC,40.9998,6.8333,18.4202,3.07003,29.71,4.95167,0
Milos Teodosic,3600,LAC,PG,PHO,29.48,8.18889,14.52,4.03333,22,6.11111,0
Danilo Gallinari,6300,LAC,SF,PHO,37.7325,5.98929,20.7675,3.29643,29.25,4.64286,0
