Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RW,Mikko Rantanen (13807300),Mikko Rantanen,13807300,W/UTIL,7000,COL@MIN 11/21/2019 08:00PM ET,COL,14
C,William Karlsson (13806882),William Karlsson,13806882,C/UTIL,7000,SJ@VGK 11/21/2019 10:00PM ET,VGK,11.43
C,Sebastian Aho (13806884),Sebastian Aho,13806884,C/UTIL,6900,PHI@CAR 11/21/2019 07:00PM ET,CAR,11.18
RW,Patrik Laine (13807302),Patrik Laine,13807302,W/UTIL,6900,WPG@DAL 11/21/2019 08:30PM ET,WPG,12.51
D,Brent Burns (13808012),Brent Burns,13808012,D/UTIL,6900,SJ@VGK 11/21/2019 10:00PM ET,SJ,12.08
D,Dougie Hamilton (13808014),Dougie Hamilton,13808014,D/UTIL,6800,PHI@CAR 11/21/2019 07:00PM ET,CAR,15.64
C,Brayden Point (13806886),Brayden Point,13806886,C/UTIL,6800,TB@CHI 11/21/2019 08:30PM ET,TB,9.07
LW,Jake Guentzel (13807304),Jake Guentzel,13807304,W/UTIL,6800,PIT@NYI 11/21/2019 07:00PM ET,PIT,12.43
LW,Gabriel Landeskog (13807308),Gabriel Landeskog,13807308,W/UTIL,6700,COL@MIN 11/21/2019 08:00PM ET,COL,8.94
D,Victor Hedman (13808016),Victor Hedman,13808016,D/UTIL,6700,TB@CHI 11/21/2019 08:30PM ET,TB,12.79
RW,Mark Stone (13807306),Mark Stone,13807306,W/UTIL,6700,SJ@VGK 11/21/2019 10:00PM ET,VGK,11.34
RW,Evgenii Dadonov (13807310),Evgenii Dadonov,13807310,W/UTIL,6600,ANH@FLA 11/21/2019 07:00PM ET,FLA,11.29
RW,Matthew Tkachuk (13807312),Matthew Tkachuk,13807312,W/UTIL,6600,CGY@STL 11/21/2019 08:00PM ET,CGY,11.32
C,Anze Kopitar (13806890),Anze Kopitar,13806890,C/UTIL,6600,EDM@LA 11/21/2019 10:30PM ET,LA,11.36
RW,Teuvo Teravainen (13807314),Teuvo Teravainen,13807314,W/UTIL,6500,PHI@CAR 11/21/2019 07:00PM ET,CAR,10.79
D,Mark Giordano (13808018),Mark Giordano,13808018,D/UTIL,6500,CGY@STL 11/21/2019 08:00PM ET,CGY,11.20
C,Elias Pettersson (13806892),Elias Pettersson,13806892,C/UTIL,6500,VAN@NSH 11/21/2019 08:00PM ET,VAN,12.44
C,Ryan Getzlaf (13806894),Ryan Getzlaf,13806894,C/UTIL,6400,ANH@FLA 11/21/2019 07:00PM ET,ANH,11.26
RW,Viktor Arvidsson (13807316),Viktor Arvidsson,13807316,W/UTIL,6400,VAN@NSH 11/21/2019 08:00PM ET,NSH,8.36
LW,Johnny Gaudreau (13807318),Johnny Gaudreau,13807318,W/UTIL,6300,CGY@STL 11/21/2019 08:00PM ET,CGY,9.22
C,John Tavares (13806898),John Tavares,13806898,C/UTIL,6300,TOR@ARI 11/21/2019 09:00PM ET,TOR,9.38
D,Oscar Klefbom (13808020),Oscar Klefbom,13808020,D/UTIL,6300,EDM@LA 11/21/2019 10:30PM ET,EDM,13.18
RW,Sam Reinhart (13807320),Sam Reinhart,13807320,W/UTIL,6200,BUF@BOS 11/21/2019 07:00PM ET,BUF,9.18
LW,Jeff Skinner (13807322),Jeff Skinner,13807322,W/UTIL,6200,BUF@BOS 11/21/2019 07:00PM ET,BUF,11.03
C,Logan Couture (13806900),Logan Couture,13806900,C/UTIL,6200,SJ@VGK 11/21/2019 10:00PM ET,SJ,10.64
C,Mathew Barzal (13806902),Mathew Barzal,13806902,C/UTIL,6200,PIT@NYI 11/21/2019 07:00PM ET,NYI,11.5
D,Kris Letang (13808022),Kris Letang,13808022,D/UTIL,6200,PIT@NYI 11/21/2019 07:00PM ET,PIT,13.02
C,Sean Monahan (13806906),Sean Monahan,13806906,C/UTIL,6100,CGY@STL 11/21/2019 08:00PM ET,CGY,9.48
D,Alex Pietrangelo (13808024),Alex Pietrangelo,13808024,D/UTIL,6100,CGY@STL 11/21/2019 08:00PM ET,STL,11.80
RW,Brock Boeser (13807324),Brock Boeser,13807324,W/UTIL,6100,VAN@NSH 11/21/2019 08:00PM ET,VAN,12.03
C,Mark Scheifele (13806904),Mark Scheifele,13806904,C/UTIL,6100,WPG@DAL 11/21/2019 08:30PM ET,WPG,10.06
RW,Mitchell Marner (13807326),Mitchell Marner,13807326,W/UTIL,6100,TOR@ARI 11/21/2019 09:00PM ET,TOR,11.43
LW,Rickard Rakell (13807328),Rickard Rakell,13807328,W/UTIL,6000,ANH@FLA 11/21/2019 07:00PM ET,ANH,10.10
C,Claude Giroux (13806908),Claude Giroux,13806908,C/UTIL,6000,PHI@CAR 11/21/2019 07:00PM ET,PHI,10.56
D,Alexander Edler (13808026),Alexander Edler,13808026,D/UTIL,6000,VAN@NSH 11/21/2019 08:00PM ET,VAN,13.15
LW,Kyle Connor (13807330),Kyle Connor,13807330,W/UTIL,6000,WPG@DAL 11/21/2019 08:30PM ET,WPG,11.50
RW,Bryan Rust (13807332),Bryan Rust,13807332,W/UTIL,6000,PIT@NYI 11/21/2019 07:00PM ET,PIT,14.72
C,Ryan O'Reilly (13806910),Ryan O'Reilly,13806910,C/UTIL,5900,CGY@STL 11/21/2019 08:00PM ET,STL,9.46
LW,Jonathan Marchessault (13807334),Jonathan Marchessault,13807334,W/UTIL,5900,SJ@VGK 11/21/2019 10:00PM ET,VGK,10.20
LW,Timo Meier (13807336),Timo Meier,13807336,W/UTIL,5900,SJ@VGK 11/21/2019 10:00PM ET,SJ,9.07
D,Erik Karlsson (13808028),Erik Karlsson,13808028,D/UTIL,5900,SJ@VGK 11/21/2019 10:00PM ET,SJ,9.07
C,Pierre-Luc Dubois (13806912),Pierre-Luc Dubois,13806912,C/UTIL,5800,DET@CLS 11/21/2019 07:00PM ET,CLS,10.89
RW,Cam Atkinson (13807340),Cam Atkinson,13807340,W/UTIL,5800,DET@CLS 11/21/2019 07:00PM ET,CLS,10.34
RW,Alexander Radulov (13807338),Alexander Radulov,13807338,W/UTIL,5800,WPG@DAL 11/21/2019 08:30PM ET,DAL,9.37
D,Morgan Rielly (13808032),Morgan Rielly,13808032,D/UTIL,5800,TOR@ARI 11/21/2019 09:00PM ET,TOR,11.06
D,Drew Doughty (13808030),Drew Doughty,13808030,D/UTIL,5800,EDM@LA 11/21/2019 10:30PM ET,LA,11.99
C,Adam Henrique (13806914),Adam Henrique,13806914,C/UTIL,5700,ANH@FLA 11/21/2019 07:00PM ET,ANH,8.65
LW,Tyler Bertuzzi (13807342),Tyler Bertuzzi,13807342,W/UTIL,5700,DET@CLS 11/21/2019 07:00PM ET,DET,9.16
D,Cale Makar (13808034),Cale Makar,13808034,D/UTIL,5700,COL@MIN 11/21/2019 08:00PM ET,COL,11.47
D,Kevin Shattenkirk (13808036),Kevin Shattenkirk,13808036,D/UTIL,5700,TB@CHI 11/21/2019 08:30PM ET,TB,11.77
RW,Phil Kessel (13807344),Phil Kessel,13807344,W/UTIL,5700,TOR@ARI 11/21/2019 09:00PM ET,ARI,8.02
RW,Jakob Silfverberg (13807350),Jakob Silfverberg,13807350,W/UTIL,5600,ANH@FLA 11/21/2019 07:00PM ET,ANH,9.26
D,Seth Jones (13808038),Seth Jones,13808038,D/UTIL,5600,DET@CLS 11/21/2019 07:00PM ET,CLS,10.4
C,Bo Horvat (13806916),Bo Horvat,13806916,C/UTIL,5600,VAN@NSH 11/21/2019 08:00PM ET,VAN,11.92
LW,J.T. Miller (13807352),J.T. Miller,13807352,W/UTIL,5600,VAN@NSH 11/21/2019 08:00PM ET,VAN,10.22
LW,Alex DeBrincat (13807348),Alex DeBrincat,13807348,W/UTIL,5600,TB@CHI 11/21/2019 08:30PM ET,CHI,10.34
RW,Reilly Smith (13807346),Reilly Smith,13807346,W/UTIL,5600,SJ@VGK 11/21/2019 10:00PM ET,VGK,9.95
D,Nate Schmidt (13808040),Nate Schmidt,13808040,D/UTIL,5600,SJ@VGK 11/21/2019 10:00PM ET,VGK,12.6
C,David Krejci (13806920),David Krejci,13806920,C/UTIL,5500,BUF@BOS 11/21/2019 07:00PM ET,BOS,8.08
D,Keith Yandle (13808044),Keith Yandle,13808044,D/UTIL,5500,ANH@FLA 11/21/2019 07:00PM ET,FLA,9.68
C,Brayden Schenn (13806918),Brayden Schenn,13806918,C/UTIL,5500,CGY@STL 11/21/2019 08:00PM ET,STL,9.85
RW,Elias Lindholm (13807356),Elias Lindholm,13807356,W/UTIL,5500,CGY@STL 11/21/2019 08:00PM ET,CGY,9.79
RW,David Perron (13807360),David Perron,13807360,W/UTIL,5500,CGY@STL 11/21/2019 08:00PM ET,STL,10.18
LW,Joonas Donskoi (13807354),Joonas Donskoi,13807354,W/UTIL,5500,COL@MIN 11/21/2019 08:00PM ET,COL,9.27
LW,Nikolaj Ehlers (13807358),Nikolaj Ehlers,13807358,W/UTIL,5500,WPG@DAL 11/21/2019 08:30PM ET,WPG,11.85
D,Miro Heiskanen (13808042),Miro Heiskanen,13808042,D/UTIL,5500,WPG@DAL 11/21/2019 08:30PM ET,DAL,11.24
LW,Victor Olofsson (13807364),Victor Olofsson,13807364,W/UTIL,5400,BUF@BOS 11/21/2019 07:00PM ET,BUF,8.82
RW,Travis Konecny (13807366),Travis Konecny,13807366,W/UTIL,5400,PHI@CAR 11/21/2019 07:00PM ET,PHI,10.70
D,Zach Werenski (13808046),Zach Werenski,13808046,D/UTIL,5400,DET@CLS 11/21/2019 07:00PM ET,CLS,10.40
C,Derek Stepan (13806922),Derek Stepan,13806922,C/UTIL,5400,TOR@ARI 11/21/2019 09:00PM ET,ARI,6.56
LW,Clayton Keller (13807362),Clayton Keller,13807362,W/UTIL,5400,TOR@ARI 11/21/2019 09:00PM ET,ARI,8.13
C,Ryan Nugent-Hopkins (13806924),Ryan Nugent-Hopkins,13806924,C/UTIL,5400,EDM@LA 11/21/2019 10:30PM ET,EDM,9.47
RW,Mike Hoffman (13807372),Mike Hoffman,13807372,W/UTIL,5300,ANH@FLA 11/21/2019 07:00PM ET,FLA,10.77
C,Sean Couturier (13806928),Sean Couturier,13806928,C/UTIL,5300,PHI@CAR 11/21/2019 07:00PM ET,PHI,10.18
LW,Jaden Schwartz (13807370),Jaden Schwartz,13807370,W/UTIL,5300,CGY@STL 11/21/2019 08:00PM ET,STL,8.65
C,Blake Wheeler (13806926),Blake Wheeler,13806926,C/UTIL,5300,WPG@DAL 11/21/2019 08:30PM ET,WPG,8.88
LW,Jamie Benn (13807368),Jamie Benn,13807368,W/UTIL,5300,WPG@DAL 11/21/2019 08:30PM ET,DAL,8.52
D,Jakob Chychrun (13808048),Jakob Chychrun,13808048,D/UTIL,5300,TOR@ARI 11/21/2019 09:00PM ET,ARI,9.00
C,Matt Duchene (13806930),Matt Duchene,13806930,C/UTIL,5200,VAN@NSH 11/21/2019 08:00PM ET,NSH,9.49
D,Ryan Ellis (13808050),Ryan Ellis,13808050,D/UTIL,5200,VAN@NSH 11/21/2019 08:00PM ET,NSH,10.79
RW,William Nylander (13807374),William Nylander,13807374,W/UTIL,5200,TOR@ARI 11/21/2019 09:00PM ET,TOR,9.40
RW,Kevin Labanc (13807376),Kevin Labanc,13807376,W/UTIL,5200,SJ@VGK 11/21/2019 10:00PM ET,SJ,8.34
D,Torey Krug (13808052),Torey Krug,13808052,D/UTIL,5100,BUF@BOS 11/21/2019 07:00PM ET,BOS,9.24
C,Vincent Trocheck (13806934),Vincent Trocheck,13806934,C/UTIL,5100,ANH@FLA 11/21/2019 07:00PM ET,FLA,10.04
D,Aaron Ekblad (13808054),Aaron Ekblad,13808054,D/UTIL,5100,ANH@FLA 11/21/2019 07:00PM ET,FLA,9.62
C,Joe Pavelski (13806932),Joe Pavelski,13806932,C/UTIL,5100,WPG@DAL 11/21/2019 08:30PM ET,DAL,7.56
RW,Conor Garland (13807380),Conor Garland,13807380,W/UTIL,5100,TOR@ARI 11/21/2019 09:00PM ET,ARI,9.38
LW,Anders Lee (13807378),Anders Lee,13807378,W/UTIL,5100,PIT@NYI 11/21/2019 07:00PM ET,NYI,8.45
RW,Patric Hornqvist (13807382),Patric Hornqvist,13807382,W/UTIL,5100,PIT@NYI 11/21/2019 07:00PM ET,PIT,11.08
C,Eric Staal (13806936),Eric Staal,13806936,C/UTIL,5000,COL@MIN 11/21/2019 08:00PM ET,MIN,8.44
RW,Andre Burakovsky (13807384),Andre Burakovsky,13807384,W/UTIL,5000,COL@MIN 11/21/2019 08:00PM ET,COL,10.47
LW,Tyler Johnson (13807386),Tyler Johnson,13807386,W/UTIL,5000,TB@CHI 11/21/2019 08:30PM ET,TB,6.94
D,Josh Morrissey (13808058),Josh Morrissey,13808058,D/UTIL,5000,WPG@DAL 11/21/2019 08:30PM ET,WPG,9.28
D,Oliver Ekman-Larsson (13808056),Oliver Ekman-Larsson,13808056,D/UTIL,5000,TOR@ARI 11/21/2019 09:00PM ET,ARI,7.90
D,Rasmus Ristolainen (13808060),Rasmus Ristolainen,13808060,D/UTIL,4900,BUF@BOS 11/21/2019 07:00PM ET,BUF,7.86
RW,James van Riemsdyk (13807394),James van Riemsdyk,13807394,W/UTIL,4900,PHI@CAR 11/21/2019 07:00PM ET,PHI,8.26
D,Jaccob Slavin (13808062),Jaccob Slavin,13808062,D/UTIL,4900,PHI@CAR 11/21/2019 07:00PM ET,CAR,9.72
RW,Andreas Athanasiou (13807392),Andreas Athanasiou,13807392,W/UTIL,4900,DET@CLS 11/21/2019 07:00PM ET,DET,8.25
C,Jonathan Toews (13806938),Jonathan Toews,13806938,C/UTIL,4900,TB@CHI 11/21/2019 08:30PM ET,CHI,7.62
RW,Dustin Brown (13807388),Dustin Brown,13807388,W/UTIL,4900,EDM@LA 11/21/2019 10:30PM ET,LA,7.85
LW,Jeff Carter (13807390),Jeff Carter,13807390,W/UTIL,4900,EDM@LA 11/21/2019 10:30PM ET,LA,9.01
LW,Jakub Voracek (13807400),Jakub Voracek,13807400,W/UTIL,4800,PHI@CAR 11/21/2019 07:00PM ET,PHI,7.56
D,Ivan Provorov (13808064),Ivan Provorov,13808064,D/UTIL,4800,PHI@CAR 11/21/2019 07:00PM ET,PHI,9.72
C,Nazem Kadri (13806940),Nazem Kadri,13806940,C/UTIL,4800,COL@MIN 11/21/2019 08:00PM ET,COL,9.15
LW,Ondrej Palat (13807396),Ondrej Palat,13807396,W/UTIL,4800,TB@CHI 11/21/2019 08:30PM ET,TB,8.3
C,Nick Schmaltz (13806942),Nick Schmaltz,13806942,C/UTIL,4800,TOR@ARI 11/21/2019 09:00PM ET,ARI,7.78
RW,Zack Kassian (13807398),Zack Kassian,13807398,W/UTIL,4800,EDM@LA 11/21/2019 10:30PM ET,EDM,7.4
D,Ryan Pulock (13808066),Ryan Pulock,13808066,D/UTIL,4800,PIT@NYI 11/21/2019 07:00PM ET,NYI,9.82
RW,Oliver Bjorkstrand (13807406),Oliver Bjorkstrand,13807406,W/UTIL,4700,DET@CLS 11/21/2019 07:00PM ET,CLS,8.01
D,Matt Dumba (13808068),Matt Dumba,13808068,D/UTIL,4700,COL@MIN 11/21/2019 08:00PM ET,MIN,8.41
D,Shea Theodore (13808070),Shea Theodore,13808070,D/UTIL,4700,SJ@VGK 11/21/2019 10:00PM ET,VGK,7.31
RW,James Neal (13807402),James Neal,13807402,W/UTIL,4700,EDM@LA 11/21/2019 10:30PM ET,EDM,9.78
C,Brock Nelson (13806944),Brock Nelson,13806944,C/UTIL,4700,PIT@NYI 11/21/2019 07:00PM ET,NYI,11.59
LW,Alex Galchenyuk (13807404),Alex Galchenyuk,13807404,W/UTIL,4700,PIT@NYI 11/21/2019 07:00PM ET,PIT,6.58
D,Rasmus Dahlin (13808074),Rasmus Dahlin,13808074,D/UTIL,4600,BUF@BOS 11/21/2019 07:00PM ET,BUF,6.44
D,Matt Grzelcyk (13808076),Matt Grzelcyk,13808076,D/UTIL,4600,BUF@BOS 11/21/2019 07:00PM ET,BOS,5.70
LW,Ryan Dzingel (13807408),Ryan Dzingel,13807408,W/UTIL,4600,PHI@CAR 11/21/2019 07:00PM ET,CAR,6.91
LW,Nino Niederreiter (13807412),Nino Niederreiter,13807412,W/UTIL,4600,PHI@CAR 11/21/2019 07:00PM ET,CAR,6.07
C,Ryan Johansen (13806946),Ryan Johansen,13806946,C/UTIL,4600,VAN@NSH 11/21/2019 08:00PM ET,NSH,6.70
C,Nick Bonino (13806950),Nick Bonino,13806950,C/UTIL,4600,VAN@NSH 11/21/2019 08:00PM ET,NSH,10.6
C,Dylan Strome (13806948),Dylan Strome,13806948,C/UTIL,4600,TB@CHI 11/21/2019 08:30PM ET,CHI,7.56
D,John Klingberg (13808078),John Klingberg,13808078,D/UTIL,4600,WPG@DAL 11/21/2019 08:30PM ET,DAL,6.64
D,Dustin Byfuglien (13808080),Dustin Byfuglien,13808080,D/UTIL,4600,WPG@DAL 11/21/2019 08:30PM ET,WPG,0
LW,Andreas Johnsson (13807410),Andreas Johnsson,13807410,W/UTIL,4600,TOR@ARI 11/21/2019 09:00PM ET,TOR,7.86
D,Alex Goligoski (13808072),Alex Goligoski,13808072,D/UTIL,4600,TOR@ARI 11/21/2019 09:00PM ET,ARI,8.80
RW,Ondrej Kase (13807414),Ondrej Kase,13807414,W/UTIL,4500,ANH@FLA 11/21/2019 07:00PM ET,ANH,6.44
LW,Gustav Nyquist (13807416),Gustav Nyquist,13807416,W/UTIL,4500,DET@CLS 11/21/2019 07:00PM ET,CLS,7.89
D,Colton Parayko (13808082),Colton Parayko,13808082,D/UTIL,4500,CGY@STL 11/21/2019 08:00PM ET,STL,9.69
D,Esa Lindell (13808086),Esa Lindell,13808086,D/UTIL,4500,WPG@DAL 11/21/2019 08:30PM ET,DAL,6.97
C,Paul Stastny (13806952),Paul Stastny,13806952,C/UTIL,4500,SJ@VGK 11/21/2019 10:00PM ET,VGK,6.53
D,Darnell Nurse (13808084),Darnell Nurse,13808084,D/UTIL,4500,EDM@LA 11/21/2019 10:30PM ET,EDM,8.66
LW,Frank Vatrano (13807422),Frank Vatrano,13807422,W/UTIL,4400,ANH@FLA 11/21/2019 07:00PM ET,FLA,8.57
D,Cam Fowler (13808088),Cam Fowler,13808088,D/UTIL,4400,ANH@FLA 11/21/2019 07:00PM ET,ANH,7.05
LW,Oskar Lindblom (13807420),Oskar Lindblom,13807420,W/UTIL,4400,PHI@CAR 11/21/2019 07:00PM ET,PHI,9.88
D,Mike Green (13808090),Mike Green,13808090,D/UTIL,4400,DET@CLS 11/21/2019 07:00PM ET,DET,7.73
LW,Zach Parise (13807418),Zach Parise,13807418,W/UTIL,4400,COL@MIN 11/21/2019 08:00PM ET,MIN,8.34
RW,Alex Tuch (13807424),Alex Tuch,13807424,W/UTIL,4400,SJ@VGK 11/21/2019 10:00PM ET,VGK,4.93
LW,Tanner Pearson (13807426),Tanner Pearson,13807426,W/UTIL,4300,VAN@NSH 11/21/2019 08:00PM ET,VAN,8.76
RW,Tyler Toffoli (13807428),Tyler Toffoli,13807428,W/UTIL,4300,EDM@LA 11/21/2019 10:30PM ET,LA,7.15
C,Jared McCann (13806956),Jared McCann,13806956,C/UTIL,4300,PIT@NYI 11/21/2019 07:00PM ET,PIT,8.7
D,Justin Schultz (13808092),Justin Schultz,13808092,D/UTIL,4300,PIT@NYI 11/21/2019 07:00PM ET,PIT,7.91
D,Zdeno Chara (13808094),Zdeno Chara,13808094,D/UTIL,4200,BUF@BOS 11/21/2019 07:00PM ET,BOS,8.85
C,Jordan Staal (13806960),Jordan Staal,13806960,C/UTIL,4200,PHI@CAR 11/21/2019 07:00PM ET,CAR,5.78
D,Mattias Ekholm (13808098),Mattias Ekholm,13808098,D/UTIL,4200,VAN@NSH 11/21/2019 08:00PM ET,NSH,9.94
LW,Jason Zucker (13807430),Jason Zucker,13807430,W/UTIL,4200,COL@MIN 11/21/2019 08:00PM ET,MIN,7.67
D,Jared Spurgeon (13808096),Jared Spurgeon,13808096,D/UTIL,4200,COL@MIN 11/21/2019 08:00PM ET,MIN,8.55
LW,Alex Killorn (13807434),Alex Killorn,13807434,W/UTIL,4200,TB@CHI 11/21/2019 08:30PM ET,TB,8.12
D,Mikhail Sergachev (13808100),Mikhail Sergachev,13808100,D/UTIL,4200,TB@CHI 11/21/2019 08:30PM ET,TB,7.34
LW,Anthony Beauvillier (13807432),Anthony Beauvillier,13807432,W/UTIL,4200,PIT@NYI 11/21/2019 07:00PM ET,NYI,9.35
D,Charlie McAvoy (13808102),Charlie McAvoy,13808102,D/UTIL,4100,BUF@BOS 11/21/2019 07:00PM ET,BOS,6.43
C,Mikael Backlund (13806962),Mikael Backlund,13806962,C/UTIL,4100,CGY@STL 11/21/2019 08:00PM ET,CGY,5.70
LW,Calle Jarnkrok (13807440),Calle Jarnkrok,13807440,W/UTIL,4100,VAN@NSH 11/21/2019 08:00PM ET,NSH,7.74
LW,Brandon Saad (13807438),Brandon Saad,13807438,W/UTIL,4100,TB@CHI 11/21/2019 08:30PM ET,CHI,8.21
C,Carl Soderberg (13806964),Carl Soderberg,13806964,C/UTIL,4100,TOR@ARI 11/21/2019 09:00PM ET,ARI,6.22
D,Jake Muzzin (13808104),Jake Muzzin,13808104,D/UTIL,4100,TOR@ARI 11/21/2019 09:00PM ET,TOR,8.94
D,Alec Martinez (13808106),Alec Martinez,13808106,D/UTIL,4100,EDM@LA 11/21/2019 10:30PM ET,LA,7.5
RW,Jordan Eberle (13807436),Jordan Eberle,13807436,W/UTIL,4100,PIT@NYI 11/21/2019 07:00PM ET,NYI,7.96
LW,Josh Bailey (13807442),Josh Bailey,13807442,W/UTIL,4100,PIT@NYI 11/21/2019 07:00PM ET,NYI,7.83
C,Charlie Coyle (13806968),Charlie Coyle,13806968,C/UTIL,4000,BUF@BOS 11/21/2019 07:00PM ET,BOS,7.29
D,Quinn Hughes (13808112),Quinn Hughes,13808112,D/UTIL,4000,VAN@NSH 11/21/2019 08:00PM ET,VAN,6.80
RW,Matt Calvert (13807448),Matt Calvert,13807448,W/UTIL,4000,COL@MIN 11/21/2019 08:00PM ET,COL,7.02
D,Ryan McDonagh (13808108),Ryan McDonagh,13808108,D/UTIL,4000,TB@CHI 11/21/2019 08:30PM ET,TB,7.11
D,Neal Pionk (13808110),Neal Pionk,13808110,D/UTIL,4000,WPG@DAL 11/21/2019 08:30PM ET,WPG,7.51
LW,Christian Dvorak (13807446),Christian Dvorak,13807446,W/UTIL,4000,TOR@ARI 11/21/2019 09:00PM ET,ARI,7.21
D,Tyson Barrie (13808114),Tyson Barrie,13808114,D/UTIL,4000,TOR@ARI 11/21/2019 09:00PM ET,TOR,7.25
LW,Alex Iafallo (13807444),Alex Iafallo,13807444,W/UTIL,4000,EDM@LA 11/21/2019 10:30PM ET,LA,6.78
LW,Nick Ritchie (13807456),Nick Ritchie,13807456,W/UTIL,3900,ANH@FLA 11/21/2019 07:00PM ET,ANH,5.94
LW,Robby Fabbri (13807458),Robby Fabbri,13807458,W/UTIL,3900,DET@CLS 11/21/2019 07:00PM ET,DET,5.67
D,Noah Hanifin (13808120),Noah Hanifin,13808120,D/UTIL,3900,CGY@STL 11/21/2019 08:00PM ET,CGY,6.99
RW,Mikael Granlund (13807452),Mikael Granlund,13807452,W/UTIL,3900,VAN@NSH 11/21/2019 08:00PM ET,NSH,6.70
C,Mikko Koivu (13806966),Mikko Koivu,13806966,C/UTIL,3900,COL@MIN 11/21/2019 08:00PM ET,MIN,6.75
RW,Mats Zuccarello (13807450),Mats Zuccarello,13807450,W/UTIL,3900,COL@MIN 11/21/2019 08:00PM ET,MIN,5.61
D,Erik Gustafsson (13808116),Erik Gustafsson,13808116,D/UTIL,3900,TB@CHI 11/21/2019 08:30PM ET,CHI,6.05
D,Duncan Keith (13808118),Duncan Keith,13808118,D/UTIL,3900,TB@CHI 11/21/2019 08:30PM ET,CHI,7.42
LW,Denis Gurianov (13807454),Denis Gurianov,13807454,W/UTIL,3900,WPG@DAL 11/21/2019 08:30PM ET,DAL,6.98
D,Devon Toews (13808122),Devon Toews,13808122,D/UTIL,3900,PIT@NYI 11/21/2019 07:00PM ET,NYI,8.07
C,Kevin Hayes (13806970),Kevin Hayes,13806970,C/UTIL,3800,PHI@CAR 11/21/2019 07:00PM ET,PHI,7.32
RW,Joel Farabee (13807460),Joel Farabee,13807460,W/UTIL,3800,PHI@CAR 11/21/2019 07:00PM ET,PHI,6.65
D,Shayne Gostisbehere (13808130),Shayne Gostisbehere,13808130,D/UTIL,3800,PHI@CAR 11/21/2019 07:00PM ET,PHI,5.50
