entry_id,contest_id,contest_name,C,C,W,W,W,W,D,D,G,,Instructions,,,,,,,,,,,,,,
1886375142,40799-231715197,$2K Thu NHL Deflection (Only $0.25 to Enter),40799-70901:PIERRE-LUC DUBOIS,40799-9266:BRAYDEN SCHENN,40799-14056:CAM ATKINSON,40799-9259:MIKE HOFFMAN,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-23225:MATT DUMBA,40799-15356:DOUGIE HAMILTON,40799-15339:JORDAN BINNINGTON,,40799-70899:Auston Matthews,40799-70899,C,Auston,Auston Matthews,Matthews,18.9347826086957,23,8500,TOR@ARI,TOR,ARI,,,
1886375162,40799-231715197,$2K Thu NHL Deflection (Only $0.25 to Enter),40799-70901:PIERRE-LUC DUBOIS,40799-9266:BRAYDEN SCHENN,40799-14056:CAM ATKINSON,40799-9259:MIKE HOFFMAN,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-23225:MATT DUMBA,40799-15356:DOUGIE HAMILTON,40799-14466:DARCY KUEMPER,,40799-41393:Aleksander Barkov,40799-41393,C,Aleksander,Aleksander Barkov,Barkov,17.0142851329985,21,8400,ANH@FLA,FLA,ANH,,,
1886375167,40799-231715197,$2K Thu NHL Deflection (Only $0.25 to Enter),40799-9266:BRAYDEN SCHENN,40799-8175:PATRICE BERGERON,40799-14056:CAM ATKINSON,40799-9259:MIKE HOFFMAN,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-23225:MATT DUMBA,40799-55607:AARON EKBLAD,40799-8193:TUUKKA RASK,,40799-8763:Brad Marchand,40799-8763,W,Brad,Brad Marchand,Marchand,20.490475609189,21,8400,BUF@BOS,BOS,BUF,,,
1886375169,40799-231715197,$2K Thu NHL Deflection (Only $0.25 to Enter),40799-9266:BRAYDEN SCHENN,40799-8175:PATRICE BERGERON,40799-14056:CAM ATKINSON,40799-9259:MIKE HOFFMAN,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-23225:MATT DUMBA,40799-55607:AARON EKBLAD,40799-42869:MATT MURRAY,,40799-58909:Connor Hellebuyck,40799-58909,G,Connor,Connor Hellebuyck,Hellebuyck,22.8705875172335,17,8400,WPG@DAL,WPG,DAL,,,
1886375172,40799-231715197,$2K Thu NHL Deflection (Only $0.25 to Enter),40799-70901:PIERRE-LUC DUBOIS,40799-9266:BRAYDEN SCHENN,40799-9259:MIKE HOFFMAN,40799-8319:JAMES NEAL,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-55607:AARON EKBLAD,40799-15356:DOUGIE HAMILTON,40799-8883:BEN BISHOP,,40799-8595:Evgeni Malkin,40799-8595,C,Evgeni,Evgeni Malkin,Malkin,16.4399993896484,10,8300,PIT@NYI,PIT,NYI,,,
1886375176,40799-231715197,$2K Thu NHL Deflection (Only $0.25 to Enter),40799-59120:CHRISTIAN DVORAK,40799-9266:BRAYDEN SCHENN,40799-14056:CAM ATKINSON,40799-9259:MIKE HOFFMAN,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-55607:AARON EKBLAD,40799-15356:DOUGIE HAMILTON,40799-8612:MARC-ANDRE FLEURY,,40799-15400:Petr Mrazek,40799-15400,G,Petr,Petr Mrazek,Mrazek,19.1999991280692,14,8300,PHI@CAR,CAR,PHI,,,
1886375771,40799-231724874,NHL Daily Free Play,40799-9266:BRAYDEN SCHENN,40799-8175:PATRICE BERGERON,40799-14056:CAM ATKINSON,40799-9259:MIKE HOFFMAN,40799-70168:ALEX TUCH,40799-59207:VIKTOR ARVIDSSON,40799-23225:MATT DUMBA,40799-55607:AARON EKBLAD,40799-42869:MATT MURRAY,,40799-8453:Jaroslav Halak,40799-8453,G,Jaroslav,Jaroslav Halak,Halak,22.1000003814697,8,8200,BUF@BOS,BOS,BUF,,,
,,,,,,,,,,,,,40799-8672:Mike Smith,40799-8672,G,Mike,Mike Smith,Smith,17.9333330790202,12,8200,EDM@LA,EDM,LA,,,
,,,,,,,,,,,,,40799-70635:David Rittich,40799-70635,G,David,David Rittich,Rittich,18.7555558946398,18,8200,CGY@STL,CGY,STL,,,
,,,,,,,,,,,,,40799-8472:Pekka Rinne,40799-8472,G,Pekka,Pekka Rinne,Rinne,16.6769233116737,13,8100,VAN@NSH,NSH,VAN,,,
,,,,,,,,,,,,,40799-12697:Philipp Grubauer,40799-12697,G,Philipp,Philipp Grubauer,Grubauer,20.4000002543132,12,8100,COL@MIN,COL,MIN,,,
,,,,,,,,,,,,,40799-23072:Frederik Andersen,40799-23072,G,Frederik,Frederik Andersen,Andersen,18.3058830710018,17,8100,TOR@ARI,TOR,ARI,,,
,,,,,,,,,,,,,40799-64100:Jack Eichel,40799-64100,C,Jack,Jack Eichel,Eichel,19.0714285714286,21,8100,BUF@BOS,BUF,BOS,,,
,,,,,,,,,,,,,40799-8594:Sidney Crosby,40799-8594,C,Sidney,Sidney Crosby,Crosby,14.2529413559858,17,8000,PIT@NYI,PIT,NYI,IR,Groin,
,,,,,,,,,,,,,40799-8633:Thomas Greiss,40799-8633,G,Thomas,Thomas Greiss,Greiss,24.9600006103516,10,8000,PIT@NYI,NYI,PIT,,,
,,,,,,,,,,,,,40799-8655:Steven Stamkos,40799-8655,C,Steven,Steven Stamkos,Stamkos,16.0277777777778,18,8000,TB@CHI,TB,CHI,,,
,,,,,,,,,,,,,40799-15268:John Gibson,40799-15268,G,John,John Gibson,Gibson,17.2705885943244,17,8000,ANH@FLA,ANH,FLA,,,
,,,,,,,,,,,,,40799-8732:Semyon Varlamov,40799-8732,G,Semyon,Semyon Varlamov,Varlamov,20.3199996948242,10,7900,PIT@NYI,NYI,PIT,,,
,,,,,,,,,,,,,40799-70251:Thatcher Demko,40799-70251,G,Thatcher,Thatcher Demko,Demko,19.3999996185303,8,7900,VAN@NSH,VAN,NSH,,,
,,,,,,,,,,,,,40799-9278:Martin Jones,40799-9278,G,Martin,Martin Jones,Jones,12.1777776082357,18,7900,SJ@VGK,SJ,VGK,,,
,,,,,,,,,,,,,40799-40050:Antti Raanta,40799-40050,G,Antti,Antti Raanta,Raanta,21.8999996185303,8,7900,TOR@ARI,ARI,TOR,,,
,,,,,,,,,,,,,40799-8233:Curtis McElhinney,40799-8233,G,Curtis,Curtis McElhinney,McElhinney,18.8800003051758,5,7800,TB@CHI,TB,CHI,,,
,,,,,,,,,,,,,40799-11133:Carter Hutton,40799-11133,G,Carter,Carter Hutton,Hutton,18.1999994913737,12,7800,BUF@BOS,BUF,BOS,,,
,,,,,,,,,,,,,40799-70900:Patrik Laine,40799-70900,W,Patrik,Patrik Laine,Laine,14.8050003051758,20,7800,WPG@DAL,WPG,DAL,,,
,,,,,,,,,,,,,40799-12163:Sergei Bobrovsky,40799-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,12.8444442749023,18,7800,ANH@FLA,FLA,ANH,,,
,,,,,,,,,,,,,40799-8175:Patrice Bergeron,40799-8175,C,Patrice,Patrice Bergeron,Bergeron,16.0421046206826,19,7800,BUF@BOS,BOS,BUF,,,
,,,,,,,,,,,,,40799-8212:Ryan Miller,40799-8212,G,Ryan,Ryan Miller,Miller,17.7333335876465,6,7700,ANH@FLA,ANH,FLA,,,
,,,,,,,,,,,,,40799-43131:Malcolm Subban,40799-43131,G,Malcolm,Malcolm Subban,Subban,7.04000015258789,5,7700,SJ@VGK,VGK,SJ,,,
,,,,,,,,,,,,,40799-12417:Tyler Seguin,40799-12417,C,Tyler,Tyler Seguin,Seguin,13.5363630814986,22,7700,WPG@DAL,DAL,WPG,,,
,,,,,,,,,,,,,40799-39253:Filip Forsberg,40799-39253,W,Filip,Filip Forsberg,Forsberg,17.7999997820173,14,7700,VAN@NSH,NSH,VAN,,,
,,,,,,,,,,,,,40799-8893:Anton Khudobin,40799-8893,G,Anton,Anton Khudobin,Khudobin,18.044443766276,9,7700,WPG@DAL,DAL,WPG,,,
,,,,,,,,,,,,,40799-8920:Devan Dubnyk,40799-8920,G,Devan,Devan Dubnyk,Dubnyk,11.4285714285714,14,7700,COL@MIN,MIN,COL,O,Personal,
,,,,,,,,,,,,,40799-9092:Evander Kane,40799-9092,W,Evander,Evander Kane,Kane,17.7947371633429,19,7700,SJ@VGK,SJ,VGK,,,
,,,,,,,,,,,,,40799-66683:Mitchell Marner,40799-66683,W,Mitchell,Mitchell Marner,Marner,14.5277777777778,18,7700,TOR@ARI,TOR,ARI,IR,Ankle,
,,,,,,,,,,,,,40799-42868:Tristan Jarry,40799-42868,G,Tristan,Tristan Jarry,Jarry,19.5199996948242,5,7700,PIT@NYI,PIT,NYI,,,
,,,,,,,,,,,,,40799-8394:Anze Kopitar,40799-8394,C,Anze,Anze Kopitar,Kopitar,14.547619047619,21,7600,EDM@LA,LA,EDM,,,
,,,,,,,,,,,,,40799-73938:Carter Hart,40799-73938,G,Carter,Carter Hart,Hart,12.514285496303,14,7600,PHI@CAR,PHI,CAR,,,
,,,,,,,,,,,,,40799-8556:Claude Giroux,40799-8556,W,Claude,Claude Giroux,Giroux,12.2190479096912,21,7600,PHI@CAR,PHI,CAR,,,
,,,,,,,,,,,,,40799-54065:Joonas Korpisalo,40799-54065,G,Joonas,Joonas Korpisalo,Korpisalo,15.1999998092651,16,7600,DET@CBJ,CBJ,DET,,,
,,,,,,,,,,,,,40799-83213:Pavel Francouz,40799-83213,G,Pavel,Pavel Francouz,Francouz,18.1714281354632,7,7600,COL@MIN,COL,MIN,,,
,,,,,,,,,,,,,40799-8412:Jonathan Quick,40799-8412,G,Jonathan,Jonathan Quick,Quick,11.1384617732121,13,7500,EDM@LA,LA,EDM,,,
,,,,,,,,,,,,,40799-12628:Mark Stone,40799-12628,W,Mark,Mark Stone,Stone,14.2652176566746,23,7500,SJ@VGK,VGK,SJ,,,
,,,,,,,,,,,,,40799-8864:Robin Lehner,40799-8864,G,Robin,Robin Lehner,Lehner,22,12,7500,TB@CHI,CHI,TB,,,
,,,,,,,,,,,,,40799-15217:Jonathan Huberdeau,40799-15217,W,Jonathan,Jonathan Huberdeau,Huberdeau,16.9476187569754,21,7500,ANH@FLA,FLA,ANH,,,
,,,,,,,,,,,,,40799-15321:Mark Scheifele,40799-15321,C,Mark,Mark Scheifele,Scheifele,13.1090906316584,22,7500,WPG@DAL,WPG,DAL,,,
,,,,,,,,,,,,,40799-66737:Mikko Rantanen,40799-66737,W,Mikko,Mikko Rantanen,Rantanen,18.2666659884983,9,7500,COL@MIN,COL,MIN,IR,Lower body,
,,,,,,,,,,,,,40799-8273:Corey Crawford,40799-8273,G,Corey,Corey Crawford,Crawford,18.3199996948242,10,7400,TB@CHI,CHI,TB,,,
,,,,,,,,,,,,,40799-8494:John Tavares,40799-8494,C,John,John Tavares,Tavares,12.65625,16,7400,TOR@ARI,TOR,ARI,,,
,,,,,,,,,,,,,40799-66411:Juuse Saros,40799-66411,G,Juuse,Juuse Saros,Saros,8.17777760823568,9,7400,VAN@NSH,NSH,VAN,,,
,,,,,,,,,,,,,40799-9112:Jake Allen,40799-9112,G,Jake,Jake Allen,Allen,15.6800003051758,5,7400,CGY@STL,STL,CGY,,,
,,,,,,,,,,,,,40799-70571:Jake Guentzel,40799-70571,W,Jake,Jake Guentzel,Guentzel,15.0523812430246,21,7400,PIT@NYI,PIT,NYI,,,
,,,,,,,,,,,,,40799-73946:Sebastian Aho,40799-73946,C,Sebastian,Sebastian Aho,Aho,13.5952380952381,21,7300,PHI@CAR,CAR,PHI,,,
,,,,,,,,,,,,,40799-8426:Brent Burns,40799-8426,D,Brent,Brent Burns,Burns,14.9499997225675,22,7300,SJ@VGK,SJ,VGK,,,
,,,,,,,,,,,,,40799-12619:Jack Campbell,40799-12619,G,Jack,Jack Campbell,Campbell,11.5,8,7300,EDM@LA,LA,EDM,,,
,,,,,,,,,,,,,40799-8553:Brian Elliott,40799-8553,G,Brian,Brian Elliott,Elliott,14.254545731978,11,7300,PHI@CAR,PHI,CAR,,,
,,,,,,,,,,,,,40799-15271:Laurent Brossoit,40799-15271,G,Laurent,Laurent Brossoit,Brossoit,11.1999994913737,6,7300,WPG@DAL,WPG,DAL,,,
,,,,,,,,,,,,,40799-66693:Sam Montembeault,40799-66693,G,Sam,Sam Montembeault,Montembeault,14.533332824707,6,7300,ANH@FLA,FLA,ANH,,,
,,,,,,,,,,,,,40799-58904:Aaron Dell,40799-58904,G,Aaron,Aaron Dell,Dell,9.59999974568685,6,7300,SJ@VGK,SJ,VGK,,,
,,,,,,,,,,,,,40799-54809:Linus Ullmark,40799-54809,G,Linus,Linus Ullmark,Ullmark,19.022221883138,9,7300,BUF@BOS,BUF,BOS,,,
,,,,,,,,,,,,,40799-12283:Jacob Markstrom,40799-12283,G,Jacob,Jacob Markstrom,Markstrom,14.9142859322684,14,7300,VAN@NSH,VAN,NSH,,,
,,,,,,,,,,,,,40799-84409:Elias Pettersson,40799-84409,C,Elias,Elias Pettersson,Pettersson,15.5954548228871,22,7200,VAN@NSH,VAN,NSH,,,
,,,,,,,,,,,,,40799-103103:Elvis Merzlikins,40799-103103,G,Elvis,Elvis Merzlikins,Merzlikins,8.8,5,7200,DET@CBJ,CBJ,DET,,,
,,,,,,,,,,,,,40799-9052:James Reimer,40799-9052,G,James,James Reimer,Reimer,14.3999996185303,8,7200,PHI@CAR,CAR,PHI,,,
,,,,,,,,,,,,,40799-68637:Kasimir Kaskisuo,40799-68637,G,Kasimir,Kasimir Kaskisuo,Kaskisuo,1.60000002384186,1,7200,TOR@ARI,TOR,ARI,,,
,,,,,,,,,,,,,40799-9252:Alex Stalock,40799-9252,G,Alex,Alex Stalock,Stalock,14.8800003051758,10,7200,COL@MIN,MIN,COL,,,
,,,,,,,,,,,,,40799-54514:Johnny Gaudreau,40799-54514,W,Johnny,Johnny Gaudreau,Gaudreau,11.2916666666667,24,7200,CGY@STL,CGY,STL,,,
,,,,,,,,,,,,,40799-79857:Brock Boeser,40799-79857,W,Brock,Brock Boeser,Boeser,14.5454545454545,22,7200,VAN@NSH,VAN,NSH,,,
,,,,,,,,,,,,,40799-12439:Jeff Skinner,40799-12439,W,Jeff,Jeff Skinner,Skinner,12.5666663760231,21,7100,BUF@BOS,BUF,BOS,,,
,,,,,,,,,,,,,40799-8780:Jonathan Bernier,40799-8780,G,Jonathan,Jonathan Bernier,Bernier,11.8857138497489,14,7100,DET@CBJ,DET,CBJ,,,
,,,,,,,,,,,,,40799-58926:Brayden Point,40799-58926,C,Brayden,Brayden Point,Point,11.1266662597656,15,7100,TB@CHI,TB,CHI,,,
,,,,,,,,,,,,,40799-82001:Collin Delia,40799-82001,G,Collin,Collin Delia,Delia,16.75,16,7000,TB@CHI,CHI,TB,,,
,,,,,,,,,,,,,40799-43134:Anthony Mantha,40799-43134,W,Anthony,Anthony Mantha,Mantha,16.8956524392833,23,7000,DET@CBJ,DET,CBJ,,,
,,,,,,,,,,,,,40799-8353:Jimmy Howard,40799-8353,G,Jimmy,Jimmy Howard,Howard,9.52727300470526,11,7000,DET@CBJ,DET,CBJ,,,
,,,,,,,,,,,,,40799-74064:Casey DeSmith,40799-74064,G,Casey,Casey DeSmith,DeSmith,17.3555552164714,36,7000,PIT@NYI,PIT,NYI,,,
,,,,,,,,,,,,,40799-14697:Gabriel Landeskog,40799-14697,W,Gabriel,Gabriel Landeskog,Landeskog,10.9272724498402,11,7000,COL@MIN,COL,MIN,IR,Lower body,
,,,,,,,,,,,,,40799-12654:Calvin Pickard,40799-12654,G,Calvin,Calvin Pickard,Pickard,7.81176488539752,17,7000,DET@CBJ,DET,CBJ,,,
,,,,,,,,,,,,,40799-15258:Garret Sparks,40799-15258,G,Garret,Garret Sparks,Sparks,1.60000002384186,1,7000,SJ@VGK,VGK,SJ,,,
,,,,,,,,,,,,,40799-9124:Ryan O'Reilly,40799-9124,C,Ryan,Ryan O'Reilly,O'Reilly,12.3136360862038,22,7000,CGY@STL,STL,CGY,,,
,,,,,,,,,,,,,40799-11294:Michael Hutchinson,40799-11294,G,Michael,Michael Hutchinson,Hutchinson,6.93333307902018,6,7000,TOR@ARI,TOR,ARI,,,
,,,,,,,,,,,,,40799-11301:Cam Talbot,40799-11301,G,Cam,Cam Talbot,Talbot,9.37142835344587,7,7000,CGY@STL,CGY,STL,,,
,,,,,,,,,,,,,40799-66599:Zane McIntyre,40799-66599,G,Zane,Zane McIntyre,McIntyre,0,0,7000,VAN@NSH,VAN,NSH,,,
,,,,,,,,,,,,,40799-9302:Michal Neuvirth,40799-9302,G,Michal,Michal Neuvirth,Neuvirth,4.91428593226842,7,7000,TOR@ARI,TOR,ARI,,,
,,,,,,,,,,,,,40799-38243:Anthony Stolarz,40799-38243,G,Anthony,Anthony Stolarz,Stolarz,12.1333329942491,18,7000,ANH@FLA,ANH,FLA,,,
,,,,,,,,,,,,,40799-42782:Oscar Dansk,40799-42782,G,Oscar,Oscar Dansk,Dansk,0.800000011920929,1,7000,SJ@VGK,VGK,SJ,,,
,,,,,,,,,,,,,40799-59226:Alex Nedeljkovic,40799-59226,G,Alex,Alex Nedeljkovic,Nedeljkovic,23.2000007629395,1,7000,PHI@CAR,CAR,PHI,,,
