Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40757-97120,D,Cale,Cale Fleury,Fleury,4.849999904632568,16,3600,OTT@MON,MON,OTT,,,,,
40757-66671,D,Jonas,Jonas Siegenthaler,Siegenthaler,5.391304347826087,23,3600,WSH@NYR,WSH,NYR,,,,,
40757-8829,C,Nate,Nate Thompson,Thompson,6.685713995070684,21,3600,OTT@MON,MON,OTT,,,,,
40757-13743,D,Mark,Mark Borowiecki,Borowiecki,8.380952380952381,21,3600,OTT@MON,OTT,MON,,,,,
40757-70375,D,Nikita,Nikita Zaitsev,Zaitsev,7.695238385881696,21,3600,OTT@MON,OTT,MON,,,,,
40757-79860,D,Victor,Victor Mete,Mete,7.276190621512277,21,3600,OTT@MON,MON,OTT,,,,,
40757-117268,D,Yegor,Yegor Rykov,Rykov,0,0,3500,WSH@NYR,NYR,WSH,,,,,
40757-8731,D,Karl,Karl Alzner,Alzner,4.088888804117839,9,3500,OTT@MON,MON,OTT,,,,,
40757-39710,D,Nick,Nick Jensen,Jensen,3.847826086956522,23,3500,WSH@NYR,WSH,NYR,,,,,
40757-117038,D,Matthew,Matthew Robertson,Robertson,0,0,3500,WSH@NYR,NYR,WSH,,,,,
40757-68664,D,Andreas,Andreas Englund,Englund,2.133333365122477,3,3500,OTT@MON,OTT,MON,,,,,
40757-97091,D,Martin,Martin Fehervary,Fehervary,2.133333365122477,3,3500,WSH@NYR,WSH,NYR,,,,,
40757-12613,D,Radko,Radko Gudas,Gudas,6.469565350076427,23,3500,WSH@NYR,WSH,NYR,,,,,
40757-8528,D,Marc,Marc Staal,Staal,7.05454531582919,11,3500,WSH@NYR,NYR,WSH,O,Infection,,,
40757-12121,D,Cody,Cody Goloubef,Goloubef,0.800000011920929,2,3500,OTT@MON,OTT,MON,,,,,
40757-42846,D,Tyler,Tyler Lewington,Lewington,2.3999999364217124,6,3500,WSH@NYR,WSH,NYR,,,,,
40757-54110,D,Gustav,Gustav Olofsson,Olofsson,0,0,3500,OTT@MON,MON,OTT,,,,,
40757-66656,D,Mike,Mike Reilly,Reilly,5.400000095367432,8,3500,OTT@MON,MON,OTT,,,,,
40757-80480,D,Christian,Christian Jaros,Jaros,5.249180527984119,61,3500,OTT@MON,OTT,MON,,,,,
40757-58986,D,Erik,Erik Burgdoerfer,Burgdoerfer,0.800000011920929,4,3500,WSH@NYR,WSH,NYR,,,,,
40757-117111,D,Maxence,Maxence Guenette,Guenette,0,0,3500,OTT@MON,OTT,MON,,,,,
40757-82828,D,Christian,Christian Wolanin,Wolanin,7.356666564941406,30,3500,OTT@MON,OTT,MON,O,Shoulder,,,
40757-21650,D,Xavier,Xavier Ouellet,Ouellet,6.484210365696957,19,3500,OTT@MON,MON,OTT,,,,,
40757-74132,D,Maxime,Maxime Lajoie,Lajoie,7.314285823277065,56,3500,OTT@MON,OTT,MON,,,,,
40757-84116,D,Erik,Erik Brannstrom,Brannstrom,3.56315773411801,19,3500,OTT@MON,OTT,MON,O,Undisclosed,,,
40757-66712,D,Noah,Noah Juulsen,Juulsen,6.742857433500744,21,3500,OTT@MON,MON,OTT,,,,,
40757-74148,D,Libor,Libor Hajek,Hajek,6.1333334181043835,18,3500,WSH@NYR,NYR,WSH,,,,,
40757-54475,D,Christian,Christian Folin,Folin,5.1200000762939455,5,3500,OTT@MON,MON,OTT,,,,,
40757-108240,D,Tarmo,Tarmo Reunanen,Reunanen,0,0,3500,WSH@NYR,NYR,WSH,,,,,
40757-42962,D,Brett,Brett Kulak,Kulak,5.538461538461538,13,3500,OTT@MON,MON,OTT,,,,,
40757-54744,D,Christian,Christian Djoos,Djoos,4.035555691189236,45,3500,WSH@NYR,WSH,NYR,,,,,
40757-12259,D,Brendan,Brendan Smith,Smith,4.711111280653212,18,3500,WSH@NYR,NYR,WSH,,,,,
40757-8167,D,Ron,Ron Hainsey,Hainsey,5.238095238095238,21,3500,OTT@MON,OTT,MON,,,,,
40757-104175,D,Otto,Otto Leskinen,Leskinen,0,0,3500,OTT@MON,MON,OTT,,,,,
40757-70925,C,Brett,Brett Howden,Howden,6.244444529215495,18,3400,WSH@NYR,NYR,WSH,,,,,
40757-9006,W,Tyler,Tyler Ennis,Ennis,8.642857142857142,21,3400,OTT@MON,OTT,MON,,,,,
40757-40019,W,Brendan,Brendan Leipsic,Leipsic,5.169565283733865,23,3400,WSH@NYR,WSH,NYR,,,,,
40757-82006,C,Nick,Nick Suzuki,Suzuki,7.323809669131324,21,3400,OTT@MON,MON,OTT,,,,,
40757-59261,W,Nick,Nick Paul,Paul,8.631250381469727,16,3400,OTT@MON,OTT,MON,,,,,
40757-59127,W,Garnet,Garnet Hathaway,Hathaway,5.443478128184443,23,3400,WSH@NYR,WSH,NYR,O,Suspension,,,
40757-70909,C,Logan,Logan Brown,Brown,7,7,3400,OTT@MON,OTT,MON,,,,,
40757-9002,W,Richard,Richard Panik,Panik,3.507692190317007,13,3300,WSH@NYR,WSH,NYR,,,,,
40757-58678,W,Brendan,Brendan Lemieux,Lemieux,7.823529411764706,17,3300,WSH@NYR,NYR,WSH,,,,,
40757-62275,W,Travis,Travis Boyd,Boyd,7.300000190734863,8,3300,WSH@NYR,WSH,NYR,,,,,
40757-42839,W,Chandler,Chandler Stephenson,Stephenson,4.273684049907484,19,3300,WSH@NYR,WSH,NYR,,,,,
40757-66757,W,Filip,Filip Chlapik,Chlapik,6.400000138716265,11,3300,OTT@MON,OTT,MON,,,,,
40757-15357,W,Carl,Carl Hagelin,Hagelin,5.388235204360065,17,3300,WSH@NYR,WSH,NYR,IR,Upper body,,,
40757-73998,W,Vitaly,Vitaly Abramov,Abramov,8.399999618530273,2,3200,OTT@MON,OTT,MON,,,,,
40757-82190,W,Drake,Drake Batherson,Batherson,1.600000023841858,2,3200,OTT@MON,OTT,MON,,,,,
40757-12625,W,Jordan,Jordan Weal,Weal,7.361538226787861,13,3200,OTT@MON,MON,OTT,,,,,
40757-15307,W,Nick,Nick Cousins,Cousins,7.5,15,3200,OTT@MON,MON,OTT,,,,,
40757-54478,C,Nic,Nic Dowd,Dowd,4.714285714285714,14,3200,WSH@NYR,WSH,NYR,IR,Upper body,,,
40757-79866,W,Vinni,Vinni Lettieri,Lettieri,4.096296239782263,27,3200,WSH@NYR,NYR,WSH,,,,,
40757-82191,W,Alex,Alex Formenton,Formenton,5.422222137451172,9,3100,OTT@MON,OTT,MON,,,,,
40757-103240,W,Ryan,Ryan Poehling,Poehling,2,4,3100,OTT@MON,MON,OTT,,,,,
40757-12672,C,Greg,Greg McKegg,McKegg,3.7454546148126777,11,3100,WSH@NYR,NYR,WSH,,,,,
40757-82083,C,Lias,Lias Andersson,Andersson,2.4470587337718293,17,3100,WSH@NYR,NYR,WSH,,,,,
40757-42918,W,Scott,Scott Sabourin,Sabourin,3.8545455932617188,11,3100,OTT@MON,OTT,MON,IR,Head,,,
40757-73969,W,Rudolfs,Rudolfs Balcers,Balcers,6.922222137451172,36,3100,OTT@MON,OTT,MON,,,,,
40757-21521,W,Phil,Phil Varone,Varone,3.2510638947182513,47,3000,OTT@MON,MON,OTT,,,,,
40757-83218,W,Ville,Ville Meskanen,Meskanen,0,0,3000,WSH@NYR,NYR,WSH,,,,,
40757-68634,C,Boo,Boo Nieves,Nieves,4.167441789494005,43,3000,WSH@NYR,NYR,WSH,,,,,
40757-68639,W,Steven,Steven Fogarty,Fogarty,1.9200000762939453,10,3000,WSH@NYR,NYR,WSH,,,,,
40757-39714,W,Charles,Charles Hudon,Hudon,2.4000000953674316,2,3000,OTT@MON,MON,OTT,,,,,
40757-42795,W,Michael,Michael McCarron,McCarron,0,0,3000,OTT@MON,MON,OTT,,,,,
40757-116547,W,Tristan,Tristan Scherwey,Scherwey,0,0,3000,OTT@MON,OTT,MON,,,,,
40757-8516,C,Artem,Artem Anisimov,Anisimov,8,7,3000,OTT@MON,OTT,MON,IR,Groin,,,
40757-8520,W,Ryan,Ryan Callahan,Callahan,6.309615501990685,52,3000,OTT@MON,OTT,MON,O,Back,,,
40757-104016,W,Vitali,Vitali Kravtsov,Kravtsov,0,0,3000,WSH@NYR,NYR,WSH,,,,,
40757-102994,W,Max,Max Veronneau,Veronneau,1.600000023841858,1,3000,OTT@MON,OTT,MON,,,,,
40757-62293,C,Matthew,Matthew Peca,Peca,4.707692464192708,39,3000,OTT@MON,MON,OTT,,,,,
40757-97118,W,Joel,Joel Teasdale,Teasdale,0,0,3000,OTT@MON,MON,OTT,,,,,
40757-117098,W,Joe,Joe Cox,Cox,0,0,3000,OTT@MON,MON,OTT,,,,,
40757-8584,W,Mikkel,Mikkel Boedker,Boedker,3.2,5,3000,OTT@MON,OTT,MON,,,,,
40757-82835,C,Shane,Shane Gersich,Gersich,0,0,3000,WSH@NYR,WSH,NYR,,,,,
40757-14484,W,Jordan,Jordan Szwarz,Szwarz,1.6000000635782878,3,3000,OTT@MON,OTT,MON,,,,,
40757-66734,C,J.C.,J.C. Beaudin,Beaudin,2.0799999237060547,10,3000,OTT@MON,OTT,MON,,,,,
40757-42417,W,Jonathan,Jonathan Drouin,Drouin,11.93684226588199,19,3000,OTT@MON,MON,OTT,IR,Wrist,,,
40757-54193,W,Phillip,Phillip Di Giuseppe,Di Giuseppe,4.166666666666667,24,3000,WSH@NYR,NYR,WSH,,,,,
40757-12732,W,Michael,Michael Sgarbossa,Sgarbossa,0,0,3000,WSH@NYR,WSH,NYR,,,,,
40757-11225,W,Dale,Dale Weise,Weise,4.635293997970282,51,3000,OTT@MON,MON,OTT,,,,,
40757-9194,W,Micheal,Micheal Haley,Haley,2.9600000381469727,10,3000,WSH@NYR,NYR,WSH,,,,,
40757-12280,W,Magnus,Magnus Paajarvi,Paajarvi,6.220000076293945,80,3000,OTT@MON,OTT,MON,,,,,
40757-54527,W,Connor,Connor Brickley,Brickley,5.314285823277065,14,3000,WSH@NYR,NYR,WSH,,,,,
40757-8292,G,Craig,Craig Anderson,Anderson,11.199999491373697,12,7100,OTT@MON,OTT,MON,,,,,
40757-8452,G,Carey,Carey Price,Price,19.247059541590072,17,9100,OTT@MON,MON,OTT,,,,,
40757-9416,G,Braden,Braden Holtby,Holtby,18.799999237060547,16,8900,WSH@NYR,WSH,NYR,,,,,
40757-8532,G,Henrik,Henrik Lundqvist,Lundqvist,16.290908813476562,11,7600,WSH@NYR,NYR,WSH,,,,,
