Craig Anderson
Carey Price
Braden Holtby
Henrik Lundqvist
Logan Brown
Anthony Duclair
Brady Tkachuk
Jean-Gabriel Pageau
Connor Brown
Nick Paul
Colin White
Tyler Ennis
Vladislav Namestnikov
Bobby Ryan
Filip Chlapik
Chris Tierney
Nikita Zaitsev
Thomas Chabot
Ron Hainsey
Erik Brannstrom
Mark Borowiecki
Dylan Demelo
Tomas Tatar
Brendan Gallagher
Phillip Danault
Joel Armia
Max Domi
Nicholas Suzuki
Artturi Lehkonen
Jesperi Kotkaniemi
Jordan Weal
Charles Hudon
Nate Thompson
Nick Cousins
Victor Mete
Shea Weber
Ben Chiarot
Jeff Petry
Mike Reilly
Brett Kulak
Alex Ovechkin
Evgeny Kuznetsov
Tom Wilson
Lars Eller
T.J. Oshie
Jakub Vrana
Richard Panik
Michael Sgarbossa
Travis Boyd
Brendan Leipsic
Chandler Stephenson
Beck Malenstyn
Michal Kempny
John Carlson
Radko Gudas
Dmitry Orlov
Jonas Siegenthaler
Nick Jensen
Jesper Fast
Artemi Panarin
Ryan Strome
Chris Kreider
Pavel Buchnevich
Filip Chytil
Brett Howden
Kaapo Kakko
Brendan Lemieux
Tim Gettinger
Greg McKegg
Libor Hajek
Jacob Trouba
Ryan Lindgren
Adam Fox
Brady Skjei
Anthony Deangelo
