name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Anthony Davis,12500,NOP,PF,SAS,788690,63095,397310,31784,593000,47440,0,=(h2-$h$83)/(b2-$b$83)
Russell Westbrook,11600,OKC,PG,DAL,667080,57506,444720,38337,555900,47922,0,=(h3-$h$43)/(b3-$b$43)
James Harden,11200,HOU,SG,LAC,674560,60228,413440,36914,544000,48571,0,=(h4-$h$94)/(b4-$b$94)
Giannis Antetokounmpo,11000,MIL,SF,DET,619320,56301,412879,37534,516100,46918,0,=(h5-$h$59)/(b5-$b$59)
Andre Drummond,10300,DET,C,MIL,624768,60657,351432,34119,488100,47388,0,=(h6-$h$53)/(b6-$b$53)
Kevin Durant,9800,GSW,SF,WAS,569121,58073,356278,36355,462700,47214,0,=(h7-$h$59)/(b7-$b$59)
Stephen Curry,9300,GSW,PG,WAS,546073,58717,356527,38336,451300,48526,0,=(h8-$h$43)/(b8-$b$43)
Victor Oladipo,10000,IND,SG,ATL,576243,57624,317157,31715,446700,44670,0,=(h9-$h$94)/(b9-$b$94)
LaMarcus Aldridge,8700,SAS,PF,NOP,548750,63074,329250,37844,439000,50459,0,=(h10-$h$83)/(b10-$b$83)
Chris Paul,8400,HOU,PG,LAC,551424,65645,310176,36925,430800,51285,1
Bradley Beal,8500,WAS,SG,GSW,531168,62490,273632,32192,402400,47341,0,=(h12-$h$94)/(b12-$b$94)
Marc Gasol,7200,MEM,C,PHO,504630,70087,296370,41162,400500,55625,0,=(h13-$h$53)/(b13-$b$53)
Paul George,8700,OKC,SF,DAL,513500,59023,276500,31781,395000,45402,0,=(h14-$h$59)/(b14-$b$59)
Kemba Walker,8200,CHA,PG,BOS,494298,60280,290302,35402,392299,47841,0,=(h15-$h$43)/(b15-$b$43)
Kyrie Irving,8600,BOS,PG,CHA,475312,55268,303888,35335,389600,45302,0,=(h16-$h$43)/(b16-$b$43)
DeMar DeRozan,8600,TOR,SG,ORL,494844,57539,272356,31669,383600,44604,0,=(h17-$h$94)/(b17-$b$94)
Devin Booker,8700,PHO,SG,MEM,508193,58413,256007,29426,382100,43919,0,=(h18-$h$94)/(b18-$b$94)
Nikola Vucevic,7800,ORL,C,TOR,518160,66430,243840,31261,381000,48846,0,=(h19-$h$53)/(b19-$b$53)
Eric Bledsoe,7900,MIL,PG,DET,510435,64612,245765,31109,378100,47860,0,=(h20-$h$43)/(b20-$b$43)
Lou Williams,7700,LAC,SG,HOU,510135,66251,240064,31177,375100,48714,1
Jrue Holiday,8000,NOP,SG,SAS,482170,60271,259630,32453,370900,46362,0,=(h22-$h$94)/(b22-$b$94)
Draymond Green,7600,GSW,PF,WAS,469265,61745,269735,35491,369500,48618,0,=(h23-$h$83)/(b23-$b$83)
Elfrid Payton,7300,PHO,PG,MEM,503337,68950,231462,31707,367400,50328,0,=(h24-$h$43)/(b24-$b$43)
Blake Griffin,7600,DET,PF,MIL,460530,60596,270470,35588,365500,48092,0,=(h25-$h$83)/(b25-$b$83)
Dwight Howard,8100,CHA,C,BOS,492750,60833,237250,29290,365000,45061,0,=(h26-$h$53)/(b26-$b$53)
Steven Adams,7600,OKC,C,DAL,459647,60480,258552,34020,359099,47250,0,=(h27-$h$53)/(b27-$b$53)
Clint Capela,7700,HOU,C,LAC,459240,59641,252760,32826,356000,46233,0,=(h28-$h$53)/(b28-$b$53)
Otto Porter,7200,WAS,SF,GSW,488658,67869,219542,30491,354099,49180,0,=(h29-$h$59)/(b29-$b$59)
Khris Middleton,7500,MIL,SG,DET,460072,61342,242328,32310,351200,46826,0,=(h30-$h$94)/(b30-$b$94)
TJ Warren,7100,PHO,SF,MEM,472102,66493,217098,30577,344600,48535,0,=(h31-$h$59)/(b31-$b$59)
Aaron Gordon,7600,ORL,PF,TOR,457878,60247,225522,29673,341700,44960,0,=(h32-$h$83)/(b32-$b$83)
Kyle Lowry,8200,TOR,PG,ORL,439660,53617,236740,28870,338200,41243,0,=(h33-$h$43)/(b33-$b$43)
Myles Turner,7000,IND,C,ATL,464399,66342,203801,29114,334099,47728,0,=(h34-$h$53)/(b34-$b$53)
DeAndre Jordan,8400,LAC,C,HOU,433160,51566,233240,27766,333200,39666,0,=(h35-$h$53)/(b35-$b$53)
Dejounte Murray,6800,SAS,PG,NOP,524640,77152,131160,19288,327900,48220,0,=(h36-$h$43)/(b36-$b$43)
Dennis Schroder,7000,ATL,PG,IND,412020,58860,241980,34568,327000,46714,0,=(h37-$h$43)/(b37-$b$43)
Nikola Mirotic,7000,NOP,PF,SAS,440866,62980,202734,28962,321800,45971,0,=(h38-$h$83)/(b38-$b$83)
Tobias Harris,8000,LAC,PF,HOU,413187,51648,227413,28426,320300,40037,0,=(h39-$h$83)/(b39-$b$83)
Thaddeus Young,6300,IND,PF,ATL,401777,63774,211622,33591,306700,48682,0,=(h40-$h$83)/(b40-$b$83)
Al Horford,6500,BOS,C,CHA,382125,58788,229274,35273,305700,47030,0,=(h41-$h$53)/(b41-$b$53)
Nicolas Batum,7000,CHA,SG,BOS,407494,58213,200706,28672,304100,43442,0,=(h42-$h$94)/(b42-$b$94)
Rajon Rondo,5800,NOP,PG,SAS,458432,79040,144768,24960,301600,52000,1
J.J. Barea,6500,DAL,PG,OKC,394572,60703,207828,31973,301200,46338,0
John Collins,6500,ATL,PF,IND,399052,61392,196548,30238,297800,45815,0,=(h45-$h$83)/(b45-$b$83)
Andrew Harrison,6000,MEM,PG,PHO,446880,74480,141120,23520,294000,49000,0
Kyle Anderson,5700,SAS,SF,NOP,403236,70743,181164,31783,292200,51263,1
Tomas Satoransky ,6900,WAS,PG,GSW,478716,69379,105084,15229,291900,42304,0
Carmelo Anthony,5800,OKC,PF,DAL,378040,65179,203560,35096,290800,50137,0,=(h49-$h$83)/(b49-$b$83)
Jonas Valanciunas,6400,TOR,C,ORL,425712,66517,153488,23982,289600,45250,0,=(h50-$h$53)/(b50-$b$53)
Klay Thompson,6700,GSW,SG,WAS,360864,53860,211936,31632,286400,42746,0,=(h51-$h$94)/(b51-$b$94)
Dennis Smith Jr.,6000,DAL,PG,OKC,376596,62766,194004,32334,285300,47550,0
Alex Len,4900,PHO,C,MEM,418068,85320,150732,30761,284400,58040,1
Kent Bazemore,5800,ATL,SG,IND,382641,65972,175959,30337,279300,48155,0,=(h54-$h$94)/(b54-$b$94)
Evan Fournier,5900,ORL,SG,TOR,359136,60870,197664,33502,278400,47186,0,=(h55-$h$94)/(b55-$b$94)
JaMychal Green,5300,MEM,PF,PHO,385169,72673,169030,31892,277100,52283,0,=(h56-$h$83)/(b56-$b$83)
Markieff Morris,5500,WAS,PF,GSW,390570,71012,163430,29714,277000,50363,0,=(h57-$h$83)/(b57-$b$83)
Ish Smith,5900,DET,PG,MIL,376689,63845,165310,28018,271000,45932,0
Jeremy Lamb,4400,CHA,SF,BOS,361125,82073,173875,39517,267500,60795,1
Austin Rivers,5800,LAC,PG,HOU,362440,62489,170560,29406,266500,45948,0
Harrison Barnes,5900,DAL,SF,OKC,330750,56059,198450,33635,264600,44847,0
Josh Jackson,5100,PHO,SF,MEM,393355,77128,127645,25028,260500,51078,0
Cory Joseph,5100,IND,PG,ATL,370944,72734,144256,28285,257600,50509,0
Dwight Powell,5200,DAL,PF,OKC,367200,70615,142800,27461,255000,49038,0,=(h64-$h$83)/(b64-$b$83)
Serge Ibaka,6200,TOR,PF,ORL,338885,54659,166914,26921,252900,40790,0,=(h65-$h$83)/(b65-$b$83)
Dewayne Dedmon,5500,ATL,C,IND,354333,64424,148267,26957,251300,45690,0
John Henson,5900,MIL,PF,DET,351260,59535,150540,25515,250900,42525,0,=(h67-$h$83)/(b67-$b$83)
Taurean Prince,5200,ATL,SF,IND,356678,68591,131922,25369,244300,46980,0
