name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
LeBron James,12500,CLE,SF,DET,766196,61295,469604,37568,617900,49432,0,=(h2-$h$51)/(b2-$b$51)
Giannis Antetokounmpo,11300,MIL,SF,IND,630496,55796,403104,35672,516800,45734,0,=(h3-$h$51)/(b3-$b$51)
Andre Drummond,10100,DET,C,CLE,641130,63478,352870,34937,497000,49207,0,=(h4-$h$25)/(b4-$b$25)
Damian Lillard,9400,POR,PG,LAL,563152,59909,360048,38303,461599,49106,0,=(h5-$h$57)/(b5-$b$57)
Victor Oladipo,9500,IND,SG,MIL,587392,61830,330408,34779,458900,48305,0,=(h6-$h$72)/(b6-$b$72)
Devin Booker,8200,PHO,SG,MIA,542374,66143,273226,33320,407800,49731,0,=(h7-$h$72)/(b7-$b$72)
Blake Griffin,8000,DET,PF,CLE,499500,62437,299700,37462,399600,49950,0,=(h8-$h$33)/(b8-$b$33)
Elfrid Payton,7100,PHO,PG,MIA,527724,74327,242676,34179,385200,54253,0,=(h9-$h$57)/(b9-$b$57)
Rudy Gobert,9200,UTA,C,ORL,504768,54866,260032,28264,382400,41565,0,=(h10-$h$25)/(b10-$b$25)
LaMarcus Aldridge,8900,SAS,PF,MEM,484251,54410,278349,31275,381300,42842,0,=(h11-$h$33)/(b11-$b$33)
Eric Bledsoe,7300,MIL,PG,IND,509066,69735,250734,34347,379900,52041,0,=(h12-$h$57)/(b12-$b$57)
Donovan Mitchell,7900,UTA,SG,ORL,509084,64441,245115,31027,377100,47734,0,=(h13-$h$72)/(b13-$b$72)
Julius Randle,7500,LAL,PF,POR,502112,66948,236287,31505,369200,49226,0,=(h14-$h$33)/(b14-$b$33)
Nikola Vucevic,8700,ORL,C,UTA,496944,57120,233856,26880,365400,42000,0,=(h15-$h$25)/(b15-$b$25)
Marc Gasol,8300,MEM,C,SAS,460026,55424,270174,32551,365100,43987,0,=(h16-$h$25)/(b16-$b$25)
Lonzo Ball,7300,LAL,PG,POR,483030,66168,232570,31858,357800,49013,0,=(h17-$h$57)/(b17-$b$57)
Bobby Portis,7400,CHI,PF,BOS,495396,66945,217404,29378,356400,48162,0,=(h18-$h$33)/(b18-$b$33)
C.J. McCollum,7400,POR,SG,LAL,451231,60977,259369,35049,355300,48013,0,=(h19-$h$72)/(b19-$b$72)
Larry Nance,5800,CLE,PF,DET,495756,85475,207444,35766,351599,60620,1
Hassan Whiteside,7500,MIA,C,PHO,465367,62048,234433,31257,349900,46653,0,=(h21-$h$25)/(b21-$b$25)
Kris Dunn,6600,CHI,PG,BOS,470968,71358,221632,33580,346300,52469,0,=(h22-$h$57)/(b22-$b$57)
Aaron Gordon,7300,ORL,PF,UTA,456404,62521,224796,30794,340600,46657,0,=(h23-$h$33)/(b23-$b$33)
TJ Warren,6700,PHO,SF,MIA,457169,68234,210231,31377,333700,49806,1
Al Horford,6600,BOS,C,CHI,418465,63403,240535,36444,329500,49924,1
Zach LaVine,7600,CHI,SG,BOS,438716,57725,216084,28432,327400,43078,0,=(h26-$h$72)/(b26-$b$72)
Khris Middleton,7100,MIL,SG,IND,427584,60223,225216,31720,326400,45971,0,=(h27-$h$72)/(b27-$b$72)
Ricky Rubio,7100,UTA,PG,ORL,447258,62994,200942,28301,324099,45647,0,=(h28-$h$57)/(b28-$b$57)
Goran Dragic,7200,MIA,PG,PHO,426492,59235,219708,30515,323100,44875,0,=(h29-$h$57)/(b29-$b$57)
Myles Turner,6400,IND,C,MIL,437849,68414,192150,30023,315000,49218,0
Kentavious Caldwell-Pope,6400,LAL,SG,POR,418608,65407,196992,30780,307800,48093,0,=(h31-$h$72)/(b31-$b$72)
Dejounte Murray,7700,SAS,PG,MEM,484155,62877,124845,16213,304500,39545,0,=(h32-$h$57)/(b32-$b$57)
Kyle Kuzma,5600,LAL,PF,POR,422800,75500,181200,32357,302000,53928,1
Jusuf Nurkic,6300,POR,C,LAL,421960,66977,180840,28704,301400,47841,0
Pau Gasol,6600,SAS,C,MEM,403378,61117,177022,26821,290200,43969,0
Terry Rozier,4500,BOS,PG,CHI,421355,93634,155844,34632,288600,64133,1
JaMychal Green,6100,MEM,PF,SAS,403542,66154,168858,27681,286200,46918,0
Josh Richardson,6400,MIA,SF,PHO,394128,61582,177072,27667,285600,44625,0,=(h38-$h$51)/(b38-$b$51)
Thaddeus Young,5800,IND,PF,MIL,369158,63647,194442,33524,281800,48586,0
Lauri Markkanen,5900,CHI,PF,BOS,364650,61805,196350,33279,280500,47542,0
Isaiah Thomas,6100,LAL,PG,POR,372654,61090,183546,30089,278100,45590,0,=(h41-$h$57)/(b41-$b$57)
Derrick Favors,5800,UTA,PF,ORL,368685,63566,177515,30606,273100,47086,0
