name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Draymond Green,7700,GSW,PF,BOS,45.1456,5.86306,25.3944,3.29797,35.27,4.58052,0
Andre Iguodala,4000,GSW,SF,BOS,24.138,6.0345,11.622,2.9055,17.88,4.47,0
Zaza Pachulia,3800,GSW,C,BOS,23.7075,6.23882,8.9925,2.36645,16.35,4.30263,0
Klay Thompson,6600,GSW,SG,BOS,37.275,5.64773,22.365,3.38864,29.82,4.51818,0
Kevin Durant,10500,GSW,SF,BOS,63.5498,6.05236,40.6302,3.86954,52.09,4.96095,0
Daniel Theis,3800,BOS,PF,GSW,31.3404,8.24747,6.8796,1.81042,19.11,5.02895,0
Shane Larkin,3500,BOS,PG,GSW,25.452,7.272,2.828,0.808,14.14,4.04,0
Shaun Livingston,3500,GSW,PG,BOS,17.9968,5.14194,6.3232,1.80663,12.16,3.47429,0
Nick Young,3500,GSW,SG,BOS,14.4725,4.135,2.0675,0.590714,8.27,2.36286,0
Harrison Barnes,6600,DAL,SF,DEN,36.9369,5.5965,23.1231,3.5035,30.03,4.55,0
Wesley Matthews,5500,DAL,SG,DEN,32.256,5.86473,13.824,2.51345,23.04,4.18909,0
Yogi Ferrell,4800,DAL,PG,DEN,27.9279,5.81831,11.1321,2.31919,19.53,4.06875,0
Stephen Curry,9500,GSW,PG,BOS,54.4284,5.72931,38.6116,4.06438,46.52,4.89684,0
Kevon Looney,3500,GSW,PF,BOS,14.608,4.17371,1.992,0.569143,8.3,2.37143,0
David West,3800,GSW,PF,BOS,20.6815,5.4425,10.4185,2.74171,15.55,4.09211,0
Patrick McCaw,3500,GSW,SG,BOS,8.6099,2.45997,1.0101,0.2886,4.81,1.37429,0
Marcus Morris,4600,BOS,PF,GSW,29.5539,6.42476,16.2661,3.53611,22.91,4.98043,0
Aron Baynes,3600,BOS,C,GSW,22.86,6.35,7.62,2.11667,15.24,4.23333,0
Marco Belinelli,3600,ATL,SG,WAS,23.8564,6.62678,8.8236,2.451,16.34,4.53889,0
Dewayne Dedmon,4800,ATL,C,WAS,30.926,6.44292,13.254,2.76125,22.09,4.60208,0
Tyler Dorsey,3500,ATL,PG,WAS,14.688,4.19657,1.632,0.466286,8.16,2.33143,0
John Collins,5600,ATL,PF,WAS,32.1198,5.73568,15.8202,2.82504,23.97,4.28036,0
Miles Plumlee,3700,ATL,C,WAS,16.5837,4.48208,5.6763,1.53414,11.13,3.00811,0
Ersan Ilyasova,4100,ATL,PF,WAS,32.8608,8.01483,12.7792,3.11688,22.82,5.56585,0
Malcolm Delaney,3500,ATL,PG,WAS,22.2768,6.3648,6.8432,1.9552,14.56,4.16,0
Mike Muscala,3500,ATL,C,WAS,18.4281,5.26517,4.7519,1.35769,11.59,3.31143,0
Tim Frazier,3500,WAS,PG,ATL,22.6893,6.48266,5.8507,1.67163,14.27,4.07714,0
Al Horford,6700,BOS,C,GSW,41.9676,6.26382,26.2724,3.92125,34.12,5.09254,0
Terry Rozier,3800,BOS,PG,GSW,29.808,7.84421,11.592,3.05053,20.7,5.44737,0
Jayson Tatum,5000,BOS,PF,GSW,37.26,7.452,17.94,3.588,27.6,5.52,0
Jaylen Brown,5300,BOS,SF,GSW,32.6241,6.15549,17.9559,3.38791,25.29,4.77170,0
Jodie Meeks,3500,WAS,SG,ATL,15.5874,4.45354,3.1926,0.912171,9.39,2.68286,0
Kyrie Irving,8700,BOS,PG,GSW,50.7595,5.83443,33.1405,3.80925,41.95,4.82184,0
Dennis Smith Jr.,6600,DAL,PG,DEN,42.3574,6.41779,20.8626,3.161,31.61,4.78939,0
Dirk Nowitzki,4800,DAL,PF,DEN,27.9048,5.8135,14.3752,2.99483,21.14,4.40417,0
Nik Stauskas,3500,BKN,SG,MIN,17.37,4.96286,1.93,0.551429,9.65,2.75714,0
Jahlil Okafor,3500,BKN,C,MIN,18.828,5.37943,2.092,0.597714,10.46,2.98857,0
Tyler Zeller,3500,BKN,C,MIN,16.4436,4.69817,6.7164,1.91897,11.58,3.30857,0
Jarrett Allen,3700,BKN,C,MIN,27.3504,7.392,9.6096,2.59719,18.48,4.99459,0
Caris LeVert,4800,BKN,SG,MIN,37.152,7.74,17.888,3.72667,27.52,5.73333,0
Quincy Acy,3500,BKN,PF,MIN,21.1974,6.0564,7.6426,2.1836,14.42,4.12,0
DeMarre Carroll,5600,BKN,SF,MIN,35.8048,6.39371,17.6352,3.14914,26.72,4.77143,0
Jimmy Butler,9000,MIN,SF,BKN,52.1081,5.78979,29.9519,3.32799,41.03,4.55889,0
Karl-Anthony Towns,9600,MIN,C,BKN,57.7536,6.016,32.4864,3.384,45.12,4.7,0
Tyus Jones,3500,MIN,PG,BKN,16.0056,4.57303,2.7144,0.775543,9.36,2.67429,0
Nemanja Bjelica,4800,MIN,SF,BKN,19.152,3.99,3.648,0.76,11.4,2.375,0
Gorgui Dieng,3800,MIN,PF,BKN,16.1419,4.24787,5.2381,1.37845,10.69,2.81316,0
Jamal Crawford,4200,MIN,SG,BKN,28.275,6.73214,10.725,2.55357,19.5,4.64286,0
Taj Gibson,5800,MIN,PF,BKN,32.7492,5.64641,16.8708,2.90876,24.81,4.27759,0
Andrew Wiggins,6400,MIN,SG,BKN,39.296,6.14,22.104,3.45375,30.7,4.79688,0
Jeff Teague,6500,MIN,PG,BKN,40.1926,6.18348,20.2474,3.11498,30.22,4.64923,0
Joe Harris,3800,BKN,SF,MIN,22.2976,5.86779,10.9824,2.89011,16.64,4.37895,0
Allen Crabbe,4600,BKN,SF,MIN,27.9926,6.08535,13.7874,2.99726,20.89,4.54130,0
Kyle Collinsworth,3500,DAL,SG,DEN,16.089,4.59686,2.511,0.717429,9.3,2.65714,0
Jamal Murray,7100,DEN,PG,DAL,42.7332,6.01876,14.6268,2.06011,28.68,4.03944,0
Nikola Jokic,9600,DEN,C,DAL,60.8124,6.33462,31.3276,3.26329,46.07,4.79896,0
Salah Mejri,4000,DAL,C,DEN,31.9308,7.9827,7.0092,1.7523,19.47,4.8675,0
Maxi Kleber,3500,DAL,PF,DEN,33.1936,9.48389,4.5264,1.29326,18.86,5.38857,0
J.J. Barea,4400,DAL,PG,DEN,28.327,6.43795,15.253,3.46659,21.79,4.95227,0
Dwight Powell,3700,DAL,PF,DEN,23.49,6.34865,8.91,2.40811,16.2,4.37838,0
Wilson Chandler,5000,DEN,SF,DAL,26.838,5.3676,10.962,2.1924,18.9,3.78,0
Gary Harris,6900,DEN,SG,DAL,34.6881,5.02726,19.0919,2.76694,26.89,3.89710,0
Emmanuel Mudiay,3500,DEN,PG,DAL,15.114,4.31829,3.206,0.916,9.16,2.61714,0
Spencer Dinwiddie,6300,BKN,PG,MIN,46.5198,7.38410,20.9002,3.31749,33.71,5.35079,0
Torrey Craig,3500,DEN,SF,DAL,13.1028,3.74366,1.5372,0.4392,7.32,2.09143,0
Mason Plumlee,5500,DEN,C,DAL,36.3686,6.61247,13.4514,2.44571,24.91,4.52909,0
Will Barton,6500,DEN,SG,DAL,48.1576,7.40886,22.6624,3.48652,35.41,5.44769,0
Trey Lyles,6000,DEN,PF,DAL,35.178,5.863,9.922,1.65367,22.55,3.75833,0
Kent Bazemore,5300,ATL,SG,WAS,39.045,7.36698,17.955,3.38774,28.5,5.37736,0
Taurean Prince,4800,ATL,SF,WAS,39.4618,8.22121,16.1182,3.35796,27.79,5.78958,0
Jonathon Simmons,5000,ORL,SF,IND,35.28,7.056,13.72,2.744,24.5,4.9,0
Bismack Biyombo,6000,ORL,C,IND,43.2795,7.21325,9.1805,1.53008,26.23,4.37167,0
Mario Hezonja,4000,ORL,SF,IND,15.498,3.8745,1.722,0.4305,8.61,2.1525,0
Evan Fournier,6200,ORL,SG,IND,41.7104,6.72748,21.9696,3.54348,31.84,5.13548,0
Aaron Gordon,7800,ORL,PF,IND,47.331,6.06808,22.789,2.92167,35.06,4.49487,0
Eric Moreland,3500,DET,PF,OKC,16.4696,4.7056,2.5704,0.7344,9.52,2.72,0
Stanley Johnson,3700,DET,SF,OKC,20.216,5.46378,8.664,2.34162,14.44,3.90270,0
Marreese Speights,3500,ORL,C,IND,11.122,3.17771,2.278,0.650857,6.7,1.91429,0
Wesley Iwundu,3500,ORL,SF,IND,6.9825,1.995,0.9975,0.285,3.99,1.14,0
Victor Oladipo,9900,IND,SG,ORL,56.4891,5.70597,31.0909,3.14049,43.79,4.42323,0
Thaddeus Young,6300,IND,PF,ORL,39.0754,6.20244,19.6846,3.12454,29.38,4.66349,0
Darren Collison,5400,IND,PG,ORL,39.5646,7.32678,17.7754,3.29174,28.67,5.30926,0
D.J. Augustin,4000,ORL,PG,IND,20.3742,5.09355,6.0858,1.52145,13.23,3.3075,0
Elfrid Payton,7400,ORL,PG,IND,48.468,6.54973,20.772,2.80703,34.62,4.67838,0
Shelvin Mack,3500,ORL,PG,IND,13.6422,3.89777,3.5178,1.00509,8.58,2.45143,0
Khem Birch,4500,ORL,PF,IND,30.33,6.74,3.37,0.748889,16.85,3.74444,0
Reggie Bullock,3500,DET,SF,OKC,18.6277,5.3222,4.5123,1.28923,11.57,3.30571,0
Langston Galloway,3900,DET,PG,OKC,28.3176,7.26092,6.6424,1.70318,17.48,4.48205,0
Patrick Patterson,3500,OKC,PF,DET,12.3398,3.52566,3.2802,0.9372,7.81,2.23143,0
Terrance Ferguson,3500,OKC,SG,DET,21.528,6.15086,2.392,0.683429,11.96,3.41714,0
Josh Huestis,3500,OKC,SF,DET,8.9011,2.54317,1.7589,0.502543,5.33,1.52286,0
Raymond Felton,3800,OKC,PG,DET,16.9623,4.46376,7.0977,1.86782,12.03,3.16579,0
Jerami Grant,3600,OKC,PF,DET,14.7486,4.09683,6.1714,1.71428,10.46,2.90556,0
Russell Westbrook,11900,OKC,PG,DET,64.8788,5.452,44.1612,3.71103,54.52,4.58151,0
Andre Roberson,4600,OKC,SG,DET,23.7809,5.16976,9.4791,2.06067,16.63,3.61522,0
Carmelo Anthony,6600,OKC,PF,DET,38.8992,5.89382,21.8808,3.31527,30.39,4.60455,0
Steven Adams,7300,OKC,C,DET,45.1712,6.18784,25.4088,3.48066,35.29,4.83425,0
Ish Smith,6500,DET,PG,OKC,35.7282,5.49665,16.0518,2.46951,25.89,3.98308,0
Luke Kennard,3700,DET,SG,OKC,21.3537,5.77127,5.5063,1.48819,13.43,3.62973,0
Anthony Tolliver,3600,DET,PF,OKC,19.485,5.4125,6.495,1.80417,12.99,3.60833,0
Tobias Harris,7200,DET,PF,OKC,39.2934,5.45742,21.6266,3.00369,30.46,4.23056,0
Avery Bradley,5200,DET,SG,OKC,33.754,6.49115,14.466,2.78192,24.11,4.63654,0
Andre Drummond,10300,DET,C,OKC,55.783,5.41583,30.037,2.91621,42.91,4.16602,0
Myles Turner,6800,IND,C,ORL,35.37,5.20147,17.03,2.50441,26.2,3.85294,0
Domantas Sabonis,6400,IND,PF,ORL,35.0163,5.47130,18.4437,2.88183,26.73,4.17656,0
Derrick Jones,3500,MIA,SF,CHA,13.212,3.77486,1.468,0.419429,7.34,2.09714,0
Justise Winslow,3900,MIA,SF,CHA,21.2392,5.44595,9.3208,2.38995,15.28,3.91795,0
Malik Monk,3500,CHA,SG,MIA,10.026,2.86457,1.114,0.318286,5.57,1.59143,0
