name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Nikola Jokic,11000,DEN,C,POR,713860,64896,207529,18866,509900,46354,0,=(h2-$h$12)/(b2-$b$12)
Kevin Durant,10000,GSW,SF,DAL,689196,68919,228322,22832,469799,46980,0,=(h3-$h$23)/(b3-$b$23)
Stephen Curry,10200,GSW,PG,DAL,718875,70478,285056,27946,445400,43666,0,=(h4-$h$29)/(b4-$b$29)
Brandon Ingram,6900,LAL,SF,CLE,530467,76879,209728,30395,361599,52405,1
Lonzo Ball,7100,LAL,PG,CLE,528723,74468,192263,27079,358700,50521,1
Jamal Murray,7200,DEN,PG,POR,530009,73612,229060,31813,352400,48944,0,=(h7-$h$29)/(b7-$b$29)
Kyle Kuzma,7300,LAL,PF,CLE,496813,68056,178162,24405,352100,48232,1
Paul Millsap,6700,DEN,PF,POR,521012,77763,209455,31261,328300,49000,1
Draymond Green,7400,GSW,PF,DAL,482568,65211,184176,24888,325400,43973,0
Klay Thompson,8100,GSW,SG,DAL,509827,62941,189688,23418,323700,39963,0,=(h11-$h$22)/(b11-$b$22)
JaVale McGee,5900,LAL,C,CLE,469696,79609,162763,27586,304800,51661,1
Tristan Thompson,6100,CLE,C,LAL,486762,79797,189927,31135,291300,47754,0
Josh Hart,5400,LAL,SG,CLE,384030,71116,143572,26587,251000,46481,1
Gary Harris,5000,DEN,SF,POR,342582,68516,151701,30340,238900,47779,0,=(h15-$h$23)/(b15-$b$23)
Jordan Clarkson,6100,CLE,SG,LAL,404084,66243,162982,26718,232500,38114,0,=(h16-$h$22)/(b16-$b$22)
Cedi Osman,4500,CLE,SF,LAL,334656,74368,125960,27991,232399,51644,0,=(h17-$h$23)/(b17-$b$23)
Kevon Looney,4800,GSW,C,DAL,393813,82044,137719,28691,230300,47979,0
Alec Burks,4900,CLE,SG,LAL,370854,75684,143527,29291,227100,46346,0,=(h19-$h$22)/(b19-$b$22)
Mason Plumlee,4500,DEN,C,POR,405675,90150,181125,40250,225000,50000,0
Collin Sexton,4600,CLE,PG,LAL,307720,66895,41981,9126,219800,47782,0,=(h21-$h$29)/(b21-$b$29)
Kentavious Caldwell-Pope,4600,LAL,SG,CLE,412020,89569,169822,36917,218000,47391,1
Lance Stephenson,3700,LAL,SF,CLE,359358,97123,171498,46350,202000,54594,1
Rodney Hood,4100,CLE,SF,LAL,306306,74708,120186,29313,198000,48292,0
Will Barton,6700,DEN,SF,POR,288150,43007,100852,15052,192100,28671,0
Andre Iguodala,4300,GSW,SG,DAL,302002,70233,103765,24131,189700,44116,0
Michael Beasley,4000,LAL,SF,CLE,336024,84006,149385,37346,187200,46800,0
Torrey Craig,4200,DEN,SG,POR,362018,86194,151308,36025,186800,44476,0
Cameron Payne,3700,CLE,PG,LAL,309120,83545,147752,39933,184000,49729,1
Matthew Dellavedova,3900,CLE,PG,LAL,348825,89442,155130,39776,174500,44743,0
Malik Beasley,3900,DEN,SG,POR,331234,84931,158243,40575,165700,42487,0
Jonas Jerebko,3600,GSW,PF,DAL,313374,87048,161700,44916,161700,44916,0
Monte Morris,4000,DEN,SG,POR,220920,55230,24932,6233,157800,39450,0
Ivica Zubac,3900,LAL,C,CLE,269328,69058,117577,30148,144800,37128,0
Ante Zizic,3900,CLE,C,LAL,279460,71656,139800,35846,139800,35846,0
Shaun Livingston,3600,GSW,PG,DAL,254420,70672,113260,31461,138800,38555,0
Jalen Jones,3500,CLE,SG,LAL,252673,72192,107060,30588,126400,36114,0
Juan Hernangomez,3900,DEN,SF,POR,234434,60111,106173,27223,125500,32179,0
Jordan Bell,3500,GSW,C,DAL,184907,52830,83342,23812,92500,26428,0
Alfonzo McKinnie,3500,GSW,SF,DAL,130534,37295,65300,18657,65300,18657,0
