name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Rajon Rondo,6000,NOP,PG,PHO,45.0432,7.5072,13.8368,2.30613,29.44,4.90667,0
Jared Dudley,3500,PHO,PF,NOP,8.424,2.40686,0.936,0.267429,4.68,1.33714,0
Emeka Okafor,3600,NOP,C,PHO,26.8863,7.46842,9.6937,2.69269,18.29,5.08056,0
Nikola Mirotic,7800,NOP,PF,PHO,51.5154,6.60454,23.1446,2.96726,37.33,4.78590,0
Jrue Holiday,8500,NOP,SG,PHO,51.103,6.01212,27.517,3.23729,39.31,4.62471,0
Troy Daniels,3500,PHO,SG,NOP,24.5784,7.0224,4.6816,1.3376,14.63,4.18,0
Alex Len,5200,PHO,C,NOP,48.0249,9.23556,17.3151,3.32983,32.67,6.28269,0
TJ Warren,6500,PHO,SF,NOP,51.3498,7.89997,23.0702,3.54926,37.21,5.72462,0
Marquese Chriss,3800,PHO,PF,NOP,26.3313,6.92929,8.0887,2.12861,17.21,4.52895,0
Josh Jackson,4600,PHO,SF,NOP,28.0105,6.08924,9.0895,1.97598,18.55,4.03261,0
Dragan Bender,3700,PHO,PF,NOP,29.9431,8.09273,5.9169,1.59916,17.93,4.84595,0
Cheick Diallo,3800,NOP,PF,PHO,20.604,5.42211,3.636,0.956842,12.12,3.18947,0
Ian Clark,3500,NOP,PG,PHO,25.181,7.19457,4.619,1.31971,14.9,4.25714,0
Myles Turner,6500,IND,C,DAL,42.2004,6.49237,18.9596,2.91686,30.58,4.70462,0
Domantas Sabonis,5900,IND,PF,DAL,35.347,5.99102,19.033,3.22593,27.19,4.60847,0
Bojan Bogdanovic,5000,IND,SF,DAL,28.764,5.7528,12.036,2.4072,20.4,4.08,0
Cory Joseph,5200,IND,PG,DAL,39.7584,7.64585,15.4616,2.97338,27.61,5.30962,0
Thaddeus Young,6800,IND,PF,DAL,39.0324,5.74006,20.1076,2.957,29.57,4.34853,0
Victor Oladipo,10000,IND,SG,DAL,58.7724,5.87724,32.3476,3.23476,45.56,4.556,0
E'Twaun Moore,4500,NOP,SF,PHO,27.6466,6.14369,12.7134,2.8252,20.18,4.48444,0
Anthony Davis,12500,NOP,C,PHO,77.792,6.22336,41.888,3.35104,59.84,4.7872,0
Darius Miller,3800,NOP,SF,PHO,23.6538,6.22468,7.2662,1.91216,15.46,4.06842,0
Shaquille Harrison,3500,PHO,SG,NOP,11.458,3.27371,2.022,0.577714,6.74,1.92571,0
Devin Booker,8400,PHO,SG,NOP,51.0321,6.07525,25.7079,3.06046,38.37,4.56786,0
Elfrid Payton,7500,PHO,PG,NOP,52.2606,6.96808,23.4794,3.13059,37.87,5.04933,0
Arron Afflalo,3500,ORL,SG,OKC,9.4691,2.70546,1.1109,0.3174,5.29,1.51143,0
Bismack Biyombo,3800,ORL,PF,OKC,22.12,5.82105,5.88,1.54737,14,3.68421,0
Mario Hezonja,6000,ORL,SF,OKC,35.595,5.9325,5.085,0.8475,20.34,3.39,0
Wesley Iwundu,3500,ORL,SF,OKC,14.028,4.008,2.772,0.792,8.4,2.4,0
Shelvin Mack,4200,ORL,PG,OKC,24.8374,5.91367,6.8026,1.61967,15.82,3.76667,0
Jonathon Simmons,4700,ORL,SF,OKC,32.5754,6.93094,12.9846,2.76268,22.78,4.84681,0
Nikola Vucevic,7900,ORL,C,OKC,49.9639,6.32454,22.9761,2.90837,36.47,4.61646,0
Isaiah Taylor,3700,ATL,PG,LAL,24.9228,6.73589,6.0372,1.63168,15.48,4.18378,0
Andrew White,3600,ATL,SF,LAL,0,0,0,0,15.76,4.37778,0
Aaron Gordon,7900,ORL,PF,OKC,42.8085,5.41880,20.6115,2.60905,31.71,4.01392,0
Evan Fournier,6400,ORL,SG,OKC,35.308,5.51688,19.012,2.97062,27.16,4.24375,0
Khem Birch,3500,ORL,PF,OKC,12.5668,3.59051,1.5532,0.443771,7.06,2.01714,0
D.J. Augustin,5300,ORL,PG,OKC,31.6464,5.97102,9.9936,1.88558,20.82,3.92830,0
Terrance Ferguson,3500,OKC,SG,ORL,10.98,3.13714,1.22,0.348571,6.1,1.74286,0
Josh Huestis,3500,OKC,SF,ORL,18.6038,5.31537,3.6762,1.05034,11.14,3.18286,0
Carmelo Anthony,5700,OKC,PF,ORL,38.103,6.68474,20.517,3.59947,29.31,5.14211,0
Steven Adams,7600,OKC,C,ORL,41.0624,5.40295,23.0976,3.03916,32.08,4.22105,0
Patrick Patterson,3500,OKC,PF,ORL,17.4312,4.98034,4.0888,1.16823,10.76,3.07429,0
Raymond Felton,3600,OKC,PG,ORL,22.939,6.37194,8.701,2.41694,15.82,4.39444,0
Paul George,8700,OKC,SF,ORL,56.5794,6.50338,31.1406,3.57938,43.86,5.04138,0
Russell Westbrook,12000,OKC,PG,ORL,71.2929,5.94108,48.5271,4.04392,59.91,4.9925,0
Alex Abrines,3500,OKC,SG,ORL,6.6642,1.90406,0.9958,0.284514,3.83,1.09429,0
Jerami Grant,3900,OKC,PF,ORL,26.5221,6.80054,11.0979,2.84562,18.81,4.82308,0
Lance Stephenson,4800,IND,SF,DAL,27.599,5.74979,11.001,2.29188,19.3,4.02083,0
Joseph Young,3500,IND,PG,DAL,10.854,3.10114,1.206,0.344571,6.03,1.72286,0
Taj Gibson,6500,MIN,PF,SAC,35.4288,5.45058,18.2512,2.80788,26.84,4.12923,0
Jeff Teague,7500,MIN,PG,SAC,47.6273,6.35031,23.9927,3.19903,35.81,4.77467,0
Jamal Crawford,4900,MIN,SG,SAC,31.2826,6.38420,12.7774,2.60763,22.03,4.49592,0
Tyus Jones,3500,MIN,PG,SAC,25.9896,7.4256,4.9504,1.4144,15.47,4.42,0
Nemanja Bjelica,5600,MIN,SF,SAC,40.1598,7.17139,9.4202,1.68218,24.79,4.42679,0
Andrew Wiggins,6900,MIN,SG,SAC,43.2408,6.26678,23.7992,3.44916,33.52,4.85797,0
Karl-Anthony Towns,10000,MIN,C,SAC,59.7408,5.97408,34.3392,3.43392,47.04,4.704,0
Alec Burks,3500,UTA,SG,HOU,20.9418,5.98337,4.1382,1.18234,12.54,3.58286,0
Jonas Jerebko,3500,UTA,PF,HOU,14.6211,4.17746,3.3189,0.948257,8.97,2.56286,0
Royce O'Neale,3800,UTA,SF,HOU,26.352,6.93474,2.928,0.770526,14.64,3.85263,0
Rudy Gobert,7900,UTA,C,HOU,49.518,6.26810,26.082,3.30152,37.8,4.78481,0
Gorgui Dieng,3600,MIN,PF,SAC,23.31,6.475,7.77,2.15833,15.54,4.31667,0
Willie Cauley-Stein,6900,SAC,C,MIN,47.9411,6.94799,21.0389,3.04912,34.49,4.99855,0
