name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Anthony Davis,11700,NOP,C,DET,729950,62388,393050,33594,561500,47991,0,=(h2-$h$12)/(b2-$b$12)
Andre Drummond,10800,DET,C,NOP,662286,61322,364514,33751,513400,47537,0,=(h3-$h$12)/(b3-$b$12)
Joel Embiid,10700,PHI,C,NYK,616896,57653,362304,33860,489600,45757,0,=(h4-$h$12)/(b4-$b$12)
Jrue Holiday,7600,NOP,SG,DET,477816,62870,262984,34603,370400,48736,0,=(h5-$h$36)/(b5-$b$36)
Donovan Mitchell,7600,UTA,SG,SAS,502242,66084,230958,30389,366599,48236,0,=(h6-$h$36)/(b6-$b$36)
Rudy Gobert,7700,UTA,C,SAS,487578,63321,245622,31899,366599,47610,0,=(h7-$h$12)/(b7-$b$12)
DeAndre Jordan,7800,LAC,C,BKN,466206,59770,256594,32896,361400,46333,0,=(h8-$h$12)/(b8-$b$12)
Zach LaVine,8200,CHI,SG,ORL,477618,58246,214582,26168,346100,42207,0,=(h9-$h$36)/(b9-$b$36)
Lauri Markkanen,6600,CHI,PF,ORL,440570,66753,237230,35943,338900,51348,0,=(h10-$h$64)/(b10-$b$64)
Lou Williams,6800,LAC,SG,BKN,460092,67660,206708,30398,333400,49029,0,=(h11-$h$36)/(b11-$b$36)
Pau Gasol,5400,SAS,C,UTA,455262,84307,204538,37877,329900,61092,1
Spencer Dinwiddie,7500,BKN,PG,LAC,436832,58244,205568,27409,321200,42826,0,=(h13-$h$51)/(b13-$b$51)
Klay Thompson,6700,GSW,SG,PHO,400250,59738,240150,35843,320200,47791,0,=(h14-$h$36)/(b14-$b$36)
Nikola Mirotic,7000,NOP,PF,DET,444799,63542,195200,27885,320000,45714,0,=(h15-$h$64)/(b15-$b$64)
Enes Kanter,7000,NYK,C,PHI,423708,60529,208692,29813,316200,45171,0
Tobias Harris,7200,LAC,PF,BKN,389128,54045,223672,31065,306400,42555,0,=(h17-$h$64)/(b17-$b$64)
Evan Fournier,6600,ORL,SG,CHI,394940,59839,212659,32221,303800,46030,0,=(h18-$h$36)/(b18-$b$36)
Ish Smith,6000,DET,PG,NOP,414138,69023,186062,31010,300100,50016,0,=(h19-$h$51)/(b19-$b$51)
Jerian Grant,6500,CHI,PG,ORL,444000,68307,148000,22769,296000,45538,0,=(h20-$h$51)/(b20-$b$51)
Rajon Rondo,5500,NOP,PG,DET,450296,81872,134504,24455,292400,53163,1
Dario Saric,7100,PHI,PF,NYK,385250,54260,189750,26725,287500,40493,0,=(h22-$h$64)/(b22-$b$64)
Kyle Anderson,5300,SAS,SF,UTA,390816,73738,175584,33129,283200,53434,1
D'Angelo Russell,5400,BKN,SG,LAC,430464,79715,135936,25173,283200,52444,1
Mario Hezonja,5700,ORL,SF,CHI,483720,84863,72280,12680,278000,48771,0,=(h25-$h$40)/(b25-$b$40)
Tim Hardaway Jr.,5700,NYK,SG,PHI,394492,69209,145908,25597,270200,47403,0,=(h26-$h$36)/(b26-$b$36)
Bobby Portis,6300,CHI,PF,ORL,372937,59196,163663,25978,268300,42587,0,=(h27-$h$64)/(b27-$b$64)
Austin Rivers,5100,LAC,PG,BKN,361543,70890,166256,32599,263900,51745,0,=(h28-$h$51)/(b28-$b$51)
D.J. Augustin,6100,ORL,PG,CHI,403308,66116,123892,20310,263600,43213,0,=(h29-$h$51)/(b29-$b$51)
Derrick Favors,5500,UTA,PF,SAS,357816,65057,168384,30615,263100,47836,0,=(h30-$h$64)/(b30-$b$64)
DeMarre Carroll,5500,BKN,SF,LAC,349391,63525,176009,32001,262700,47763,0,=(h31-$h$40)/(b31-$b$40)
Josh Jackson,6800,PHO,SF,GSW,398696,58631,125904,18515,262300,38573,0,=(h32-$h$40)/(b32-$b$40)
Justin Holiday,5500,CHI,SG,ORL,343596,62472,177003,32182,260300,47327,0,=(h33-$h$36)/(b33-$b$36)
Robert Covington,5600,PHI,SF,NYK,357420,63825,160580,28675,259000,46250,0,=(h34-$h$40)/(b34-$b$40)
Stanley Johnson,5900,DET,SF,NOP,379113,64256,136687,23167,257900,43711,0,=(h35-$h$40)/(b35-$b$40)
Danny Green,4400,SAS,SG,UTA,369408,83956,129792,29498,249600,56727,1
Davis Bertans,3900,SAS,PF,UTA,442329,113417,54670,14017,248500,63717,1
Jonathon Simmons,5700,ORL,SF,CHI,352368,61818,137032,24040,244700,42929,0,=(h38-$h$40)/(b38-$b$40)
Jarrett Allen,5800,BKN,C,LAC,363888,62739,114911,19812,239400,41275,0
Royce O'Neale,4000,UTA,SF,SAS,428760,107190,47640,11910,238200,59550,1
Reggie Bullock,4800,DET,SF,NOP,372247,77551,101953,21240,237100,49395,0
Joe Ingles,5500,UTA,SF,SAS,312576,56832,161024,29277,236800,43054,0
Bismack Biyombo,5300,ORL,C,CHI,376160,70973,94040,17743,235100,44358,0
J.J. Redick,5400,PHI,SG,NYK,302763,56067,166637,30858,234700,43463,0
Kyle O'Quinn,4500,NYK,C,PHI,335812,74624,117988,26219,226900,50422,0
Marquese Chriss,4700,PHO,PF,GSW,345627,73537,106173,22590,225900,48063,0,=(h46-$h$64)/(b46-$b$64)
Shelvin Mack,5500,ORL,PG,CHI,356480,64814,89120,16203,222800,40509,0,=(h47-$h$51)/(b47-$b$51)
