name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Russell Westbrook,11900,OKC,PG,PHO,664920,55875,443280,37250,554100,46563,0,=(h2-$h$65)/(b2-$b$65)
Giannis Antetokounmpo,11000,MIL,SF,IND,639360,58123,426240,38749,532800,48436,0,=(h3-$h$82)/(b3-$b$82)
Joel Embiid,10700,PHI,C,CHA,601853,56247,345947,32331,473900,44289,0,=(h4-$h$69)/(b4-$b$69)
Karl-Anthony Towns,10100,MIN,C,UTA,588645,58281,338355,33500,463500,45891,0,=(h5-$h$69)/(b5-$b$69)
Andre Drummond,10500,DET,C,ORL,589824,56173,331776,31597,460800,43885,0,=(h6-$h$69)/(b6-$b$69)
Nikola Jokic,9600,DEN,C,MEM,598620,62356,308380,32122,453500,47239,0,=(h7-$h$69)/(b7-$b$69)
Victor Oladipo,10000,IND,SG,MIL,571728,57172,314672,31467,443200,44320,0,=(h8-$h$79)/(b8-$b$79)
Paul George,8700,OKC,SF,PHO,571090,65642,307510,35346,439300,50494,0,=(h9-$h$82)/(b9-$b$82)
Stephen Curry,9400,GSW,PG,ATL,526713,56033,343887,36583,435300,46308,0,=(h10-$h$65)/(b10-$b$65)
Kevin Durant,10200,GSW,SF,ATL,530745,52033,332254,32574,431500,42303,0,=(h11-$h$82)/(b11-$b$82)
Devin Booker,8800,PHO,SG,OKC,558334,63446,281266,31962,419799,47704,0,=(h12-$h$79)/(b12-$b$79)
Ben Simmons,8900,PHI,PF,CHA,532765,59861,306235,34408,419500,47134,0,=(h13-$h$57)/(b13-$b$57)
Bradley Beal,7900,WAS,SG,TOR,516384,65365,266016,33672,391200,49519,0,=(h14-$h$79)/(b14-$b$79)
Draymond Green,8100,GSW,PF,ATL,496443,61289,285357,35229,390900,48259,0,=(h15-$h$57)/(b15-$b$57)
Lou Williams,8000,LAC,SG,NYK,529040,66130,248960,31120,389000,48625,0,=(h16-$h$79)/(b16-$b$79)
DeMar DeRozan,8200,TOR,SG,WAS,492522,60063,271078,33058,381800,46561,0,=(h17-$h$79)/(b17-$b$79)
Marc Gasol,8500,MEM,C,DEN,473508,55706,278092,32716,375800,44211,0,=(h18-$h$69)/(b18-$b$69)
Dwight Howard,7500,CHA,C,PHI,503685,67158,242515,32335,373100,49746,0,=(h19-$h$69)/(b19-$b$69)
Kemba Walker,7800,CHA,PG,PHI,464625,59567,278775,35740,371700,47653,0,=(h20-$h$65)/(b20-$b$65)
Kyle Lowry,7800,TOR,PG,WAS,479050,61416,257950,33070,368500,47243,0,=(h21-$h$65)/(b21-$b$65)
Blake Griffin,7400,DET,PF,ORL,463176,62591,272024,36760,367600,49675,0,=(h22-$h$57)/(b22-$b$57)
Rudy Gobert,7900,UTA,C,MIN,481425,60939,253575,32098,367500,46519,0,=(h23-$h$69)/(b23-$b$69)
Donovan Mitchell,7700,UTA,SG,MIN,494088,64167,232512,30196,363300,47181,0,=(h24-$h$79)/(b24-$b$79)
Nikola Vucevic,7500,ORL,C,DET,489056,65207,230143,30685,359600,47946,0,=(h25-$h$69)/(b25-$b$69)
Aaron Gordon,7700,ORL,PF,DET,481596,62544,237204,30805,359400,46675,0,=(h26-$h$57)/(b26-$b$57)
Otto Porter,7500,WAS,SF,TOR,488953,65193,224847,29979,356900,47586,0,=(h27-$h$82)/(b27-$b$82)
Zach LaVine,7900,CHI,SG,DAL,481545,60955,231855,29348,356700,45151,0,=(h28-$h$79)/(b28-$b$79)
TJ Warren,7100,PHO,SF,OKC,481007,67747,221193,31153,351100,49450,0,=(h29-$h$82)/(b29-$b$82)
Elfrid Payton,7200,PHO,PG,OKC,480870,66787,221130,30712,351000,48750,0,=(h30-$h$65)/(b30-$b$65)
Eric Bledsoe,7600,MIL,PG,IND,468045,61584,225355,29652,346700,45618,0,=(h31-$h$65)/(b31-$b$65)
Will Barton,7800,DEN,SG,MEM,467100,59884,224899,28833,346000,44359,0,=(h32-$h$79)/(b32-$b$79)
Jeff Teague,7500,MIN,PG,UTA,458584,61144,231016,30802,344799,45973,0,=(h33-$h$65)/(b33-$b$65)
Steven Adams,7300,OKC,C,PHO,434944,59581,244655,33514,339799,46547,0,=(h34-$h$69)/(b34-$b$69)
Tobias Harris,7500,LAC,PF,NYK,428796,57172,236004,31467,332400,44320,0,=(h35-$h$57)/(b35-$b$57)
Dennis Schroder,7100,ATL,PG,GSW,417186,58758,245014,34509,331100,46633,0,=(h36-$h$65)/(b36-$b$65)
Andrew Wiggins,6500,MIN,SG,UTA,422991,65075,232809,35816,327900,50446,1
Kris Dunn,6700,CHI,PG,DAL,442921,66107,203679,30399,323300,48253,0,=(h38-$h$65)/(b38-$b$65)
Dwight Powell,5600,DAL,PF,CHI,449856,80331,174944,31240,312400,55785,1
Harrison Barnes,6200,DAL,SF,CHI,387375,62479,232425,37487,309900,49983,0,=(h40-$h$82)/(b40-$b$82)
Nicolas Batum,7300,CHA,SG,PHI,414585,56792,199615,27344,307100,42068,0,=(h41-$h$79)/(b41-$b$79)
Khris Middleton,7500,MIL,SG,IND,402039,53605,211761,28234,306900,40920,0,=(h42-$h$79)/(b42-$b$79)
John Collins,6300,ATL,PF,GSW,408298,64809,201102,31921,304700,48365,0,=(h43-$h$57)/(b43-$b$57)
Dennis Smith Jr.,6200,DAL,PG,CHI,402072,64850,207128,33407,304600,49128,0,=(h44-$h$65)/(b44-$b$65)
DeAndre Jordan,7700,LAC,C,NYK,393900,51155,212100,27545,303000,39350,0,=(h45-$h$69)/(b45-$b$69)
Trey Burke,5400,NYK,PG,LAC,516860,95714,84140,15581,300500,55648,1
Gary Harris,6700,DEN,SG,MEM,383744,57275,215856,32217,299800,44746,0,=(h47-$h$79)/(b47-$b$79)
Tim Hardaway Jr.,6100,NYK,SG,LAC,427894,70146,162305,26607,295100,48377,0,=(h48-$h$79)/(b48-$b$79)
Myles Turner,6000,IND,C,MIL,408799,68133,179401,29900,294100,49016,0,=(h49-$h$69)/(b49-$b$69)
Thaddeus Young,6400,IND,PF,MIL,381865,59666,201134,31427,291500,45546,0,=(h50-$h$57)/(b50-$b$57)
Dario Saric,7100,PHI,PF,CHA,381084,53673,196316,27650,288700,40662,0,=(h51-$h$57)/(b51-$b$57)
Bobby Portis,6600,CHI,PF,DAL,399208,60486,175192,26544,287200,43515,0,=(h52-$h$57)/(b52-$b$57)
Michael Beasley,5500,NYK,SF,LAC,452196,82217,120204,21855,286200,52036,0,=(h53-$h$82)/(b53-$b$82)
Lauri Markkanen,6000,CHI,PF,DAL,370110,61685,199289,33215,284700,47450,0,=(h54-$h$57)/(b54-$b$57)
Enes Kanter,6000,NYK,C,LAC,377209,62868,185790,30964,281500,46916,0,=(h55-$h$69)/(b55-$b$69)
Taurean Prince,5400,ATL,SF,GSW,410989,76109,152010,28150,281500,52129,1
Montrezl Harrell,4800,LAC,PF,NYK,424688,88476,134112,27940,279400,58208,1
Jamal Murray,6900,DEN,PG,MEM,405150,58717,149850,21717,277500,40217,0,=(h58-$h$65)/(b58-$b$65)
Jarell Martin,5200,MEM,PF,DEN,431278,82938,118120,22715,274700,52826,0
Josh Jackson,5700,PHO,SF,OKC,412683,72400,133917,23494,273300,47947,0,=(h60-$h$82)/(b60-$b$82)
Ricky Rubio,6500,UTA,PG,MIN,378914,58294,166286,25582,272600,41938,0,=(h61-$h$65)/(b61-$b$65)
Markieff Morris,5600,WAS,PF,TOR,380940,68025,163260,29153,272100,48589,0
Evan Fournier,5800,ORL,SG,DET,345591,59584,190209,32794,267900,46189,0,=(h63-$h$79)/(b63-$b$79)
Serge Ibaka,5300,TOR,PF,WAS,357780,67505,176220,33249,267000,50377,0
Mario Chalmers,3500,MEM,PG,DEN,394650,112757,131550,37585,263100,75171,1
Austin Rivers,6000,LAC,PG,NYK,355185,59197,171015,28502,263100,43850,0
Nemanja Bjelica,5300,MIN,SF,UTA,426734,80515,96866,18276,261800,49396,0,=(h67-$h$82)/(b67-$b$82)
Taj Gibson,6000,MIN,PF,UTA,348061,58010,175339,29223,261700,43616,0
Alex Len,5100,PHO,C,OKC,384258,75344,138542,27165,261400,51254,1
J.J. Barea,6100,DAL,PG,CHI,342303,56115,180296,29556,261300,42836,0
Ish Smith,6300,DET,PG,ORL,363068,57629,159332,25290,261200,41460,0
Klay Thompson,6500,GSW,SG,ATL,327725,50419,192474,29611,260100,40015,0,=(h72-$h$79)/(b72-$b$79)
Paul Millsap,5600,DEN,PF,MEM,364485,65086,152515,27234,258500,46160,0
Wilson Chandler,5600,DEN,SF,MEM,376096,67160,139104,24840,257600,46000,0,=(h74-$h$82)/(b74-$b$82)
Derrick Favors,5300,UTA,PF,MIN,345576,65203,162624,30683,254100,47943,0
Emmanuel Mudiay,5100,NYK,PG,LAC,408778,80152,99021,19415,253900,49784,0
Dewayne Dedmon,5800,ATL,C,GSW,357575,61651,149624,25797,253600,43724,0
Carmelo Anthony,6000,OKC,PF,PHO,329030,54838,177170,29528,253100,42183,0
