name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Anthony Davis,11700,NOP,C,MIA,760110,64966,409290,34982,584700,49974,0,=(h2-$h$50)/(b2-$b$50)
LeBron James,11300,CLE,SF,MEM,703125,62223,421875,37334,562500,49778,0,=(h3-$h$92)/(b3-$b$92)
James Harden,11400,HOU,SG,MIN,669228,58704,410172,35980,539700,47342,0,=(h4-$h$91)/(b4-$b$91)
Giannis Antetokounmpo,10800,MIL,SF,TOR,613560,56811,409040,37874,511300,47342,0,=(h5-$h$92)/(b5-$b$92)
Andre Drummond,9700,DET,C,BOS,627198,64659,345202,35587,486200,50123,0,=(h6-$h$50)/(b6-$b$50)
Nikola Jokic,9700,DEN,C,SAS,607145,62592,305855,31531,456500,47061,0,=(h7-$h$50)/(b7-$b$50)
Victor Oladipo,10000,IND,SG,ATL,582306,58230,320494,32049,451400,45140,0,=(h8-$h$91)/(b8-$b$91)
Karl-Anthony Towns,9700,MIN,C,HOU,549910,56691,316090,32586,433000,44639,0,=(h9-$h$50)/(b9-$b$50)
Chris Paul,8900,HOU,PG,MIN,544640,61195,306360,34422,425500,47809,0,=(h10-$h$100)/(b10-$b$100)
Bradley Beal,9000,WAS,SG,CHA,547960,60884,276040,30671,412000,45777,0,=(h11-$h$91)/(b11-$b$91)
Damian Lillard,9100,POR,PG,UTA,500078,54953,319722,35134,409900,45044,0,=(h12-$h$100)/(b12-$b$100)
Jimmy Butler,9200,MIN,SF,HOU,513828,55850,301772,32801,407800,44326,0,=(h13-$h$92)/(b13-$b$92)
Blake Griffin,8400,DET,PF,BOS,494465,58865,316134,37635,405300,48250,0,=(h14-$h$101)/(b14-$b$101)
LaMarcus Aldridge,8700,SAS,PF,DEN,498500,57298,299100,34379,398800,45839,0,=(h15-$h$101)/(b15-$b$101)
Kemba Walker,8700,CHA,PG,WAS,501228,57612,294372,33835,397800,45724,0,=(h16-$h$100)/(b16-$b$100)
Marc Gasol,8000,MEM,C,CLE,498834,62354,292966,36620,395900,49487,0,=(h17-$h$50)/(b17-$b$50)
Kyrie Irving,7900,BOS,PG,DET,467302,59152,305098,38620,386200,48886,0,=(h18-$h$100)/(b18-$b$100)
Tyreke Evans,7900,MEM,SG,CLE,508068,64312,261732,33130,384900,48721,0,=(h19-$h$91)/(b19-$b$91)
Lou Williams,7000,LAC,SG,PHO,527039,75291,242361,34623,384700,54957,1
Dwight Howard,8600,CHA,C,WAS,517344,60156,243456,28308,380400,44232,0,=(h21-$h$50)/(b21-$b$50)
Rudy Gobert,7700,UTA,C,POR,487189,63271,256611,33326,371900,48298,0,=(h22-$h$50)/(b22-$b$50)
DeMar DeRozan,7900,TOR,SG,MIL,477945,60499,263055,33298,370500,46898,0,=(h23-$h$91)/(b23-$b$91)
Donovan Mitchell,7700,UTA,SG,POR,500480,64997,235520,30587,368000,47792,0,=(h24-$h$91)/(b24-$b$91)
Elfrid Payton,7500,PHO,PG,LAC,501492,66865,225308,30041,363400,48453,0,=(h25-$h$100)/(b25-$b$100)
Hassan Whiteside,7500,MIA,C,NOP,479292,63905,246908,32921,363100,48413,0,=(h26-$h$50)/(b26-$b$50)
Otto Porter,7600,WAS,SF,CHA,498593,65604,218807,28790,358700,47197,0,=(h27-$h$92)/(b27-$b$92)
Eric Bledsoe,7900,MIL,PG,TOR,483030,61143,232570,29439,357800,45291,0,=(h28-$h$100)/(b28-$b$100)
DeAndre Jordan,8000,LAC,C,PHO,461110,57638,248290,31036,354700,44337,0,=(h29-$h$50)/(b29-$b$50)
Devin Booker,7700,PHO,SG,LAC,470554,61110,237046,30785,353800,45948,0,=(h30-$h$91)/(b30-$b$91)
Clint Capela,7700,HOU,C,MIN,446592,57999,251208,32624,348900,45311,0,=(h31-$h$50)/(b31-$b$50)
Khris Middleton,7500,MIL,SG,TOR,454831,60644,239568,31942,347200,46293,0,=(h32-$h$91)/(b32-$b$91)
Jrue Holiday,8500,NOP,SG,MIA,448630,52779,241570,28420,345100,40599,0,=(h33-$h$91)/(b33-$b$91)
Tobias Harris,7000,LAC,PF,PHO,431546,61649,248054,35436,339799,48542,0,=(h34-$h$101)/(b34-$b$101)
Dennis Schroder,7000,ATL,PG,IND,421875,60267,253125,36160,337500,48214,0,=(h35-$h$100)/(b35-$b$100)
Julius Randle,7300,LAL,C,DAL,458048,62746,215552,29527,336800,46137,0,=(h36-$h$50)/(b36-$b$50)
Kyle Lowry,7900,TOR,PG,MIL,435890,55175,234710,29710,335300,42443,0,=(h37-$h$100)/(b37-$b$100)
C.J. McCollum,7000,POR,SG,UTA,413658,59094,242942,34706,328300,46900,0,=(h38-$h$91)/(b38-$b$91)
Nikola Mirotic,7500,NOP,PF,MIA,452640,60352,203359,27114,328000,43733,0,=(h39-$h$101)/(b39-$b$101)
Al Horford,6900,BOS,C,DET,405356,58747,248444,36006,326900,47376,0,=(h40-$h$50)/(b40-$b$50)
Rajon Rondo,6200,NOP,PG,MIA,498474,80399,153126,24697,325800,52548,0,=(h41-$h$100)/(b41-$b$100)
Will Barton,7600,DEN,SG,SAS,438615,57712,211185,27787,324900,42750,0,=(h42-$h$91)/(b42-$b$91)
Dennis Smith Jr.,7000,DAL,PG,LAL,428736,61247,220864,31551,324799,46400,0,=(h43-$h$100)/(b43-$b$100)
Goran Dragic,6700,MIA,PG,NOP,420420,62749,216580,32325,318500,47537,0,=(h44-$h$100)/(b44-$b$100)
Ricky Rubio,7400,UTA,PG,POR,441603,59676,193797,26188,317700,42932,0,=(h45-$h$100)/(b45-$b$100)
Myles Turner,7000,IND,C,ATL,431526,61646,193874,27696,312700,44671,0,=(h46-$h$50)/(b46-$b$50)
Brandon Ingram,6700,LAL,SF,DAL,411180,61370,211820,31614,311500,46492,0,=(h47-$h$92)/(b47-$b$92)
Jeff Teague,6700,MIN,PG,HOU,410438,61259,206762,30860,308600,46059,0,=(h48-$h$100)/(b48-$b$100)
John Collins,5500,ATL,PF,IND,410844,74698,202356,36792,306600,55745,1
Alex Len,4500,PHO,C,LAC,445557,99012,160643,35698,303100,67355,1
Thaddeus Young,6500,IND,PF,ATL,398640,61329,205360,31593,302000,46461,0,=(h51-$h$101)/(b51-$b$101)
Jonas Valanciunas,6800,TOR,C,MIL,440412,64766,158788,23351,299600,44058,0
Dewayne Dedmon,5600,ATL,C,IND,415193,74141,182207,32536,298700,53339,0
TJ Warren,6000,PHO,SF,LAC,409998,68333,184202,30700,297100,49516,0,=(h54-$h$92)/(b54-$b$92)
Austin Rivers,5600,LAC,PG,PHO,405657,72438,186543,33311,296100,52875,0,=(h55-$h$100)/(b55-$b$100)
Harrison Barnes,6800,DAL,SF,LAL,360882,53070,225918,33223,293400,43147,0,=(h56-$h$92)/(b56-$b$92)
Danilo Gallinari,6300,LAC,SF,PHO,377325,59892,207674,32964,292500,46428,0,=(h57-$h$92)/(b57-$b$92)
Nicolas Batum,6100,CHA,SG,WAS,389940,63924,192060,31485,291000,47704,0,=(h58-$h$91)/(b58-$b$91)
Jamal Murray,6800,DEN,PG,SAS,416156,61199,150043,22065,283100,41632,0,=(h59-$h$100)/(b59-$b$100)
Isaiah Thomas,6500,LAL,PG,DAL,382840,58898,180159,27716,281500,43307,0,=(h60-$h$100)/(b60-$b$100)
Jusuf Nurkic,7000,POR,C,UTA,396210,56601,165790,23684,281000,40142,0
Josh Jackson,5900,PHO,SF,LAC,424007,71865,137592,23320,280800,47593,0,=(h62-$h$92)/(b62-$b$92)
Kent Bazemore,5900,ATL,SG,IND,384285,65133,176715,29951,280500,47542,0,=(h63-$h$91)/(b63-$b$91)
Tomas Satoransky ,6500,WAS,PG,CHA,457724,70419,100475,15457,279100,42938,0,=(h64-$h$100)/(b64-$b$100)
Gary Harris,6000,DEN,SG,SAS,355456,59242,199944,33324,277700,46283,0,=(h65-$h$91)/(b65-$b$91)
Josh Richardson,5500,MIA,SF,NOP,384335,69879,168664,30666,276500,50272,0,=(h66-$h$92)/(b66-$b$92)
Dwight Powell,6700,DAL,PF,LAL,403252,60186,149148,22260,276200,41223,0,=(h67-$h$101)/(b67-$b$101)
Andrew Wiggins,6000,MIN,SG,HOU,354105,59017,194895,32482,274500,45750,0,=(h68-$h$91)/(b68-$b$91)
John Henson,5000,MIL,PF,TOR,380940,76188,163260,32652,272100,54420,0,=(h69-$h$101)/(b69-$b$101)
Derrick Favors,6100,UTA,PF,POR,369647,60598,173952,28516,271800,44557,0,=(h70-$h$101)/(b70-$b$101)
Markieff Morris,6000,WAS,PF,CHA,379707,63284,155092,25848,267400,44566,0,=(h71-$h$101)/(b71-$b$101)
Dejounte Murray,6200,SAS,PG,DEN,421826,68036,108773,17544,265300,42790,0,=(h72-$h$100)/(b72-$b$100)
James Johnson,5100,MIA,PF,NOP,378091,74135,150708,29550,264400,51843,0,=(h73-$h$101)/(b73-$b$101)
Ish Smith,5800,DET,PG,BOS,364280,62806,156120,26917,260200,44862,0,=(h74-$h$100)/(b74-$b$100)
Jayson Tatum,5200,BOS,SF,DET,360427,69312,158173,30417,259300,49865,0,=(h75-$h$92)/(b75-$b$92)
Jaylen Brown,5400,BOS,SG,DET,327531,60653,180269,33383,253900,47018,0,=(h76-$h$91)/(b76-$b$91)
Taj Gibson,5400,MIN,PF,HOU,335016,62040,172584,31960,253800,47000,0,=(h77-$h$101)/(b77-$b$101)
Pau Gasol,5700,SAS,C,DEN,350280,61452,153720,26968,252000,44210,0
J.J. Barea,6000,DAL,PG,LAL,328941,54823,173259,28876,251100,41849,0,=(h79-$h$100)/(b79-$b$100)
Kelly Oubre,4900,WAS,SF,CHA,350000,71428,150000,30612,250000,51020,1
Wesley Matthews,5500,DAL,SG,LAL,344585,62652,154814,28148,249700,45400,0,=(h81-$h$91)/(b81-$b$91)
Lonzo Ball,6500,LAL,PG,DAL,339048,52161,159552,24546,249300,38353,0,=(h82-$h$100)/(b82-$b$100)
Al-Farouq Aminu,4900,POR,PF,UTA,336420,68657,161980,33057,249200,50857,0,=(h83-$h$101)/(b83-$b$101)
Kentavious Caldwell-Pope,5700,LAL,SG,DAL,336328,59004,158272,27767,247300,43385,0,=(h84-$h$91)/(b84-$b$91)
Tyler Johnson,4400,MIA,PG,NOP,339716,77208,149084,33882,244400,55545,1
Kyle Anderson,5300,SAS,SF,DEN,333684,62959,149916,28285,241800,45622,0,=(h86-$h$92)/(b86-$b$92)
Dirk Nowitzki,5800,DAL,PF,LAL,323878,55841,159522,27503,241700,41672,0,=(h87-$h$101)/(b87-$b$101)
Joe Ingles,6500,UTA,SF,POR,320796,49353,161604,24862,241200,37107,0,=(h88-$h$92)/(b88-$b$92)
Cory Joseph,5200,IND,PG,ATL,339840,65353,132160,25415,236000,45384,0,=(h89-$h$100)/(b89-$b$100)
Marcus Morris,4800,BOS,PF,DET,301990,62914,162610,33877,232300,48395,0,=(h90-$h$101)/(b90-$b$101)
Dwyane Wade,4500,MIA,SG,NOP,326978,72662,136821,30404,231900,51533,1
Taurean Prince,4500,ATL,SF,IND,338282,75173,125117,27804,231700,51488,1
Kyle Kuzma,6500,LAL,PF,DAL,320352,49284,134048,20622,227200,34953,0,=(h93-$h$101)/(b93-$b$101)
JaMychal Green,4700,MEM,PF,CLE,316960,67438,135840,28902,226400,48170,0,=(h94-$h$101)/(b94-$b$101)
Serge Ibaka,5600,TOR,PF,MIL,303108,54126,149292,26659,226200,40392,0,=(h95-$h$101)/(b95-$b$101)
Dillon Brooks,4500,MEM,SF,CLE,336740,74831,115260,25613,226000,50222,0
Domantas Sabonis,4900,IND,PF,ATL,291460,59481,156940,32028,224200,45755,0,=(h97-$h$101)/(b97-$b$101)
Terry Rozier,6100,BOS,PG,DET,327672,53716,115128,18873,221400,36295,0,=(h98-$h$100)/(b98-$b$100)
Trevor Ariza,4400,HOU,SF,MIN,297270,67561,143130,32529,220200,50045,0
Milos Teodosic,3600,LAC,PG,PHO,294800,81888,145200,40333,220000,61111,1
Dragan Bender,3800,PHO,PF,LAC,365730,96244,72270,19018,219000,57631,1
Wilson Chandler,6000,DEN,SF,SAS,316966,52827,117234,19539,217100,36183,0
Jeremy Lamb,4800,CHA,SF,WAS,295120,61483,138880,28933,217000,45208,0
Brook Lopez,5000,LAL,C,DAL,312330,62466,118470,23694,215400,43080,0
Danny Green,4400,SAS,SG,DEN,309729,70393,111671,25379,210700,47886,0
Andrew Harrison,5500,MEM,PG,CLE,321300,58418,98699,17945,210000,38181,0
George Hill,4500,CLE,PG,MEM,304210,67602,115390,25642,209800,46622,0
Reggie Bullock,4800,DET,SF,BOS,320474,66765,95726,19942,208100,43354,0
Marcin Gortat,5000,WAS,C,CHA,287040,57408,128960,25792,208000,41600,0
Fred VanVleet,5000,TOR,PG,MIL,310926,62185,92874,18574,201900,40380,0
Bojan Bogdanovic,5500,IND,SF,ATL,279885,50888,117114,21293,198500,36090,0
E'Twaun Moore,4500,NOP,SF,MIA,271945,60432,125055,27790,198500,44111,0
Jarell Martin,4300,MEM,PF,CLE,314502,73140,81098,18860,197800,46000,0
Royce O'Neale,4600,UTA,SF,POR,354780,77126,39420,8569,197100,42847,0
Mason Plumlee,4600,DEN,PF,SAS,284490,61845,107910,23458,196200,42652,0
Stanley Johnson,4600,DET,SF,BOS,281050,61097,103950,22597,192500,41847,0
Tristan Thompson,3900,CLE,C,MEM,271220,69543,110780,28405,191000,48974,0
J.R. Smith,4800,CLE,SG,MEM,277838,57882,102762,21408,190300,39645,0
Marvin Williams,4200,CHA,PF,WAS,268041,63819,112159,26704,190100,45261,0
Mike Muscala,3600,ATL,C,IND,279424,77617,98176,27271,188800,52444,0
Manu Ginobili,4100,SAS,SG,DEN,290780,70922,84420,20590,187600,45756,0
Delon Wright,4400,TOR,PG,MIL,281250,63920,93750,21306,187500,42613,0
Wayne Ellington,3700,MIA,SG,NOP,275478,74453,99322,26843,187399,50648,0
Rodney Hood,4700,CLE,SG,MEM,261800,55702,112200,23872,187000,39787,0
Eric Gordon,4500,HOU,SG,MIN,256266,56948,115134,25585,185700,41266,0
Bam Adebayo,4900,MIA,PF,NOP,288566,58891,79034,16129,183800,37510,0
Jae Crowder,4600,UTA,PF,POR,261976,56951,104423,22700,183200,39826,0
Jordan Clarkson,5500,CLE,SG,MEM,269804,49055,94796,17235,182300,33145,0
Davis Bertans,4100,SAS,PF,DEN,320848,78255,43752,10671,182300,44463,0
Jamal Crawford,3600,MIN,SG,HOU,251056,69737,102544,28484,176800,49111,0
Montrezl Harrell,4500,LAC,PF,PHO,271810,60402,81190,18042,176500,39222,0
Jakob Poeltl,4300,TOR,C,MIL,264000,61395,88000,20465,176000,40930,0
Maurice Harkless,3500,POR,SF,UTA,281589,80454,68211,19488,174899,49971,0
Marcus Smart,5000,BOS,SG,DET,235035,47007,113165,22633,174100,34820,0
Lance Stephenson,4800,IND,SF,ATL,246531,51360,98268,20472,172399,35916,0
Tyler Dorsey,3700,ATL,PG,IND,306269,82775,35931,9711,171100,46243,0
Yogi Ferrell,4100,DAL,PG,LAL,249368,60821,92232,22495,170799,41658,0
Michael Kidd-Gilchrist,3900,CHA,SF,WAS,247841,63549,89358,22912,168600,43230,0
Marquese Chriss,3700,PHO,PF,LAC,256581,69346,78819,21302,167700,45324,0
Rudy Gay,4300,SAS,SF,DEN,234080,54437,100320,23330,167200,38883,0
Cody Zeller,3800,CHA,C,WAS,216281,56916,113919,29978,165100,43447,0
Justise Winslow,3700,MIA,SF,NOP,230394,62268,96405,26055,163400,44162,0
Jabari Parker,3900,MIL,PF,TOR,208649,53500,112350,28807,160500,41153,0
Ed Davis,3600,POR,PF,UTA,228960,63600,89040,24733,159000,44166,0
Frank Kaminsky,3700,CHA,PF,WAS,232140,62740,85860,23205,159000,42973,0
Pascal Siakam,4300,TOR,PF,MIL,227795,52975,86405,20094,157100,36534,0
Shabazz Napier,3600,POR,PG,UTA,248738,69093,56462,15683,152600,42388,0
Gorgui Dieng,3500,MIN,PF,HOU,228750,65357,76250,21785,152500,43571,0
Anthony Tolliver,3700,DET,PF,BOS,231183,62481,71017,19193,151100,40837,0
Tony Parker,4500,SAS,PG,DEN,210840,46853,90360,20080,150600,33466,0
Cedi Osman,3800,CLE,SF,MEM,270720,71242,30080,7915,150400,39578,0
Trey Lyles,4600,DEN,PF,SAS,227104,49370,73696,16020,150400,32695,0
Larry Nance,5600,CLE,PF,MEM,210728,37630,86072,15370,148400,26500,0
Josh Hart,4800,LAL,SG,DAL,255348,53197,39852,8302,147600,30750,0
Devin Harris,3800,DEN,SG,SAS,215350,56671,79650,20960,147500,38815,0
Tony Snell,3500,MIL,SG,TOR,213003,60858,76797,21942,144900,41400,0
Mario Chalmers,3500,MEM,PG,CLE,214500,61285,71500,20428,143000,40857,0
Jeff Green,3800,CLE,PF,MEM,211431,55639,72369,19044,141900,37342,0
Emeka Okafor,3600,NOP,C,MIA,208298,57860,75101,20861,141700,39361,0
Ryan Anderson,3800,HOU,PF,MIN,201840,53115,76560,20147,139200,36631,0
