name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
DeAndre Jordan,7800,DAL,C,PHO,45.69212,5.85796,21.96454,2.81596,36.73,4.70897,0
Harrison Barnes,5600,DAL,SF,PHO,35.0774,6.26382,15.99198,2.85571,27.62,4.93214,0
Dorian Finney-Smith,4200,DAL,SF,PHO,22.3776,5.328,11.8224,2.81486,14.4,3.42857,0
J.J. Barea,4400,DAL,PG,PHO,30.07125,6.83436,14.742,3.35045,20.25,4.60227,0
Dwight Powell,4300,DAL,PF,PHO,29.94839,6.96474,15.34879,3.56949,19.21,4.46744,0
Luka Doncic,8100,DAL,SG,PHO,39.49008,4.87532,14.55839,1.79733,35.77,4.41605,0
Wesley Matthews,4700,DAL,SG,PHO,34.2743,7.29240,14.2829,3.03891,23.3,4.95745,0
Josh Jackson,4800,PHO,PF,DAL,38.14725,7.94733,17.10603,3.56375,26.77,5.57708,0
Richaun Holmes,3800,PHO,PF,DAL,31.70772,8.34413,13.89852,3.6575,18.36,4.83158,0
Elie Okobo,3500,PHO,PG,DAL,7.72011,2.20575,1.77876,0.508217,7.29,2.08286,0
Dennis Smith Jr.,5300,DAL,PG,PHO,33.10688,6.24658,13.80272,2.60428,24.56,4.63396,0
Devin Harris,3500,DAL,PG,PHO,20.14136,5.75469,11.29,3.22571,11.29,3.22571,0
Maxi Kleber,3500,DAL,PF,PHO,17.74742,5.07069,8.89517,2.54148,10.73,3.06571,0
Terrence Ross,5000,ORL,SG,UTA,29.53584,5.90716,16.27524,3.25504,19.08,3.816,0
Jonathon Simmons,3500,ORL,SF,UTA,22.20778,6.34509,11.95916,3.41691,14.62,4.17714,0
Mohamed Bamba,3800,ORL,C,UTA,17.64195,4.64263,3.22825,0.849539,17.45,4.59211,0
Wes Iwundu,3500,ORL,SF,UTA,18.25087,5.21454,9.13,2.60857,9.13,2.60857,0
Nikola Vucevic,9600,ORL,C,UTA,57.2456,5.96308,21.6427,2.25445,43.9,4.57292,0
Aaron Gordon,7100,ORL,PF,UTA,41.73804,5.87859,17.78628,2.50511,32.28,4.54648,0
Troy Daniels,3500,PHO,SG,DAL,22.36176,6.38909,12.72,3.63429,12.72,3.63429,0
D.J. Augustin,4500,ORL,PG,UTA,36.99744,8.22164,12.15112,2.70024,22.67,5.03778,0
Evan Fournier,5300,ORL,SG,UTA,31.6654,5.97460,13.1404,2.47932,24.7,4.66038,0
Jonathan Isaac,4400,ORL,SF,UTA,30.85641,7.01282,14.83742,3.37214,19.37,4.40227,0
Jamal Crawford,3700,PHO,SG,DAL,24.69698,6.67486,14.21,3.84054,14.21,3.84054,0
Kelly Oubre,3700,PHO,SF,DAL,43.0251,11.6284,20.34366,5.49830,24.87,6.72162,0
E'Twaun Moore,4600,NOP,SF,CLE,30.9572,6.72983,13.7944,2.99878,20.05,4.35870,0
Jrue Holiday,8600,NOP,SG,CLE,53.3412,6.20247,18.4932,2.15037,39.6,4.60465,0
Julius Randle,8200,NOP,C,CLE,54.52727,6.64967,22.86242,2.78810,39.83,4.85732,0
Anthony Davis,12500,NOP,PF,CLE,86.014,6.88112,30.96504,2.4772,59.32,4.7456,0
Darius Miller,4300,NOP,SF,CLE,21.54369,5.01016,12.11,2.81628,12.11,2.81628,0
Elfrid Payton,6600,NOP,PG,CLE,42.69186,6.46847,16.09794,2.43908,30.78,4.66364,0
Channing Frye,3500,CLE,PF,NOP,6.29004,1.79715,2.70618,0.773194,3.18,0.908571,0
Tristan Thompson,6200,CLE,C,NOP,43.05879,6.94497,18.82454,3.03621,31.27,5.04355,0
Jordan Clarkson,5000,CLE,SG,NOP,44.2854,8.85708,25.62075,5.12416,26.55,5.31,0
Matthew Dellavedova,3500,CLE,PG,NOP,21.77664,6.22189,11.92836,3.40811,12.84,3.66857,0
Jalen Jones,3500,CLE,SG,NOP,17.9552,5.13006,8.69984,2.48567,9.92,2.83429,0
Tim Frazier,3600,NOP,PG,CLE,25.08008,6.96669,11.75971,3.26658,13.69,3.80278,0
Frank Jackson,3600,NOP,PG,CLE,12.06835,3.35233,2.15209,0.597803,11.89,3.30278,0
De'Anthony Melton,4200,PHO,PG,DAL,24.06405,5.72952,7.5624,1.80057,20.55,4.89286,0
Mikal Bridges,4300,PHO,SF,DAL,23.94695,5.56907,7.5256,1.75014,20.45,4.75581,0
TJ Warren,6700,PHO,SF,DAL,43.89321,6.55122,19.5982,2.92510,33.79,5.04328,0
Deandre Ayton,7600,PHO,C,DAL,41.79299,5.49908,13.13392,1.72814,35.69,4.69605,0
Nikola Mirotic,6000,NOP,SF,CLE,14.482,2.41367,10.026,1.671,11.14,1.85667,0
Kenrich Williams,3600,NOP,PF,CLE,2.18225,0.606181,0.38915,0.108097,2.15,0.597222,0
Jahlil Okafor,3500,NOP,C,CLE,13.54572,3.8702,6.67436,1.90696,7.88,2.25143,0
Ante Zizic,3700,CLE,C,NOP,6.81659,1.84232,3.41,0.921622,3.41,0.921622,0
Cameron Payne,3500,CLE,PG,NOP,19.4012,5.5432,2.87,0.82,11.48,3.28,0
Larry Nance,5500,CLE,PF,NOP,46.00896,8.36527,18.83028,3.42369,30.92,5.62182,0
Jerian Grant,3500,ORL,PG,UTA,9.28387,2.65253,4.96003,1.41715,5.63,1.60857,0
Raul Neto,5900,UTA,PG,ORL,38.67759,6.55553,16.02105,2.71542,25.23,4.27627,0
Stanley Johnson,3500,DET,SF,LAL,20.45168,5.84334,9.82872,2.80821,12.41,3.54571,0
Andre Drummond,9500,DET,C,LAL,57.44816,6.04718,21.68295,2.28242,46.63,4.90842,0
Jose Calderon,3500,DET,PG,LAL,26.07192,7.44911,11.72054,3.34871,14.78,4.22286,0
Luke Kennard,3700,DET,SG,LAL,20.19127,5.45711,9.25045,2.50012,13.31,3.59730,0
Jon Leuer,3500,DET,PF,LAL,16.59728,4.74209,8.69722,2.48492,10.22,2.92,0
Blake Griffin,9200,DET,PF,LAL,55.4018,6.02193,20.1501,2.19023,43.9,4.77174,0
Reggie Bullock,4700,DET,SG,LAL,37.95314,8.07513,16.33366,3.47526,23.81,5.06596,0
Zach Collins,3800,POR,PF,CHI,23.62368,6.21676,11.62728,3.05982,15.38,4.04737,0
Jake Layman,3700,POR,SF,CHI,28.57881,7.724,14.59233,3.94386,17.31,4.67838,0
Reggie Jackson,5200,DET,PG,LAL,34.51987,6.63844,12.97275,2.49477,24.71,4.75192,0
Bruce Brown,3800,DET,SG,LAL,25.38728,6.68087,7.97824,2.09954,21.68,5.70526,0
Lonzo Ball,7100,LAL,PG,DET,41.63368,5.86390,16.1092,2.26890,31.28,4.40563,0
Josh Hart,5900,LAL,SG,DET,40.15332,6.80564,20.23704,3.43,29.16,4.94237,0
Michael Beasley,3800,LAL,SF,DET,16.54432,4.35376,8.25084,2.17127,10.66,2.80526,0
Langston Galloway,3500,DET,SG,LAL,6.03277,1.72365,2.92637,0.836106,3.53,1.00857,0
Glenn Robinson,3500,DET,SF,LAL,3.67212,1.04918,1.83606,0.524589,2.13,0.608571,0
Lance Stephenson,3700,LAL,SF,DET,22.389,6.05108,10.49649,2.83689,13.17,3.55946,0
Sviatoslav Mykhailiuk,3500,LAL,SG,DET,7.07266,2.02076,1.34456,0.38416,6.86,1.96,0
Tyson Chandler,3700,LAL,C,DET,21.8268,5.89914,11.61,3.13784,11.61,3.13784,0
Brandon Ingram,6900,LAL,SF,DET,49.67331,7.19903,19.97342,2.89470,32.53,4.71449,0
Kyle Kuzma,7100,LAL,PF,DET,44.26839,6.23499,19.30527,2.71906,34.29,4.82958,0
JaVale McGee,6500,LAL,C,DET,41.67822,6.41203,18.16212,2.79417,29.58,4.55077,0
Kentavious Caldwell-Pope,4500,LAL,SG,DET,32.852,7.30044,17.2,3.82222,17.2,3.82222,0
Meyers Leonard,3700,POR,PF,CHI,28.82915,7.79168,13.68334,3.69819,16.81,4.54324,0
Seth Curry,4000,POR,PG,CHI,34.64235,8.6606,18.09,4.5225,18.09,4.5225,0
Naz Mitrou-Long,3500,UTA,SG,ORL,10.2567,2.93049,1.4325,0.409286,5.73,1.63714,0
Royce O'Neale,3500,UTA,SF,ORL,22.25388,6.35826,10.9217,3.12049,14.66,4.18857,0
Kris Dunn,7000,CHI,PG,POR,45.59336,6.51334,16.6566,2.37951,32.66,4.66571,0
Zach LaVine,6900,CHI,SG,POR,46.89531,6.79642,20.26464,2.93690,33.33,4.83043,0
Chandler Hutchison,3500,CHI,SF,POR,15.51,4.43143,3.105,0.887143,15,4.28571,0
Kyle Korver,3800,UTA,SG,ORL,27.26112,7.17397,12.2924,3.23484,15.56,4.09474,0
Jae Crowder,4700,UTA,SF,ORL,33.33222,7.09196,15.12405,3.21787,19.77,4.20638,0
Donovan Mitchell,7900,UTA,SG,ORL,51.95421,6.57648,21.39291,2.70796,39.69,5.02405,0
Joe Ingles,6000,UTA,SF,ORL,41.37585,6.89597,17.53305,2.92217,26.85,4.475,0
Derrick Favors,6000,UTA,PF,ORL,36.40856,6.0681,17.58432,2.93072,28.18,4.69667,0
Rudy Gobert,8400,UTA,C,ORL,54.5832,6.498,17.07264,2.03245,41.04,4.88571,0
Lauri Markkanen,6900,CHI,PF,POR,46.19992,6.69564,21.02048,3.04645,32.24,4.67246,0
Wendell Carter,5900,CHI,PF,POR,25.63286,4.34456,5.13153,0.869751,24.79,4.20169,0
C.J. McCollum,6800,POR,SG,CHI,43.7515,6.43404,19.11858,2.81156,33.02,4.85588,0
Evan Turner,4600,POR,SF,CHI,28.1796,6.126,12.00696,2.61022,20.42,4.43913,0
Al-Farouq Aminu,5700,POR,PF,CHI,37.84068,6.63872,18.2823,3.20742,24.54,4.30526,0
Jusuf Nurkic,9400,POR,C,CHI,54.47409,5.79512,23.25576,2.47402,42.13,4.48191,0
Damian Lillard,9200,POR,PG,CHI,53.12307,5.77425,19.98854,2.17266,41.47,4.50761,0
Antonio Blakeney,3500,CHI,SG,POR,21.0243,6.00694,10.2212,2.92034,12.65,3.61429,0
Bobby Portis,5500,CHI,PF,POR,49.46265,8.9932,22.4613,4.08387,26.55,4.82727,0
Shaquille Harrison,3800,CHI,PG,POR,18.93672,4.98334,9.3258,2.45416,11.88,3.12632,0
Ryan Arcidiacono,3600,CHI,PG,POR,23.6903,6.58064,10.5799,2.93886,12.05,3.34722,0
Robin Lopez,3500,CHI,C,POR,20.86956,5.96274,10.44,2.98286,10.44,2.98286,0
Cedi Osman,4500,CLE,SF,NOP,28.16001,6.25778,10.44464,2.32102,22.51,5.00222,0
Alec Burks,4500,CLE,SG,NOP,35.25795,7.83511,18.05895,4.01311,24.57,5.46,0
Thomas Bryant ,6100,WAS,C,PHI,36.9018,6.04948,17.51724,2.87167,22.23,3.64426,0
Jeff Green,5700,WAS,SF,PHI,35.68884,6.26119,18.98556,3.33081,25.08,4.4,0
Otto Porter,5900,WAS,SF,PHI,41.9952,7.11783,22.50512,3.81442,26.92,4.56271,0
Sam Dekker,3700,WAS,SF,PHI,21.5109,5.81376,10.8454,2.93119,12.85,3.47297,0
Chasson Randle,3600,WAS,SG,PHI,18.57024,5.15839,9.37728,2.6048,11.52,3.2,0
Trevor Ariza,6400,WAS,SF,PHI,35.01876,5.47169,13.43805,2.09969,26.61,4.15781,0
Bradley Beal,10000,WAS,SG,PHI,70.98248,7.09825,31.11748,3.11175,45.56,4.556,0
Furkan Korkmaz,3800,PHI,SG,WAS,19.65465,5.17226,10.35,2.72368,10.35,2.72368,0
Landry Shamet,3500,PHI,PG,WAS,10.51587,3.00454,2.42292,0.692263,9.93,2.83714,0
