name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Russell Westbrook,12100,OKC,PG,CLE,686520,56737,457680,37824,572100,47281,0,=(h2-$h$47)/(b2-$b$47)
LeBron James,11500,CLE,SF,OKC,726125,63141,435675,37884,580900,50513,1
Giannis Antetokounmpo,11800,MIL,SF,ATL,626654,53106,426546,36148,526600,44627,0,=(h4-$h$56)/(b4-$b$56)
James Harden,11300,HOU,SG,MIN,680000,60176,408000,36106,544000,48141,0,=(h5-$h$46)/(b5-$b$46)
Chris Paul,9600,HOU,PG,MIN,587466,61194,323334,33680,455400,47437,0,=(h6-$h$47)/(b6-$b$47)
Jimmy Butler,9700,MIN,SF,HOU,537264,55388,315536,32529,426400,43958,0,=(h7-$h$56)/(b7-$b$56)
Karl-Anthony Towns,9400,MIN,C,HOU,540004,57447,310396,33020,425200,45234,0,=(h8-$h$60)/(b8-$b$60)
Nikola Jokic,9400,DEN,C,SAS,565092,60116,291108,30968,428100,45542,0,=(h9-$h$60)/(b9-$b$60)
Paul George,10000,OKC,SF,CLE,514280,51428,276920,27692,395600,39560,0,=(h10-$h$56)/(b10-$b$56)
Dennis Schroder,7600,ATL,PG,MIL,448250,58980,268950,35388,358600,47184,0,=(h11-$h$47)/(b11-$b$47)
DeMar DeRozan,8200,TOR,SG,MIA,480396,58584,264404,32244,372400,45414,0,=(h12-$h$46)/(b12-$b$46)
Steven Adams,7100,OKC,C,CLE,450088,63392,258712,36438,354400,49915,0,=(h13-$h$60)/(b13-$b$60)
Clint Capela,8300,HOU,C,MIN,467109,56278,257091,30974,362100,43626,0,=(h14-$h$60)/(b14-$b$60)
Kyle Lowry,7600,TOR,PG,MIA,447627,58898,235773,31022,341700,44960,0,=(h15-$h$47)/(b15-$b$47)
Eric Bledsoe,7900,MIL,PG,ATL,487620,61724,234780,29719,361200,45721,0,=(h16-$h$47)/(b16-$b$47)
Khris Middleton,7800,MIL,SG,ATL,450780,57792,232220,29771,341500,43782,0,=(h17-$h$46)/(b17-$b$46)
Hassan Whiteside,7600,MIA,C,TOR,449673,59167,226527,29806,338100,44486,0,=(h18-$h$60)/(b18-$b$60)
Harrison Barnes,7000,DAL,SF,SAC,362575,51796,222224,31746,292400,41771,0,=(h19-$h$56)/(b19-$b$56)
Dennis Smith Jr.,7400,DAL,PG,SAC,417120,56367,214880,29037,316000,42702,0,=(h20-$h$47)/(b20-$b$47)
Will Barton,7600,DEN,SG,SAS,429030,56451,206570,27180,317800,41815,0,=(h21-$h$46)/(b21-$b$46)
Carmelo Anthony,6300,OKC,PF,CLE,390249,61944,205551,32627,297900,47285,0,=(h22-$h$94)/(b22-$b$94)
Goran Dragic,7000,MIA,PG,TOR,397980,56854,205020,29288,301500,43071,0,=(h23-$h$47)/(b23-$b$47)
Andrew Wiggins,6200,MIN,SG,HOU,355072,57269,199728,32214,277400,44741,0,=(h24-$h$46)/(b24-$b$46)
Gary Harris,6400,DEN,SG,SAS,361329,56457,198871,31073,280100,43765,0,=(h25-$h$46)/(b25-$b$46)
Willie Cauley-Stein,7400,SAC,C,DAL,459760,62129,197040,26627,328400,44378,0,=(h26-$h$60)/(b26-$b$60)
Kyle Anderson,6000,SAS,SF,DEN,402960,67160,181040,30173,292000,48666,0,=(h27-$h$56)/(b27-$b$56)
Kent Bazemore,5600,ATL,SG,MIL,393464,70261,180936,32310,287200,51285,1
Taj Gibson,5400,MIN,PF,HOU,341779,63292,180021,33337,260900,48314,1
Jeff Teague,6100,MIN,PG,HOU,363408,59575,178992,29343,271200,44459,0,=(h30-$h$47)/(b30-$b$47)
Zach Randolph,6700,SAC,PF,DAL,404739,60409,173460,25889,289100,43149,0,=(h31-$h$94)/(b31-$b$94)
De'Aaron Fox,6000,SAC,PG,DAL,402220,67036,172380,28730,287300,47883,1
Pau Gasol,6000,SAS,C,DEN,378534,63089,170066,28344,274300,45716,0,=(h33-$h$60)/(b33-$b$60)
Bogdan Bogdanovic,5600,SAC,SG,DAL,334330,59701,164670,29405,249500,44553,0,=(h34-$h$46)/(b34-$b$46)
Dewayne Dedmon,5800,ATL,C,MIL,382060,65872,163740,28231,272900,47051,0,=(h35-$h$60)/(b35-$b$60)
J.J. Barea,5600,DAL,PG,SAC,300170,53601,161630,28862,230900,41232,0,=(h36-$h$47)/(b36-$b$47)
Josh Richardson,6700,MIA,SF,TOR,363068,54189,159332,23780,261200,38985,0,=(h37-$h$56)/(b37-$b$56)
Dirk Nowitzki,6000,DAL,PF,SAC,321734,53622,158466,26410,240100,40016,0,=(h38-$h$94)/(b38-$b$94)
Wesley Matthews,5700,DAL,SG,SAC,353477,62013,155123,27214,254300,44614,0,=(h39-$h$46)/(b39-$b$46)
Serge Ibaka,5400,TOR,PF,MIA,307262,56900,151338,28025,229300,42463,0,=(h40-$h$94)/(b40-$b$94)
Jonas Valanciunas,7100,TOR,C,MIA,412920,58157,145080,20433,279000,39295,0,=(h41-$h$60)/(b41-$b$60)
John Collins,5100,ATL,PF,MIL,300105,58844,144495,28332,222300,43588,0,=(h42-$h$94)/(b42-$b$94)
Dwight Powell,6700,DAL,PF,SAC,386900,57746,143100,21358,265000,39552,0,=(h43-$h$94)/(b43-$b$94)
Dwyane Wade,4700,MIA,SG,TOR,318519,67770,133281,28357,225900,48063,0,=(h44-$h$46)/(b44-$b$46)
Jabari Parker,4400,MIL,PF,ATL,239940,54531,132060,30013,186000,42272,0,=(h45-$h$94)/(b45-$b$94)
Danny Green,4600,SAS,SG,DEN,357420,77700,125580,27300,241500,52500,1
Tyler Johnson,4200,MIA,PG,TOR,284672,67779,124928,29744,204800,48761,1
Eric Gordon,4700,HOU,SG,MIN,270712,57598,124488,26486,197600,42042,0
Tristan Thompson,4500,CLE,C,OKC,297087,66019,124313,27625,210700,46822,0,=(h49-$h$60)/(b49-$b$60)
Jerami Grant,4900,OKC,PF,CLE,289822,59147,118378,24158,204100,41653,0,=(h50-$h$94)/(b50-$b$94)
Ersan Ilyasova,4600,ATL,PF,MIL,287408,62480,117392,25520,202399,44000,0,=(h51-$h$94)/(b51-$b$94)
