name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Giannis Antetokounmpo,11700,MIL,SF,DEN,654262,55919,445338,38063,549800,46991,1
Nikola Jokic,10000,DEN,C,MIL,593868,59386,305932,30593,449900,44990,0,=(h3-$h$23)/(b3-$b$23)
Karl-Anthony Towns,10300,MIN,C,LAL,561280,54493,315720,30652,438500,42572,0,=(h4-$h$23)/(b4-$b$23)
Jimmy Butler,9500,MIN,SF,LAL,536256,56448,314944,33152,425600,44800,0,=(h5-$h$10)/(b5-$b$10)
Eric Bledsoe,8000,MIL,PG,DEN,495180,61897,238420,29802,366800,45850,0,=(h6-$h$12)/(b6-$b$12)
Julius Randle,7500,LAL,C,MIN,486472,64862,228928,30523,357700,47693,0,=(h7-$h$23)/(b7-$b$23)
Khris Middleton,7900,MIL,SG,DEN,442649,56031,233151,29512,337900,42772,0,=(h8-$h$14)/(b8-$b$14)
Will Barton,7700,DEN,SG,MIL,453735,58926,218465,28372,336100,43649,0,=(h9-$h$14)/(b9-$b$14)
Brandon Ingram,6700,LAL,SF,MIN,432117,64495,217683,32490,324900,48492,1
Jeff Teague,6700,MIN,PG,LAL,430274,64220,211926,31630,321100,47925,1
Jamal Murray,6300,DEN,PG,MIL,428063,67946,154336,24497,291200,46222,1
Gary Harris,6000,DEN,SG,MIL,373971,62328,205829,34304,289900,48316,1
Andrew Wiggins,6300,MIN,SG,LAL,369536,58656,207864,32994,288700,45825,1
Isaiah Thomas,7300,LAL,PG,MIN,365070,50009,200930,27524,283000,38767,0
Kyle Kuzma,6900,LAL,PF,MIN,391698,56767,163902,23753,277800,40260,0,=(h16-$h$25)/(b16-$b$25)
Brook Lopez,5300,LAL,C,MIN,387360,73086,150640,28422,269000,50754,0,=(h17-$h$23)/(b17-$b$23)
Taj Gibson,5200,MIN,PF,LAL,342012,65771,176188,33882,259100,49826,1
Kentavious Caldwell-Pope,5700,LAL,SG,MIN,333880,58575,157120,27564,245500,43070,0
Josh Hart,6000,LAL,SG,MIN,377406,62901,56394,9399,216900,36150,0
Wilson Chandler,6200,DEN,SF,MIL,309666,49946,114534,18473,212100,34209,0
Trey Lyles,5000,DEN,PF,MIL,315096,63019,99504,19900,207300,41460,0,=(h22-$h$25)/(b22-$b$25)
Thon Maker,3800,MIL,C,DEN,295318,77715,101082,26600,198200,52157,1
Tyler Zeller,4200,MIL,C,DEN,261515,62265,91884,21877,176700,42071,0
Jabari Parker,3900,MIL,PF,DEN,222307,57001,117093,30023,169700,43512,1
Devin Harris,3800,DEN,SG,MIL,243236,64009,89964,23674,166600,43842,0
Jamal Crawford,3600,MIN,SG,LAL,223366,62046,91234,25342,157300,43694,0
Gorgui Dieng,3500,MIN,PF,LAL,204756,58501,66444,18984,135600,38742,0
Tony Snell,3500,MIL,SG,DEN,199948,57128,70252,20072,135100,38600,0
Tyus Jones,3500,MIN,PG,LAL,211419,60405,38781,11080,125100,35742,0
Nemanja Bjelica,3500,MIN,SF,LAL,202014,57718,47386,13538,124700,35628,0
Sterling Brown,3500,MIL,SG,DEN,184828,52808,44772,12791,114800,32800,0
Corey Brewer,3500,LAL,SF,MIN,163619,46748,18180,5194,90900,25971,0
Malik Beasley,3500,DEN,SG,MIL,140694,40198,16506,4716,78600,22457,0
Darrell Arthur,3500,DEN,PF,MIL,138060,39445,15340,4382,76700,21914,0
Jason Terry,3500,MIL,SG,DEN,129228,36922,15972,4563,72600,20742,0
Sean Kilpatrick,3500,MIL,SG,DEN,100800,28800,11200,3200,56000,16000,0
