Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
D,Alex Goligoski (13692441),Alex Goligoski,13692441,D/UTIL,4000,ARI@EDM 11/04/2019 09:00PM ET,ARI,9.44
C,Colin White (13692075),Colin White,13692075,C/UTIL,3900,OTT@NYR 11/04/2019 07:00PM ET,OTT,4.61
RW,Austin Watson (13692215),Austin Watson,13692215,W/UTIL,3900,NSH@DET 11/04/2019 07:30PM ET,NSH,6.73
D,Justin Schultz (13692443),Justin Schultz,13692443,D/UTIL,3800,PIT@BOS 11/04/2019 07:00PM ET,PIT,8.53
C,Chris Tierney (13692067),Chris Tierney,13692067,C/UTIL,3800,OTT@NYR 11/04/2019 07:00PM ET,OTT,6.81
RW,Jesper Fast (13692217),Jesper Fast,13692217,W/UTIL,3800,OTT@NYR 11/04/2019 07:00PM ET,NYR,6.56
RW,Bryan Rust (13692219),Bryan Rust,13692219,W/UTIL,3700,PIT@BOS 11/04/2019 07:00PM ET,PIT,9.2
D,Jordan Oesterle (13692445),Jordan Oesterle,13692445,D/UTIL,3700,ARI@EDM 11/04/2019 09:00PM ET,ARI,7.93
D,Brian Dumoulin (13692447),Brian Dumoulin,13692447,D/UTIL,3600,PIT@BOS 11/04/2019 07:00PM ET,PIT,7.41
RW,Kaapo Kakko (13692221),Kaapo Kakko,13692221,W/UTIL,3600,OTT@NYR 11/04/2019 07:00PM ET,NYR,5.14
C,Carl Soderberg (13692071),Carl Soderberg,13692071,C/UTIL,3600,ARI@EDM 11/04/2019 09:00PM ET,ARI,6.44
RW,Danton Heinen (13692223),Danton Heinen,13692223,W/UTIL,3500,PIT@BOS 11/04/2019 07:00PM ET,BOS,5.66
RW,Brandon Tanev (13692225),Brandon Tanev,13692225,W/UTIL,3500,PIT@BOS 11/04/2019 07:00PM ET,PIT,7.46
D,Adam Larsson (13692451),Adam Larsson,13692451,D/UTIL,3500,ARI@EDM 11/04/2019 09:00PM ET,EDM,9.7
LW,Zach Aston-Reese (13692227),Zach Aston-Reese,13692227,W/UTIL,3400,PIT@BOS 11/04/2019 07:00PM ET,PIT,7.48
C,Derek Stepan (13692077),Derek Stepan,13692077,C/UTIL,3400,ARI@EDM 11/04/2019 09:00PM ET,ARI,5.36
LW,Jared McCann (13692229),Jared McCann,13692229,W/UTIL,3300,PIT@BOS 11/04/2019 07:00PM ET,PIT,7.6
D,Brandon Carlo (13692455),Brandon Carlo,13692455,D/UTIL,3300,PIT@BOS 11/04/2019 07:00PM ET,BOS,5.47
C,Artem Anisimov (13692079),Artem Anisimov,13692079,C/UTIL,3300,OTT@NYR 11/04/2019 07:00PM ET,OTT,5.74
D,Mark Borowiecki (13692457),Mark Borowiecki,13692457,D/UTIL,3300,OTT@NYR 11/04/2019 07:00PM ET,OTT,7.28
D,Libor Hajek (13692459),Libor Hajek,13692459,D/UTIL,3200,OTT@NYR 11/04/2019 07:00PM ET,NYR,5.34
C,Kyle Turris (13692081),Kyle Turris,13692081,C/UTIL,3200,NSH@DET 11/04/2019 07:30PM ET,NSH,6.02
RW,Darren Helm (13692231),Darren Helm,13692231,W/UTIL,3200,NSH@DET 11/04/2019 07:30PM ET,DET,6.32
LW,Colton Sissons (13692233),Colton Sissons,13692233,W/UTIL,3200,NSH@DET 11/04/2019 07:30PM ET,NSH,7.46
D,Joe Hicketts (13692461),Joe Hicketts,13692461,D/UTIL,3200,NSH@DET 11/04/2019 07:30PM ET,DET,5.95
D,Marcus Pettersson (13692465),Marcus Pettersson,13692465,D/UTIL,3100,PIT@BOS 11/04/2019 07:00PM ET,PIT,5.82
RW,Tyler Ennis (13692237),Tyler Ennis,13692237,W/UTIL,3100,OTT@NYR 11/04/2019 07:00PM ET,OTT,5.7
C,Valtteri Filppula (13692083),Valtteri Filppula,13692083,C/UTIL,3100,NSH@DET 11/04/2019 07:30PM ET,DET,3.75
LW,Barrett Hayton (13692235),Barrett Hayton,13692235,W/UTIL,3100,ARI@EDM 11/04/2019 09:00PM ET,ARI,6.42
D,Kris Russell (13692467),Kris Russell,13692467,D/UTIL,3100,ARI@EDM 11/04/2019 09:00PM ET,EDM,5.44
C,Nick Bjugstad (13692085),Nick Bjugstad,13692085,C/UTIL,3000,PIT@BOS 11/04/2019 07:00PM ET,PIT,3.48
D,Dylan DeMelo (13692469),Dylan DeMelo,13692469,D/UTIL,3000,OTT@NYR 11/04/2019 07:00PM ET,OTT,5.48
LW,Rocco Grimaldi (13692241),Rocco Grimaldi,13692241,W/UTIL,3000,NSH@DET 11/04/2019 07:30PM ET,NSH,6.21
RW,Luke Glendening (13692243),Luke Glendening,13692243,W/UTIL,3000,NSH@DET 11/04/2019 07:30PM ET,DET,6.44
D,Patrik Nemeth (13692463),Patrik Nemeth,13692463,D/UTIL,3000,NSH@DET 11/04/2019 07:30PM ET,DET,6.77
RW,Sam Gagner (13692239),Sam Gagner,13692239,W/UTIL,3000,ARI@EDM 11/04/2019 09:00PM ET,EDM,3.62
LW,Bobby Ryan (13692247),Bobby Ryan,13692247,W/UTIL,2900,OTT@NYR 11/04/2019 07:00PM ET,OTT,4.86
D,Adam Fox (13692471),Adam Fox,13692471,D/UTIL,2900,OTT@NYR 11/04/2019 07:00PM ET,NYR,4.4
C,Frans Nielsen (13692087),Frans Nielsen,13692087,C/UTIL,2900,NSH@DET 11/04/2019 07:30PM ET,DET,3.02
RW,Alex Chiasson (13692245),Alex Chiasson,13692245,W/UTIL,2900,ARI@EDM 11/04/2019 09:00PM ET,EDM,3.56
C,Sean Kuraly (13692089),Sean Kuraly,13692089,C/UTIL,2800,PIT@BOS 11/04/2019 07:00PM ET,BOS,4.31
LW,Anders Bjork (13692253),Anders Bjork,13692253,W/UTIL,2800,PIT@BOS 11/04/2019 07:00PM ET,BOS,5.22
LW,Dominik Kahun (13692255),Dominik Kahun,13692255,W/UTIL,2800,PIT@BOS 11/04/2019 07:00PM ET,PIT,5.88
LW,Nick Paul (13692249),Nick Paul,13692249,W/UTIL,2800,OTT@NYR 11/04/2019 07:00PM ET,OTT,7.6
LW,Brendan Lemieux (13692251),Brendan Lemieux,13692251,W/UTIL,2800,OTT@NYR 11/04/2019 07:00PM ET,NYR,4.66
D,Erik Brannstrom (13692475),Erik Brannstrom,13692475,D/UTIL,2800,OTT@NYR 11/04/2019 07:00PM ET,OTT,3.36
D,Dennis Cholowski (13692477),Dennis Cholowski,13692477,D/UTIL,2800,NSH@DET 11/04/2019 07:30PM ET,DET,5.42
D,Ryan Lindgren (13692483),Ryan Lindgren,13692483,D/UTIL,2700,OTT@NYR 11/04/2019 07:00PM ET,NYR,8.2
C,Gaetan Haas (13692091),Gaetan Haas,13692091,C/UTIL,2700,ARI@EDM 11/04/2019 09:00PM ET,EDM,2.21
LW,Jujhar Khaira (13692257),Jujhar Khaira,13692257,W/UTIL,2700,ARI@EDM 11/04/2019 09:00PM ET,EDM,2.79
LW,Lawson Crouse (13692259),Lawson Crouse,13692259,W/UTIL,2700,ARI@EDM 11/04/2019 09:00PM ET,ARI,4.92
D,Jason Demers (13692479),Jason Demers,13692479,D/UTIL,2700,ARI@EDM 11/04/2019 09:00PM ET,ARI,4.88
D,Joel Persson (13692481),Joel Persson,13692481,D/UTIL,2700,ARI@EDM 11/04/2019 09:00PM ET,EDM,3.84
C,Teddy Blueger (13692093),Teddy Blueger,13692093,C/UTIL,2600,PIT@BOS 11/04/2019 07:00PM ET,PIT,5.01
LW,Chris Wagner (13692263),Chris Wagner,13692263,W/UTIL,2600,PIT@BOS 11/04/2019 07:00PM ET,BOS,4.84
D,John Moore (13692493),John Moore,13692493,D/UTIL,2600,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
D,Marc Staal (13692489),Marc Staal,13692489,D/UTIL,2600,OTT@NYR 11/04/2019 07:00PM ET,NYR,5.86
D,Christian Wolanin (13692491),Christian Wolanin,13692491,D/UTIL,2600,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
D,Madison Bowey (13692487),Madison Bowey,13692487,D/UTIL,2600,NSH@DET 11/04/2019 07:30PM ET,DET,4.38
C,Brad Richardson (13692095),Brad Richardson,13692095,C/UTIL,2600,ARI@EDM 11/04/2019 09:00PM ET,ARI,3.3
LW,Michael Grabner (13692261),Michael Grabner,13692261,W/UTIL,2600,ARI@EDM 11/04/2019 09:00PM ET,ARI,4.29
LW,Markus Granlund (13692265),Markus Granlund,13692265,W/UTIL,2600,ARI@EDM 11/04/2019 09:00PM ET,EDM,2.54
D,Matt Benning (13692485),Matt Benning,13692485,D/UTIL,2600,ARI@EDM 11/04/2019 09:00PM ET,EDM,3.51
C,Par Lindholm (13692105),Par Lindholm,13692105,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,3.46
C,Cameron Hughes (13692123),Cameron Hughes,13692123,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
C,Dominik Uher (13692129),Dominik Uher,13692129,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
C,Oula Palve (13692131),Oula Palve,13692131,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
C,Jakub Lauko (13692135),Jakub Lauko,13692135,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
C,Adam Johnson (13692141),Adam Johnson,13692141,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,3.56
C,Trent Frederic (13692153),Trent Frederic,13692153,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
C,Oskar Steen (13692155),Oskar Steen,13692155,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
C,Jack Studnicka (13692157),Jack Studnicka,13692157,C/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
RW,Peter Cehlarik (13692271),Peter Cehlarik,13692271,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,1.3
RW,David Backes (13692287),David Backes,13692287,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,3.39
RW,Brett Ritchie (13692301),Brett Ritchie,13692301,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,4.57
LW,Joakim Nordstrom (13692303),Joakim Nordstrom,13692303,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,4.92
LW,Anton Blidh (13692309),Anton Blidh,13692309,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
RW,Karson Kuhlman (13692311),Karson Kuhlman,13692311,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,2.92
RW,Zach Senyshyn (13692321),Zach Senyshyn,13692321,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
LW,Joseph Blandisi (13692327),Joseph Blandisi,13692327,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,3.13
LW,Sam Poulin (13692357),Sam Poulin,13692357,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
RW,Kasper Bjorkqvist (13692359),Kasper Bjorkqvist,13692359,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
RW,Paul Carey (13692369),Paul Carey,13692369,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
RW,Sam Lafferty (13692375),Sam Lafferty,13692375,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,7.96
LW,Andrew Agozzino (13692387),Andrew Agozzino,13692387,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
LW,Brendan Gaunce (13692401),Brendan Gaunce,13692401,W/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
D,Jack Johnson (13692501),Jack Johnson,13692501,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,3.32
D,Steven Kampfer (13692505),Steven Kampfer,13692505,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,3.55
D,John Marino (13692507),John Marino,13692507,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,2.91
D,Chad Ruhwedel (13692517),Chad Ruhwedel,13692517,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
D,Juuso Riikola (13692519),Juuso Riikola,13692519,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,2.48
D,Connor Clifton (13692523),Connor Clifton,13692523,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,2.66
D,Kevan Miller (13692531),Kevan Miller,13692531,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
D,Jeremy Lauzon (13692547),Jeremy Lauzon,13692547,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
D,Jakub Zboril (13692549),Jakub Zboril,13692549,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
D,David Warsofsky (13692561),David Warsofsky,13692561,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
D,Zach Trotman (13692571),Zach Trotman,13692571,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,PIT,0
D,Urho Vaakanainen (13692585),Urho Vaakanainen,13692585,D/UTIL,2500,PIT@BOS 11/04/2019 07:00PM ET,BOS,0
C,Lias Andersson (13692101),Lias Andersson,13692101,C/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,2.24
C,J.C. Beaudin (13692103),J.C. Beaudin,13692103,C/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,1.45
C,Steven Fogarty (13692111),Steven Fogarty,13692111,C/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
C,Josh Norris (13692121),Josh Norris,13692121,C/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
C,Boo Nieves (13692149),Boo Nieves,13692149,C/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
LW,Filip Chlapik (13692275),Filip Chlapik,13692275,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,2.17
RW,Brendan Smith (13692283),Brendan Smith,13692283,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,4.93
RW,Scott Sabourin (13692289),Scott Sabourin,13692289,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,3.04
LW,Micheal Haley (13692291),Micheal Haley,13692291,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,3.78
RW,Mikkel Boedker (13692293),Mikkel Boedker,13692293,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,1.93
RW,Greg McKegg (13692295),Greg McKegg,13692295,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,1.46
RW,Rudolfs Balcers (13692307),Rudolfs Balcers,13692307,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
RW,Ryan Callahan (13692315),Ryan Callahan,13692315,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
LW,Marian Gaborik (13692317),Marian Gaborik,13692317,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
RW,Jonathan Davidsson (13692339),Jonathan Davidsson,13692339,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
RW,Vitali Kravtsov (13692349),Vitali Kravtsov,13692349,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
RW,Jordan Szwarz (13692355),Jordan Szwarz,13692355,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,1.43
LW,Matt Beleskey (13692367),Matt Beleskey,13692367,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
RW,Max Veronneau (13692373),Max Veronneau,13692373,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
RW,Drake Batherson (13692377),Drake Batherson,13692377,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,1.3
LW,Tim Gettinger (13692385),Tim Gettinger,13692385,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
RW,Vitaly Abramov (13692389),Vitaly Abramov,13692389,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,6.5
RW,Vinni Lettieri (13692395),Vinni Lettieri,13692395,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
LW,Alex Formenton (13692399),Alex Formenton,13692399,W/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
D,Ron Hainsey (13692495),Ron Hainsey,13692495,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,4.59
D,Yegor Rykov (13692511),Yegor Rykov,13692511,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
D,Cody Goloubef (13692527),Cody Goloubef,13692527,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
D,Christian Jaros (13692537),Christian Jaros,13692537,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
D,Maxime Lajoie (13692545),Maxime Lajoie,13692545,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
D,Darren Raddysh (13692573),Darren Raddysh,13692573,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
D,Tarmo Reunanen (13692575),Tarmo Reunanen,13692575,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,NYR,0
D,Lassi Thomson (13692579),Lassi Thomson,13692579,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
D,Andreas Englund (13692583),Andreas Englund,13692583,D/UTIL,2500,OTT@NYR 11/04/2019 07:00PM ET,OTT,0
C,Jacob de la Rose (13692097),Jacob de la Rose,13692097,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,3.75
C,Christoffer Ehn (13692109),Christoffer Ehn,13692109,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,1.24
C,Anthony Richard (13692113),Anthony Richard,13692113,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,3
C,Rem Pitlick (13692115),Rem Pitlick,13692115,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
C,Laurent Dauphin (13692117),Laurent Dauphin,13692117,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
C,Joseph Veleno (13692125),Joseph Veleno,13692125,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
C,Colin Blackwell (13692133),Colin Blackwell,13692133,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
C,Frederick Gaudreau (13692137),Frederick Gaudreau,13692137,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
C,Dominic Turgeon (13692143),Dominic Turgeon,13692143,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
C,Philip Tomasino (13692145),Philip Tomasino,13692145,C/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
LW,Brendan Perlini (13692267),Brendan Perlini,13692267,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,2.5
RW,Taro Hirose (13692273),Taro Hirose,13692273,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,3.19
LW,Justin Abdelkader (13692277),Justin Abdelkader,13692277,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,3.4
RW,Adam Erne (13692279),Adam Erne,13692279,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,2.77
LW,Miikka Salomaki (13692297),Miikka Salomaki,13692297,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,3.08
LW,Ryan Kuffner (13692323),Ryan Kuffner,13692323,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
LW,Matt Puempel (13692325),Matt Puempel,13692325,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
RW,Daniel Carr (13692329),Daniel Carr,13692329,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,2.43
RW,Mathieu Olivier (13692351),Mathieu Olivier,13692351,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
RW,Givani Smith (13692365),Givani Smith,13692365,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,2
RW,Evgeny Svechnikov (13692379),Evgeny Svechnikov,13692379,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,2.95
LW,Filip Zadina (13692381),Filip Zadina,13692381,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
RW,Eric Robinson (13692391),Eric Robinson,13692391,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
RW,Michael Rasmussen (13692393),Michael Rasmussen,13692393,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
RW,Eeli Tolvanen (13692397),Eeli Tolvanen,13692397,W/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
D,Trevor Daley (13692497),Trevor Daley,13692497,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,2.82
D,Matt Irwin (13692499),Matt Irwin,13692499,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,3.09
D,Dan Hamhuis (13692503),Dan Hamhuis,13692503,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,1.78
D,Alex Biega (13692513),Alex Biega,13692513,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,4.37
D,Yannick Weber (13692525),Yannick Weber,13692525,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,2.03
D,Jonathan Ericsson (13692533),Jonathan Ericsson,13692533,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
D,Steven Santini (13692541),Steven Santini,13692541,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
D,Brian Lashoff (13692551),Brian Lashoff,13692551,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
D,Dylan McIlrath (13692553),Dylan McIlrath,13692553,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
D,Matt Donovan (13692555),Matt Donovan,13692555,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
D,Oliwer Kaski (13692563),Oliwer Kaski,13692563,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,DET,0
D,Frederic Allard (13692567),Frederic Allard,13692567,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
D,Alexandre Carrier (13692569),Alexandre Carrier,13692569,D/UTIL,2500,NSH@DET 11/04/2019 07:30PM ET,NSH,0
C,Colby Cave (13692099),Colby Cave,13692099,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,3.33
C,Riley Sheahan (13692107),Riley Sheahan,13692107,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,1.34
C,Kyle Brodziak (13692119),Kyle Brodziak,13692119,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,0
C,Bogdan Yakimov (13692127),Bogdan Yakimov,13692127,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,0
C,Cooper Marody (13692139),Cooper Marody,13692139,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,0
C,Andy Miele (13692147),Andy Miele,13692147,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,ARI,0
C,Michael Chaput (13692151),Michael Chaput,13692151,C/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,ARI,0
RW,Christian Fischer (13692269),Christian Fischer,13692269,W/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,ARI,4.12
RW,Patrick Russell (13692281),Patrick Russell,13692281,W/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,3.83
RW,Vinnie Hinostroza (13692285),Vinnie Hinostroza,13692285,W/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,ARI,3.1
RW,Josh Archibald (13692299),Josh Archibald,13692299,W/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,1.82
LW,Tomas Jurco (13692305),Tomas Jurco,13692305,W/UTIL,2500,ARI@EDM 11/04/2019 09:00PM ET,EDM,2.22
