Jimmy Howard
Mikko Koskinen
Petr Mrazek
John Gibson
Tyler Bertuzzi
Dylan Larkin
Anthony Mantha
Frans Nielsen
Luke Glendening
Andreas Athanasiou
Valtteri Filppula
Taro Hirose
Valtteri Filppula
Jacob De La Rose
Darren Helm
Justin Abdelkader
Danny DeKeyser
Filip Hronek
Patrick Nemeth
Mike Green
Alex Biega
Dennis Cholowski
Leon Draisaitl
Connor McDavid
Zack Kassian
James Neal
Ryan Nugent-Hopkins
Alex Chiasson
Jujhar Khaira
Riley Sheahan
Patrick Russell
Josh Archibald
Tomas Jurco
Gaetan Haas
Brandon Manning
Darnell Nurse
Oscar Klefbom
Ethan Bear
Kris Russell
Matt Benning
Nino Niederreiter
Sebastian Aho
Teuvo Teravainen
Brock McGinn
Jordan Staal
Andrei Svechnikov
Martin Necas
Ryan Dzingel
Erik Haula
Warren Foegele
Lucas Wallmark
Jaccob Slavin
Dougie Hamilton
Brett Pesce
Joel Edmundson
Haydn Fleury
Jake Gardiner
Ondrej Kase
Maxime Comtois
Ryan Getzlaf
Jakob Silfverberg
Adam Henrique
Rickard Rakell
Max Jones
Troy Terry
Sam Steel
Carter Rowney
Derek Grant
Nick Ritchie
Josh Manson
Hampus Lindholm
Cam Fowler
Michael Del Zotto
Jacob Larsson
Korbinian Holzer
