Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
LW,Nolan Vesey (13645721),Nolan Vesey,13645721,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
LW,Tyler Benson (13645723),Tyler Benson,13645723,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
RW,Kailer Yamamoto (13645727),Kailer Yamamoto,13645727,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
RW,Kevin Roy (13645729),Kevin Roy,13645729,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,0
RW,Owen Tippett (13645731),Owen Tippett,13645731,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,0
RW,Anthony Greco (13645733),Anthony Greco,13645733,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,0
LW,Joseph Gambardella (13645739),Joseph Gambardella,13645739,W/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
D,Riley Stillman (13645791),Riley Stillman,13645791,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,1.3
D,Josh Brown (13645793),Josh Brown,13645793,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,3.63
D,William Lagesson (13645797),William Lagesson,13645797,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
D,Joel Persson (13645801),Joel Persson,13645801,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,4.78
D,Evan Bouchard (13645805),Evan Bouchard,13645805,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
D,Caleb Jones (13645807),Caleb Jones,13645807,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
D,Philip Broberg (13645811),Philip Broberg,13645811,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
D,Brady Keeper (13645821),Brady Keeper,13645821,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,0
D,Keegan Lowe (13645823),Keegan Lowe,13645823,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,EDM,0
D,Tommy Cross (13645825),Tommy Cross,13645825,D/UTIL,2500,FLA@EDM 10/27/2019 04:00PM ET,FLA,0
C,Jordan Kyrou (13645601),Jordan Kyrou,13645601,C/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
C,Joseph Veleno (13645609),Joseph Veleno,13645609,C/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
C,Dominic Turgeon (13645617),Dominic Turgeon,13645617,C/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
C,Mike Vecchione (13645619),Mike Vecchione,13645619,C/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
C,Klim Kostin (13645621),Klim Kostin,13645621,C/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
RW,Christoffer Ehn (13645691),Christoffer Ehn,13645691,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,1.17
RW,MacKenzie MacEachern (13645697),MacKenzie MacEachern,13645697,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,1.78
LW,Ivan Barbashev (13645699),Ivan Barbashev,13645699,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,3.47
LW,Adam Erne (13645707),Adam Erne,13645707,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,3.53
LW,Matt Puempel (13645713),Matt Puempel,13645713,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
LW,Ryan Kuffner (13645715),Ryan Kuffner,13645715,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
LW,Jordan Nolan (13645717),Jordan Nolan,13645717,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
RW,Michael Rasmussen (13645725),Michael Rasmussen,13645725,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
LW,Filip Zadina (13645735),Filip Zadina,13645735,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
RW,Nick Lappin (13645737),Nick Lappin,13645737,W/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
D,Madison Bowey (13645795),Madison Bowey,13645795,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,3.17
D,Carl Gunnarsson (13645799),Carl Gunnarsson,13645799,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,4.4
D,Jonathan Ericsson (13645803),Jonathan Ericsson,13645803,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
D,Joe Hicketts (13645809),Joe Hicketts,13645809,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
D,Brian Lashoff (13645813),Brian Lashoff,13645813,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
D,Dylan McIlrath (13645815),Dylan McIlrath,13645815,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
D,Oliwer Kaski (13645817),Oliwer Kaski,13645817,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,DET,0
D,Jake Dotchin (13645819),Jake Dotchin,13645819,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
D,Derrick Pouliot (13645827),Derrick Pouliot,13645827,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
D,Petteri Lindbohm (13645829),Petteri Lindbohm,13645829,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
D,Mitch Reinke (13645831),Mitch Reinke,13645831,D/UTIL,2500,STL@DET 10/27/2019 05:00PM ET,STL,0
