Jordan Binnington (13678944),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Tomas Hertl (13677926),Dougie Hamilton (13678592),P.K. Subban (13678630),Logan Couture (13677934),49800,25441.9,0
Philipp Grubauer (13678945),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Tomas Hertl (13677926),Dougie Hamilton (13678592),P.K. Subban (13678630),Logan Couture (13677934),49600,25441.9,0
Braden Holtby (13678946),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Logan Couture (13677934),50000,27607.1,0
Petr Mrazek (13678947),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Logan Couture (13677934),49900,27607.1,0
Andrei Vasilevskiy (13678949),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Logan Couture (13677934),49800,27607.1,0
Martin Jones (13678948),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Logan Couture (13677934),49700,27607.1,0
John Gibson (13678950),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),50000,29231.1,0
Carter Hart (13678951),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49900,29231.1,0
Thomas Greiss (13678965),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49900,29231.1,0
Jacob Markstrom (13678953),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49800,29231.1,0
MacKenzie Blackwood (13678954),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49700,29231.1,0
Carter Hutton (13678956),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49600,29231.1,0
Connor Hellebuyck (13678955),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49600,29231.1,0
Jimmy Howard (13678958),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49300,29231.1,0
Anton Khudobin (13678973),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49300,29231.1,0
Elvis Merzlikins (13678975),T.J. Oshie (13678182),Anders Lee (13678220),Nino Niederreiter (13678244),Sebastian Aho (13677910),Brayden Schenn (13677916),Dougie Hamilton (13678592),P.K. Subban (13678630),Tomas Hertl (13677926),49000,29231.1,0
