Alex Stalock (13640991),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Roope Hintz (13641129),48500,7619.93,0
Ben Bishop (13640984),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Roope Hintz (13641129),48400,7619.93,0
Matt Murray (13641071),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Roope Hintz (13641129),47900,7619.93,0
Jonathan Quick (13640980),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Roope Hintz (13641129),47700,7619.93,0
Alex Stalock (13640991),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Miro Heiskanen (13641171),Matt Dumba (13641059),Eric Staal (13640941),47700,8002.11,0
Ben Bishop (13640984),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Miro Heiskanen (13641171),Matt Dumba (13641059),Eric Staal (13640941),47600,8002.11,0
Press Enter to Continue!Alex Stalock (13640991),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Miro Heiskanen (13641171),Eric Staal (13640941),49500,8547.71,0
Ben Bishop (13640984),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Miro Heiskanen (13641171),Eric Staal (13640941),49400,8547.71,0
Matt Murray (13641071),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Miro Heiskanen (13641171),Eric Staal (13640941),48900,8547.71,0
Jonathan Quick (13640980),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Miro Heiskanen (13641171),Eric Staal (13640941),48700,8547.71,0
Alex Stalock (13640991),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48900,8911.44,0
Ben Bishop (13640984),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48800,8911.44,0
Matt Murray (13641071),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48300,8911.44,0
Jonathan Quick (13640980),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48100,8911.44,0
Alex Stalock (13640991),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48900,8911.44,0
Ben Bishop (13640984),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48800,8911.44,0
Matt Murray (13641071),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48300,8911.44,0
Jonathan Quick (13640980),Jason Zucker (13641019),Zach Parise (13640949),Mats Zuccarello (13641004),Sidney Crosby (13640958),Tyler Seguin (13641008),Drew Doughty (13640987),Matt Dumba (13641059),Eric Staal (13640941),48100,8911.44,0
