Evgeni Malkin (13768819),Brayden Schenn (13768835),Alex Ovechkin (13768971),T.J. Oshie (13768985),Cam Atkinson (13769007),Matt Grzelcyk (13769301),Vince Dunn (13769313),MacKenzie Blackwood (13769476),Bobby Ryan (13769071),49600,17807.6,0
Evgeni Malkin (13768819),Brayden Schenn (13768835),Alex Ovechkin (13768971),T.J. Oshie (13768985),Cam Atkinson (13769007),Matt Grzelcyk (13769301),Vince Dunn (13769313),Tuukka Rask (13769474),Bobby Ryan (13769071),49900,17807.6,0
Evgeni Malkin (13768819),Brayden Schenn (13768835),Alex Ovechkin (13768971),T.J. Oshie (13768985),Cam Atkinson (13769007),Matt Grzelcyk (13769301),Vince Dunn (13769313),Frederik Andersen (13769473),Bobby Ryan (13769071),50000,17807.6,0
Evgeni Malkin (13768819),Brayden Schenn (13768835),Alex Ovechkin (13768971),T.J. Oshie (13768985),Cam Atkinson (13769007),Matt Grzelcyk (13769301),Vince Dunn (13769313),Joonas Korpisalo (13769477),Bobby Ryan (13769071),49500,17807.6,0
Evgeni Malkin (13768819),Brayden Schenn (13768835),Alex Ovechkin (13768971),T.J. Oshie (13768985),Cam Atkinson (13769007),Matt Grzelcyk (13769301),Vince Dunn (13769313),Carey Price (13769475),Bobby Ryan (13769071),49700,17807.6,0
Evgeni Malkin (13768819),Brayden Schenn (13768835),Alex Ovechkin (13768971),T.J. Oshie (13768985),Cam Atkinson (13769007),Matt Grzelcyk (13769301),Vince Dunn (13769313),Anders Nilsson (13769478),Bobby Ryan (13769071),49400,17807.6,0
Auston Matthews (13768811),Evgeni Malkin (13768819),T.J. Oshie (13768985),Cam Atkinson (13769007),Bobby Ryan (13769071),Matt Grzelcyk (13769301),Vince Dunn (13769313),Matt Murray (13769471),Brayden Schenn (13768835),50000,16240.2,0
Auston Matthews (13768811),Evgeni Malkin (13768819),T.J. Oshie (13768985),Cam Atkinson (13769007),Bobby Ryan (13769071),Matt Grzelcyk (13769301),Vince Dunn (13769313),Jake Allen (13769480),Brayden Schenn (13768835),49900,16240.2,0
Auston Matthews (13768811),Evgeni Malkin (13768819),T.J. Oshie (13768985),Cam Atkinson (13769007),Bobby Ryan (13769071),Matt Grzelcyk (13769301),Vince Dunn (13769313),Ilya Samsonov (13769479),Brayden Schenn (13768835),50000,16240.2,0
Auston Matthews (13768811),Evgeni Malkin (13768819),T.J. Oshie (13768985),Cam Atkinson (13769007),Bobby Ryan (13769071),Matt Grzelcyk (13769301),Vince Dunn (13769313),Carter Hart (13769472),Brayden Schenn (13768835),49900,16240.2,0
