Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),P.K. Subban (13821597),Ryan Miller (13822073),Alex Tuch (13821053),50000,31293.8,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Vince Dunn (13821707),Alex Stalock (13822072),Alex Tuch (13821053),50000,30028.7,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Vince Dunn (13821707),Corey Crawford (13822071),Alex Tuch (13821053),50000,30028.7,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Mikhail Sergachev (13821647),Alexandar Georgiev (13822069),Nikita Gusev (13821133),49900,29673.3,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Mikhail Sergachev (13821647),Juuse Saros (13822068),Nikita Gusev (13821133),50000,29673.3,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Mikhail Sergachev (13821647),Mike Smith (13822047),Nikita Gusev (13821133),50000,29673.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Mikhail Sergachev (13821647),Elvis Merzlikins (13822067),Alex Tuch (13821053),49700,29495.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Mikhail Sergachev (13821647),Sergei Bobrovsky (13822043),Alex Tuch (13821053),50000,29495.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),P.K. Subban (13821597),Jonathan Bernier (13822040),Nikita Gusev (13821133),50000,26903.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),P.K. Subban (13821597),Louis Domingue (13822061),Nikita Gusev (13821133),49900,26903.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),P.K. Subban (13821597),Frederik Andersen (13822041),Nikita Gusev (13821133),49900,26903.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),P.K. Subban (13821597),Martin Jones (13822042),Nikita Gusev (13821133),49900,26903.3,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Alex Tuch (13821053),Shea Weber (13821545),Mikhail Sergachev (13821647),Laurent Brossoit (13822059),Nikita Gusev (13821133),49800,26273.2,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Alex Tuch (13821053),Shea Weber (13821545),Mikhail Sergachev (13821647),Petr Mrazek (13822036),Nikita Gusev (13821133),49900,26273.2,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Alex Tuch (13821053),Shea Weber (13821545),Mikhail Sergachev (13821647),Philipp Grubauer (13822038),Nikita Gusev (13821133),49800,26273.2,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Alex Tuch (13821053),Shea Weber (13821545),Mikhail Sergachev (13821647),Marc-Andre Fleury (13822034),Nikita Gusev (13821133),50000,26273.2,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Alex Tuch (13821053),Shea Weber (13821545),Mikhail Sergachev (13821647),Semyon Varlamov (13822037),Nikita Gusev (13821133),49900,26273.2,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),P.K. Subban (13821597),Mikhail Sergachev (13821647),Andrei Vasilevskiy (13822033),Alex Tuch (13821053),49900,26097.3,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),P.K. Subban (13821597),Mikhail Sergachev (13821647),Carey Price (13822031),Alex Tuch (13821053),50000,26097.3,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),P.K. Subban (13821597),Mikhail Sergachev (13821647),Jordan Binnington (13822032),Alex Tuch (13821053),49900,26097.3,0
Brayden Point (13820591),Brayden Schenn (13820611),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),P.K. Subban (13821597),Mikhail Sergachev (13821647),Anton Khudobin (13822052),Alex Tuch (13821053),49900,26097.3,0
Brayden Schenn (13820611),Joe Pavelski (13820631),Taylor Hall (13820957),Kyle Palmieri (13820979),Max Domi (13821003),Shea Weber (13821545),Mikhail Sergachev (13821647),Jaroslav Halak (13822051),Nikita Gusev (13821133),49900,25357.2,0
