Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Alex De Minaur (13658429),Alex De Minaur,13658429,P,10800,De Minaur@Djere 10/29/2019 07:20AM ET,De Minaur,53.27,0.882345818534065,0,-715,-850,-700,0.877300613496933,0.894736842105263,0.875,1
P,Daniil Medvedev (13658442),Daniil Medvedev,13658442,P,10300,Chardy@Medvedev 10/29/2019 02:30PM ET,Medvedev,62.82,0.882982120051086,0,-770,-700,-800,0.885057471264368,0.875,0.888888888888889,0
P,Alexander Zverev (13658443),Alexander Zverev,13658443,P,9800,Verdasco@Zverev 10/29/2019 03:50PM ET,Zverev,52.91,0.767420895115598,0,-335,-330,-325,0.770114942528736,0.767441860465116,0.764705882352941,1
P,Denis Shapovalov (13658433),Denis Shapovalov,13658433,P,9400,Shapovalov@Simon 10/29/2019 08:40AM ET,Shapovalov,48.4,0.723347613758573,0,-265,-270,-250,0.726027397260274,0.72972972972973,0.714285714285714,-1
P,Petra Kvitova (13658447),Petra Kvitova,13658447,P,9200,Bencic@Kvitova 10/29/2019 08:00AM ET,Kvitova,58.72,0.699984923865521,0,-235,-235,-230,0.701492537313433,0.701492537313433,0.696969696969697,0
P,Karen Khachanov (13658431),Karen Khachanov,13658431,P,8700,Struff@Khachanov 10/29/2019 07:20AM ET,Khachanov,46.59,0.64696223316913,0,-190,-180,-180,0.655172413793103,0.642857142857143,0.642857142857143,0
P,Frances Tiafoe (13658425),Frances Tiafoe,13658425,P,8400,Fritz@Tiafoe 10/29/2019 06:00AM ET,Tiafoe,45.9,0.565779443197562,0,-127,-134,-130,0.559471365638767,0.572649572649573,0.565217391304348,0
P,Grigor Dimitrov (13658437),Grigor Dimitrov,13658437,P,8200,Humbert@Dimitrov 10/29/2019 10:00AM ET,Dimitrov,46.24,0.596949891067538,0,-152,-138,-155,0.603174603174603,0.579831932773109,0.607843137254902,1
P,Andreas Seppi (13658439),Andreas Seppi,13658439,P,8100,Seppi@Albot 10/29/2019 10:00AM ET,Seppi,41,0.546065493646139,0,-117,-124,-120,0.539170506912442,0.553571428571429,0.545454545454545,0
P,Naomi Osaka (13658446),Naomi Osaka,13658446,P,8000,Osaka@Barty 10/29/2019 06:30AM ET,Osaka,61.78,0.573152307370972,0,-139,-134,-130,0.581589958158996,0.572649572649573,0.565217391304348,-1
P,Kyle Edmund (13658435),Kyle Edmund,13658435,P,7800,Berankis@Edmund 10/29/2019 08:40AM ET,Edmund,41.14,0.546701301603262,0,-121,-116,-125,0.547511312217195,0.537037037037037,0.555555555555556,1
P,Corentin Moutet (13658428),Corentin Moutet,13658428,P,7700,Moutet@Lajovic 10/29/2019 06:00AM ET,Moutet,30.33,0.531633791060298,0,-115,-106,-120,0.534883720930232,0.514563106796116,0.545454545454545,1
P,Dusan Lajovic (13658427),Dusan Lajovic,13658427,P,7600,Moutet@Lajovic 10/29/2019 06:00AM ET,Lajovic,44.08,0.514346764346764,0,-108,-110,100,0.519230769230769,0.523809523809524,0.5,0
P,Ricardas Berankis (13658436),Ricardas Berankis,13658436,P,7500,Berankis@Edmund 10/29/2019 08:40AM ET,Berankis,40.4,0.498398013536786,0,-103,100,105,0.507389162561576,0.5,0.487804878048781,0
P,Ashleigh Barty (13658445),Ashleigh Barty,13658445,P,7400,Osaka@Barty 10/29/2019 06:30AM ET,Barty,63.77,0.471726103008064,0,112,114,110,0.471698113207547,0.467289719626168,0.476190476190476,-1
P,Radu Albot (13658440),Radu Albot,13658440,P,7100,Seppi@Albot 10/29/2019 10:00AM ET,Albot,46.73,0.5,0,-106,106,100,0.514563106796116,0.485436893203883,0.5,1
P,Ugo Humbert (13658438),Ugo Humbert,13658438,P,7000,Humbert@Dimitrov 10/29/2019 10:00AM ET,Humbert,47.41,0.444226001499145,0,123,118,135,0.448430493273543,0.458715596330275,0.425531914893617,0
P,Taylor Fritz (13658426),Taylor Fritz,13658426,P,6900,Fritz@Tiafoe 10/29/2019 06:00AM ET,Fritz,47.9,0.477892091416006,0,104,114,110,0.490196078431373,0.467289719626168,0.476190476190476,1
P,Jan-Lennard Struff (13658432),Jan-Lennard Struff,13658432,P,6700,Struff@Khachanov 10/29/2019 07:20AM ET,Struff,52.52,0.393813593813594,0,150,152,160,0.4,0.396825396825397,0.384615384615385,1
P,Belinda Bencic (13658448),Belinda Bencic,13658448,P,6300,Bencic@Kvitova 10/29/2019 08:00AM ET,Bencic,52.69,0.347368832590507,0,180,194,190,0.357142857142857,0.340136054421769,0.344827586206897,1
P,Gilles Simon (13658434),Gilles Simon,13658434,P,5900,Shapovalov@Simon 10/29/2019 08:40AM ET,Simon,45.47,0.322636605026875,0,205,215,210,0.327868852459016,0.317460317460317,0.32258064516129,-1
P,Fernando Verdasco (13658444),Fernando Verdasco,13658444,P,5600,Verdasco@Zverev 10/29/2019 03:50PM ET,Verdasco,47.83,0.277813507120858,0,255,260,265,0.28169014084507,0.277777777777778,0.273972602739726,0
P,Jeremy Chardy (13658441),Jeremy Chardy,13658441,P,5000,Chardy@Medvedev 10/29/2019 02:30PM ET,Chardy,46.9,0.15559718969555,0,525,510,600,0.16,0.163934426229508,0.142857142857143,1
P,Laslo Djere (13658430),Laslo Djere,13658430,P,4800,De Minaur@Djere 10/29/2019 07:20AM ET,Djere,43.13,0.159951608079819,0,510,570,500,0.163934426229508,0.149253731343284,0.166666666666667,0
