Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Dominic Thiem (14326031),Dominic Thiem,14326031,P,10700,Mager@Thiem 02/21/2020 04:00PM ET,Thiem,65.55,0.896821261073476,0,-910,-850,-850,0.900990099009901,0.894736842105263,0.894736842105263,0
P,Daniil Medvedev (14326032),Daniil Medvedev,14326032,P,10100,Simon@Medvedev 02/21/2020 01:00PM ET,Medvedev,58.72,0.84025234025234,0,-530,-550,-500,0.841269841269841,0.846153846153846,0.833333333333333,0
P,Cristian Garin (14326033),Cristian Garin,14326033,P,9700,Garin@Coria 02/21/2020 01:00PM ET,Garin,57.5,0.822252425189275,0,-435,-480,-475,0.813084112149533,0.827586206896552,0.826086956521739,1
P,Yoshihito Nishioka (14326034),Yoshihito Nishioka,14326034,P,8900,Nishioka@Nakashima 02/21/2020 02:30PM ET,Nishioka,52.81,0.641536950047588,0,-182,-180,-175,0.645390070921986,0.642857142857143,0.636363636363636,1
P,Reilly Opelka (14326035),Reilly Opelka,14326035,P,8600,Opelka@Kwon 02/21/2020 06:00PM ET,Opelka,61.67,0.628563609828331,0,-177,-166,-165,0.63898916967509,0.62406015037594,0.622641509433962,1
P,Milos Raonic (14326036),Milos Raonic,14326036,P,8500,Raonic@Johnson 02/21/2020 08:00PM ET,Raonic,63.38,0.740220790738925,0,-286,-300,-270,0.740932642487047,0.75,0.72972972972973,1
P,Felix Auger-Aliassime (14326037),Felix Auger-Aliassime,14326037,P,8400,Auger-Aliassime@Gerasimov 02/21/2020 02:20PM ET,Auger-Aliassime,58.75,0.643190143190143,0,-186,-180,-175,0.65034965034965,0.642857142857143,0.636363636363636,1
P,Pedro Martinez (14326038),Pedro Martinez,14326038,P,8300,Martinez@Balazs 02/21/2020 05:20PM ET,Martinez,48.29,0.607758204633205,0,-159,-156,-150,0.613899613899614,0.609375,0.6,0
P,Borna Coric (14326039),Borna Coric,14326039,P,8200,Sonego@Coric 02/21/2020 02:20PM ET,Coric,40.56,0.587297169652195,0,-141,-146,-140,0.5850622406639,0.59349593495935,0.583333333333333,1
P,Ugo Humbert (14326040),Ugo Humbert,14326040,P,7700,Humbert@Tiafoe 02/21/2020 12:30PM ET,Humbert,55.61,0.552747822665737,0,-118,-128,-125,0.541284403669725,0.56140350877193,0.555555555555556,1
P,Frances Tiafoe (14326041),Frances Tiafoe,14326041,P,7300,Humbert@Tiafoe 02/21/2020 12:30PM ET,Tiafoe,46.21,0.494379071871376,0,-106,108,105,0.514563106796116,0.480769230769231,0.487804878048781,0
P,Lorenzo Sonego (14326042),Lorenzo Sonego,14326042,P,6900,Sonego@Coric 02/21/2020 02:20PM ET,Sonego,32.64,0.455363435014598,0,115,124,120,0.465116279069767,0.446428571428571,0.454545454545455,0
P,Attila Balazs (14326043),Attila Balazs,14326043,P,6800,Martinez@Balazs 02/21/2020 05:20PM ET,Balazs,49.21,0.436053902873125,0,128,130,130,0.43859649122807,0.434782608695652,0.434782608695652,1
P,Steve Johnson (14326044),Steve Johnson,14326044,P,6700,Raonic@Johnson 02/21/2020 08:00PM ET,Johnson,46.3,0.300192561062126,0,225,245,230,0.307692307692308,0.289855072463768,0.303030303030303,0
P,Brandon Nakashima (14326045),Brandon Nakashima,14326045,P,6600,Nishioka@Nakashima 02/21/2020 02:30PM ET,Nakashima,76.98,0.398006971817598,0,145,154,155,0.408163265306122,0.393700787401575,0.392156862745098,0
P,Soonwoo Kwon (14326046),Soonwoo Kwon,14326046,P,6500,Opelka@Kwon 02/21/2020 06:00PM ET,Kwon,53.64,0.410969679848949,0,143,142,145,0.411522633744856,0.413223140495868,0.408163265306122,0
P,Egor Gerasimov (14326047),Egor Gerasimov,14326047,P,6400,Auger-Aliassime@Gerasimov 02/21/2020 02:20PM ET,Gerasimov,58.66,0.395285883382224,0,150,154,155,0.4,0.393700787401575,0.392156862745098,0
P,Federico Coria (14326048),Federico Coria,14326048,P,5100,Garin@Coria 02/21/2020 01:00PM ET,Coria,42.72,0.218616804257055,0,330,370,375,0.232558139534884,0.212765957446808,0.210526315789474,0
P,Gilles Simon (14326049),Gilles Simon,14326049,P,4900,Simon@Medvedev 02/21/2020 01:00PM ET,Simon,44.98,0.201470588235294,0,380,410,400,0.208333333333333,0.196078431372549,0.2,1
P,Gianluca Mager (14326050),Gianluca Mager,14326050,P,4400,Mager@Thiem 02/21/2020 04:00PM ET,Mager,59.16,0.137455708236107,0,600,660,625,0.142857142857143,0.131578947368421,0.137931034482759,1
