Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Novak Djokovic (14372849),Novak Djokovic,14372849,P,10400,Monfils@Djokovic 02/28/2020 10:00AM ET,Djokovic,75.72,0.896871008939974,0,-770,-1100,-800,0.885057471264368,0.916666666666667,0.888888888888889,1
P,Cristian Garin (14372850),Cristian Garin,14372850,P,10000,Seyboth Wild@Garin 02/28/2020 06:30PM ET,Garin,58.6,0.683760683760684,0,-225,-225,-200,0.692307692307692,0.692307692307692,0.666666666666667,0
P,Stefanos Tsitsipas (14372851),Stefanos Tsitsipas,14372851,P,9400,Tsitsipas@Evans 02/28/2020 08:00AM ET,Tsitsipas,65.35,0.797222222222222,0,-400,-380,-400,0.8,0.791666666666667,0.8,1
P,Hugo Dellien (14372852),Hugo Dellien,14372852,P,8900,Dellien@Olivo 02/28/2020 02:10PM ET,Dellien,32.92,0.685219734660033,0,-235,-220,-200,0.701492537313433,0.6875,0.666666666666667,0
P,Casper Ruud (14372853),Casper Ruud,14372853,P,8700,Ruud@Delbonis 02/28/2020 10:00AM ET,Ruud,64.43,0.691869800029193,0,-240,-225,-210,0.705882352941176,0.692307692307692,0.67741935483871,1
P,Aryna Sabalenka (14372854),Aryna Sabalenka,14372854,P,8500,Sabalenka@Kuznetsova 02/28/2020 09:00AM ET,Sabalenka,56.37,0.670250896057348,0,-200,-210,-200,0.666666666666667,0.67741935483871,0.666666666666667,1
P,Ashleigh Barty (14372855),Ashleigh Barty,14372855,P,8300,Kvitova@Barty 02/28/2020 10:15AM ET,Barty,65.07,0.669258832565284,0,-210,-220,-180,0.67741935483871,0.6875,0.642857142857143,0
P,Thiago Monteiro (14372856),Thiago Monteiro,14372856,P,7700,Ramos-Vinolas@Monteiro 02/28/2020 11:30AM ET,Monteiro,52.19,0.551908207372205,0,-129,-126,-115,0.563318777292576,0.557522123893805,0.534883720930232,0
P,Albert Ramos-Vinolas (14372857),Albert Ramos-Vinolas,14372857,P,7300,Ramos-Vinolas@Monteiro 02/28/2020 11:30AM ET,Ramos-Vinolas,49.41,0.507207323204454,0,104,-108,-105,0.490196078431373,0.519230769230769,0.51219512195122,1
P,Petra Kvitova (14372858),Petra Kvitova,14372858,P,6800,Kvitova@Barty 02/28/2020 10:15AM ET,Kvitova,64.55,0.381217754831466,0,165,162,160,0.377358490566038,0.381679389312977,0.384615384615385,1
P,Svetlana Kuznetsova (14372859),Svetlana Kuznetsova,14372859,P,6300,Sabalenka@Kuznetsova 02/28/2020 09:00AM ET,Kuznetsova,53.89,0.384995251661918,0,160,150,170,0.384615384615385,0.4,0.37037037037037,0
P,Renzo Olivo (14372860),Renzo Olivo,14372860,P,6000,Dellien@Olivo 02/28/2020 02:10PM ET,Olivo,53.25,0.36862098265607,0,185,160,170,0.350877192982456,0.384615384615385,0.37037037037037,1
P,Federico Delbonis (14372861),Federico Delbonis,14372861,P,5900,Ruud@Delbonis 02/28/2020 10:00AM ET,Delbonis,41.44,0.362266145160882,0,188,166,175,0.347222222222222,0.37593984962406,0.363636363636364,0
P,Daniel Evans (14372862),Daniel Evans,14372862,P,5400,Tsitsipas@Evans 02/28/2020 08:00AM ET,Evans,55.92,0.243999225706543,0,300,310,320,0.25,0.24390243902439,0.238095238095238,0
P,Thiago Seyboth Wild (14372863),Thiago Seyboth Wild,14372863,P,4800,Seyboth Wild@Garin 02/28/2020 06:30PM ET,Seyboth Wild,59.5,0.369982194543598,0,175,166,170,0.363636363636364,0.37593984962406,0.37037037037037,1
P,Gael Monfils (14372864),Gael Monfils,14372864,P,4500,Monfils@Djokovic 02/28/2020 10:00AM ET,Monfils,70.3,0.142191142191142,0,550,670,600,0.153846153846154,0.12987012987013,0.142857142857143,0
