Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Naomi Osaka (16406837),Naomi Osaka,16406837,P,10500,Osaka@Hsieh 02/15/2021 08:30PM ET,Osaka,65.71,0.889561067419507,0,-770,-850,-800,0.885057471264368,0.894736842105263,0.888888888888889,
P,Ashleigh Barty (16406838),Ashleigh Barty,16406838,P,10000,Muchova@Barty 02/16/2021 07:00PM ET,Barty,63.24,0.820335159523042,0,-435,-480,,0.813084112149533,0.827586206896552,,
P,Daniil Medvedev (16406839),Daniil Medvedev,16406839,P,9500,Medvedev@Rublev 02/16/2021 07:00PM ET,Medvedev,60.96,0.73625640292307,0,-278,-290,-270,0.735449735449735,0.743589743589744,0.72972972972973,
P,Jennifer Brady (16406840),Jennifer Brady,16406840,P,9200,Pegula@Brady 02/16/2021 07:00PM ET,Brady,57.1,0.708683473389356,0,-250,-240,-240,0.714285714285714,0.705882352941176,0.705882352941176,
P,Rafael Nadal (16406841),Rafael Nadal,16406841,P,8900,Nadal@Tsitsipas 02/16/2021 07:00PM ET,Nadal,69.32,0.680779569892473,0,-210,-210,-220,0.67741935483871,0.67741935483871,0.6875,
P,Grigor Dimitrov (16406842),Grigor Dimitrov,16406842,P,8800,Karatsev@Dimitrov 02/15/2021 11:00PM ET,Dimitrov,53.71,0.690605690605691,0,-215,-225,-230,0.682539682539683,0.692307692307692,0.696969696969697,
P,Novak Djokovic (16406843),Novak Djokovic,16406843,P,8500,Zverev@Djokovic 02/16/2021 04:15AM ET,Djokovic,66.9,0.652615144418423,0,-205,-180,-180,0.672131147540984,0.642857142857143,0.642857142857143,
P,Serena Williams (16406844),Serena Williams,16406844,P,8000,Halep@Williams 02/16/2021 03:00AM ET,Williams,66.27,0.562314374399857,0,-136,-120,-130,0.576271186440678,0.545454545454545,0.565217391304348,
P,Simona Halep (16406845),Simona Halep,16406845,P,7300,Halep@Williams 02/16/2021 03:00AM ET,Halep,65.48,0.482476819110482,0,110,102,110,0.476190476190476,0.495049504950495,0.476190476190476,
P,Alexander Zverev (16406846),Alexander Zverev,16406846,P,6700,Zverev@Djokovic 02/16/2021 04:15AM ET,Zverev,61.46,0.387643852210781,0,160,154,160,0.384615384615385,0.393700787401575,0.384615384615385,
P,Aslan Karatsev (16406847),Aslan Karatsev,16406847,P,6400,Karatsev@Dimitrov 02/15/2021 11:00PM ET,Karatsev,43.07,0.353341847594721,0,170,190,190,0.37037037037037,0.344827586206897,0.344827586206897,
P,Stefanos Tsitsipas (16406848),Stefanos Tsitsipas,16406848,P,6200,Nadal@Tsitsipas 02/16/2021 07:00PM ET,Tsitsipas,60.04,0.364737859308241,0,165,178,180,0.377358490566038,0.359712230215827,0.357142857142857,
P,Jessica Pegula (16406849),Jessica Pegula,16406849,P,5800,Pegula@Brady 02/16/2021 07:00PM ET,Pegula,49.15,0.335962284659816,0,195,198,200,0.338983050847458,0.335570469798658,0.333333333333333,
P,Andrey Rublev (16406850),Andrey Rublev,16406850,P,5500,Medvedev@Rublev 02/16/2021 07:00PM ET,Rublev,65.18,0.303215983363042,0,220,240,230,0.3125,0.294117647058823,0.303030303030303,
P,Karolina Muchova (16406851),Karolina Muchova,16406851,P,5100,Muchova@Barty 02/16/2021 07:00PM ET,Muchova,42.58,0.221813725490196,0,325,380,,0.235294117647059,0.208333333333333,,
P,Su-Wei Hsieh (16406852),Su-Wei Hsieh,16406852,P,4400,Osaka@Hsieh 02/15/2021 08:30PM ET,Hsieh,21.74,0.147900737759893,0,525,610,600,0.16,0.140845070422535,0.142857142857143,
