Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Roger Federer (13635473),Roger Federer,13635473,P,10400,Wawrinka@Federer 10/25/2019 01:00PM ET,Federer,68.99,-650,0,,-650,,,0.866666666666667,,1
P,Dominic Thiem (13635474),Dominic Thiem,13635474,P,9800,Carreno-Busta@Thiem 10/25/2019 09:30AM ET,Thiem,57.61,-336.666666666667,0,-345,-340,-325,0.775280898876405,0.772727272727273,0.764705882352941,-1
P,Gael Monfils (13635475),Gael Monfils,13635475,P,9400,Monfils@Bedene 10/25/2019 12:50PM ET,Monfils,56.55,-174,0,-175,-172,-175,0.636363636363636,0.632352941176471,0.636363636363636,1
P,Alex De Minaur (13635476),Alex De Minaur,13635476,P,8900,De Minaur@Struff 10/25/2019 12:00PM ET,De Minaur,53.52,-208.333333333333,0,-210,-215,-200,0.67741935483871,0.682539682539683,0.666666666666667,1
P,Roberto Bautista-Agut (13635477),Roberto Bautista-Agut,13635477,P,8700,Bautista-Agut@Opelka 10/25/2019 10:00AM ET,Bautista-Agut,56.87,-198.333333333333,0,-195,-200,-200,0.661016949152542,0.666666666666667,0.666666666666667,0
P,Aryna Sabalenka (13635478),Aryna Sabalenka,13635478,P,8600,Mertens@Sabalenka 10/25/2019 07:00AM ET,Sabalenka,50.58,-171.666666666667,0,-182,-178,-155,0.645390070921986,0.640287769784173,0.607843137254902,1
P,Karen Khachanov (13635479),Karen Khachanov,13635479,P,8300,Khachanov@Schwartzman 10/25/2019 11:30AM ET,Khachanov,47.11,-148.666666666667,0,-150,-146,-150,0.6,0.59349593495935,0.6,0
P,Matteo Berrettini (13635480),Matteo Berrettini,13635480,P,8100,Rublev@Berrettini 10/25/2019 08:00AM ET,Berrettini,56.76,-157,0,-159,-152,-160,0.613899613899614,0.603174603174603,0.615384615384615,1
P,Andrey Rublev (13635481),Andrey Rublev,13635481,P,7400,Rublev@Berrettini 10/25/2019 08:00AM ET,Rublev,53.44,132.666666666667,0,128,130,140,0.43859649122807,0.434782608695652,0.416666666666667,0
P,Diego Sebastian Schwartzman (13635482),Diego Sebastian Schwartzman,13635482,P,7000,Khachanov@Schwartzman 10/25/2019 11:30AM ET,Schwartzman,50.91,124.666666666667,0,120,124,130,0.454545454545455,0.446428571428571,0.434782608695652,1
P,Elise Mertens (13635483),Elise Mertens,13635483,P,6800,Mertens@Sabalenka 10/25/2019 07:00AM ET,Mertens,52,144.333333333333,0,148,150,135,0.403225806451613,0.4,0.425531914893617,0
P,Reilly Opelka (13635484),Reilly Opelka,13635484,P,6600,Bautista-Agut@Opelka 10/25/2019 10:00AM ET,Opelka,55.29,165,0,155,170,170,0.392156862745098,0.37037037037037,0.37037037037037,1
P,Jan-Lennard Struff (13635485),Jan-Lennard Struff,13635485,P,6300,De Minaur@Struff 10/25/2019 12:00PM ET,Struff,52.6,171.666666666667,0,165,180,170,0.377358490566038,0.357142857142857,0.37037037037037,0
P,Aljaz Bedene (13635486),Aljaz Bedene,13635486,P,5900,Monfils@Bedene 10/25/2019 12:50PM ET,Bedene,50.29,147,0,140,146,155,0.416666666666667,0.40650406504065,0.392156862745098,0
P,Pablo Carreno-Busta (13635487),Pablo Carreno-Busta,13635487,P,5500,Carreno-Busta@Thiem 10/25/2019 09:30AM ET,Carreno-Busta,53.21,266.666666666667,0,265,270,265,0.273972602739726,0.27027027027027,0.273972602739726,-1
P,Stan Wawrinka (13635488),Stan Wawrinka,13635488,P,5000,Wawrinka@Federer 10/25/2019 01:00PM ET,Wawrinka,57.64,470,0,,470,,,0.175438596491228,,0
