Entry ID,Contest Name,Contest ID,Entry Fee,P,P,P,P,P,P,,Instructions,,,,,,,,
1677571428,TEN $400 Ace (Late),78955497,$1,Radu Albot (13617588),Frances Tiafoe (13617583),Karen Khachanov (13617597),Jan-Lennard Struff (13617591),Stan Wawrinka (13617586),Gael Monfils (13617593),,P,Pablo Cuevas (13617585),Pablo Cuevas,13617585,P,5200,Wawrinka@Cuevas 10/23/2019 11:00AM ET,Cuevas,48.23
1677571429,TEN $400 Ace (Late),78955497,$1,Radu Albot (13617588),Henri Laaksonen (13617592),David Goffin (13617582),Karen Khachanov (13617597),Stan Wawrinka (13617586),Gael Monfils (13617593),,P,Dennis Novak (13617594),Dennis Novak,13617594,P,4800,Monfils@Novak 10/23/2019 09:00AM ET,Novak,38.53
1677571430,TEN $400 Ace (Late),78955497,$1,Radu Albot (13617588),Marton Fucsovics (13617598),David Goffin (13617582),Jan-Lennard Struff (13617591),Stan Wawrinka (13617586),Gael Monfils (13617593),,P,Radu Albot (13617588),Radu Albot,13617588,P,4000,Albot@Federer 10/23/2019 01:00PM ET,Albot,46.88
1677571431,TEN $400 Ace (Late),78955497,$1,Pablo Cuevas (13617585),Taylor Fritz (13617589),David Goffin (13617582),Jan-Lennard Struff (13617591),Gael Monfils (13617593),Roger Federer (13617587),,,,,,,,,,
1677571432,TEN $400 Ace (Late),78955497,$1,Dennis Novak (13617594),Pablo Cuevas (13617585),David Goffin (13617582),Karen Khachanov (13617597),Jan-Lennard Struff (13617591),Roger Federer (13617587),,,,,,,,,,
1677571433,TEN $400 Ace (Late),78955497,$1,Taylor Fritz (13617589),Frances Tiafoe (13617583),Matteo Berrettini (13617596),David Goffin (13617582),Karen Khachanov (13617597),Roger Federer (13617587),,,,,,,,,,
1677571434,TEN $400 Ace (Late),78955497,$1,Pablo Cuevas (13617585),Marin Cilic (13617581),Matteo Berrettini (13617596),Karen Khachanov (13617597),Gael Monfils (13617593),Roger Federer (13617587),,,,,,,,,,
1677571435,TEN $400 Ace (Late),78955497,$1,Marton Fucsovics (13617598),Marin Cilic (13617581),Daniel Evans (13617584),Matteo Berrettini (13617596),Gael Monfils (13617593),Roger Federer (13617587),,,,,,,,,,
1677571436,TEN $400 Ace (Late),78955497,$1,Taylor Fritz (13617589),Grigor Dimitrov (13617595),Daniel Evans (13617584),David Goffin (13617582),Stan Wawrinka (13617586),Roger Federer (13617587),,,,,,,,,,
1677571437,TEN $400 Ace (Late),78955497,$1,Pablo Cuevas (13617585),Grigor Dimitrov (13617595),Daniel Evans (13617584),Karen Khachanov (13617597),Gael Monfils (13617593),Roger Federer (13617587),,,,,,,,,,
1677571438,TEN $400 Ace (Late),78955497,$1,Grigor Dimitrov (13617595),Frances Tiafoe (13617583),David Goffin (13617582),Karen Khachanov (13617597),Alex De Minaur (13617590),Jan-Lennard Struff (13617591),,,,,,,,,,
1677571439,TEN $400 Ace (Late),78955497,$1,Radu Albot (13617588),Pablo Cuevas (13617585),David Goffin (13617582),Karen Khachanov (13617597),Jan-Lennard Struff (13617591),Gael Monfils (13617593),,,,,,,,,,
1677571441,TEN $155 Lob [Single Entry] (Late),78955500,$12,Taylor Fritz (13617589),Marin Cilic (13617581),Daniel Evans (13617584),Karen Khachanov (13617597),Stan Wawrinka (13617586),Roger Federer (13617587),,,,,,,,,,
1677571440,TEN $125 Hold [Single Entry] (Late),78955503,$6,Taylor Fritz (13617589),Marton Fucsovics (13617598),Daniel Evans (13617584),Jan-Lennard Struff (13617591),Stan Wawrinka (13617586),Roger Federer (13617587),,,,,,,,,,
