20201002, Raphinha (16466578), LAL        ,1.5542994808711,39.15,12200,1.19561498528546,15.2,91.2762370141554,4.68083266739258,LAL,9,60.8508246761036,,70
20201002,James Ward-Prowse (16466579), LAL        ,1.4354135114213,39.57,9400,1.17656845198467,11.3,85.1989689704113,4.65568136450335,LAL,9,,,0
20201002,Patrick Bamford (16466580), MIA        ,1.18528075230522,44.75,9200,1.20947015541349,12.8,79.5619704984876,5.41237894547535,MIA,9,,,
20201002,Jack Harrison (16466581), MIA        ,0.848171330864858,42.85,8800,1.00972777483912,11.3,54.5162122913388,4.32668351518562,MIA,5,,,
20201002,Stuart Armstrong (16466584), LAL        ,0.640995850572418,31.85,7400,1.39346924037482,7.9,30.6235767610973,4.43819953059381,LAL,5,,,
20201002,Illan Meslier (16466586), MIA        ,0.961753079846196,37.02,7000,3.00547837451936,4.8,53.4061485238593,11.1262809424707,MIA,5,,,
20201002,Nathan Redmond (16466590), LAL        ,0.968887048711854,26.02,6600,1.38412435530265,8.2,37.8156615112236,3.60149157249749,LAL,3,,,
20201002,Che Adams (16466591), MIA        ,0.883051926743953,28.45,6600,1.33795746476357,8.6,37.6842409737982,3.80648898725234,MIA,3,,,
20201002,Stuart Dallas (16466593), MIA        ,0.747359630511636,21.95,6200,1.43723005867622,8.3,24.6068158345956,3.15471997879431,MIA,3,,,
20201002,Alex McCarthy (16466595), MIA        ,0.84194764565715,29.22,6000,1.91351737649352,2.2,36.9025653091529,5.59129777411407,MIA,3,,,
20201002,Mateusz Klich (16466600), LAL        ,0.840117181598871,21.67,5800,2.10029295399718,8.4,27.3080089878713,4.55133483131189,LAL,3,,,
20201002,Tyler Roberts (16466602), LAL        ,0.718017502782209,22.12,5600,1.88951974416371,6.9,23.8238207423137,4.17961767409012,LAL,3,,,
20201002,Luke Ayling (16466605), LAL        ,0.718672955678937,23.23,5200,2.11374398729099,6,25.0421591406326,4.91022728247697,LAL,3,,,
20201002,Ryan Bertrand (16466607), MIA        ,0.726171734714305,25.63,5000,2.42057244904768,5.5,27.9176723410915,6.20392718690921,MIA,3,,,
20201002,Jannik Vestergaard (16466609), LAL        ,1.03595465529102,17.18,4800,2.87765182025282,6,26.6965514668495,4.94380582719435,LAL,2,,,
20201002,Liam Cooper (16466611), LAL        ,0.725065716738586,30,4600,2.58952041692352,6.5,17.2928173442153,4.1173374629084,LAL,2,,,
20201002,Pascal Struijk (16466614), MIA        ,0.731693380549324,20,4200,3.04872241895552,4.3,10.0754178501642,2.79872718060116,MIA,0,,,
20201002,Diego Llorente (16466621), LAL        ,0.718672955678937,50,3800,2.11374398729099,4.3,25.0421591406326,4.91022728247697,LAL,3,,,
20201002,Jan Bednarek (16466622), MIA        ,0.726171734714305,20,3600,2.42057244904768,3.4,27.9176723410915,6.20392718690921,MIA,3,,,
20201002,Oriol Romeu (16466625), LAL        ,1.03595465529102,0,3400,2.87765182025282,5.3,26.6965514668495,4.94380582719435,LAL,2,,,
20201002,Mohammed Salisu (16466628), LAL        ,0.725065716738586,6,3200,2.58952041692352,3.5,17.2928173442153,4.1173374629084,LAL,2,,,
20201002,Nathan Tella (16466630), MIA        ,0.731693380549324,13,3200,3.04872241895552,5.7,10.0754178501642,2.79872718060116,MIA,0,,,
