Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Logan Brown (13632470),Logan Brown,13632470,C/UTIL,4200,NYI@OTT 10/25/2019 07:30PM ET,OTT,0
D,Nick Leddy (13632906),Nick Leddy,13632906,D/UTIL,4200,NYI@OTT 10/25/2019 07:30PM ET,NYI,6.55
C,Marcus Johansson (13632472),Marcus Johansson,13632472,C/UTIL,4000,BUF@DET 10/25/2019 07:30PM ET,BUF,6.84
D,Dmitry Orlov (13632910),Dmitry Orlov,13632910,D/UTIL,4000,WAS@VAN 10/25/2019 10:00PM ET,WAS,7.32
C,Chris Tierney (13632474),Chris Tierney,13632474,C/UTIL,3900,NYI@OTT 10/25/2019 07:30PM ET,OTT,7.9
RW,Connor Brown (13632650),Connor Brown,13632650,W/UTIL,3900,NYI@OTT 10/25/2019 07:30PM ET,OTT,8.54
D,Christopher Tanev (13632916),Christopher Tanev,13632916,D/UTIL,3900,WAS@VAN 10/25/2019 10:00PM ET,VAN,8.53
C,Colin White (13632476),Colin White,13632476,C/UTIL,3800,NYI@OTT 10/25/2019 07:30PM ET,OTT,4.61
RW,Anthony Duclair (13632652),Anthony Duclair,13632652,W/UTIL,3800,NYI@OTT 10/25/2019 07:30PM ET,OTT,9.06
LW,Andreas Athanasiou (13632654),Andreas Athanasiou,13632654,W/UTIL,3800,BUF@DET 10/25/2019 07:30PM ET,DET,5.11
D,Michal Kempny (13632920),Michal Kempny,13632920,D/UTIL,3800,WAS@VAN 10/25/2019 10:00PM ET,WAS,8.72
D,Adam Pelech (13632926),Adam Pelech,13632926,D/UTIL,3700,NYI@OTT 10/25/2019 07:30PM ET,NYI,9.29
LW,Darren Helm (13632658),Darren Helm,13632658,W/UTIL,3700,BUF@DET 10/25/2019 07:30PM ET,DET,7.95
C,Casey Mittelstadt (13632480),Casey Mittelstadt,13632480,C/UTIL,3600,BUF@DET 10/25/2019 07:30PM ET,BUF,7.1
D,Dennis Cholowski (13632932),Dennis Cholowski,13632932,D/UTIL,3600,BUF@DET 10/25/2019 07:30PM ET,DET,5.77
D,Scott Mayfield (13632934),Scott Mayfield,13632934,D/UTIL,3500,NYI@OTT 10/25/2019 07:30PM ET,NYI,7.64
RW,Conor Sheary (13632662),Conor Sheary,13632662,W/UTIL,3500,BUF@DET 10/25/2019 07:30PM ET,BUF,7.09
D,Jake McCabe (13632928),Jake McCabe,13632928,D/UTIL,3500,BUF@DET 10/25/2019 07:30PM ET,BUF,8.18
C,Brandon Sutter (13632482),Brandon Sutter,13632482,C/UTIL,3500,WAS@VAN 10/25/2019 10:00PM ET,VAN,7.3
RW,Luke Glendening (13632664),Luke Glendening,13632664,W/UTIL,3400,BUF@DET 10/25/2019 07:30PM ET,DET,6.44
D,Patrik Nemeth (13632936),Patrik Nemeth,13632936,D/UTIL,3400,BUF@DET 10/25/2019 07:30PM ET,DET,6.12
RW,Bobby Ryan (13632666),Bobby Ryan,13632666,W/UTIL,3300,NYI@OTT 10/25/2019 07:30PM ET,OTT,5.4
C,Frans Nielsen (13632486),Frans Nielsen,13632486,C/UTIL,3300,BUF@DET 10/25/2019 07:30PM ET,DET,2.7
D,Brandon Montour (13632944),Brandon Montour,13632944,D/UTIL,3300,BUF@DET 10/25/2019 07:30PM ET,BUF,0
D,Radko Gudas (13632940),Radko Gudas,13632940,D/UTIL,3300,WAS@VAN 10/25/2019 10:00PM ET,WAS,7.01
C,Valtteri Filppula (13632488),Valtteri Filppula,13632488,C/UTIL,3200,BUF@DET 10/25/2019 07:30PM ET,DET,2.44
LW,Evgeny Svechnikov (13632676),Evgeny Svechnikov,13632676,W/UTIL,3100,BUF@DET 10/25/2019 07:30PM ET,DET,3.65
D,Marco Scandella (13632950),Marco Scandella,13632950,D/UTIL,3100,BUF@DET 10/25/2019 07:30PM ET,BUF,6.17
LW,Carl Hagelin (13632672),Carl Hagelin,13632672,W/UTIL,3100,WAS@VAN 10/25/2019 10:00PM ET,WAS,4.92
RW,Josh Leivo (13632674),Josh Leivo,13632674,W/UTIL,3100,WAS@VAN 10/25/2019 10:00PM ET,VAN,6.4
C,Cole Bardreau (13632494),Cole Bardreau,13632494,C/UTIL,3000,NYI@OTT 10/25/2019 07:30PM ET,NYI,0.75
D,Mark Borowiecki (13632956),Mark Borowiecki,13632956,D/UTIL,3000,NYI@OTT 10/25/2019 07:30PM ET,OTT,6.62
D,Henri Jokiharju (13632954),Henri Jokiharju,13632954,D/UTIL,3000,BUF@DET 10/25/2019 07:30PM ET,BUF,5.54
RW,Jake Virtanen (13632678),Jake Virtanen,13632678,W/UTIL,3000,WAS@VAN 10/25/2019 10:00PM ET,VAN,4.11
LW,Derick Brassard (13632688),Derick Brassard,13632688,W/UTIL,2900,NYI@OTT 10/25/2019 07:30PM ET,NYI,4.2
D,Erik Brannstrom (13632960),Erik Brannstrom,13632960,D/UTIL,2900,NYI@OTT 10/25/2019 07:30PM ET,OTT,4.48
RW,Vladimir Sobotka (13632690),Vladimir Sobotka,13632690,W/UTIL,2900,BUF@DET 10/25/2019 07:30PM ET,BUF,4.64
LW,Micheal Ferland (13632692),Micheal Ferland,13632692,W/UTIL,2900,WAS@VAN 10/25/2019 10:00PM ET,VAN,3
C,Artem Anisimov (13632496),Artem Anisimov,13632496,C/UTIL,2800,NYI@OTT 10/25/2019 07:30PM ET,OTT,5.74
LW,Nick Paul (13632700),Nick Paul,13632700,W/UTIL,2800,NYI@OTT 10/25/2019 07:30PM ET,OTT,3.5
LW,Michael Dal Colle (13632702),Michael Dal Colle,13632702,W/UTIL,2800,NYI@OTT 10/25/2019 07:30PM ET,NYI,2.72
D,Ron Hainsey (13632962),Ron Hainsey,13632962,D/UTIL,2800,NYI@OTT 10/25/2019 07:30PM ET,OTT,5.07
RW,Taro Hirose (13632698),Taro Hirose,13632698,W/UTIL,2800,BUF@DET 10/25/2019 07:30PM ET,DET,3.33
RW,Kyle Okposo (13632704),Kyle Okposo,13632704,W/UTIL,2800,BUF@DET 10/25/2019 07:30PM ET,BUF,4.86
D,Alex Biega (13632966),Alex Biega,13632966,D/UTIL,2800,BUF@DET 10/25/2019 07:30PM ET,DET,5.05
D,Zach Bogosian (13632968),Zach Bogosian,13632968,D/UTIL,2800,BUF@DET 10/25/2019 07:30PM ET,BUF,0
D,Jordie Benn (13632964),Jordie Benn,13632964,D/UTIL,2800,WAS@VAN 10/25/2019 10:00PM ET,VAN,4.08
D,Aaron Ness (13633016),Aaron Ness,13633016,D/UTIL,2500,ARI@NJ 10/25/2019 07:00PM ET,ARI,0
D,Ilya Lyubushkin (13633000),Ilya Lyubushkin,13633000,D/UTIL,2500,ARI@NJ 10/25/2019 07:00PM ET,ARI,2.23
