Entry ID,Contest Name,Contest ID,Entry Fee,P,P,P,P,P,P,,Instructions,,,,,,,,
1853495457,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Tommy Paul (14172646),Petra Kvitova (14172639),Roberto Bautista-Agut (14172635),Naomi Osaka (14172631),Roger Federer (14172629),,P,Naomi Osaka (14172631),Naomi Osaka,14172631,P,10200,Gauff@Osaka 01/24/2020 03:00AM ET,Osaka,66.78
1853495458,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Tommy Paul (14172646),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Serena Williams (14172630),Novak Djokovic (14172628),,P,Ashleigh Barty (14172632),Ashleigh Barty,14172632,P,10000,Rybakina@Barty 01/23/2020 07:00PM ET,Barty,65.31
1853495459,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Tommy Paul (14172646),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,P,Madison Keys (14172633),Madison Keys,14172633,P,9600,Sakkari@Keys 01/23/2020 10:15PM ET,Keys,71.86
1853495460,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Ekaterina Alexandrova (14172648),Tennys Sandgren (14172647),Marton Fucsovics (14172641),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Stefanos Tsitsipas (14172634),Stefanos Tsitsipas,14172634,P,9400,Raonic@Tsitsipas 01/24/2020 03:00AM ET,Tsitsipas,88.5
1853495461,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Shuai Zhang (14172649),Tennys Sandgren (14172647),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roger Federer (14172629),,P,Roberto Bautista-Agut (14172635),Roberto Bautista-Agut,14172635,P,9200,Bautista-Agut@Cilic 01/23/2020 09:45PM ET,Bautista-Agut,77.48
1853495462,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Dusan Lajovic (14172650),Tennys Sandgren (14172647),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Diego Schwartzman (14172636),Diego Schwartzman,14172636,P,9000,Lajovic@Schwartzman 01/23/2020 07:00PM ET,Schwartzman,79.75
1853495463,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Ons Jabeur (14172651),Tennys Sandgren (14172647),Petra Kvitova (14172639),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Caroline Wozniacki (14172637),Caroline Wozniacki,14172637,P,8800,Wozniacki@Jabeur 01/23/2020 08:30PM ET,Wozniacki,69.44
1853495464,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Marin Cilic (14172652),Tennys Sandgren (14172647),Sofia Kenin (14172638),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Novak Djokovic (14172628),,P,Sofia Kenin (14172638),Sofia Kenin,14172638,P,8600,Kenin@Zhang 01/24/2020 05:00AM ET,Kenin,56.16
1853495465,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Milos Raonic (14172653),Tennys Sandgren (14172647),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Petra Kvitova (14172639),Petra Kvitova,14172639,P,8400,Kvitova@Alexandrova 01/23/2020 09:00PM ET,Kvitova,69.11
1853495466,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Tennys Sandgren (14172647),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Sam Querrey (14172640),Sam Querrey,14172640,P,8200,Querrey@Sandgren 01/24/2020 12:15AM ET,Querrey,59.56
1853495467,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Tennys Sandgren (14172647),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Novak Djokovic (14172628),,P,Marton Fucsovics (14172641),Marton Fucsovics,14172641,P,8000,Paul@Fucsovics 01/23/2020 08:15PM ET,Fucsovics,58.3
1853495468,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Tennys Sandgren (14172647),Marton Fucsovics (14172641),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,P,Julia Goerges (14172642),Julia Goerges,14172642,P,7700,Goerges@Riske 01/23/2020 11:00PM ET,Goerges,58.51
1853495469,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Tennys Sandgren (14172647),Marton Fucsovics (14172641),Caroline Wozniacki (14172637),Roger Federer (14172629),Novak Djokovic (14172628),,P,Fabio Fognini (14172643),Fabio Fognini,14172643,P,7500,Fognini@Pella 01/23/2020 11:45PM ET,Fognini,49.42
1853495470,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Tennys Sandgren (14172647),Petra Kvitova (14172639),Diego Schwartzman (14172636),Serena Williams (14172630),Novak Djokovic (14172628),,P,Guido Pella (14172644),Guido Pella,14172644,P,7300,Fognini@Pella 01/23/2020 11:45PM ET,Pella,71.2
1853495471,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Tennys Sandgren (14172647),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,P,Alison Riske (14172645),Alison Riske,14172645,P,7100,Goerges@Riske 01/23/2020 11:00PM ET,Riske,58.29
1853495472,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Shuai Zhang (14172649),Ekaterina Alexandrova (14172648),Marton Fucsovics (14172641),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Novak Djokovic (14172628),,P,Tommy Paul (14172646),Tommy Paul,14172646,P,6900,Paul@Fucsovics 01/23/2020 08:15PM ET,Paul,63.42
1853495473,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Dusan Lajovic (14172650),Ekaterina Alexandrova (14172648),Sofia Kenin (14172638),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Tennys Sandgren (14172647),Tennys Sandgren,14172647,P,6700,Querrey@Sandgren 01/24/2020 12:15AM ET,Sandgren,55.56
1853495474,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Ons Jabeur (14172651),Ekaterina Alexandrova (14172648),Sofia Kenin (14172638),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Ekaterina Alexandrova (14172648),Ekaterina Alexandrova,14172648,P,6500,Kvitova@Alexandrova 01/23/2020 09:00PM ET,Alexandrova,70.92
1853495475,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Marin Cilic (14172652),Ekaterina Alexandrova (14172648),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Stefanos Tsitsipas (14172634),Serena Williams (14172630),,P,Shuai Zhang (14172649),Shuai Zhang,14172649,P,6300,Kenin@Zhang 01/24/2020 05:00AM ET,Zhang,60.97
1853495476,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Milos Raonic (14172653),Ekaterina Alexandrova (14172648),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),,P,Dusan Lajovic (14172650),Dusan Lajovic,14172650,P,6100,Lajovic@Schwartzman 01/23/2020 07:00PM ET,Lajovic,80.42
1853495477,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Ekaterina Alexandrova (14172648),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Novak Djokovic (14172628),,P,Ons Jabeur (14172651),Ons Jabeur,14172651,P,5900,Wozniacki@Jabeur 01/23/2020 08:30PM ET,Jabeur,44.73
1853495478,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Ekaterina Alexandrova (14172648),Marton Fucsovics (14172641),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,P,Marin Cilic (14172652),Marin Cilic,14172652,P,5700,Bautista-Agut@Cilic 01/23/2020 09:45PM ET,Cilic,74.7
1853495479,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Ekaterina Alexandrova (14172648),Marton Fucsovics (14172641),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,P,Milos Raonic (14172653),Milos Raonic,14172653,P,5500,Raonic@Tsitsipas 01/24/2020 03:00AM ET,Raonic,64.12
1853495480,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Ekaterina Alexandrova (14172648),Marton Fucsovics (14172641),Diego Schwartzman (14172636),Roger Federer (14172629),Novak Djokovic (14172628),,P,Maria Sakkari (14172654),Maria Sakkari,14172654,P,5300,Sakkari@Keys 01/23/2020 10:15PM ET,Sakkari,55.91
1853495481,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Ekaterina Alexandrova (14172648),Sofia Kenin (14172638),Diego Schwartzman (14172636),Serena Williams (14172630),Novak Djokovic (14172628),,P,Elena Rybakina (14172655),Elena Rybakina,14172655,P,5100,Rybakina@Barty 01/23/2020 07:00PM ET,Rybakina,66.21
1853495482,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Ekaterina Alexandrova (14172648),Roberto Bautista-Agut (14172635),Stefanos Tsitsipas (14172634),Serena Williams (14172630),Roger Federer (14172629),,P,Cori Gauff (14172656),Cori Gauff,14172656,P,4900,Gauff@Osaka 01/24/2020 03:00AM ET,Gauff,54.88
1853495483,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Dusan Lajovic (14172650),Shuai Zhang (14172649),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Novak Djokovic (14172628),,P,Qiang Wang (14172657),Qiang Wang,14172657,P,4500,Williams@Wang 01/23/2020 08:15PM ET,Wang,55.8
1853495484,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Ons Jabeur (14172651),Shuai Zhang (14172649),Petra Kvitova (14172639),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Novak Djokovic (14172628),,P,John Millman (14172658),John Millman,14172658,P,4000,Federer@Millman 01/24/2020 04:15AM ET,Millman,59.08
1853495485,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Marin Cilic (14172652),Shuai Zhang (14172649),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Stefanos Tsitsipas (14172634),Roger Federer (14172629),,P,Yoshihito Nishioka (14172659),Yoshihito Nishioka,14172659,P,3500,Djokovic@Nishioka 01/23/2020 09:30PM ET,Nishioka,70.05
1853495486,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Milos Raonic (14172653),Shuai Zhang (14172649),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Novak Djokovic (14172628),,,,,,,,,,
1853495487,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Shuai Zhang (14172649),Marton Fucsovics (14172641),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495488,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Shuai Zhang (14172649),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495489,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Shuai Zhang (14172649),Petra Kvitova (14172639),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495490,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Shuai Zhang (14172649),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495491,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Shuai Zhang (14172649),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495492,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Shuai Zhang (14172649),Roberto Bautista-Agut (14172635),Madison Keys (14172633),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495493,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Ons Jabeur (14172651),Dusan Lajovic (14172650),Petra Kvitova (14172639),Roberto Bautista-Agut (14172635),Madison Keys (14172633),Roger Federer (14172629),,,,,,,,,,
1853495494,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Marin Cilic (14172652),Dusan Lajovic (14172650),Marton Fucsovics (14172641),Caroline Wozniacki (14172637),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495495,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Milos Raonic (14172653),Dusan Lajovic (14172650),Marton Fucsovics (14172641),Petra Kvitova (14172639),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495496,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Dusan Lajovic (14172650),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495497,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Dusan Lajovic (14172650),Marton Fucsovics (14172641),Caroline Wozniacki (14172637),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495498,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Dusan Lajovic (14172650),Petra Kvitova (14172639),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495499,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Dusan Lajovic (14172650),Sofia Kenin (14172638),Caroline Wozniacki (14172637),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495500,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Dusan Lajovic (14172650),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495501,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Dusan Lajovic (14172650),Caroline Wozniacki (14172637),Naomi Osaka (14172631),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495502,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Marin Cilic (14172652),Ons Jabeur (14172651),Marton Fucsovics (14172641),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495503,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Milos Raonic (14172653),Ons Jabeur (14172651),Marton Fucsovics (14172641),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495504,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Ons Jabeur (14172651),Petra Kvitova (14172639),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495505,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Ons Jabeur (14172651),Petra Kvitova (14172639),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495506,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Ons Jabeur (14172651),Petra Kvitova (14172639),Diego Schwartzman (14172636),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495507,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Ons Jabeur (14172651),Petra Kvitova (14172639),Roberto Bautista-Agut (14172635),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495508,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Ons Jabeur (14172651),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495509,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Ons Jabeur (14172651),Diego Schwartzman (14172636),Naomi Osaka (14172631),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495510,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Milos Raonic (14172653),Marin Cilic (14172652),Petra Kvitova (14172639),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495511,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Marin Cilic (14172652),Petra Kvitova (14172639),Caroline Wozniacki (14172637),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495512,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Marin Cilic (14172652),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495513,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Marin Cilic (14172652),Petra Kvitova (14172639),Diego Schwartzman (14172636),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495514,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Marin Cilic (14172652),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495515,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Marin Cilic (14172652),Diego Schwartzman (14172636),Stefanos Tsitsipas (14172634),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495516,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Marin Cilic (14172652),Diego Schwartzman (14172636),Naomi Osaka (14172631),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495517,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Maria Sakkari (14172654),Milos Raonic (14172653),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495518,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Milos Raonic (14172653),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495519,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Milos Raonic (14172653),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495520,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Milos Raonic (14172653),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495521,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Milos Raonic (14172653),Petra Kvitova (14172639),Naomi Osaka (14172631),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495522,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Milos Raonic (14172653),Roberto Bautista-Agut (14172635),Naomi Osaka (14172631),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495523,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Elena Rybakina (14172655),Maria Sakkari (14172654),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495524,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Maria Sakkari (14172654),Caroline Wozniacki (14172637),Diego Schwartzman (14172636),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495525,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Maria Sakkari (14172654),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495526,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Maria Sakkari (14172654),Caroline Wozniacki (14172637),Ashleigh Barty (14172632),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495527,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Maria Sakkari (14172654),Roberto Bautista-Agut (14172635),Naomi Osaka (14172631),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495528,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Cori Gauff (14172656),Elena Rybakina (14172655),Caroline Wozniacki (14172637),Roberto Bautista-Agut (14172635),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495529,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Elena Rybakina (14172655),Diego Schwartzman (14172636),Roberto Bautista-Agut (14172635),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495530,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Elena Rybakina (14172655),Caroline Wozniacki (14172637),Naomi Osaka (14172631),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495531,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Elena Rybakina (14172655),Madison Keys (14172633),Naomi Osaka (14172631),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853495532,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Qiang Wang (14172657),Cori Gauff (14172656),Roberto Bautista-Agut (14172635),Stefanos Tsitsipas (14172634),Roger Federer (14172629),Novak Djokovic (14172628),,,,,,,,,,
1853495533,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,John Millman (14172658),Cori Gauff (14172656),Roberto Bautista-Agut (14172635),Ashleigh Barty (14172632),Serena Williams (14172630),Novak Djokovic (14172628),,,,,,,,,,
1853495534,TEN $40K Line Painter [$10K to 1st]  (AUS),85171861,$15,Yoshihito Nishioka (14172659),Cori Gauff (14172656),Madison Keys (14172633),Ashleigh Barty (14172632),Serena Williams (14172630),Roger Federer (14172629),,,,,,,,,,
1853241345,TEN $2 3-Player (AUS),85174812,$2,Roberto Bautista-Agut (14172635),Marton Fucsovics (14172641),Petra Kvitova (14172639),Guido Pella (14172644),Sam Querrey (14172640),Caroline Wozniacki (14172637),,,,,,,,,,
