Entry ID,Contest Name,Contest ID,Entry Fee,C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,,,,,C,Bo Horvat (13774982),Bo Horvat,13774982,C/UTIL,5500,COL@VAN 11/16/2019 10:00PM ET,VAN,11.44
,,,,,,,,,,,,,,RW,Joonas Donskoi (13775316),Joonas Donskoi,13775316,W/UTIL,5500,COL@VAN 11/16/2019 10:00PM ET,COL,9.51
,,,,,,,,,,,,,,D,Cale Makar (13775842),Cale Makar,13775842,D/UTIL,5500,COL@VAN 11/16/2019 10:00PM ET,COL,10.77
,,,,,,,,,,,,,,LW,Tyler Bertuzzi (13775314),Tyler Bertuzzi,13775314,W/UTIL,5500,DET@SJ 11/16/2019 10:30PM ET,DET,9.96
,,,,,,,,,,,,,,RW,Tom Wilson (13775326),Tom Wilson,13775326,W/UTIL,5400,WAS@BOS 11/16/2019 07:00PM ET,WAS,10.42
,,,,,,,,,,,,,,C,Ryan Strome (13774984),Ryan Strome,13774984,C/UTIL,5400,NYR@FLA 11/16/2019 07:00PM ET,NYR,8.31
,,,,,,,,,,,,,,D,Keith Yandle (13775844),Keith Yandle,13775844,D/UTIL,5400,NYR@FLA 11/16/2019 07:00PM ET,FLA,9.38
,,,,,,,,,,,,,,LW,Anders Lee (13775322),Anders Lee,13775322,W/UTIL,5400,NYI@PHI 11/16/2019 07:00PM ET,NYI,8.21
,,,,,,,,,,,,,,LW,James van Riemsdyk (13775330),James van Riemsdyk,13775330,W/UTIL,5400,NYI@PHI 11/16/2019 07:00PM ET,PHI,8.82
,,,,,,,,,,,,,,RW,William Nylander (13775320),William Nylander,13775320,W/UTIL,5400,TOR@PIT 11/16/2019 07:00PM ET,TOR,9.58
,,,,,,,,,,,,,,RW,Jakob Silfverberg (13775328),Jakob Silfverberg,13775328,W/UTIL,5400,ANH@STL 11/16/2019 08:00PM ET,ANH,9.9
,,,,,,,,,,,,,,RW,Matt Duchene (13775324),Matt Duchene,13775324,W/UTIL,5400,CHI@NSH 11/16/2019 08:00PM ET,NSH,9.62
,,,,,,,,,,,,,,LW,Jonathan Drouin (13775332),Jonathan Drouin,13775332,W/UTIL,5300,NJ@MON 11/16/2019 07:00PM ET,MON,9.22
,,,,,,,,,,,,,,RW,Joel Armia (13775336),Joel Armia,13775336,W/UTIL,5300,NJ@MON 11/16/2019 07:00PM ET,MON,9.1
,,,,,,,,,,,,,,LW,Tomas Tatar (13775340),Tomas Tatar,13775340,W/UTIL,5300,NJ@MON 11/16/2019 07:00PM ET,MON,10.9
,,,,,,,,,,,,,,C,Vincent Trocheck (13774986),Vincent Trocheck,13774986,C/UTIL,5300,NYR@FLA 11/16/2019 07:00PM ET,FLA,11.07
,,,,,,,,,,,,,,LW,Alex Galchenyuk (13775338),Alex Galchenyuk,13775338,W/UTIL,5300,TOR@PIT 11/16/2019 07:00PM ET,PIT,6.59
,,,,,,,,,,,,,,D,Kris Letang (13775846),Kris Letang,13775846,D/UTIL,5300,TOR@PIT 11/16/2019 07:00PM ET,PIT,13.02
,,,,,,,,,,,,,,LW,Rickard Rakell (13775334),Rickard Rakell,13775334,W/UTIL,5300,ANH@STL 11/16/2019 08:00PM ET,ANH,10.18
,,,,,,,,,,,,,,D,Torey Krug (13775850),Torey Krug,13775850,D/UTIL,5200,WAS@BOS 11/16/2019 07:00PM ET,BOS,9.24
,,,,,,,,,,,,,,D,Aaron Ekblad (13775848),Aaron Ekblad,13775848,D/UTIL,5200,NYR@FLA 11/16/2019 07:00PM ET,FLA,9.91
,,,,,,,,,,,,,,LW,Jaden Schwartz (13775342),Jaden Schwartz,13775342,W/UTIL,5200,ANH@STL 11/16/2019 08:00PM ET,STL,8.79
,,,,,,,,,,,,,,C,Nick Bonino (13774988),Nick Bonino,13774988,C/UTIL,5200,CHI@NSH 11/16/2019 08:00PM ET,NSH,10.65
,,,,,,,,,,,,,,D,Michal Kempny (13775852),Michal Kempny,13775852,D/UTIL,5100,WAS@BOS 11/16/2019 07:00PM ET,WAS,9.96
,,,,,,,,,,,,,,RW,Jakub Voracek (13775348),Jakub Voracek,13775348,W/UTIL,5100,NYI@PHI 11/16/2019 07:00PM ET,PHI,8.2
,,,,,,,,,,,,,,C,Brayden Schenn (13774990),Brayden Schenn,13774990,C/UTIL,5100,ANH@STL 11/16/2019 08:00PM ET,STL,9.98
,,,,,,,,,,,,,,D,Rasmus Dahlin (13775860),Rasmus Dahlin,13775860,D/UTIL,5000,OTT@BUF 11/16/2019 07:00PM ET,BUF,6.93
,,,,,,,,,,,,,,D,P.K. Subban (13775854),P.K. Subban,13775854,D/UTIL,5000,NJ@MON 11/16/2019 07:00PM ET,NJ,7.82
,,,,,,,,,,,,,,D,Jeff Petry (13775858),Jeff Petry,13775858,D/UTIL,5000,NJ@MON 11/16/2019 07:00PM ET,MON,9.1
,,,,,,,,,,,,,,D,Tony DeAngelo (13775856),Tony DeAngelo,13775856,D/UTIL,5000,NYR@FLA 11/16/2019 07:00PM ET,NYR,9.24
,,,,,,,,,,,,,,C,Brock Nelson (13774992),Brock Nelson,13774992,C/UTIL,5000,NYI@PHI 11/16/2019 07:00PM ET,NYI,9.92
,,,,,,,,,,,,,,LW,Andreas Johnsson (13775344),Andreas Johnsson,13775344,W/UTIL,5000,TOR@PIT 11/16/2019 07:00PM ET,TOR,8.32
,,,,,,,,,,,,,,RW,Patric Hornqvist (13775346),Patric Hornqvist,13775346,W/UTIL,5000,TOR@PIT 11/16/2019 07:00PM ET,PIT,11.08
,,,,,,,,,,,,,,D,Ivan Provorov (13775862),Ivan Provorov,13775862,D/UTIL,4900,NYI@PHI 11/16/2019 07:00PM ET,PHI,8.8
,,,,,,,,,,,,,,D,Ryan Pulock (13775864),Ryan Pulock,13775864,D/UTIL,4900,NYI@PHI 11/16/2019 07:00PM ET,NYI,9.29
,,,,,,,,,,,,,,C,Adam Henrique (13774994),Adam Henrique,13774994,C/UTIL,4900,ANH@STL 11/16/2019 08:00PM ET,ANH,9.14
,,,,,,,,,,,,,,LW,Calle Jarnkrok (13775350),Calle Jarnkrok,13775350,W/UTIL,4900,CHI@NSH 11/16/2019 08:00PM ET,NSH,8.44
,,,,,,,,,,,,,,C,David Krejci (13774998),David Krejci,13774998,C/UTIL,4800,WAS@BOS 11/16/2019 07:00PM ET,BOS,7.95
,,,,,,,,,,,,,,D,Rasmus Ristolainen (13775866),Rasmus Ristolainen,13775866,D/UTIL,4800,OTT@BUF 11/16/2019 07:00PM ET,BUF,8.29
,,,,,,,,,,,,,,C,Jack Hughes (13774996),Jack Hughes,13774996,C/UTIL,4800,NJ@MON 11/16/2019 07:00PM ET,NJ,6.78
,,,,,,,,,,,,,,LW,Chris Kreider (13775354),Chris Kreider,13775354,W/UTIL,4800,NYR@FLA 11/16/2019 07:00PM ET,NYR,8.15
,,,,,,,,,,,,,,LW,Frank Vatrano (13775356),Frank Vatrano,13775356,W/UTIL,4800,NYR@FLA 11/16/2019 07:00PM ET,FLA,9.31
,,,,,,,,,,,,,,D,Mattias Ekholm (13775868),Mattias Ekholm,13775868,D/UTIL,4800,CHI@NSH 11/16/2019 08:00PM ET,NSH,9.69
,,,,,,,,,,,,,,RW,Kevin Labanc (13775352),Kevin Labanc,13775352,W/UTIL,4800,DET@SJ 11/16/2019 10:30PM ET,SJ,6.84
,,,,,,,,,,,,,,C,Phillip Danault (13775000),Phillip Danault,13775000,C/UTIL,4700,NJ@MON 11/16/2019 07:00PM ET,MON,7.86
,,,,,,,,,,,,,,LW,Oskar Lindblom (13775358),Oskar Lindblom,13775358,W/UTIL,4700,NYI@PHI 11/16/2019 07:00PM ET,PHI,9
,,,,,,,,,,,,,,C,Jared McCann (13775002),Jared McCann,13775002,C/UTIL,4700,TOR@PIT 11/16/2019 07:00PM ET,PIT,8.76
,,,,,,,,,,,,,,D,Jake Muzzin (13775870),Jake Muzzin,13775870,D/UTIL,4700,TOR@PIT 11/16/2019 07:00PM ET,TOR,9.56
,,,,,,,,,,,,,,D,Adam Fox (13775874),Adam Fox,13775874,D/UTIL,4600,NYR@FLA 11/16/2019 07:00PM ET,NYR,7.15
,,,,,,,,,,,,,,LW,Josh Bailey (13775364),Josh Bailey,13775364,W/UTIL,4600,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.98
,,,,,,,,,,,,,,D,Justin Schultz (13775872),Justin Schultz,13775872,D/UTIL,4600,TOR@PIT 11/16/2019 07:00PM ET,PIT,8.07
,,,,,,,,,,,,,,C,Ryan Johansen (13775004),Ryan Johansen,13775004,C/UTIL,4600,CHI@NSH 11/16/2019 08:00PM ET,NSH,7.04
,,,,,,,,,,,,,,C,Jonathan Toews (13775006),Jonathan Toews,13775006,C/UTIL,4600,CHI@NSH 11/16/2019 08:00PM ET,CHI,6.97
,,,,,,,,,,,,,,LW,Tanner Pearson (13775360),Tanner Pearson,13775360,W/UTIL,4600,COL@VAN 11/16/2019 10:00PM ET,VAN,9.16
,,,,,,,,,,,,,,RW,Andreas Athanasiou (13775362),Andreas Athanasiou,13775362,W/UTIL,4600,DET@SJ 11/16/2019 10:30PM ET,DET,7.5
,,,,,,,,,,,,,,LW,Vladislav Namestnikov (13775368),Vladislav Namestnikov,13775368,W/UTIL,4500,OTT@BUF 11/16/2019 07:00PM ET,OTT,8.32
,,,,,,,,,,,,,,D,Nikita Zaitsev (13775876),Nikita Zaitsev,13775876,D/UTIL,4500,OTT@BUF 11/16/2019 07:00PM ET,OTT,8.73
,,,,,,,,,,,,,,D,Sami Vatanen (13775878),Sami Vatanen,13775878,D/UTIL,4500,NJ@MON 11/16/2019 07:00PM ET,NJ,8.57
,,,,,,,,,,,,,,C,Filip Chytil (13775010),Filip Chytil,13775010,C/UTIL,4500,NYR@FLA 11/16/2019 07:00PM ET,NYR,10.81
,,,,,,,,,,,,,,RW,Ondrej Kase (13775366),Ondrej Kase,13775366,W/UTIL,4500,ANH@STL 11/16/2019 08:00PM ET,ANH,6.57
,,,,,,,,,,,,,,C,Nazem Kadri (13775008),Nazem Kadri,13775008,C/UTIL,4500,COL@VAN 11/16/2019 10:00PM ET,COL,8.95
,,,,,,,,,,,,,,C,Marcus Johansson (13775014),Marcus Johansson,13775014,C/UTIL,4400,OTT@BUF 11/16/2019 07:00PM ET,BUF,5.61
,,,,,,,,,,,,,,RW,Wayne Simmonds (13775372),Wayne Simmonds,13775372,W/UTIL,4400,NJ@MON 11/16/2019 07:00PM ET,NJ,8.21
,,,,,,,,,,,,,,RW,Kaapo Kakko (13775374),Kaapo Kakko,13775374,W/UTIL,4400,NYR@FLA 11/16/2019 07:00PM ET,NYR,7.09
,,,,,,,,,,,,,,D,Devon Toews (13775884),Devon Toews,13775884,D/UTIL,4400,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.95
,,,,,,,,,,,,,,LW,Zach Hyman (13775370),Zach Hyman,13775370,W/UTIL,4400,TOR@PIT 11/16/2019 07:00PM ET,TOR,4.75
,,,,,,,,,,,,,,D,Colton Parayko (13775880),Colton Parayko,13775880,D/UTIL,4400,ANH@STL 11/16/2019 08:00PM ET,STL,9.52
,,,,,,,,,,,,,,C,Dylan Strome (13775012),Dylan Strome,13775012,C/UTIL,4400,CHI@NSH 11/16/2019 08:00PM ET,CHI,8.46
,,,,,,,,,,,,,,D,Quinn Hughes (13775882),Quinn Hughes,13775882,D/UTIL,4400,COL@VAN 11/16/2019 10:00PM ET,VAN,6.69
,,,,,,,,,,,,,,D,Zdeno Chara (13775886),Zdeno Chara,13775886,D/UTIL,4300,WAS@BOS 11/16/2019 07:00PM ET,BOS,9.41
,,,,,,,,,,,,,,C,Nico Hischier (13775016),Nico Hischier,13775016,C/UTIL,4300,NJ@MON 11/16/2019 07:00PM ET,NJ,6.66
,,,,,,,,,,,,,,C,Kevin Hayes (13775018),Kevin Hayes,13775018,C/UTIL,4300,NYI@PHI 11/16/2019 07:00PM ET,PHI,7.6
,,,,,,,,,,,,,,RW,Jordan Eberle (13775376),Jordan Eberle,13775376,W/UTIL,4300,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.21
,,,,,,,,,,,,,,D,Shayne Gostisbehere (13775890),Shayne Gostisbehere,13775890,D/UTIL,4300,NYI@PHI 11/16/2019 07:00PM ET,PHI,5.94
,,,,,,,,,,,,,,D,Tyson Barrie (13775888),Tyson Barrie,13775888,D/UTIL,4300,TOR@PIT 11/16/2019 07:00PM ET,TOR,7.05
,,,,,,,,,,,,,,C,Lars Eller (13775020),Lars Eller,13775020,C/UTIL,4200,WAS@BOS 11/16/2019 07:00PM ET,WAS,7.44
,,,,,,,,,,,,,,D,Charlie McAvoy (13775894),Charlie McAvoy,13775894,D/UTIL,4200,WAS@BOS 11/16/2019 07:00PM ET,BOS,6.02
,,,,,,,,,,,,,,RW,Pavel Buchnevich (13775382),Pavel Buchnevich,13775382,W/UTIL,4200,NYR@FLA 11/16/2019 07:00PM ET,NYR,7.56
,,,,,,,,,,,,,,LW,Joel Farabee (13775380),Joel Farabee,13775380,W/UTIL,4200,NYI@PHI 11/16/2019 07:00PM ET,PHI,6.96
,,,,,,,,,,,,,,D,Adam Pelech (13775896),Adam Pelech,13775896,D/UTIL,4200,NYI@PHI 11/16/2019 07:00PM ET,NYI,8.6
,,,,,,,,,,,,,,RW,Kasperi Kapanen (13775384),Kasperi Kapanen,13775384,W/UTIL,4200,TOR@PIT 11/16/2019 07:00PM ET,TOR,6.99
,,,,,,,,,,,,,,RW,Dominik Simon (13775386),Dominik Simon,13775386,W/UTIL,4200,TOR@PIT 11/16/2019 07:00PM ET,PIT,6.93
,,,,,,,,,,,,,,RW,Mikael Granlund (13775388),Mikael Granlund,13775388,W/UTIL,4200,CHI@NSH 11/16/2019 08:00PM ET,NSH,6.41
,,,,,,,,,,,,,,D,Duncan Keith (13775892),Duncan Keith,13775892,D/UTIL,4200,CHI@NSH 11/16/2019 08:00PM ET,CHI,7.72
,,,,,,,,,,,,,,LW,Matt Calvert (13775378),Matt Calvert,13775378,W/UTIL,4200,COL@VAN 11/16/2019 10:00PM ET,COL,7.32
,,,,,,,,,,,,,,C,Colin White (13775022),Colin White,13775022,C/UTIL,4100,OTT@BUF 11/16/2019 07:00PM ET,OTT,4.79
,,,,,,,,,,,,,,D,Andy Greene (13775900),Andy Greene,13775900,D/UTIL,4100,NJ@MON 11/16/2019 07:00PM ET,NJ,6.66
,,,,,,,,,,,,,,RW,Brett Connolly (13775394),Brett Connolly,13775394,W/UTIL,4100,NYR@FLA 11/16/2019 07:00PM ET,FLA,7.3
,,,,,,,,,,,,,,LW,Anthony Beauvillier (13775392),Anthony Beauvillier,13775392,W/UTIL,4100,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.77
,,,,,,,,,,,,,,LW,Brandon Saad (13775390),Brandon Saad,13775390,W/UTIL,4100,CHI@NSH 11/16/2019 08:00PM ET,CHI,8.01
,,,,,,,,,,,,,,D,Mike Green (13775898),Mike Green,13775898,D/UTIL,4100,DET@SJ 11/16/2019 10:30PM ET,DET,8.08
,,,,,,,,,,,,,,LW,Jake DeBrusk (13775398),Jake DeBrusk,13775398,W/UTIL,4000,WAS@BOS 11/16/2019 07:00PM ET,BOS,6.65
,,,,,,,,,,,,,,D,Brandon Montour (13775902),Brandon Montour,13775902,D/UTIL,4000,OTT@BUF 11/16/2019 07:00PM ET,BUF,6.25
,,,,,,,,,,,,,,C,Denis Malgin (13775024),Denis Malgin,13775024,C/UTIL,4000,NYR@FLA 11/16/2019 07:00PM ET,FLA,6.82
,,,,,,,,,,,,,,LW,Ilya Mikheyev (13775396),Ilya Mikheyev,13775396,W/UTIL,4000,TOR@PIT 11/16/2019 07:00PM ET,TOR,7.01
,,,,,,,,,,,,,,D,Danny DeKeyser (13775904),Danny DeKeyser,13775904,D/UTIL,4000,DET@SJ 11/16/2019 10:30PM ET,DET,9.18
,,,,,,,,,,,,,,RW,Connor Brown (13775402),Connor Brown,13775402,W/UTIL,3900,OTT@BUF 11/16/2019 07:00PM ET,OTT,8.01
,,,,,,,,,,,,,,RW,Tyler Ennis (13775404),Tyler Ennis,13775404,W/UTIL,3900,OTT@BUF 11/16/2019 07:00PM ET,OTT,7.05
,,,,,,,,,,,,,,RW,Conor Sheary (13775406),Conor Sheary,13775406,W/UTIL,3900,OTT@BUF 11/16/2019 07:00PM ET,BUF,5.22
,,,,,,,,,,,,,,D,Brady Skjei (13775910),Brady Skjei,13775910,D/UTIL,3900,NYR@FLA 11/16/2019 07:00PM ET,NYR,7.61
,,,,,,,,,,,,,,D,MacKenzie Weegar (13775916),MacKenzie Weegar,13775916,D/UTIL,3900,NYR@FLA 11/16/2019 07:00PM ET,FLA,7.58
,,,,,,,,,,,,,,D,Johnny Boychuk (13775908),Johnny Boychuk,13775908,D/UTIL,3900,NYI@PHI 11/16/2019 07:00PM ET,NYI,8.56
,,,,,,,,,,,,,,D,Brian Dumoulin (13775906),Brian Dumoulin,13775906,D/UTIL,3900,TOR@PIT 11/16/2019 07:00PM ET,PIT,7.39
,,,,,,,,,,,,,,D,Cam Fowler (13775912),Cam Fowler,13775912,D/UTIL,3900,ANH@STL 11/16/2019 08:00PM ET,ANH,7.4
,,,,,,,,,,,,,,C,Kyle Turris (13775026),Kyle Turris,13775026,C/UTIL,3900,CHI@NSH 11/16/2019 08:00PM ET,NSH,5.73
,,,,,,,,,,,,,,LW,Andre Burakovsky (13775400),Andre Burakovsky,13775400,W/UTIL,3900,COL@VAN 11/16/2019 10:00PM ET,COL,9.52
,,,,,,,,,,,,,,D,Filip Hronek (13775914),Filip Hronek,13775914,D/UTIL,3900,DET@SJ 11/16/2019 10:30PM ET,DET,8.88
,,,,,,,,,,,,,,D,Jake McCabe (13775918),Jake McCabe,13775918,D/UTIL,3800,OTT@BUF 11/16/2019 07:00PM ET,BUF,7.08
,,,,,,,,,,,,,,LW,Brian Boyle (13775410),Brian Boyle,13775410,W/UTIL,3800,NYR@FLA 11/16/2019 07:00PM ET,FLA,8.49
,,,,,,,,,,,,,,RW,Derick Brassard (13775408),Derick Brassard,13775408,W/UTIL,3800,NYI@PHI 11/16/2019 07:00PM ET,NYI,8.44
,,,,,,,,,,,,,,D,Scott Mayfield (13775920),Scott Mayfield,13775920,D/UTIL,3800,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.62
,,,,,,,,,,,,,,C,Nick Bjugstad (13775028),Nick Bjugstad,13775028,C/UTIL,3800,TOR@PIT 11/16/2019 07:00PM ET,PIT,4.33
,,,,,,,,,,,,,,RW,Craig Smith (13775414),Craig Smith,13775414,W/UTIL,3800,CHI@NSH 11/16/2019 08:00PM ET,NSH,6.14
,,,,,,,,,,,,,,C,Brandon Sutter (13775030),Brandon Sutter,13775030,C/UTIL,3800,COL@VAN 11/16/2019 10:00PM ET,VAN,7.36
,,,,,,,,,,,,,,LW,Robby Fabbri (13775412),Robby Fabbri,13775412,W/UTIL,3800,DET@SJ 11/16/2019 10:30PM ET,DET,4.32
,,,,,,,,,,,,,,RW,Danton Heinen (13775420),Danton Heinen,13775420,W/UTIL,3700,WAS@BOS 11/16/2019 07:00PM ET,BOS,5.31
,,,,,,,,,,,,,,D,Matt Grzelcyk (13775926),Matt Grzelcyk,13775926,D/UTIL,3700,WAS@BOS 11/16/2019 07:00PM ET,BOS,4.89
,,,,,,,,,,,,,,C,Casey Mittelstadt (13775032),Casey Mittelstadt,13775032,C/UTIL,3700,OTT@BUF 11/16/2019 07:00PM ET,BUF,4.51
,,,,,,,,,,,,,,C,Chris Tierney (13775034),Chris Tierney,13775034,C/UTIL,3700,OTT@BUF 11/16/2019 07:00PM ET,OTT,5.9
,,,,,,,,,,,,,,D,Colin Miller (13775928),Colin Miller,13775928,D/UTIL,3700,OTT@BUF 11/16/2019 07:00PM ET,BUF,4.97
,,,,,,,,,,,,,,D,Nick Leddy (13775922),Nick Leddy,13775922,D/UTIL,3700,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.33
,,,,,,,,,,,,,,D,Erik Gustafsson (13775924),Erik Gustafsson,13775924,D/UTIL,3700,CHI@NSH 11/16/2019 08:00PM ET,CHI,5.12
,,,,,,,,,,,,,,RW,Jake Virtanen (13775416),Jake Virtanen,13775416,W/UTIL,3700,COL@VAN 11/16/2019 10:00PM ET,VAN,7.55
,,,,,,,,,,,,,,RW,Patrick Marleau (13775418),Patrick Marleau,13775418,W/UTIL,3700,DET@SJ 11/16/2019 10:30PM ET,SJ,7.31
,,,,,,,,,,,,,,C,Logan Brown (13775036),Logan Brown,13775036,C/UTIL,3600,OTT@BUF 11/16/2019 07:00PM ET,OTT,3.46
,,,,,,,,,,,,,,LW,Nick Paul (13775422),Nick Paul,13775422,W/UTIL,3600,OTT@BUF 11/16/2019 07:00PM ET,OTT,7.38
,,,,,,,,,,,,,,C,Casey Cizikas (13775038),Casey Cizikas,13775038,C/UTIL,3600,NYI@PHI 11/16/2019 07:00PM ET,NYI,7.74
,,,,,,,,,,,,,,C,Nolan Patrick (13775042),Nolan Patrick,13775042,C/UTIL,3600,NYI@PHI 11/16/2019 07:00PM ET,PHI,0
,,,,,,,,,,,,,,D,Matt Niskanen (13775932),Matt Niskanen,13775932,D/UTIL,3600,NYI@PHI 11/16/2019 07:00PM ET,PHI,6.76
,,,,,,,,,,,,,,C,Alexander Kerfoot (13775040),Alexander Kerfoot,13775040,C/UTIL,3600,TOR@PIT 11/16/2019 07:00PM ET,TOR,6.38
,,,,,,,,,,,,,,RW,Matt Nieto (13775424),Matt Nieto,13775424,W/UTIL,3600,COL@VAN 11/16/2019 10:00PM ET,COL,5.76
,,,,,,,,,,,,,,D,Tyler Myers (13775934),Tyler Myers,13775934,D/UTIL,3600,COL@VAN 11/16/2019 10:00PM ET,VAN,6.08
,,,,,,,,,,,,,,D,Radim Simek (13775930),Radim Simek,13775930,D/UTIL,3600,DET@SJ 11/16/2019 10:30PM ET,SJ,10.54
,,,,,,,,,,,,,,D,Dmitry Orlov (13775946),Dmitry Orlov,13775946,D/UTIL,3500,WAS@BOS 11/16/2019 07:00PM ET,WAS,6.17
,,,,,,,,,,,,,,RW,Nikita Gusev (13775430),Nikita Gusev,13775430,W/UTIL,3500,NJ@MON 11/16/2019 07:00PM ET,NJ,6.12
,,,,,,,,,,,,,,D,Ben Chiarot (13775936),Ben Chiarot,13775936,D/UTIL,3500,NJ@MON 11/16/2019 07:00PM ET,MON,7.74
,,,,,,,,,,,,,,D,Will Butcher (13775942),Will Butcher,13775942,D/UTIL,3500,NJ@MON 11/16/2019 07:00PM ET,NJ,5.34
,,,,,,,,,,,,,,C,Brett Howden (13775044),Brett Howden,13775044,C/UTIL,3500,NYR@FLA 11/16/2019 07:00PM ET,NYR,5.44
,,,,,,,,,,,,,,D,Philippe Myers (13775948),Philippe Myers,13775948,D/UTIL,3500,NYI@PHI 11/16/2019 07:00PM ET,PHI,7.2
,,,,,,,,,,,,,,D,Justin Faulk (13775944),Justin Faulk,13775944,D/UTIL,3500,ANH@STL 11/16/2019 08:00PM ET,STL,6.13
,,,,,,,,,,,,,,D,Hampus Lindholm (13775950),Hampus Lindholm,13775950,D/UTIL,3500,ANH@STL 11/16/2019 08:00PM ET,ANH,7.69
,,,,,,,,,,,,,,C,Colton Sissons (13775046),Colton Sissons,13775046,C/UTIL,3500,CHI@NSH 11/16/2019 08:00PM ET,NSH,6.68
,,,,,,,,,,,,,,LW,Josh Leivo (13775426),Josh Leivo,13775426,W/UTIL,3500,COL@VAN 11/16/2019 10:00PM ET,VAN,6.08
,,,,,,,,,,,,,,RW,J.T. Compher (13775428),J.T. Compher,13775428,W/UTIL,3500,COL@VAN 11/16/2019 10:00PM ET,COL,6.85
,,,,,,,,,,,,,,D,Erik Johnson (13775938),Erik Johnson,13775938,D/UTIL,3500,COL@VAN 11/16/2019 10:00PM ET,COL,7.67
,,,,,,,,,,,,,,D,Dennis Cholowski (13775940),Dennis Cholowski,13775940,D/UTIL,3500,DET@SJ 11/16/2019 10:30PM ET,DET,5.79
,,,,,,,,,,,,,,RW,Charlie Coyle (13775434),Charlie Coyle,13775434,W/UTIL,3400,WAS@BOS 11/16/2019 07:00PM ET,BOS,6.73
,,,,,,,,,,,,,,D,Henri Jokiharju (13775956),Henri Jokiharju,13775956,D/UTIL,3400,OTT@BUF 11/16/2019 07:00PM ET,BUF,6.14
,,,,,,,,,,,,,,RW,Jesper Fast (13775432),Jesper Fast,13775432,W/UTIL,3400,NYR@FLA 11/16/2019 07:00PM ET,NYR,5.48
,,,,,,,,,,,,,,LW,Brendan Lemieux (13775436),Brendan Lemieux,13775436,W/UTIL,3400,NYR@FLA 11/16/2019 07:00PM ET,NYR,6.68
,,,,,,,,,,,,,,D,Mike Matheson (13775954),Mike Matheson,13775954,D/UTIL,3400,NYR@FLA 11/16/2019 07:00PM ET,FLA,5.34
,,,,,,,,,,,,,,C,Tyler Bozak (13775050),Tyler Bozak,13775050,C/UTIL,3400,ANH@STL 11/16/2019 08:00PM ET,STL,4.7
,,,,,,,,,,,,,,C,Tyson Jost (13775052),Tyson Jost,13775052,C/UTIL,3400,COL@VAN 11/16/2019 10:00PM ET,COL,6.58
,,,,,,,,,,,,,,LW,Sven Baertschi (13775438),Sven Baertschi,13775438,W/UTIL,3400,COL@VAN 11/16/2019 10:00PM ET,VAN,3.5
,,,,,,,,,,,,,,D,Ryan Graves (13775952),Ryan Graves,13775952,D/UTIL,3400,COL@VAN 11/16/2019 10:00PM ET,COL,8.72
,,,,,,,,,,,,,,C,Valtteri Filppula (13775048),Valtteri Filppula,13775048,C/UTIL,3400,DET@SJ 11/16/2019 10:30PM ET,DET,4.38
,,,,,,,,,,,,,,D,Radko Gudas (13775970),Radko Gudas,13775970,D/UTIL,3300,WAS@BOS 11/16/2019 07:00PM ET,WAS,6.15
,,,,,,,,,,,,,,C,Evan Rodrigues (13775054),Evan Rodrigues,13775054,C/UTIL,3300,OTT@BUF 11/16/2019 07:00PM ET,BUF,4.09
,,,,,,,,,,,,,,D,Mark Borowiecki (13775962),Mark Borowiecki,13775962,D/UTIL,3300,OTT@BUF 11/16/2019 07:00PM ET,OTT,7.95
,,,,,,,,,,,,,,C,Pavel Zacha (13775056),Pavel Zacha,13775056,C/UTIL,3300,NJ@MON 11/16/2019 07:00PM ET,NJ,5.69
,,,,,,,,,,,,,,LW,Blake Coleman (13775448),Blake Coleman,13775448,W/UTIL,3300,NJ@MON 11/16/2019 07:00PM ET,NJ,6.22
,,,,,,,,,,,,,,D,Libor Hajek (13775960),Libor Hajek,13775960,D/UTIL,3300,NYR@FLA 11/16/2019 07:00PM ET,NYR,5.55
,,,,,,,,,,,,,,D,Anton Stralman (13775966),Anton Stralman,13775966,D/UTIL,3300,NYR@FLA 11/16/2019 07:00PM ET,FLA,5.88
,,,,,,,,,,,,,,D,Cody Ceci (13775958),Cody Ceci,13775958,D/UTIL,3300,TOR@PIT 11/16/2019 07:00PM ET,TOR,5.87
,,,,,,,,,,,,,,LW,Nick Ritchie (13775440),Nick Ritchie,13775440,W/UTIL,3300,ANH@STL 11/16/2019 08:00PM ET,ANH,6.36
,,,,,,,,,,,,,,RW,Sammy Blais (13775446),Sammy Blais,13775446,W/UTIL,3300,ANH@STL 11/16/2019 08:00PM ET,STL,5.79
,,,,,,,,,,,,,,RW,Alex Nylander (13775442),Alex Nylander,13775442,W/UTIL,3300,CHI@NSH 11/16/2019 08:00PM ET,CHI,5.6
,,,,,,,,,,,,,,D,Brent Seabrook (13775968),Brent Seabrook,13775968,D/UTIL,3300,CHI@NSH 11/16/2019 08:00PM ET,CHI,6.08
,,,,,,,,,,,,,,D,Christopher Tanev (13775964),Christopher Tanev,13775964,D/UTIL,3300,COL@VAN 11/16/2019 10:00PM ET,VAN,7.46
