Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40490-12682,W,Brandon,Brandon Pirri,Pirri,3.7818180431019175,11,3200,CHI@VGK,VGK,CHI,,,,,
40490-42977,W,Nic,Nic Petan,Petan,3.5200000762939454,5,3200,TOR@NYI,TOR,NYI,,,,,
40490-96780,W,Joel,Joel L'Esperance,L'Esperance,5.599999745686849,3,3100,DAL@CGY,DAL,CGY,,,,,
40490-68644,C,Mark,Mark Jankowski,Jankowski,1.6000000448787914,17,3100,DAL@CGY,CGY,DAL,,,,,
40490-40019,W,Brendan,Brendan Leipsic,Leipsic,4.531578867059005,19,3100,WSH@PHI,WSH,PHI,,,,,
40490-113269,W,Kirby,Kirby Dach,Dach,5.572727203369141,11,3100,CHI@VGK,CHI,VGK,,,,,
40490-8932,W,Zack,Zack Smith,Smith,2.2399999618530275,10,3100,CHI@VGK,CHI,VGK,,,,,
40490-73969,W,Rudolfs,Rudolfs Balcers,Balcers,6.922222137451172,36,3100,OTT@NJ,OTT,NJ,,,,,
40490-82191,W,Alex,Alex Formenton,Formenton,5.422222137451172,9,3100,OTT@NJ,OTT,NJ,,,,,
40490-42786,W,Justin,Justin Dowling,Dowling,2.4615384615384617,13,3100,DAL@CGY,DAL,CGY,,,,,
40490-9002,W,Richard,Richard Panik,Panik,1.5999999576144748,9,3100,WSH@PHI,WSH,PHI,,,,,
40490-54577,W,Pontus,Pontus Aberg,Aberg,7.300000206898835,59,3100,TOR@NYI,TOR,NYI,,,,,
40490-42918,W,Scott,Scott Sabourin,Sabourin,3.8545455932617188,11,3100,OTT@NJ,OTT,NJ,IR,Head,,,
40490-43024,C,Frederik,Frederik Gauthier,Gauthier,3.6210527921977795,19,3000,TOR@NYI,TOR,NYI,,,,,
40490-79910,W,Nick,Nick Caamano,Caamano,4.099999904632568,8,3000,DAL@CGY,DAL,CGY,,,,,
40490-68651,W,Kalle,Kalle Kossila,Kossila,4.300000190734863,8,3000,TOR@NYI,TOR,NYI,,,,,
40490-82993,W,Joey,Joey Anderson,Anderson,5,34,3000,OTT@NJ,NJ,OTT,,,,,
40490-81974,C,Morgan,Morgan Frost,Frost,0,0,3000,WSH@PHI,PHI,WSH,,,,,
40490-8259,W,Andrew,Andrew Ladd,Ladd,6.507692190317007,26,3000,TOR@NYI,NYI,TOR,,,,,
40490-8260,W,Kris,Kris Versteeg,Versteeg,0,0,3000,CHI@VGK,CHI,VGK,,,,,
40490-12880,W,Darren,Darren Archibald,Archibald,3.5333334604899087,12,3000,TOR@NYI,TOR,NYI,,,,,
40490-43089,W,Ross,Ross Johnston,Johnston,2.577777862548828,9,3000,TOR@NYI,NYI,TOR,,,,,
40490-102994,W,Max,Max Veronneau,Veronneau,6.041666666666667,12,3000,OTT@NJ,OTT,NJ,,,,,
40490-79963,W,Mikhail,Mikhail Vorobyev,Vorobyev,2.6666666666666665,6,3000,WSH@PHI,PHI,WSH,,,,,
40490-8284,W,Chris,Chris Stewart,Stewart,1.7999999523162842,8,3000,WSH@PHI,PHI,WSH,,,,,
40490-13932,W,Matt,Matt Read,Read,3.7999998728434243,12,3000,TOR@NYI,TOR,NYI,,,,,
40490-66678,C,Nicolas,Nicolas Roy,Roy,6.55999984741211,5,3000,CHI@VGK,VGK,CHI,,,,,
40490-113275,W,Simon,Simon Holmstrom,Holmstrom,0,0,3000,TOR@NYI,NYI,TOR,,,,,
40490-14484,W,Jordan,Jordan Szwarz,Szwarz,1.6000000635782878,3,3000,OTT@NJ,OTT,NJ,,,,,
40490-116891,W,Diego,Diego Cuglietta,Cuglietta,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-116893,W,Parker,Parker MacKay,MacKay,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-116895,W,Brad,Brad McClure,McClure,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-73886,W,Alexandre,Alexandre Fortin,Fortin,4.983333269755046,24,3000,CHI@VGK,CHI,VGK,,,,,
40490-116896,C,Anthony,Anthony Nellis,Nellis,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-66734,C,J.C.,J.C. Beaudin,Beaudin,2.1333334181043835,9,3000,OTT@NJ,OTT,NJ,,,,,
40490-43188,W,Kurtis,Kurtis Gabriel,Gabriel,2.909090909090909,22,3000,WSH@PHI,PHI,WSH,,,,,
40490-103095,W,Rhett,Rhett Gardner,Gardner,2.057142802647182,7,3000,DAL@CGY,DAL,CGY,,,,,
40490-8887,W,Ryan,Ryan Reaves,Reaves,3.957894576223273,19,3000,CHI@VGK,VGK,CHI,,,,,
40490-39105,W,Kenny,Kenny Agostino,Agostino,5.830158536396329,63,3000,TOR@NYI,TOR,NYI,,,,,
40490-104139,C,Mikael,Mikael Hakkarainen,Hakkarainen,0,0,3000,CHI@VGK,CHI,VGK,,,,,
40490-73930,C,Connor,Connor Bunnaman,Bunnaman,2,4,3000,WSH@PHI,PHI,WSH,,,,,
40490-104141,C,Tim,Tim Soderlund,Soderlund,0,0,3000,CHI@VGK,CHI,VGK,,,,,
40490-73935,W,Carsen,Carsen Twarynski,Twarynski,3.3999999364217124,12,3000,WSH@PHI,PHI,WSH,,,,,
40490-39146,W,Tobias,Tobias Rieder,Rieder,3.942857197352818,14,3000,DAL@CGY,CGY,DAL,,,,,
40490-54518,W,Patrick,Patrick Brown,Brown,0,0,3000,CHI@VGK,VGK,CHI,,,,,
40490-82170,W,Jason,Jason Robertson,Robertson,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-70910,C,Michael,Michael McLeod,McLeod,3.0476190476190474,21,3000,OTT@NJ,NJ,OTT,,,,,
40490-70920,C,German,German Rubtsov,Rubtsov,2.6666666666666665,3,3000,WSH@PHI,PHI,WSH,,,,,
40490-103211,W,Robert,Robert Carpenter,Carpenter,0,0,3000,TOR@NYI,NYI,TOR,O,Shoulder,,,
40490-117049,C,Mason,Mason Primeau,Primeau,0,0,3000,CHI@VGK,VGK,CHI,,,,,
40490-117052,C,Dylan,Dylan McLaughlin,McLaughlin,0,0,3000,CHI@VGK,CHI,VGK,,,,,
40490-116547,W,Tristan,Tristan Scherwey,Scherwey,0,0,3000,OTT@NJ,OTT,NJ,,,,,
40490-117059,W,Jeremy,Jeremy McKenna,McKenna,0,0,3000,DAL@CGY,CGY,DAL,,,,,
40490-62275,W,Travis,Travis Boyd,Boyd,5.866666793823242,6,3000,WSH@PHI,WSH,PHI,,,,,
40490-117060,W,Mason,Mason Morelli,Morelli,0,0,3000,DAL@CGY,CGY,DAL,,,,,
40490-8520,W,Ryan,Ryan Callahan,Callahan,6.309615501990685,52,3000,OTT@NJ,OTT,NJ,O,Back,,,
40490-74067,C,Kevin,Kevin Rooney,Rooney,3.4666665395100913,12,3000,OTT@NJ,NJ,OTT,,,,,
40490-74071,W,Nathan,Nathan Bastian,Bastian,8.342857360839844,7,3000,OTT@NJ,NJ,OTT,,,,,
40490-74070,W,Brandon,Brandon Gignac,Gignac,3.200000047683716,1,3000,OTT@NJ,NJ,OTT,,,,,
40490-12645,W,Devante,Devante Smith-Pelly,Smith-Pelly,4.325926038953993,54,3000,DAL@CGY,CGY,DAL,,,,,
40490-62310,C,Tanner,Tanner Kero,Kero,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-74086,W,Dillon,Dillon Dube,Dube,3.36,25,3000,DAL@CGY,CGY,DAL,,,,,
40490-59246,W,John,John Quenneville,Quenneville,2.568421012476871,19,3000,CHI@VGK,CHI,VGK,,,,,
40490-117106,C,Ludvig,Ludvig Larsson,Larsson,0,0,3000,OTT@NJ,NJ,OTT,,,,,
40490-59253,W,Joshua,Joshua Ho-Sang,Ho-Sang,4.079999923706055,10,3000,TOR@NYI,NYI,TOR,,,,,
40490-74100,C,Tanner,Tanner Fritz,Fritz,3.4000000953674316,8,3000,TOR@NYI,NYI,TOR,,,,,
40490-82808,W,Brett,Brett Seney,Seney,4.4490194881663605,51,3000,OTT@NJ,NJ,OTT,,,,,
40490-9085,C,Cal,Cal O'Reilly,O'Reilly,0,0,3000,WSH@PHI,PHI,WSH,,,,,
40490-8575,C,Martin,Martin Hanzal,Hanzal,7.0428570338657925,7,3000,DAL@CGY,DAL,CGY,IR,Back,,,
40490-59263,W,Nicolas,Nicolas Aube-Kubel,Aube-Kubel,0.3555555608537462,9,3000,WSH@PHI,PHI,WSH,,,,,
40490-8579,W,Scottie,Scottie Upshall,Upshall,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-8584,W,Mikkel,Mikkel Boedker,Boedker,3.2,5,3000,OTT@NJ,OTT,NJ,,,,,
40490-39311,C,Nicholas,Nicholas Shore,Shore,1.9500000476837158,16,3000,TOR@NYI,TOR,NYI,,,,,
40490-82835,C,Shane,Shane Gersich,Gersich,0,0,3000,WSH@PHI,WSH,PHI,,,,,
40490-117141,C,Colt,Colt Conrad,Conrad,0,0,3000,TOR@NYI,TOR,NYI,,,,,
40490-49563,C,Tyler,Tyler Gaudet,Gaudet,0,0,3000,TOR@NYI,TOR,NYI,,,,,
40490-82842,W,Dylan,Dylan Sikura,Sikura,4.945454452977036,33,3000,CHI@VGK,CHI,VGK,,,,,
40490-42915,W,Valentin,Valentin Zykov,Zykov,4.571428571428571,7,3000,CHI@VGK,VGK,CHI,O,Suspension,,,
40490-12718,W,Tyler,Tyler Pitlick,Pitlick,2.953846271221454,13,3000,WSH@PHI,PHI,WSH,,,,,
40490-79790,W,Matthew,Matthew Highmore,Highmore,0,0,3000,CHI@VGK,CHI,VGK,,,,,
40490-54200,W,Ryan,Ryan Carpenter,Carpenter,5.025000095367432,16,3000,CHI@VGK,CHI,VGK,,,,,
40490-12732,W,Michael,Michael Sgarbossa,Sgarbossa,0,0,3000,WSH@PHI,WSH,PHI,,,,,
40490-117189,W,Erik,Erik Brown,Brown,0,0,3000,TOR@NYI,NYI,TOR,,,,,
40490-79812,W,John,John Hayden,Hayden,1.8285714558192663,7,3000,OTT@NJ,NJ,OTT,,,,,
40490-117188,C,Felix,Felix Bibeau,Bibeau,0,0,3000,TOR@NYI,NYI,TOR,,,,,
40490-117191,C,Reece,Reece Newkirk,Newkirk,0,0,3000,TOR@NYI,NYI,TOR,,,,,
40490-117190,C,Brett,Brett Neumann,Neumann,0,0,3000,TOR@NYI,NYI,TOR,,,,,
40490-97233,W,Jesper,Jesper Boqvist,Boqvist,1.8666666348775227,6,3000,OTT@NJ,NJ,OTT,,,,,
40490-107990,W,Joel,Joel Kiviranta,Kiviranta,0,0,3000,DAL@CGY,DAL,CGY,,,,,
40490-11237,W,Zac,Zac Rinaldo,Rinaldo,2.53913050112517,23,3000,DAL@CGY,CGY,DAL,,,,,
40490-9196,W,Matt,Matt Martin,Martin,6.171428680419922,7,3000,TOR@NYI,NYI,TOR,IR,Lower body,,,
40490-42997,W,Tyrell,Tyrell Goulbourne,Goulbourne,2.4000000953674316,2,3000,CHI@VGK,VGK,CHI,,,,,
40490-37884,C,Ben,Ben Street,Street,4.60952395484561,21,3000,OTT@NJ,NJ,OTT,,,,,
40490-8292,G,Craig,Craig Anderson,Anderson,10.319999694824219,10,7000,OTT@NJ,OTT,NJ,,,,,
40490-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,14.399999445134943,11,7400,OTT@NJ,NJ,OTT,,,,,
40490-23072,G,Frederik,Frederik Andersen,Andersen,20.057141985212052,14,8800,TOR@NYI,TOR,NYI,,,,,
40490-8732,G,Semyon,Semyon Varlamov,Varlamov,21.399999618530273,8,8100,TOR@NYI,NYI,TOR,,,,,
40490-9416,G,Braden,Braden Holtby,Holtby,16.7999995304988,13,8200,WSH@PHI,WSH,PHI,,,,,
40490-73938,G,Carter,Carter Hart,Hart,13.672726717862217,11,7500,WSH@PHI,PHI,WSH,,,,,
40490-8883,G,Ben,Ben Bishop,Bishop,18.066666920979817,12,8700,DAL@CGY,DAL,CGY,,,,,
40490-11301,G,Cam,Cam Talbot,Talbot,9.919999694824218,5,7000,DAL@CGY,CGY,DAL,,,,,
40490-8273,G,Corey,Corey Crawford,Crawford,14.699999809265137,8,7400,CHI@VGK,CHI,VGK,,,,,
40490-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,20.319999186197915,15,8900,CHI@VGK,VGK,CHI,,,,,
