entry_id,contest_id,contest_name,C,C,W,W,W,W,D,D,G,,Instructions,,,,,,,,,,,,,,
,,,,,,,,,,,,,40490-8441:Max Pacioretty,40490-8441,W,Max,Max Pacioretty,Pacioretty,15.6789470471834,19,7100,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-41389:Sean Monahan,40490-41389,C,Sean,Sean Monahan,Monahan,11.6699996948242,20,7100,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-11294:Michael Hutchinson,40490-11294,G,Michael,Michael Hutchinson,Hutchinson,6.93333307902018,6,7000,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-11301:Cam Talbot,40490-11301,G,Cam,Cam Talbot,Talbot,9.91999969482422,5,7000,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-8781:Cory Schneider,40490-8781,G,Cory,Cory Schneider,Schneider,2.66666666666667,6,7000,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-82001:Collin Delia,40490-82001,G,Collin,Collin Delia,Delia,16.75,16,7000,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-9302:Michal Neuvirth,40490-9302,G,Michal,Michal Neuvirth,Neuvirth,4.91428593226842,7,7000,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-8292:Craig Anderson,40490-8292,G,Craig,Craig Anderson,Anderson,10.3199996948242,10,7000,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-14483:Louis Domingue,40490-14483,G,Louis,Louis Domingue,Domingue,20.8307682917668,26,7000,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-54028:Pheonix Copley,40490-54028,G,Pheonix,Pheonix Copley,Copley,17.2444446705006,27,7000,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-42782:Oscar Dansk,40490-42782,G,Oscar,Oscar Dansk,Dansk,0.800000011920929,1,7000,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-15258:Garret Sparks,40490-15258,G,Garret,Garret Sparks,Sparks,1.60000002384186,1,7000,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-15308:Sean Couturier,40490-15308,C,Sean,Sean Couturier,Couturier,12.0882352941176,17,7000,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-70904:Matthew Tkachuk,40490-70904,W,Matthew,Matthew Tkachuk,Tkachuk,14.8199996948242,20,6900,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-21546:Alexander Radulov,40490-21546,W,Alexander,Alexander Radulov,Radulov,10.8555552164714,18,6800,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-39238:Anders Lee,40490-39238,W,Anders,Anders Lee,Lee,10.5500001907349,16,6700,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-8303:Jakub Voracek,40490-8303,W,Jakub,Jakub Voracek,Voracek,10.7823531206916,17,6600,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-41390:Elias Lindholm,40490-41390,W,Elias,Elias Lindholm,Lindholm,14.2300003051758,20,6600,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-37881:Morgan Rielly,40490-37881,D,Morgan,Morgan Rielly,Rielly,14.0684204101563,19,6600,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-37968:Jonathan Marchessault,40490-37968,W,Jonathan,Jonathan Marchessault,Marchessault,11.4157891524465,19,6500,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-66685:Mathew Barzal,40490-66685,C,Mathew,Mathew Barzal,Barzal,14.0812501907349,16,6500,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-39990:William Karlsson,40490-39990,C,William,William Karlsson,Karlsson,12.5421054237767,19,6400,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-8254:Jonathan Toews,40490-8254,C,Jonathan,Jonathan Toews,Toews,8.73529411764706,17,6400,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-73885:Alex DeBrincat,40490-73885,W,Alex,Alex DeBrincat,DeBrincat,12.8705884148093,17,6400,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-66508:Travis Konecny,40490-66508,W,Travis,Travis Konecny,Konecny,15.4529418945312,17,6400,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-12644:Kyle Palmieri,40490-12644,W,Kyle,Kyle Palmieri,Palmieri,11.9562501907349,16,6300,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-8635:T.J. Oshie,40490-8635,W,T.J.,T.J. Oshie,Oshie,12.3578948974609,19,6300,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-8986:Jamie Benn,40490-8986,W,Jamie,Jamie Benn,Benn,7.74444410536024,18,6200,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-8230:Mark Giordano,40490-8230,D,Mark,Mark Giordano,Giordano,13.7,20,6100,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-59276:William Nylander,40490-59276,W,William,William Nylander,Nylander,11.9947365208676,19,6000,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-8615:Joe Pavelski,40490-8615,W,Joe,Joe Pavelski,Pavelski,8.03888871934679,18,6000,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-8714:Nicklas Backstrom,40490-8714,C,Nicklas,Nicklas Backstrom,Backstrom,12.2263159500925,19,5900,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-58985:Jakub Vrana,40490-58985,W,Jakub,Jakub Vrana,Vrana,14.0157888312089,19,5800,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-80286:Roope Hintz,40490-80286,C,Roope,Roope Hintz,Hintz,11.7687501907349,16,5800,DAL@CGY,DAL,CGY,O,Lower body,
,,,,,,,,,,,,,40490-21689:Reilly Smith,40490-21689,W,Reilly,Reilly Smith,Smith,13.5894743266859,19,5700,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-8495:Josh Bailey,40490-8495,W,Josh,Josh Bailey,Bailey,10.7937498092651,16,5700,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-9025:Jordan Eberle,40490-9025,W,Jordan,Jordan Eberle,Eberle,8.96666653951009,6,5500,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-66759:Thomas Chabot,40490-66759,D,Thomas,Thomas Chabot,Chabot,12.3411766501034,17,5400,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-97147:Brady Tkachuk,40490-97147,W,Brady,Brady Tkachuk,Tkachuk,13.3647057028378,17,5400,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-8797:James van Riemsdyk,40490-8797,W,James,James van Riemsdyk,van Riemsdyk,10.8529411764706,17,5300,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-21897:Brock Nelson,40490-21897,C,Brock,Brock Nelson,Nelson,12.0625,16,5300,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-62869:Andreas Johnsson,40490-62869,W,Andreas,Andreas Johnsson,Johnsson,10.3368417840255,19,5300,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-58990:Kevin Hayes,40490-58990,C,Kevin,Kevin Hayes,Hayes,9.37058841480928,17,5200,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-111493:Jack Hughes,40490-111493,C,Jack,Jack Hughes,Hughes,9.22500038146973,16,5100,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-66511:Ivan Provorov,40490-66511,D,Ivan,Ivan Provorov,Provorov,11.1411761115579,17,5000,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-8294:Derick Brassard,40490-8294,W,Derick,Derick Brassard,Brassard,8.75,16,4900,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-14457:John Klingberg,40490-14457,D,John,John Klingberg,Klingberg,7.25882361916935,17,4900,DAL@CGY,DAL,CGY,O,Lower body,
,,,,,,,,,,,,,40490-54521:Shayne Gostisbehere,40490-54521,D,Shayne,Shayne Gostisbehere,Gostisbehere,7.41176470588235,17,4800,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-9107:P.K. Subban,40490-9107,D,P.K.,P.K. Subban,Subban,8.69999980926514,16,4800,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-8274:Paul Stastny,40490-8274,C,Paul,Paul Stastny,Stastny,8.62105279219778,19,4700,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-43093:Shea Theodore,40490-43093,D,Shea,Shea Theodore,Theodore,8.56842121325041,19,4700,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-80475:Oskar Lindblom,40490-80475,W,Oskar,Oskar Lindblom,Lindblom,12.4470591825597,17,4700,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-15280:Brandon Saad,40490-15280,W,Brandon,Brandon Saad,Saad,10.376470229205,17,4700,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-65969:Dylan Strome,40490-65969,C,Dylan,Dylan Strome,Strome,9.42352923224954,17,4700,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-15287:Jean-Gabriel Pageau,40490-15287,C,Jean-Gabriel,Jean-Gabriel Pageau,Pageau,13.4117647058824,17,4700,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-11204:Jake Muzzin,40490-11204,D,Jake,Jake Muzzin,Muzzin,11.1777776082357,18,4700,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-9189:Mikael Backlund,40490-9189,C,Mikael,Mikael Backlund,Backlund,7.69000015258789,20,4700,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-8266:Duncan Keith,40490-8266,D,Duncan,Duncan Keith,Keith,8.8588238884421,17,4600,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-80991:Nico Hischier,40490-80991,C,Nico,Nico Hischier,Hischier,8.26428549630301,14,4600,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-23226:Tom Wilson,40490-23226,W,Tom,Tom Wilson,Wilson,13.4894730417352,19,4600,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-82174:Miro Heiskanen,40490-82174,D,Miro,Miro Heiskanen,Heiskanen,11.022221883138,18,4600,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-9990:Lars Eller,40490-9990,C,Lars,Lars Eller,Eller,9.46315805535567,19,4600,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-79898:Colin White,40490-79898,C,Colin,Colin White,White,6.88000030517578,10,4500,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-70199:Devon Toews,40490-70199,D,Devon,Devon Toews,Toews,10.3625001907349,16,4500,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-66686:Anthony Beauvillier,40490-66686,W,Anthony,Anthony Beauvillier,Beauvillier,8.15625,16,4500,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-15313:Vladislav Namestnikov,40490-15313,W,Vladislav,Vladislav Namestnikov,Namestnikov,11.5882352941176,17,4500,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-70168:Alex Tuch,40490-70168,W,Alex,Alex Tuch,Tuch,8.39999961853027,2,4400,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-13981:Tyson Barrie,40490-13981,D,Tyson,Tyson Barrie,Barrie,7.85789489746094,19,4400,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-58686:Kasperi Kapanen,40490-58686,W,Kasperi,Kasperi Kapanen,Kapanen,7.90000032123766,19,4400,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-12609:Zach Hyman,40490-12609,W,Zach,Zach Hyman,Hyman,9.95492940553477,71,4400,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-39243:Nate Schmidt,40490-39243,D,Nate,Nate Schmidt,Schmidt,9.02857153756278,7,4400,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-43022:Connor Brown,40490-43022,W,Connor,Connor Brown,Brown,10.2882349350873,17,4300,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-82004:Cody Glass,40490-82004,W,Cody,Cody Glass,Glass,6.18421052631579,19,4300,CHI@VGK,VGK,CHI,,,
,,,,,,,,,,,,,40490-43120:Anthony Duclair,40490-43120,W,Anthony,Anthony Duclair,Duclair,11.2294114056756,17,4300,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-14474:Sami Vatanen,40490-14474,D,Sami,Sami Vatanen,Vatanen,10.4466664632161,15,4300,OTT@NJ,NJ,OTT,O,Upper body,
,,,,,,,,,,,,,40490-43200:Ryan Pulock,40490-43200,D,Ryan,Ryan Pulock,Pulock,9.5,16,4300,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-70511:Denis Gurianov,40490-70511,W,Denis,Denis Gurianov,Gurianov,9.44285692487444,14,4300,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-11170:Nick Leddy,40490-11170,D,Nick,Nick Leddy,Leddy,8.84166653951009,12,4300,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-104140:Ilya Mikheyev,40490-104140,W,Ilya,Ilya Mikheyev,Mikheyev,9.68421052631579,19,4200,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-8404:Wayne Simmonds,40490-8404,W,Wayne,Wayne Simmonds,Simmonds,9.49374961853027,16,4200,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-82179:Alexander Kerfoot,40490-82179,C,Alexander,Alexander Kerfoot,Kerfoot,8.26315789473684,19,4200,TOR@NYI,TOR,NYI,,,
,,,,,,,,,,,,,40490-8516:Artem Anisimov,40490-8516,C,Artem,Artem Anisimov,Anisimov,8,7,4200,OTT@NJ,OTT,NJ,IR,Groin,
,,,,,,,,,,,,,40490-9036:Travis Hamonic,40490-9036,D,Travis,Travis Hamonic,Hamonic,7.08000030517578,20,4200,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-59271:Travis Sanheim,40490-59271,D,Travis,Travis Sanheim,Sanheim,6.72941185446347,17,4200,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-37880:Scott Laughton,40490-37880,C,Scott,Scott Laughton,Laughton,6.22222222222222,9,4200,WSH@PHI,PHI,WSH,IR,Finger,
,,,,,,,,,,,,,40490-54575:Esa Lindell,40490-54575,D,Esa,Esa Lindell,Lindell,7.65555572509766,18,4100,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-15281:Andrew Shaw,40490-15281,W,Andrew,Andrew Shaw,Shaw,7.04117629107307,17,4100,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-70579:Michal Kempny,40490-70579,D,Michal,Michal Kempny,Kempny,13.4545454545455,11,4100,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-62492:Erik Gustafsson,40490-62492,D,Erik,Erik Gustafsson,Gustafsson,5.86250019073486,16,4000,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-80992:Nolan Patrick,40490-80992,C,Nolan,Nolan Patrick,Patrick,7.31388854980469,72,4000,WSH@PHI,PHI,WSH,O,Head,
,,,,,,,,,,,,,40490-8328:Matt Niskanen,40490-8328,D,Matt,Matt Niskanen,Niskanen,8.90000017951517,17,4000,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-58332:Sam Bennett,40490-58332,W,Sam,Sam Bennett,Bennett,6.11666658189562,18,4000,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-13472:Dmitry Orlov,40490-13472,D,Dmitry,Dmitry Orlov,Orlov,7.8421052631579,19,3900,WSH@PHI,WSH,PHI,,,
,,,,,,,,,,,,,40490-39235:Chris Tierney,40490-39235,C,Chris,Chris Tierney,Tierney,7.91176470588235,17,3900,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-9033:Casey Cizikas,40490-9033,C,Casey,Casey Cizikas,Cizikas,8.80000027743253,11,3900,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-23928:Radek Faksa,40490-23928,C,Radek,Radek Faksa,Faksa,7.98333316379123,18,3900,DAL@CGY,DAL,CGY,,,
,,,,,,,,,,,,,40490-8490:Andy Greene,40490-8490,D,Andy,Andy Greene,Greene,7.59999974568685,12,3800,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-9040:Calvin de Haan,40490-9040,D,Calvin,Calvin de Haan,de Haan,7.36000010172526,15,3800,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-66407:Philippe Myers,40490-66407,D,Philippe,Philippe Myers,Myers,11.8666661580404,6,3800,WSH@PHI,PHI,WSH,,,
,,,,,,,,,,,,,40490-11158:T.J. Brodie,40490-11158,D,T.J.,T.J. Brodie,Brodie,7.30500030517578,20,3800,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-8138:Bobby Ryan,40490-8138,W,Bobby,Bobby Ryan,Ryan,5.10769242506761,13,3800,OTT@NJ,OTT,NJ,,,
,,,,,,,,,,,,,40490-64101:Noah Hanifin,40490-64101,D,Noah,Noah Hanifin,Hanifin,8.73000030517578,20,3700,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-43152:Damon Severson,40490-43152,D,Damon,Damon Severson,Severson,5.59999990463257,16,3700,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-82075:Will Butcher,40490-82075,D,Will,Will Butcher,Butcher,6.45714296613421,14,3700,OTT@NJ,NJ,OTT,,,
,,,,,,,,,,,,,40490-66756:Andrew Mangiapane,40490-66756,W,Andrew,Andrew Mangiapane,Mangiapane,6.26666683620877,18,3700,DAL@CGY,CGY,DAL,,,
,,,,,,,,,,,,,40490-39261:Scott Mayfield,40490-39261,D,Scott,Scott Mayfield,Mayfield,7.92500019073486,16,3700,TOR@NYI,NYI,TOR,,,
,,,,,,,,,,,,,40490-42862:Olli Maatta,40490-42862,D,Olli,Olli Maatta,Maatta,5.6705883250517,17,3700,CHI@VGK,CHI,VGK,,,
,,,,,,,,,,,,,40490-21936:Dylan DeMelo,40490-21936,D,Dylan,Dylan DeMelo,DeMelo,5.08235303093405,17,3700,OTT@NJ,OTT,NJ,,,
