SPY,20200304,299.5,301.90,down,5.41,0.0,5.48,5.58,700,0,67.97,0.7546,3.56,0.0,3.11,3.19,2384,0,68.23,-0.2465
SPY,20200304,300.0,301.90,down,5.21,-4.74,5.17,5.25,10116,9064,67.77,0.7417,3.34,0.81,3.31,3.38,65840,19613,68.23,-0.2601
SPY,20200304,300.5,301.90,down,4.38,0.0,4.87,4.96,1384,0,67.78,0.7273,3.51,0.0,3.5,3.58,2777,0,67.78,-0.2724
SPY,20200304,301.0,301.90,down,4.5,-5.23,4.57,4.67,4569,3718,67.48,0.7142,4.04,1.49,3.7,3.76,8730,4379,67.68,-0.2863
SPY,20200304,301.5,301.90,down,4.25,0.0,4.29,4.38,1443,0,67.43,0.6998,4.4,0.0,3.91,4.01,6348,0,67.38,-0.3001
SPY,20200304,302.0,301.90,down,4.1,-4.4,4.02,4.11,4915,2758,66.92,0.6864,4.36,1.36,4.13,4.23,17317,4330,67.03,-0.3138
SPY,20200304,302.5,301.90,down,3.76,0.0,3.75,3.84,1536,0,66.65,0.6718,4.77,0.0,4.37,4.46,4181,0,66.85,-0.3286
SPY,20200304,303.0,301.90,down,3.4,-4.42,3.5,3.58,13756,2029,66.43,0.6567,5.23,2.03,4.61,4.71,21192,5147,66.62,-0.3436
SPY,20200304,303.5,301.90,down,3.22,0.0,3.25,3.33,1756,0,66.16,0.6414,5.44,0.0,4.86,4.96,2456,0,66.28,-0.3587
SPY,20200304,304.0,301.90,down,3.01,-3.17,3.01,3.09,5603,2796,65.86,0.6259,5.55,2.1,5.12,5.23,13738,4012,66.12,-0.3745
SPY,20200306,299.5,301.90,down,7.5,0.0,7.57,7.65,583,0,54.39,0.7064,5.63,0.0,5.16,5.25,1688,0,54.55,-0.294
SPY,20200306,300.0,301.90,down,7.16,-3.11,7.25,7.34,5031,6938,54.09,0.6962,5.36,1.64,5.36,5.44,42800,24823,54.21,-0.3043
SPY,20200306,300.5,301.90,down,6.48,0.0,6.94,7.03,568,0,53.9,0.6848,5.85,0.0,5.54,5.63,2180,0,54.03,-0.3152
SPY,20200306,301.0,301.90,down,6.72,-3.79,6.64,6.73,1692,2972,53.67,0.6737,5.91,2.72,5.74,5.83,4968,3489,53.72,-0.3263
SPY,20200306,301.5,301.90,down,6.39,0.0,6.35,6.42,1009,0,53.23,0.6632,6.54,0.0,5.94,6.03,946,0,53.48,-0.3376
SPY,20200306,302.0,301.90,down,6.0,-3.41,6.06,6.13,1910,5125,53.13,0.6514,6.42,2.52,6.15,6.24,4564,4836,53.15,-0.3488
SPY,20200306,302.5,301.90,down,5.61,-3.69,5.77,5.85,1116,1637,52.68,0.6403,6.91,2.91,6.36,6.45,3812,4647,52.8,-0.3601
SPY,20200306,303.0,301.90,down,5.5,-3.14,5.49,5.58,4101,5033,52.35,0.6283,7.0,2.68,6.58,6.67,6807,9597,52.51,-0.3722
SPY,20200306,303.5,301.90,down,4.8,0.0,5.22,5.3,647,0,52.09,0.6163,7.01,0.0,6.8,6.89,1320,0,52.21,-0.3843
SPY,20200306,304.0,301.90,down,4.9,-3.34,4.95,5.03,2890,3300,51.73,0.6041,7.59,3.14,7.04,7.13,4068,2408,51.84,-0.3963
SPY,20200309,297.0,301.90,down,9.31,-4.19,9.96,10.05,272,638,45.17,0.7329,5.3,2.22,5.1,5.13,2557,2664,45.27,-0.2676
SPY,20200309,298.0,301.90,down,9.1,-4.23,9.28,9.37,121,470,44.78,0.7152,5.86,2.76,5.37,5.47,3894,2157,44.75,-0.2845
SPY,20200309,299.0,301.90,down,8.55,-4.55,8.63,8.73,180,2013,44.28,0.6973,6.0,1.93,5.71,5.81,4900,2463,44.39,-0.3034
SPY,20200309,300.0,301.90,down,8.02,-4.09,7.99,8.09,587,3558,43.85,0.6781,6.23,2.68,6.07,6.17,7315,4191,43.88,-0.3221
SPY,20200309,301.0,301.90,down,6.9,-4.48,7.37,7.47,547,1439,43.17,0.6595,6.65,2.05,6.45,6.55,1434,1870,43.26,-0.3408
SPY,20200309,302.0,301.90,down,6.82,-3.77,6.77,6.87,591,2026,42.77,0.6386,7.13,3.42,6.84,6.95,1011,2180,42.75,-0.3615
SPY,20200309,303.0,301.90,down,6.23,-3.05,6.19,6.29,636,729,42.14,0.6179,7.57,3.33,7.27,7.37,4325,1553,42.34,-0.3832
SPY,20200309,304.0,301.90,down,5.62,-3.14,5.63,5.73,496,960,41.73,0.5954,8.98,4.83,7.7,7.82,836,1726,41.69,-0.4047
SPY,20200309,305.0,301.90,down,5.0,-3.19,5.1,5.19,2179,3341,41.08,0.573,8.71,3.81,8.17,8.28,6757,2214,41.21,-0.4278
