Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40360-79881,D,Tucker,Tucker Poolman,Poolman,4.426666768391927,15,3500,DAL@WPG,WPG,DAL,,,,,
40360-60686,W,Mattias,Mattias Janmark,Janmark,5.364705702837775,17,3500,DAL@WPG,DAL,WPG,,,,,
40360-117268,D,Yegor,Yegor Rykov,Rykov,0,0,3500,FLA@NYR,NYR,FLA,,,,,
40360-70170,D,Carl,Carl Dahlstrom,Dahlstrom,2.5600000381469727,10,3500,DAL@WPG,WPG,DAL,,,,,
40360-58908,D,Nelson,Nelson Nogier,Nogier,3.200000047683716,1,3500,DAL@WPG,WPG,DAL,,,,,
40360-43041,D,Josh,Josh Brown,Brown,3.630769289456881,13,3500,FLA@NYR,FLA,NYR,,,,,
40360-54822,C,Jason,Jason Dickinson,Dickinson,4.123076805701623,13,3500,DAL@WPG,DAL,WPG,,,,,
40360-117038,D,Matthew,Matthew Robertson,Robertson,0,0,3500,FLA@NYR,NYR,FLA,,,,,
40360-9011,D,Andrej,Andrej Sekera,Sekera,5.292307927058293,13,3500,DAL@WPG,DAL,WPG,,,,,
40360-13629,D,Taylor,Taylor Fedun,Fedun,6.857142857142857,14,3500,DAL@WPG,DAL,WPG,,,,,
40360-82755,D,Ryan,Ryan Lindgren,Lindgren,4.800000190734863,4,3500,FLA@NYR,NYR,FLA,,,,,
40360-62277,D,Mike,Mike Matheson,Matheson,6.300000277432528,11,3500,FLA@NYR,FLA,NYR,,,,,
40360-8264,D,Dustin,Dustin Byfuglien,Byfuglien,12.799999418712797,42,3500,DAL@WPG,WPG,DAL,O,Suspension,,,
40360-8528,D,Marc,Marc Staal,Staal,7.05454531582919,11,3500,FLA@NYR,NYR,FLA,O,Infection,,,
40360-58974,D,Julius,Julius Honka,Honka,4.910344617120151,29,3500,DAL@WPG,DAL,WPG,O,Contract dispute,,,
40360-9066,D,Luca,Luca Sbisa,Sbisa,3.5200000762939454,5,3500,DAL@WPG,WPG,DAL,,,,,
40360-61549,W,Frank,Frank Vatrano,Vatrano,10.425000190734863,16,3500,FLA@NYR,FLA,NYR,,,,,
40360-113288,D,Ville,Ville Heinola,Heinola,8.5625,8,3500,DAL@WPG,WPG,DAL,,,,,
40360-66710,D,Joel,Joel Hanley,Hanley,5.066666603088379,6,3500,DAL@WPG,DAL,WPG,,,,,
40360-74148,D,Libor,Libor Hajek,Hajek,5.714285714285714,14,3500,FLA@NYR,NYR,FLA,,,,,
40360-116900,D,Thomas,Thomas Harley,Harley,0,0,3500,DAL@WPG,DAL,WPG,,,,,
40360-103079,D,Brady,Brady Keeper,Keeper,3.200000047683716,1,3500,FLA@NYR,FLA,NYR,,,,,
40360-21688,D,Cameron,Cameron Schilling,Schilling,4.800000190734863,4,3500,DAL@WPG,WPG,DAL,,,,,
40360-15302,D,Nathan,Nathan Beaulieu,Beaulieu,0.800000011920929,2,3500,DAL@WPG,WPG,DAL,,,,,
40360-12744,D,Mark,Mark Pysyk,Pysyk,4.290909160267223,11,3500,FLA@NYR,FLA,NYR,,,,,
40360-8650,D,Roman,Roman Polak,Polak,3.200000047683716,1,3500,DAL@WPG,DAL,WPG,IR,Upper body,,,
40360-62157,W,Andrew,Andrew Copp,Copp,5.741176380830653,17,3500,DAL@WPG,WPG,DAL,,,,,
40360-79822,D,Gavin,Gavin Bayreuther,Bayreuther,6.284210606625206,19,3500,DAL@WPG,DAL,WPG,,,,,
40360-108240,D,Tarmo,Tarmo Reunanen,Reunanen,0,0,3500,FLA@NYR,NYR,FLA,,,,,
40360-54482,D,Stephen,Stephen Johns,Johns,0,0,3500,DAL@WPG,DAL,WPG,IR,Head,,,
40360-12259,D,Brendan,Brendan Smith,Smith,5.485714503696987,14,3500,FLA@NYR,NYR,FLA,,,,,
40360-21732,D,Anthony,Anthony Bitetto,Bitetto,4.7999997820172995,14,3500,DAL@WPG,WPG,DAL,,,,,
40360-80379,D,Sami,Sami Niku,Niku,6.400000095367432,1,3500,DAL@WPG,WPG,DAL,,,,,
40360-73981,C,Denis,Denis Malgin,Malgin,10.178571428571429,14,3500,FLA@NYR,FLA,NYR,,,,,
40360-8503,W,Blake,Blake Comeau,Comeau,2.6666666666666665,3,3400,DAL@WPG,DAL,WPG,,,,,
40360-15346,C,Adam,Adam Lowry,Lowry,3.7866666158040365,15,3400,DAL@WPG,WPG,DAL,,,,,
40360-9305,W,Mathieu,Mathieu Perreault,Perreault,6.900000179515166,17,3300,DAL@WPG,WPG,DAL,,,,,
40360-8357,W,Andrew,Andrew Cogliano,Cogliano,2.9176469690659466,17,3300,DAL@WPG,DAL,WPG,,,,,
40360-82083,C,Lias,Lias Andersson,Andersson,2.584615267240084,13,3200,FLA@NYR,NYR,FLA,,,,,
40360-79866,W,Vinni,Vinni Lettieri,Lettieri,4.096296239782263,27,3200,FLA@NYR,NYR,FLA,,,,,
40360-96780,W,Joel,Joel L'Esperance,L'Esperance,5.599999745686849,3,3100,DAL@WPG,DAL,WPG,,,,,
40360-8992,W,Colton,Colton Sceviour,Sceviour,5.849999904632568,16,3100,FLA@NYR,FLA,NYR,,,,,
40360-42786,W,Justin,Justin Dowling,Dowling,2.6666666666666665,12,3100,DAL@WPG,DAL,WPG,,,,,
40360-12672,C,Greg,Greg McKegg,McKegg,3.6000001089913503,7,3100,FLA@NYR,NYR,FLA,,,,,
40360-11401,W,Gabriel,Gabriel Bourque,Bourque,4.849999904632568,16,3100,DAL@WPG,WPG,DAL,O,Lower body,,,
40360-97206,W,Kristian,Kristian Vesalainen,Vesalainen,2.2399999618530275,5,3100,DAL@WPG,WPG,DAL,,,,,
40360-68603,W,Dryden,Dryden Hunt,Hunt,5.099999904632568,16,3100,FLA@NYR,FLA,NYR,,,,,
40360-82180,C,Dominic,Dominic Toninato,Toninato,3.200000047683716,2,3000,FLA@NYR,FLA,NYR,,,,,
40360-70921,C,Henrik,Henrik Borgstrom,Borgstrom,1.2000000476837158,4,3000,FLA@NYR,FLA,NYR,,,,,
40360-83218,W,Ville,Ville Meskanen,Meskanen,0,0,3000,FLA@NYR,NYR,FLA,,,,,
40360-68634,C,Boo,Boo Nieves,Nieves,4.167441789494005,43,3000,FLA@NYR,NYR,FLA,,,,,
40360-68639,W,Steven,Steven Fogarty,Fogarty,1.9200000762939453,10,3000,FLA@NYR,NYR,FLA,,,,,
40360-79910,W,Nick,Nick Caamano,Caamano,4.099999904632568,8,3000,DAL@WPG,DAL,WPG,,,,,
40360-10797,C,Mark,Mark Letestu,Letestu,2.2857142857142856,7,3000,DAL@WPG,WPG,DAL,IR,Illness,,,
40360-58678,W,Brendan,Brendan Lemieux,Lemieux,8.015384380634014,13,3000,FLA@NYR,NYR,FLA,,,,,
40360-58679,W,Jack,Jack Rodewald,Rodewald,1.3333333333333333,6,3000,FLA@NYR,FLA,NYR,,,,,
40360-9293,W,Troy,Troy Brouwer,Brouwer,5.551999918619791,75,3000,FLA@NYR,FLA,NYR,,,,,
40360-104016,W,Vitali,Vitali Kravtsov,Kravtsov,0,0,3000,FLA@NYR,NYR,FLA,,,,,
40360-117089,W,Liam,Liam Pecararo,Pecararo,0,0,3000,FLA@NYR,FLA,NYR,,,,,
40360-62310,C,Tanner,Tanner Kero,Kero,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-8575,C,Martin,Martin Hanzal,Hanzal,7.0428570338657925,7,3000,DAL@WPG,DAL,WPG,IR,Back,,,
40360-117118,C,Cole,Cole Maier,Maier,0,0,3000,DAL@WPG,WPG,DAL,,,,,
40360-82049,W,Owen,Owen Tippett,Tippett,0,0,3000,FLA@NYR,FLA,NYR,,,,,
40360-8579,W,Scottie,Scottie Upshall,Upshall,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-59012,W,Jayce,Jayce Hawryluk,Hawryluk,5.5,8,3000,FLA@NYR,FLA,NYR,O,Upper body,,,
40360-116891,W,Diego,Diego Cuglietta,Cuglietta,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-116893,W,Parker,Parker MacKay,MacKay,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-116895,W,Brad,Brad McClure,McClure,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-116896,C,Anthony,Anthony Nellis,Nellis,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-54193,W,Phillip,Phillip Di Giuseppe,Di Giuseppe,4.166666666666667,24,3000,FLA@NYR,NYR,FLA,,,,,
40360-103095,W,Rhett,Rhett Gardner,Gardner,2.057142802647182,7,3000,DAL@WPG,DAL,WPG,,,,,
40360-116949,C,David,David Gustafsson,Gustafsson,0.9600000381469727,10,3000,DAL@WPG,WPG,DAL,,,,,
40360-107990,W,Joel,Joel Kiviranta,Kiviranta,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-116950,W,Joona,Joona Luoto,Luoto,0,1,3000,DAL@WPG,WPG,DAL,,,,,
40360-107995,W,Andrei,Andrei Chibisov,Chibisov,0,0,3000,DAL@WPG,WPG,DAL,,,,,
40360-42973,W,JC,JC Lipon,Lipon,0,0,3000,DAL@WPG,WPG,DAL,,,,,
40360-39395,W,Logan,Logan Shaw,Shaw,2.133333365122477,3,3000,DAL@WPG,WPG,DAL,,,,,
40360-9194,W,Micheal,Micheal Haley,Haley,3.5,8,3000,FLA@NYR,NYR,FLA,DTD,Undisclosed,,,
40360-82155,W,Mason,Mason Appleton,Appleton,2.3111110263400607,9,3000,DAL@WPG,WPG,DAL,IR,Foot,,,
40360-68602,W,Aleksi,Aleksi Saarela,Saarela,0,0,3000,FLA@NYR,FLA,NYR,,,,,
40360-82170,W,Jason,Jason Robertson,Robertson,0,0,3000,DAL@WPG,DAL,WPG,,,,,
40360-73983,W,Anthony,Anthony Greco,Greco,3.200000047683716,1,3000,FLA@NYR,FLA,NYR,,,,,
40360-54527,W,Connor,Connor Brickley,Brickley,5.314285823277065,14,3000,FLA@NYR,NYR,FLA,,,,,
40360-58909,G,Connor,Connor Hellebuyck,Hellebuyck,23.076923076923077,13,7800,DAL@WPG,WPG,DAL,,,,,
40360-8532,G,Henrik,Henrik Lundqvist,Lundqvist,21.799999237060547,8,7800,FLA@NYR,NYR,FLA,,,,,
40360-8893,G,Anton,Anton Khudobin,Khudobin,16.933333079020183,6,7500,DAL@WPG,DAL,WPG,,,,,
40360-66693,G,Sam,Sam Montembeault,Montembeault,12,4,7200,FLA@NYR,FLA,NYR,,,,,
