MMM,20200131,155.0,165.84,down,10.85,-15.91,10.65,11.1,5,2,35.01,0.9834,0.07,-0.05,0.05,0.08,253,455,39.28,-0.0291
MMM,20200131,157.5,165.84,down,0.0,0.0,8.0,9.25,0,0,44.09,0.9026,0.11,-0.03,0.1,0.14,927,738,35.31,-0.054
MMM,20200131,160.0,165.84,down,6.95,-9.0,6.05,6.25,198,26,31.07,0.9004,0.25,0.03,0.24,0.26,2257,691,32.21,-0.1111
MMM,20200131,162.5,165.84,down,3.95,-10.75,3.9,4.05,109,24,30.16,0.7722,0.55,0.2,0.57,0.64,1863,742,30.48,-0.2305
MMM,20200131,165.0,165.84,down,2.2,-9.15,2.19,2.29,560,12,29.27,0.5849,1.25,0.7,1.31,1.39,4736,1243,29.25,-0.4222
MMM,20200131,167.5,165.84,down,1.03,-8.22,1.01,1.09,2235,53,28.81,0.356,2.48,1.6,2.6,2.71,1385,922,28.77,-0.6466
MMM,20200131,170.0,165.84,down,0.38,-6.77,0.4,0.43,2700,260,28.85,0.1766,4.2,2.73,4.45,4.6,2203,841,28.98,-0.8254
MMM,20200131,172.5,165.84,down,0.16,-5.74,0.15,0.17,1699,632,30.16,0.0781,6.59,4.39,6.7,6.9,302,678,30.01,-0.9271
MMM,20200131,175.0,165.84,down,0.07,-3.88,0.07,0.09,1935,747,33.51,0.0408,9.16,5.96,9.1,9.35,505,934,31.74,-0.9727
MMM,20200131,177.5,165.84,down,0.05,-2.74,0.05,0.07,857,782,38.65,0.0281,11.4,6.91,11.55,11.8,88,640,36.19,-0.9845
MMM,20200207,155.0,165.84,down,23.82,0.0,10.85,11.9,0,1,34.27,0.8879,0.26,0.06,0.28,0.32,142,29,29.63,-0.0812
MMM,20200207,157.5,165.84,down,9.45,-10.26,8.75,9.05,16,1,27.05,0.8813,0.48,0.17,0.48,0.52,156,19,28.22,-0.1305
MMM,20200207,160.0,165.84,down,7.07,-10.25,6.7,6.85,19,0,26.79,0.7968,0.85,0.4,0.81,0.85,651,70,26.74,-0.2039
MMM,20200207,162.5,165.84,down,5.05,-12.95,4.75,4.9,44,1,25.52,0.693,1.42,0.77,1.36,1.42,127,49,25.74,-0.3089
MMM,20200207,165.0,165.84,down,3.25,-9.7,3.15,3.3,92,2,24.89,0.5584,2.3,1.32,2.23,2.3,327,349,24.86,-0.4425
MMM,20200207,167.5,165.84,down,2.02,-9.93,1.91,2.01,366,5,24.22,0.4134,3.4,2.12,3.45,3.55,151,49,24.32,-0.5888
MMM,20200207,170.0,165.84,down,1.18,-7.72,1.05,1.13,379,66,23.77,0.2749,5.1,3.08,5.05,5.2,254,162,23.96,-0.727
MMM,20200207,172.5,165.84,down,0.61,-8.11,0.54,0.59,340,11,23.59,0.165,6.95,4.21,7.05,7.25,52,36,23.79,-0.839
MMM,20200207,175.0,165.84,down,0.29,-4.38,0.26,0.3,183,108,23.91,0.0931,9.13,5.28,9.25,9.5,167,227,23.6,-0.9171
MMM,20200207,177.5,165.84,down,0.17,-3.33,0.14,0.15,169,123,24.64,0.0515,11.6,6.6,11.6,11.85,48,685,25.29,-0.9512
MMM,20200214,155.0,165.84,down,23.45,0.0,9.2,13.4,0,0,24.4,0.9189,0.63,0.18,0.56,0.69,36,3,25.57,-0.1368
MMM,20200214,157.5,165.84,down,0.0,0.0,7.4,11.15,0,0,26.22,0.8421,0.96,0.48,0.88,1.05,37,4,24.35,-0.1986
MMM,20200214,160.0,165.84,down,18.57,0.0,5.2,8.75,0,1,23.31,0.7864,1.47,0.69,1.41,1.54,414,32,23.18,-0.2837
MMM,20200214,162.5,165.84,down,5.37,0.0,4.9,5.2,6,0,22.31,0.6881,2.3,1.18,2.15,2.36,37,47,22.37,-0.3924
MMM,20200214,165.0,165.84,down,3.72,0.0,3.35,3.65,7,0,21.5,0.5644,3.3,1.89,3.2,3.45,104,17,21.76,-0.5175
MMM,20200214,167.5,165.84,down,2.25,-10.37,2.19,2.32,116,1,21.35,0.4293,4.45,2.33,4.6,4.85,68,31,21.23,-0.6454
MMM,20200214,170.0,165.84,down,1.38,-8.57,1.3,1.43,122,14,21.23,0.302,6.48,3.84,6.35,6.65,161,181,20.4,-0.767
MMM,20200214,172.5,165.84,down,0.76,-7.26,0.67,0.83,89,24,21.04,0.1949,7.16,3.39,7.35,9.0,14,23,14.26,-0.938
MMM,20200214,175.0,165.84,down,0.45,-4.55,0.4,0.48,134,21,21.68,0.1243,10.8,6.02,9.95,11.15,17,67,16.37,-0.9583
MMM,20200214,177.5,165.84,down,0.28,-3.41,0.24,0.27,614,468,22.33,0.0785,11.53,5.77,11.8,14.35,136,147,16.66,-0.983
MMM,20200221,155.0,165.84,down,26.85,0.0,11.2,11.75,0,1,25.04,0.8899,0.8,0.22,0.79,0.85,262,335,23.62,-0.1563
MMM,20200221,157.5,165.84,down,0.0,0.0,9.05,9.3,0,0,22.6,0.8512,1.18,0.45,1.18,1.27,216,47,22.83,-0.2206
MMM,20200221,160.0,165.84,down,7.4,-11.7,7.0,7.15,31,24,21.67,0.7761,1.72,0.74,1.75,1.84,1627,690,21.98,-0.3015
MMM,20200221,162.5,165.84,down,5.4,0.0,5.15,5.3,13,0,21.21,0.6719,2.6,1.29,2.56,2.64,897,1654,21.16,-0.4009
MMM,20200221,165.0,165.84,down,3.7,-8.75,3.6,3.75,486,42,20.72,0.5521,3.7,1.98,3.6,3.75,2004,1030,20.6,-0.51
MMM,20200221,167.5,165.84,down,2.37,-9.69,2.37,2.43,315,20,20.14,0.4246,4.95,2.61,4.95,5.15,276,303,20.1,-0.6284
MMM,20200221,170.0,165.84,down,1.52,-6.79,1.45,1.53,676,199,19.84,0.3031,6.55,3.54,6.7,6.85,382,2439,19.93,-0.7337
MMM,20200221,172.5,165.84,down,0.9,-5.6,0.83,0.9,555,29,19.68,0.2021,8.5,4.6,8.65,8.85,98,2413,19.45,-0.8269
MMM,20200221,175.0,165.84,down,0.52,-4.57,0.47,0.52,754,595,19.71,0.1279,10.45,5.38,10.75,11.05,127,2227,19.82,-0.8873
MMM,20200221,177.5,165.84,down,0.29,-3.56,0.28,0.3,750,674,20.06,0.08,12.35,5.95,13.05,13.35,45,174,20.34,-0.9279
MMM,20200228,155.0,165.84,down,0.0,0.0,10.85,12.3,0,0,23.52,0.8815,1.09,0.48,0.98,1.12,44,20,22.8,-0.1754
MMM,20200228,157.5,165.84,down,9.98,0.0,8.35,10.55,4,0,23.83,0.808,1.48,0.65,1.4,1.6,41,17,22.01,-0.2374
MMM,20200228,160.0,165.84,down,7.4,0.0,7.2,7.45,6,0,21.95,0.7436,2.1,0.97,1.96,2.26,144,31,21.2,-0.3138
MMM,20200228,162.5,165.84,down,0.0,0.0,5.3,5.7,0,0,20.84,0.6552,2.9,1.47,2.77,3.1,43,26,20.5,-0.4055
MMM,20200228,165.0,165.84,down,4.3,-8.02,3.7,4.25,28,6,20.38,0.5438,4.0,2.02,3.9,4.2,26,104,19.92,-0.5088
MMM,20200228,167.5,165.84,down,2.78,-7.52,2.61,2.79,129,2,19.87,0.4257,5.23,2.8,5.25,5.55,42,34,19.61,-0.6141
MMM,20200228,170.0,165.84,down,1.75,-11.05,1.7,1.82,46,1,19.54,0.3158,7.13,3.82,6.95,7.2,24,49,19.56,-0.7112
MMM,20200228,172.5,165.84,down,1.17,0.0,1.03,1.15,31,0,19.16,0.221,8.84,4.53,8.85,9.1,4,47,19.16,-0.7996
MMM,20200228,175.0,165.84,down,0.68,-4.74,0.63,0.7,28,38,19.12,0.149,9.7,4.28,10.95,11.25,14,18,19.11,-0.8675
MMM,20200228,177.5,165.84,down,0.44,-3.61,0.33,0.42,287,41,18.84,0.0939,13.05,6.35,13.1,13.5,9,18,19.35,-0.9144
ABT,20200131,87.5,89.54,down,2.55,0.17,2.2,2.25,3,686,25.28,0.8459,0.15,-0.14,0.16,0.17,3,259,25.26,-0.1541
ABT,20200131,88.0,89.54,down,1.8,-0.18,1.78,1.82,20,599,24.0,0.7919,0.24,-0.14,0.23,0.24,3,91,24.19,-0.2103
ABT,20200131,88.5,89.54,down,1.6,-0.11,1.39,1.42,34,210,23.39,0.7153,0.33,-0.08,0.33,0.35,1,66,23.37,-0.285
ABT,20200131,89.0,89.54,down,1.21,-0.19,1.03,1.06,11,187,22.45,0.6248,0.4,-0.2,0.47,0.49,30,93,22.42,-0.3758
ABT,20200131,89.5,89.54,down,0.72,-0.32,0.73,0.75,57,154,21.73,0.5186,0.56,-0.18,0.67,0.69,42,75,21.71,-0.4824
ABT,20200131,90.0,89.54,down,0.48,-0.22,0.49,0.51,266,328,21.02,0.4046,0.87,-0.09,0.91,0.94,46,99,20.97,-0.5971
ABT,20200131,90.5,89.54,down,0.39,-0.11,0.3,0.32,85,462,20.71,0.2955,1.09,-0.35,1.23,1.26,7,110,20.64,-0.7072
ABT,20200131,91.0,89.54,down,0.26,-0.06,0.17,0.18,17,237,20.07,0.1963,1.42,-0.2,1.59,1.63,7,65,20.15,-0.8055
ABT,20200131,91.5,89.54,down,0.16,-0.13,0.09,0.1,193,625,19.86,0.1218,1.75,0.22,2.01,2.05,65,155,19.86,-0.8817
ABT,20200131,92.0,89.54,down,0.06,-0.06,0.04,0.06,44,507,19.42,0.0668,2.3,0.0,2.45,2.53,0,44,20.2,-0.9296
ABT,20200207,87.5,89.54,down,2.77,-0.72,2.55,2.6,1,111,21.44,0.7504,0.3,0.0,0.48,0.5,0,8,21.6,-0.2507
ABT,20200207,88.0,89.54,down,2.35,-2.25,2.17,2.21,15,75,21.13,0.7007,0.62,-0.22,0.59,0.61,8,59,21.04,-0.2993
ABT,20200207,88.5,89.54,down,2.18,0.0,1.81,1.85,0,78,20.5,0.6465,0.75,-0.1,0.73,0.75,23,23,20.5,-0.3544
ABT,20200207,89.0,89.54,down,1.54,-0.19,1.48,1.52,1,148,20.09,0.585,1.22,0.0,0.9,0.92,0,1972,20.0,-0.4158
ABT,20200207,89.5,89.54,down,1.35,-0.18,1.19,1.22,61,71,19.57,0.5191,1.09,-0.14,1.1,1.13,13,71,19.65,-0.4837
ABT,20200207,90.0,89.54,down,0.98,-0.21,0.93,0.96,37,82,19.24,0.4502,1.2,-0.24,1.34,1.37,11,44,19.14,-0.552
ABT,20200207,90.5,89.54,down,0.81,-0.21,0.71,0.73,12,41,18.74,0.3796,1.75,0.0,1.61,1.65,0,2,18.71,-0.623
ABT,20200207,91.0,89.54,down,0.63,-0.21,0.53,0.55,36,148,18.5,0.3122,1.37,0.0,1.93,1.96,0,24,18.34,-0.6924
ABT,20200207,91.5,89.54,down,0.47,-0.18,0.38,0.39,41,336,18.07,0.2471,2.25,0.0,2.27,2.32,0,40,17.97,-0.7579
