MMM,20200131,165.0,175.92,down,12.4,-2.3,11.3,11.6,9,8,50.81,0.8883,0.49,-0.16,0.49,0.5,884,407,50.26,-0.1085
MMM,20200131,167.5,175.92,down,10.77,-1.4,9.15,9.45,10,52,49.6,0.8331,0.81,-0.13,0.83,0.85,495,241,49.65,-0.1688
MMM,20200131,170.0,175.92,down,8.23,-1.75,7.25,7.4,24,232,49.54,0.7515,1.37,-0.02,1.35,1.37,364,345,49.06,-0.2446
MMM,20200131,172.5,175.92,down,6.6,-0.9,5.55,5.65,23,590,49.13,0.6569,2.08,-0.02,2.08,2.15,201,483,48.82,-0.3422
MMM,20200131,175.0,175.92,down,4.15,-1.9,4.05,4.15,467,393,48.91,0.5514,3.1,0.19,3.1,3.15,258,691,48.39,-0.4461
MMM,20200131,177.5,175.92,down,2.84,-1.97,2.79,2.89,832,425,47.95,0.4408,4.29,0.31,4.3,4.5,332,531,47.92,-0.5591
MMM,20200131,180.0,175.92,down,1.9,-1.7,1.85,1.92,909,584,47.39,0.3341,5.9,0.6,5.85,6.0,237,381,47.39,-0.6649
MMM,20200131,182.5,175.92,down,1.17,-1.43,1.17,1.18,2987,5746,46.78,0.2382,7.67,1.02,7.65,7.8,76,196,46.96,-0.7615
MMM,20200131,185.0,175.92,down,0.69,-1.11,0.67,0.7,468,547,46.2,0.1588,8.98,0.38,9.6,9.85,16,21,45.51,-0.8459
MMM,20200131,187.5,175.92,down,0.38,-0.81,0.36,0.39,827,436,45.53,0.098,10.53,0.18,11.4,12.5,7,15,45.77,-0.9019
MMM,20200207,165.0,175.92,down,12.95,-1.65,11.75,12.5,2,2,39.51,0.8348,0.86,0.03,0.87,0.92,279,92,36.81,-0.1507
MMM,20200207,167.5,175.92,down,11.95,0.0,9.75,9.95,5,0,36.21,0.7932,1.19,-0.17,1.29,1.35,5,45,36.05,-0.2063
MMM,20200207,170.0,175.92,down,8.9,-1.92,7.85,8.05,151,17,35.61,0.7236,1.86,-0.04,1.88,1.93,76,105,35.45,-0.2758
MMM,20200207,172.5,175.92,down,8.72,0.0,6.1,6.3,0,11,34.87,0.6407,2.63,0.41,2.66,2.73,14,20,34.82,-0.3576
MMM,20200207,175.0,175.92,down,5.25,-1.57,4.65,4.8,62,17,34.28,0.5501,3.45,0.5,3.6,3.75,38,120,34.1,-0.4505
MMM,20200207,177.5,175.92,down,3.52,-1.53,3.35,3.55,71,98,33.81,0.4577,4.58,0.38,4.85,5.05,101,668,33.86,-0.5457
MMM,20200207,180.0,175.92,down,2.45,-1.51,2.38,2.47,90,113,33.2,0.3627,5.77,0.05,6.35,6.5,29,93,33.31,-0.64
MMM,20200207,182.5,175.92,down,1.68,-1.06,1.6,1.66,36,586,32.67,0.2752,7.54,-0.08,8.05,8.25,12,18,32.68,-0.7289
MMM,20200207,185.0,175.92,down,1.2,-0.91,1.03,1.07,174,286,32.35,0.1992,9.45,0.83,9.9,10.15,15,13,32.02,-0.8056
MMM,20200207,187.5,175.92,down,0.68,-0.83,0.63,0.67,44,48,32.07,0.1361,11.05,0.3,11.55,12.3,8,41,28.68,-0.8938
MMM,20200214,165.0,175.92,down,0.0,0.0,10.2,14.35,0,0,32.84,0.8334,1.3,-0.07,1.34,1.46,6,17,31.47,-0.2004
MMM,20200214,167.5,175.92,down,12.62,0.0,9.9,10.25,0,1,29.99,0.7952,1.96,0.15,1.85,2.13,5,25,31.28,-0.2627
MMM,20200214,170.0,175.92,down,9.95,0.0,8.1,8.4,0,14,30.76,0.7179,2.62,0.07,2.51,2.89,79,146,30.45,-0.3345
MMM,20200214,172.5,175.92,down,8.02,-0.38,6.4,6.7,1,24,30.24,0.6394,3.34,0.21,3.45,3.85,37,19,30.28,-0.4134
MMM,20200214,175.0,175.92,down,6.43,-0.47,4.9,5.45,11,5,30.5,0.5557,4.46,0.66,4.6,5.15,27,53,30.24,-0.4994
MMM,20200214,177.5,175.92,down,3.7,-1.32,3.7,3.9,71,434,29.51,0.465,5.69,0.38,5.9,6.35,45,18,29.28,-0.5847
MMM,20200214,180.0,175.92,down,2.76,-1.42,2.61,2.84,101,633,28.9,0.3757,7.11,0.59,7.5,8.35,20,105,30.51,-0.6595
MMM,20200214,182.5,175.92,down,1.93,-1.04,1.82,1.96,56,529,28.4,0.2918,6.65,0.0,8.2,9.95,0,62,25.45,-0.7709
MMM,20200214,185.0,175.92,down,1.54,-0.68,1.16,1.41,133,272,28.17,0.2184,8.3,0.0,9.25,13.25,0,25,26.25,-0.8303
MMM,20200214,187.5,175.92,down,1.02,-0.66,0.67,1.04,3,29,28.23,0.1594,8.9,0.0,11.5,14.85,0,38,22.32,-0.9204
MMM,20200221,165.0,175.92,down,12.45,-5.25,12.15,12.4,7,46,29.33,0.8334,1.71,0.15,1.68,1.76,195,861,29.49,-0.2178
MMM,20200221,167.5,175.92,down,12.06,0.0,10.05,10.4,0,20,28.62,0.7779,2.26,0.25,2.25,2.34,179,177,28.82,-0.2737
MMM,20200221,170.0,175.92,down,8.8,-1.34,8.25,8.5,13,202,28.28,0.7107,3.01,0.16,2.95,3.1,112,2350,28.16,-0.3415
MMM,20200221,172.5,175.92,down,8.0,-0.4,6.55,6.75,28,5,27.66,0.6341,3.71,0.14,3.85,4.0,18,2407,27.49,-0.4154
MMM,20200221,175.0,175.92,down,5.58,-1.67,5.05,5.25,108,558,27.12,0.5504,5.1,0.72,4.95,5.15,115,2159,26.95,-0.4929
MMM,20200221,177.5,175.92,down,3.83,-1.69,3.8,4.0,247,549,26.5,0.4631,6.0,0.47,6.25,6.5,72,119,26.6,-0.5765
MMM,20200221,180.0,175.92,down,3.1,-1.15,2.79,2.94,289,1286,26.24,0.3766,7.82,0.87,7.8,8.05,20,536,26.28,-0.6556
MMM,20200221,182.5,175.92,down,2.25,-0.93,1.94,2.1,113,702,25.84,0.2938,7.4,0.0,8.65,9.85,0,2,23.31,-0.7529
MMM,20200221,185.0,175.92,down,1.43,-0.93,1.33,1.46,202,2616,25.51,0.222,10.54,1.07,11.35,11.75,1,75,25.51,-0.7957
MMM,20200221,187.5,175.92,down,1.12,-0.52,0.87,0.98,126,35,25.14,0.162,0.0,0.0,11.6,15.1,0,0,22.3,-0.8846
MMM,20200228,165.0,175.92,down,13.8,0.0,11.3,14.4,5,0,31.29,0.788,1.85,0.39,1.82,1.99,6,86,27.36,-0.227
MMM,20200228,167.5,175.92,down,0.0,0.0,10.05,12.55,0,0,32.92,0.7201,2.32,-0.06,2.49,2.62,2,35,27.02,-0.2847
MMM,20200228,170.0,175.92,down,12.8,0.0,8.4,10.35,0,1,31.39,0.6668,2.8,-0.19,3.15,3.4,2,48,26.26,-0.3471
MMM,20200228,172.5,175.92,down,0.0,0.0,6.65,9.05,0,0,31.25,0.6018,4.0,0.0,4.05,4.35,3,44,25.75,-0.4178
MMM,20200228,175.0,175.92,down,6.19,-1.01,5.3,5.65,17,16,25.86,0.5408,4.97,0.47,5.15,5.5,1,16,25.33,-0.4932
MMM,20200228,177.5,175.92,down,5.1,-0.86,4.05,4.2,7,35,25.13,0.4565,6.29,0.94,6.45,7.05,11,5,25.45,-0.5684
MMM,20200228,180.0,175.92,down,3.85,-0.55,3.0,3.2,27,78,24.82,0.3763,7.73,0.43,8.1,8.3,8,11,24.77,-0.6452
MMM,20200228,182.5,175.92,down,3.22,-0.33,2.16,2.31,3,162,24.28,0.2995,8.15,0.0,9.65,10.35,0,7,25.1,-0.7089
MMM,20200228,185.0,175.92,down,1.83,-0.81,1.52,1.59,35,166,23.8,0.2316,8.44,0.0,11.65,11.9,6,0,23.9,-0.7838
