Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Dominic Thiem (14308016),Dominic Thiem,14308016,P,11300,Meligeni Rodrigues Alves@Thiem 02/18/2020 05:00PM ET,Thiem,65.49,0.988876665444322,0,-10000,-8000,,0.99009900990099,0.987654320987654,,1
P,Milos Raonic (14308017),Milos Raonic,14308017,P,10700,Raonic@Istomin 02/18/2020 12:30PM ET,Raonic,59.64,0.841269841269841,0,-560,-600,-450,0.848484848484848,0.857142857142857,0.818181818181818,1
P,Gilles Simon (14308018),Gilles Simon,14308018,P,10100,Mayot@Simon 02/18/2020 01:00PM ET,Simon,36.18,0.804938271604938,0,-400,-440,-400,0.8,0.814814814814815,0.8,1
P,Casper Ruud (14308019),Casper Ruud,14308019,P,9900,Ruud@Mager 02/18/2020 03:50PM ET,Ruud,69.14,0.803871292106586,0,-420,-410,-400,0.807692307692308,0.803921568627451,0.8,0
P,Pablo Cuevas (14308020),Pablo Cuevas,14308020,P,9700,Cuevas@Balazs 02/18/2020 02:30PM ET,Cuevas,47.08,0.778186274509804,0,,-380,-325,,0.791666666666667,0.764705882352941,0
P,Cedrik-Marcel Stebe (14308021),Cedrik-Marcel Stebe,14308021,P,9500,Tomic@Stebe 02/18/2020 11:00AM ET,Stebe,35.82,0.758826001681143,0,-315,-330,-300,0.759036144578313,0.767441860465116,0.75,1
P,Steve Johnson (14308022),Steve Johnson,14308022,P,9400,Johnson@Laaksonen 02/18/2020 12:20PM ET,Johnson,30.78,0.733332323324142,0,-286,-280,-260,0.740932642487047,0.736842105263158,0.722222222222222,1
P,Nick Kyrgios (14308023),Nick Kyrgios,14308023,P,9200,Paul@Kyrgios 02/18/2020 08:00PM ET,Kyrgios,64.7,0.710104331587708,0,-250,-245,-240,0.714285714285714,0.710144927536232,0.705882352941176,-1
P,Taylor Fritz (14308024),Taylor Fritz,14308024,P,9000,Norrie@Fritz 02/18/2020 11:00AM ET,Fritz,53.79,0.67207238968212,0,-205,-210,-200,0.672131147540984,0.67741935483871,0.666666666666667,0
P,Karen Khachanov (14308025),Karen Khachanov,14308025,P,8800,Khachanov@Bedene 02/18/2020 02:20PM ET,Khachanov,50.2,0.660567675346,0,-200,-194,-190,0.666666666666667,0.659863945578231,0.655172413793103,0
