Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Oceane Dodin (14402514),Oceane Dodin,14402514,P,10400,Dodin@Minella 03/04/2020 01:45PM ET,Dodin,57.38,0.898212898212898,0,-560,,-550,0.848484848484848,1,0.846153846153846,0
P,Alison Van Uytvanck (14402506),Alison Van Uytvanck,14402506,P,10300,Van Uytvanck@Tomova 03/04/2020 06:00AM ET,Van Uytvanck,50.51,0.844444444444444,0,-500,-650,-500,0.833333333333333,0.866666666666667,0.833333333333333,0
P,Sofia Kenin (14402510),Sofia Kenin,14402510,P,9800,Diatchenko@Kenin 03/04/2020 08:30AM ET,Kenin,56.24,0.855750487329435,0,-375,,-350,0.789473684210526,1,0.777777777777778,0
P,Yafan Wang (14402516),Yafan Wang,14402516,P,9400,Sharma@Wang 03/04/2020 05:15PM ET,Wang,36.03,0.754706007935982,0,-305,-330,-290,0.753086419753086,0.767441860465116,0.743589743589744,0
P,Rebecca Peterson (14402520),Rebecca Peterson,14402520,P,8900,Peterson@Bondarenko 03/04/2020 12:00PM ET,Peterson,32.95,0.898989898989899,0,,-230,,1,0.696969696969697,1,0
P,Caroline Garcia (14402512),Caroline Garcia,14402512,P,8600,Bonaventure@Garcia 03/04/2020 12:30PM ET,Garcia,39.31,0.599077649077649,0,-159,-140,-150,0.613899613899614,0.583333333333333,0.6,0
P,Camila Giorgi (14402509),Camila Giorgi,14402509,P,8200,Cornet@Giorgi 03/04/2020 07:15AM ET,Giorgi,48.92,0.580954553034539,0,-141,-140,-135,0.5850622406639,0.583333333333333,0.574468085106383,0
P,Marie Bouzkova (14402519),Marie Bouzkova,14402519,P,7800,Bouzkova@Schmiedlova 03/04/2020 04:00PM ET,Bouzkova,31.04,0.582102395091472,0,-141,-142,-135,0.5850622406639,0.586776859504132,0.574468085106383,0
P,Anna-Karolina Schmiedlova (14402518),Anna-Karolina Schmiedlova,14402518,P,7400,Bouzkova@Schmiedlova 03/04/2020 04:00PM ET,Schmiedlova,32.58,0.471058409821722,0,114,108,115,0.467289719626168,0.480769230769231,0.465116279069767,0
P,Alize Cornet (14402508),Alize Cornet,14402508,P,7100,Cornet@Giorgi 03/04/2020 07:15AM ET,Cornet,46.59,0.47261429729994,0,114,106,115,0.467289719626168,0.485436893203883,0.465116279069767,0
P,Ysaline Bonaventure (14402513),Ysaline Bonaventure,14402513,P,6900,Bonaventure@Garcia 03/04/2020 12:30PM ET,Bonaventure,47.65,0.452938664375869,0,128,106,130,0.43859649122807,0.485436893203883,0.434782608695652,0
P,Kateryna Bondarenko (14402521),Kateryna Bondarenko,14402521,P,6500,Peterson@Bondarenko 03/04/2020 12:00PM ET,Bondarenko,37,0.790123456790123,0,,170,,1,0.37037037037037,1,0
P,Astra Sharma (14402517),Astra Sharma,14402517,P,6100,Sharma@Wang 03/04/2020 05:15PM ET,Sharma,35.87,0.298551804258565,0,235,230,240,0.298507462686567,0.303030303030303,0.294117647058823,0
P,Vitalia Diatchenko (14402511),Vitalia Diatchenko,14402511,P,5700,Diatchenko@Kenin 03/04/2020 08:30AM ET,Diatchenko,22.98,0.506522717049033,0,280,,290,0.263157894736842,1,0.256410256410256,0
P,Viktoriya Tomova (14402507),Viktoriya Tomova,14402507,P,5300,Van Uytvanck@Tomova 03/04/2020 06:00AM ET,Tomova,63.3,0.204869316147512,0,375,390,400,0.210526315789474,0.204081632653061,0.2,0
P,Mandy Minella (14402515),Mandy Minella,14402515,P,4800,Dodin@Minella 03/04/2020 01:45PM ET,Minella,0,0.463492063492063,0,400,,425,0.2,1,0.19047619047619,0
