CSV was read! There are 17 players.
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),46000,41275,47400
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),46500,149275,88400
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47000,149275,88400
Ross Chastain (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47500,116775,73400
Matt Tifft (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47500,81775,53400
Ty Dillon (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49500,41775,53400
Austin Dillon (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),50000,39275,43400
Michael McDowell (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49000,22775,27400
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),46000,145275,83400
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),46500,145275,83400
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47000,112775,68400
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47000,77775,48400
Ty Dillon (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49000,37775,48400
Austin Dillon (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49500,35275,38400
Michael McDowell (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),48500,18775,22400
Joe Nemechek (D),Kurt Busch (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49200,143025,81400
Parker Kligerman (D),Kurt Busch (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49700,143025,81400
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47000,142775,81400
Parker Kligerman (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),47500,142775,81400
Ross Chastain (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),48000,110275,66400
Matt Tifft (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),48000,75275,46400
Ty Dillon (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),50000,35275,46400
Michael McDowell (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Larson (D),49500,16275,20400
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),46500,45475,56800
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),47000,42975,46800
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),46000,26475,30800
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),46700,61725,74800
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),45700,45225,58800
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),46200,42725,48800
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),46700,150725,89800
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),47200,150725,89800
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),47700,118225,74800
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),47700,83225,54800
Ty Dillon (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),49700,43225,54800
Michael McDowell (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),49200,24225,28800
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),46200,146725,84800
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),46700,146725,84800
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),47200,114225,69800
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),47200,79225,49800
Ty Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),49200,39225,49800
Austin Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),49700,36725,39800
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Larson (D),48700,20225,23800
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),45000,150475,89800
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),45500,117975,74800
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),45500,82975,54800
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),47500,42975,54800
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),48000,40475,44800
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),47000,23975,28800
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),45000,113975,69800
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),45000,78975,49800
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),47000,38975,49800
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),47500,36475,39800
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),46500,19975,23800
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),47200,144225,82800
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),47700,144225,82800
Ross Chastain (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),48200,111725,67800
Matt Tifft (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),48200,76725,47800
Michael McDowell (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),49700,17725,21800
Ross Chastain (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),45000,135275,93400
Matt Tifft (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),45000,100275,73400
Ty Dillon (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47000,60275,73400
Ty Dillon (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),46000,43775,57400
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),46500,41275,47400
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47000,149275,88400
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47500,149275,88400
Ross Chastain (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),48000,116775,73400
Matt Tifft (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),48000,81775,53400
Ty Dillon (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),50000,41775,53400
Michael McDowell (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),49500,22775,27400
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),46500,145275,83400
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47000,145275,83400
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47500,112775,68400
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47500,77775,48400
Ty Dillon (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),49500,37775,48400
Austin Dillon (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),50000,35275,38400
Michael McDowell (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),49000,18775,22400
Joe Nemechek (D),Kurt Busch (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),49700,143025,81400
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),47500,142775,81400
Parker Kligerman (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),48000,142775,81400
Ross Chastain (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),48500,110275,66400
Matt Tifft (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),48500,75275,46400
Michael McDowell (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Larson (D),50000,16275,20400
Parker Kligerman (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45000,169825,117800
Ross Chastain (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45500,137325,102800
Matt Tifft (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45500,102325,82800
Joe Nemechek (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45000,167325,107800
Parker Kligerman (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45500,167325,107800
Ross Chastain (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),46000,134825,92800
Matt Tifft (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),46000,99825,72800
Ty Dillon (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48000,59825,72800
Ross Chastain (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45000,118325,76800
Matt Tifft (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),45000,83325,56800
Ty Dillon (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),47000,43325,56800
Austin Dillon (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),47500,40825,46800
Joe Nemechek (D),Ryan Newman (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48000,148825,87800
Parker Kligerman (D),Ryan Newman (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48500,148825,87800
Ross Chastain (D),Ryan Newman (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),49000,116325,72800
Matt Tifft (D),Ryan Newman (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),49000,81325,52800
Joe Nemechek (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),47500,144825,82800
Parker Kligerman (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48000,144825,82800
Ross Chastain (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48500,112325,67800
Matt Tifft (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48500,77325,47800
Michael McDowell (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),50000,18325,21800
Joe Nemechek (D),Erik Jones (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),48500,142325,80800
Parker Kligerman (D),Erik Jones (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),49000,142325,80800
Ross Chastain (D),Erik Jones (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),49500,109825,65800
Matt Tifft (D),Erik Jones (D),Brad Keselowski (D),Chase Elliott (D),Kyle Larson (D),49500,74825,45800
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Busch (D),46200,47330,58560
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Busch (D),46700,44830,48560
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Busch (D),45700,28330,32560
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),45200,119830,76560
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),45200,84830,56560
Ty Dillon (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),47200,44830,56560
Austin Dillon (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),47700,42330,46560
Michael McDowell (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),46700,25830,30560
Ty Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),46700,40830,51560
Austin Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),47200,38330,41560
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Kyle Busch (D),46200,21830,25560
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Busch (D),46500,45880,57160
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Busch (D),47000,43380,47160
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Busch (D),46000,26880,31160
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),46700,62130,75160
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),45700,45630,59160
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),46200,43130,49160
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),46700,151130,90160
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),47200,151130,90160
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),47700,118630,75160
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),47700,83630,55160
Ty Dillon (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),49700,43630,55160
Michael McDowell (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),49200,24630,29160
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),46200,147130,85160
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),46700,147130,85160
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),47200,114630,70160
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),47200,79630,50160
Ty Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),49200,39630,50160
Austin Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),49700,37130,40160
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Kyle Busch (D),48700,20630,24160
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),45000,150880,90160
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),45500,118380,75160
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),45500,83380,55160
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),47500,43380,55160
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),48000,40880,45160
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),47000,24380,29160
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),45000,114380,70160
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),45000,79380,50160
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),47000,39380,50160
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),47500,36880,40160
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),46500,20380,24160
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),47200,144630,83160
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),47700,144630,83160
Ross Chastain (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),48200,112130,68160
Matt Tifft (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),48200,77130,48160
Michael McDowell (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Kyle Busch (D),49700,18130,22160
Ty Dillon (D),Austin Dillon (D),Ryan Newman (D),Brad Keselowski (D),Kyle Busch (D),45000,67930,81560
Parker Kligerman (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Busch (D),45000,152930,91560
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Busch (D),45500,120430,76560
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Busch (D),45500,85430,56560
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Busch (D),47500,45430,56560
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Busch (D),48000,42930,46560
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Busch (D),47000,26430,30560
Ross Chastain (D),Ty Dillon (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),45200,139180,104560
Matt Tifft (D),Ty Dillon (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),45200,104180,84560
Parker Kligerman (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),45200,169180,109560
Ross Chastain (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),45700,136680,94560
Matt Tifft (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),45700,101680,74560
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),47700,61680,74560
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),46700,45180,58560
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),47200,42680,48560
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),47700,150680,89560
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),48200,150680,89560
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),48700,118180,74560
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),48700,83180,54560
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),47200,146680,84560
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),47700,146680,84560
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),48200,114180,69560
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),48200,79180,49560
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Kyle Busch (D),49700,20180,23560
Ty Dillon (D),Austin Dillon (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),45500,61430,74560
Austin Dillon (D),Michael McDowell (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),45000,42430,48560
Joe Nemechek (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),45500,150430,89560
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),46000,150430,89560
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),46500,117930,74560
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),46500,82930,54560
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),48500,42930,54560
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),49000,40430,44560
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),48000,23930,28560
Joe Nemechek (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),45000,146430,84560
Parker Kligerman (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),45500,146430,84560
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),46000,113930,69560
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),46000,78930,49560
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),48000,38930,49560
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),48500,36430,39560
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),47500,19930,23560
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),48200,144180,82560
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),48700,144180,82560
Ross Chastain (D),Kurt Busch (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),49200,111680,67560
Matt Tifft (D),Kurt Busch (D),Erik Jones (D),Brad Keselowski (D),Kyle Busch (D),49200,76680,47560
Parker Kligerman (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45000,170230,118160
Ross Chastain (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45500,137730,103160
Matt Tifft (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45500,102730,83160
Joe Nemechek (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45000,167730,108160
Parker Kligerman (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45500,167730,108160
Ross Chastain (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),46000,135230,93160
Matt Tifft (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),46000,100230,73160
Ty Dillon (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48000,60230,73160
Ross Chastain (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45000,118730,77160
Matt Tifft (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),45000,83730,57160
Ty Dillon (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),47000,43730,57160
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),47500,41230,47160
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48000,149230,88160
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48500,149230,88160
Ross Chastain (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),49000,116730,73160
Matt Tifft (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),49000,81730,53160
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),47500,145230,83160
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48000,145230,83160
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48500,112730,68160
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48500,77730,48160
Michael McDowell (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),50000,18730,22160
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),48500,142730,81160
Parker Kligerman (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),49000,142730,81160
Ross Chastain (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),49500,110230,66160
Matt Tifft (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Kyle Busch (D),49500,75230,46160
Ty Dillon (D),Austin Dillon (D),Ryan Newman (D),Chase Elliott (D),Kyle Busch (D),45500,67930,81560
Austin Dillon (D),Michael McDowell (D),Ryan Newman (D),Chase Elliott (D),Kyle Busch (D),45000,48930,55560
Ty Dillon (D),Austin Dillon (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),45000,63930,76560
Joe Nemechek (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),45000,152930,91560
Parker Kligerman (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),45500,152930,91560
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),46000,120430,76560
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),46000,85430,56560
