Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
LW,Marko Dano (13687892),Marko Dano,13687892,W/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,0
LW,Nathan Gerbe (13687902),Nathan Gerbe,13687902,W/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,0
RW,Spencer Foo (13687912),Spencer Foo,13687912,W/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,0
D,Vladislav Gavrikov (13688220),Vladislav Gavrikov,13688220,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,3.62
D,Dean Kukan (13688224),Dean Kukan,13688224,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,3.92
D,Oliver Kylington (13688226),Oliver Kylington,13688226,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,2.43
D,Scott Harrington (13688258),Scott Harrington,13688258,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,6.77
D,Michael Stone (13688270),Michael Stone,13688270,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,7.08
D,Juuso Valimaki (13688294),Juuso Valimaki,13688294,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,0
D,Brandon Davidson (13688338),Brandon Davidson,13688338,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,0
D,Rinat Valiev (13688360),Rinat Valiev,13688360,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,0
D,Alexander Yelesin (13688364),Alexander Yelesin,13688364,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CGY,0
D,Adam Clendening (13688420),Adam Clendening,13688420,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,0
D,Gabriel Carlsson (13688426),Gabriel Carlsson,13688426,D/UTIL,2500,CGY@CLS 11/02/2019 07:00PM ET,CLS,0
C,Radek Faksa (13687078),Radek Faksa,13687078,C/UTIL,2500,MON@DAL 11/02/2019 07:00PM ET,DAL,4.46
C,Martin Hanzal (13687118),Martin Hanzal,13687118,C/UTIL,2500,MON@DAL 11/02/2019 07:00PM ET,DAL,0
C,Ty Dellandrea (13687156),Ty Dellandrea,13687156,C/UTIL,2500,MON@DAL 11/02/2019 07:00PM ET,DAL,0
