Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
D,Miro Heiskanen (13760643),Miro Heiskanen,13760643,D/UTIL,5400,DAL@VAN 11/14/2019 10:00PM ET,DAL,9.77
C,Adam Henrique (13759959),Adam Henrique,13759959,C/UTIL,5400,SJ@ANH 11/14/2019 10:00PM ET,ANH,9.28
LW,Tyler Johnson (13760227),Tyler Johnson,13760227,W/UTIL,5300,NYR@TB 11/14/2019 07:00PM ET,TB,7.39
D,Kevin Shattenkirk (13760645),Kevin Shattenkirk,13760645,D/UTIL,5300,NYR@TB 11/14/2019 07:00PM ET,TB,11.88
RW,Phil Kessel (13760225),Phil Kessel,13760225,W/UTIL,5300,ARI@MIN 11/14/2019 08:00PM ET,ARI,7.96
C,Ryan Strome (13759961),Ryan Strome,13759961,C/UTIL,5200,NYR@TB 11/14/2019 07:00PM ET,NYR,8.83
D,Dustin Byfuglien (13760647),Dustin Byfuglien,13760647,D/UTIL,5200,WPG@FLA 11/14/2019 07:00PM ET,WPG,0
LW,Timo Meier (13760229),Timo Meier,13760229,W/UTIL,5200,SJ@ANH 11/14/2019 10:00PM ET,SJ,9.35
LW,Nino Niederreiter (13760233),Nino Niederreiter,13760233,W/UTIL,5100,CAR@BUF 11/14/2019 07:00PM ET,CAR,5.67
LW,Mike Hoffman (13760231),Mike Hoffman,13760231,W/UTIL,5100,WPG@FLA 11/14/2019 07:00PM ET,FLA,10.48
D,Josh Morrissey (13760649),Josh Morrissey,13760649,D/UTIL,5100,WPG@FLA 11/14/2019 07:00PM ET,WPG,8.84
D,Jaccob Slavin (13760651),Jaccob Slavin,13760651,D/UTIL,5000,CAR@BUF 11/14/2019 07:00PM ET,CAR,10.44
LW,Ondrej Palat (13760237),Ondrej Palat,13760237,W/UTIL,5000,NYR@TB 11/14/2019 07:00PM ET,TB,8.71
D,Keith Yandle (13760653),Keith Yandle,13760653,D/UTIL,5000,WPG@FLA 11/14/2019 07:00PM ET,FLA,9.04
LW,Jeff Carter (13760235),Jeff Carter,13760235,W/UTIL,5000,DET@LA 11/14/2019 10:30PM ET,LA,9.31
C,Erik Haula (13759967),Erik Haula,13759967,C/UTIL,4900,CAR@BUF 11/14/2019 07:00PM ET,CAR,10.16
LW,Ryan Dzingel (13760239),Ryan Dzingel,13760239,W/UTIL,4900,CAR@BUF 11/14/2019 07:00PM ET,CAR,7.56
D,Tony DeAngelo (13760657),Tony DeAngelo,13760657,D/UTIL,4900,NYR@TB 11/14/2019 07:00PM ET,NYR,9.74
D,Aaron Ekblad (13760655),Aaron Ekblad,13760655,D/UTIL,4900,WPG@FLA 11/14/2019 07:00PM ET,FLA,10.06
LW,James Neal (13760241),James Neal,13760241,W/UTIL,4900,COL@EDM 11/14/2019 09:00PM ET,EDM,10.28
D,Rasmus Dahlin (13760659),Rasmus Dahlin,13760659,D/UTIL,4800,CAR@BUF 11/14/2019 07:00PM ET,BUF,7.08
C,Roope Hintz (13759969),Roope Hintz,13759969,C/UTIL,4800,DAL@VAN 11/14/2019 10:00PM ET,DAL,9.22
LW,Jamie Benn (13760245),Jamie Benn,13760245,W/UTIL,4800,DAL@VAN 11/14/2019 10:00PM ET,DAL,6.33
RW,Kevin Labanc (13760243),Kevin Labanc,13760243,W/UTIL,4800,SJ@ANH 11/14/2019 10:00PM ET,SJ,6.97
D,Mikhail Sergachev (13760663),Mikhail Sergachev,13760663,D/UTIL,4700,NYR@TB 11/14/2019 07:00PM ET,TB,7.99
D,Neal Pionk (13760661),Neal Pionk,13760661,D/UTIL,4700,WPG@FLA 11/14/2019 07:00PM ET,WPG,7.87
C,Nick Schmaltz (13759971),Nick Schmaltz,13759971,C/UTIL,4700,ARI@MIN 11/14/2019 08:00PM ET,ARI,7.93
LW,Tanner Pearson (13760251),Tanner Pearson,13760251,W/UTIL,4700,DAL@VAN 11/14/2019 10:00PM ET,VAN,9.07
RW,Andreas Athanasiou (13760249),Andreas Athanasiou,13760249,W/UTIL,4700,DET@LA 11/14/2019 10:30PM ET,DET,7.83
LW,Clayton Keller (13760257),Clayton Keller,13760257,W/UTIL,4600,ARI@MIN 11/14/2019 08:00PM ET,ARI,8.80
C,Nazem Kadri (13759973),Nazem Kadri,13759973,C/UTIL,4600,COL@EDM 11/14/2019 09:00PM ET,COL,8.43
RW,Zack Kassian (13760255),Zack Kassian,13760255,W/UTIL,4600,COL@EDM 11/14/2019 09:00PM ET,EDM,7.14
D,Esa Lindell (13760665),Esa Lindell,13760665,D/UTIL,4600,DAL@VAN 11/14/2019 10:00PM ET,DAL,6.97
C,Marcus Johansson (13759975),Marcus Johansson,13759975,C/UTIL,4500,CAR@BUF 11/14/2019 07:00PM ET,BUF,5.61
D,Rasmus Ristolainen (13760667),Rasmus Ristolainen,13760667,D/UTIL,4500,CAR@BUF 11/14/2019 07:00PM ET,BUF,8.11
D,Quinn Hughes (13760669),Quinn Hughes,13760669,D/UTIL,4500,DAL@VAN 11/14/2019 10:00PM ET,VAN,6.82
C,Bryan Little (13759977),Bryan Little,13759977,C/UTIL,4400,WPG@FLA 11/14/2019 07:00PM ET,WPG,8.34
RW,Conor Garland (13760259),Conor Garland,13760259,W/UTIL,4400,ARI@MIN 11/14/2019 08:00PM ET,ARI,9.15
D,Jakob Chychrun (13760671),Jakob Chychrun,13760671,D/UTIL,4400,ARI@MIN 11/14/2019 08:00PM ET,ARI,8.57
D,Matt Dumba (13760673),Matt Dumba,13760673,D/UTIL,4400,ARI@MIN 11/14/2019 08:00PM ET,MIN,8.14
C,Jordan Staal (13759979),Jordan Staal,13759979,C/UTIL,4300,CAR@BUF 11/14/2019 07:00PM ET,CAR,4.77
LW,Chris Kreider (13760265),Chris Kreider,13760265,W/UTIL,4300,NYR@TB 11/14/2019 07:00PM ET,NYR,7.96
LW,Frank Vatrano (13760267),Frank Vatrano,13760267,W/UTIL,4300,WPG@FLA 11/14/2019 07:00PM ET,FLA,9.74
D,Oliver Ekman-Larsson (13760675),Oliver Ekman-Larsson,13760675,D/UTIL,4300,ARI@MIN 11/14/2019 08:00PM ET,ARI,8.06
RW,Matt Calvert (13760263),Matt Calvert,13760263,W/UTIL,4300,COL@EDM 11/14/2019 09:00PM ET,COL,7.64
D,Darnell Nurse (13760677),Darnell Nurse,13760677,D/UTIL,4300,COL@EDM 11/14/2019 09:00PM ET,EDM,8.64
D,Cam Fowler (13760679),Cam Fowler,13760679,D/UTIL,4300,SJ@ANH 11/14/2019 10:00PM ET,ANH,7.50
D,Adam Fox (13760683),Adam Fox,13760683,D/UTIL,4200,NYR@TB 11/14/2019 07:00PM ET,NYR,7.34
C,Derek Stepan (13759981),Derek Stepan,13759981,C/UTIL,4200,ARI@MIN 11/14/2019 08:00PM ET,ARI,5.93
D,Jared Spurgeon (13760681),Jared Spurgeon,13760681,D/UTIL,4200,ARI@MIN 11/14/2019 08:00PM ET,MIN,9.19
RW,Andre Burakovsky (13760271),Andre Burakovsky,13760271,W/UTIL,4200,COL@EDM 11/14/2019 09:00PM ET,COL,8.52
D,Danny DeKeyser (13760685),Danny DeKeyser,13760685,D/UTIL,4200,DET@LA 11/14/2019 10:30PM ET,DET,9.18
C,Filip Chytil (13759983),Filip Chytil,13759983,C/UTIL,4100,NYR@TB 11/14/2019 07:00PM ET,NYR,9.1
D,Alex Goligoski (13760689),Alex Goligoski,13760689,D/UTIL,4100,ARI@MIN 11/14/2019 08:00PM ET,ARI,8.67
RW,Joe Pavelski (13760273),Joe Pavelski,13760273,W/UTIL,4100,DAL@VAN 11/14/2019 10:00PM ET,DAL,7.61
D,John Klingberg (13760693),John Klingberg,13760693,D/UTIL,4100,DAL@VAN 11/14/2019 10:00PM ET,DAL,6.64
D,Alec Martinez (13760687),Alec Martinez,13760687,D/UTIL,4100,DET@LA 11/14/2019 10:30PM ET,LA,7.58
D,Filip Hronek (13760691),Filip Hronek,13760691,D/UTIL,4100,DET@LA 11/14/2019 10:30PM ET,DET,8.88
D,Brett Pesce (13760699),Brett Pesce,13760699,D/UTIL,4000,CAR@BUF 11/14/2019 07:00PM ET,CAR,7.99
RW,Kaapo Kakko (13760279),Kaapo Kakko,13760279,W/UTIL,4000,NYR@TB 11/14/2019 07:00PM ET,NYR,7.09
RW,Yanni Gourde (13760281),Yanni Gourde,13760281,W/UTIL,4000,NYR@TB 11/14/2019 07:00PM ET,TB,7.32
D,Ryan McDonagh (13760697),Ryan McDonagh,13760697,D/UTIL,4000,NYR@TB 11/14/2019 07:00PM ET,TB,7.17
RW,Brett Connolly (13760277),Brett Connolly,13760277,W/UTIL,4000,WPG@FLA 11/14/2019 07:00PM ET,FLA,7.26
C,Mikko Koivu (13759985),Mikko Koivu,13759985,C/UTIL,4000,ARI@MIN 11/14/2019 08:00PM ET,MIN,6.69
RW,Mats Zuccarello (13760275),Mats Zuccarello,13760275,W/UTIL,4000,ARI@MIN 11/14/2019 08:00PM ET,MIN,5.63
D,Ryan Suter (13760695),Ryan Suter,13760695,D/UTIL,4000,ARI@MIN 11/14/2019 08:00PM ET,MIN,7.12
RW,Pavel Buchnevich (13760287),Pavel Buchnevich,13760287,W/UTIL,3900,NYR@TB 11/14/2019 07:00PM ET,NYR,7.54
LW,Alex Killorn (13760293),Alex Killorn,13760293,W/UTIL,3900,NYR@TB 11/14/2019 07:00PM ET,TB,6.51
RW,Denis Malgin (13760285),Denis Malgin,13760285,W/UTIL,3900,WPG@FLA 11/14/2019 07:00PM ET,FLA,7.06
D,MacKenzie Weegar (13760701),MacKenzie Weegar,13760701,D/UTIL,3900,WPG@FLA 11/14/2019 07:00PM ET,FLA,7.58
LW,Matt Nieto (13760291),Matt Nieto,13760291,W/UTIL,3900,COL@EDM 11/14/2019 09:00PM ET,COL,6.08
C,Brandon Sutter (13759987),Brandon Sutter,13759987,C/UTIL,3900,DAL@VAN 11/14/2019 10:00PM ET,VAN,7.36
LW,Denis Gurianov (13760283),Denis Gurianov,13760283,W/UTIL,3900,DAL@VAN 11/14/2019 10:00PM ET,DAL,7.87
D,Hampus Lindholm (13760703),Hampus Lindholm,13760703,D/UTIL,3900,SJ@ANH 11/14/2019 10:00PM ET,ANH,7.69
RW,Warren Foegele (13760295),Warren Foegele,13760295,W/UTIL,3800,CAR@BUF 11/14/2019 07:00PM ET,CAR,4.81
D,Jake Gardiner (13760707),Jake Gardiner,13760707,D/UTIL,3800,CAR@BUF 11/14/2019 07:00PM ET,CAR,5.17
C,Anthony Cirelli (13759989),Anthony Cirelli,13759989,C/UTIL,3800,NYR@TB 11/14/2019 07:00PM ET,TB,6.14
RW,Jack Roslovic (13760301),Jack Roslovic,13760301,W/UTIL,3800,WPG@FLA 11/14/2019 07:00PM ET,WPG,5.36
LW,Christian Dvorak (13760297),Christian Dvorak,13760297,W/UTIL,3800,ARI@MIN 11/14/2019 08:00PM ET,ARI,7.36
RW,J.T. Compher (13760299),J.T. Compher,13760299,W/UTIL,3800,COL@EDM 11/14/2019 09:00PM ET,COL,7.21
LW,Robby Fabbri (13760303),Robby Fabbri,13760303,W/UTIL,3800,DET@LA 11/14/2019 10:30PM ET,DET,4.55
RW,Conor Sheary (13760305),Conor Sheary,13760305,W/UTIL,3700,CAR@BUF 11/14/2019 07:00PM ET,BUF,5.12
D,Brandon Montour (13760715),Brandon Montour,13760715,D/UTIL,3700,CAR@BUF 11/14/2019 07:00PM ET,BUF,7.4
D,Brady Skjei (13760713),Brady Skjei,13760713,D/UTIL,3700,NYR@TB 11/14/2019 07:00PM ET,NYR,8.01
RW,Luke Kunin (13760307),Luke Kunin,13760307,W/UTIL,3700,ARI@MIN 11/14/2019 08:00PM ET,MIN,7.45
D,Brad Hunt (13760717),Brad Hunt,13760717,D/UTIL,3700,ARI@MIN 11/14/2019 08:00PM ET,MIN,7.12
C,Tyson Jost (13759991),Tyson Jost,13759991,C/UTIL,3700,COL@EDM 11/14/2019 09:00PM ET,COL,6.78
D,Erik Johnson (13760709),Erik Johnson,13760709,D/UTIL,3700,COL@EDM 11/14/2019 09:00PM ET,COL,7.51
RW,Jake Virtanen (13760309),Jake Virtanen,13760309,W/UTIL,3700,DAL@VAN 11/14/2019 10:00PM ET,VAN,7.18
D,Sean Walker (13760711),Sean Walker,13760711,D/UTIL,3700,DET@LA 11/14/2019 10:30PM ET,LA,8.04
RW,Martin Necas (13760315),Martin Necas,13760315,W/UTIL,3600,CAR@BUF 11/14/2019 07:00PM ET,CAR,6.78
D,Jake McCabe (13760719),Jake McCabe,13760719,D/UTIL,3600,CAR@BUF 11/14/2019 07:00PM ET,BUF,7.49
C,Brian Boyle (13759993),Brian Boyle,13759993,C/UTIL,3600,WPG@FLA 11/14/2019 07:00PM ET,FLA,8.41
D,Ryan Graves (13760725),Ryan Graves,13760725,D/UTIL,3600,COL@EDM 11/14/2019 09:00PM ET,COL,8.88
D,Tyler Myers (13760723),Tyler Myers,13760723,D/UTIL,3600,DAL@VAN 11/14/2019 10:00PM ET,VAN,6.26
LW,Nick Ritchie (13760313),Nick Ritchie,13760313,W/UTIL,3600,SJ@ANH 11/14/2019 10:00PM ET,ANH,6.48
LW,Alex Iafallo (13760311),Alex Iafallo,13760311,W/UTIL,3600,DET@LA 11/14/2019 10:30PM ET,LA,6.56
D,Colin Miller (13760727),Colin Miller,13760727,D/UTIL,3500,CAR@BUF 11/14/2019 07:00PM ET,BUF,4.97
RW,Mathieu Joseph (13760321),Mathieu Joseph,13760321,W/UTIL,3500,NYR@TB 11/14/2019 07:00PM ET,TB,5.28
RW,Kevin Fiala (13760317),Kevin Fiala,13760317,W/UTIL,3500,ARI@MIN 11/14/2019 08:00PM ET,MIN,6.04
D,Adam Larsson (13760729),Adam Larsson,13760729,D/UTIL,3500,COL@EDM 11/14/2019 09:00PM ET,EDM,9.7
LW,Sven Baertschi (13760319),Sven Baertschi,13760319,W/UTIL,3500,DAL@VAN 11/14/2019 10:00PM ET,VAN,3.67
RW,Patrick Marleau (13760323),Patrick Marleau,13760323,W/UTIL,3500,SJ@ANH 11/14/2019 10:00PM ET,SJ,7.6
C,Valtteri Filppula (13759995),Valtteri Filppula,13759995,C/UTIL,3500,DET@LA 11/14/2019 10:30PM ET,DET,4.39
LW,Ilya Kovalchuk (13760325),Ilya Kovalchuk,13760325,W/UTIL,3500,DET@LA 11/14/2019 10:30PM ET,LA,7.39
C,Lucas Wallmark (13759997),Lucas Wallmark,13759997,C/UTIL,3400,CAR@BUF 11/14/2019 07:00PM ET,CAR,4.91
RW,Casey Mittelstadt (13760329),Casey Mittelstadt,13760329,W/UTIL,3400,CAR@BUF 11/14/2019 07:00PM ET,BUF,4.68
D,Samuel Girard (13760731),Samuel Girard,13760731,D/UTIL,3400,COL@EDM 11/14/2019 09:00PM ET,COL,6.29
LW,Josh Leivo (13760327),Josh Leivo,13760327,W/UTIL,3400,DAL@VAN 11/14/2019 10:00PM ET,VAN,6.40
D,Christopher Tanev (13760735),Christopher Tanev,13760735,D/UTIL,3400,DAL@VAN 11/14/2019 10:00PM ET,VAN,7.71
D,Josh Mahura (13760733),Josh Mahura,13760733,D/UTIL,3400,SJ@ANH 11/14/2019 10:00PM ET,ANH,8.32
C,Brett Howden (13760001),Brett Howden,13760001,C/UTIL,3300,NYR@TB 11/14/2019 07:00PM ET,NYR,5.35
LW,Andrew Copp (13760337),Andrew Copp,13760337,W/UTIL,3300,WPG@FLA 11/14/2019 07:00PM ET,WPG,5.84
D,Anton Stralman (13760741),Anton Stralman,13760741,D/UTIL,3300,WPG@FLA 11/14/2019 07:00PM ET,FLA,5.98
C,Radek Faksa (13759999),Radek Faksa,13759999,C/UTIL,3300,DAL@VAN 11/14/2019 10:00PM ET,DAL,6.47
RW,Troy Terry (13760335),Troy Terry,13760335,W/UTIL,3300,SJ@ANH 11/14/2019 10:00PM ET,ANH,3.45
D,Radim Simek (13760737),Radim Simek,13760737,D/UTIL,3300,SJ@ANH 11/14/2019 10:00PM ET,SJ,12.42
D,Dennis Cholowski (13760739),Dennis Cholowski,13760739,D/UTIL,3300,DET@LA 11/14/2019 10:30PM ET,DET,5.97
D,Henri Jokiharju (13760747),Henri Jokiharju,13760747,D/UTIL,3200,CAR@BUF 11/14/2019 07:00PM ET,BUF,5.92
RW,Jesper Fast (13760331),Jesper Fast,13760331,W/UTIL,3200,NYR@TB 11/14/2019 07:00PM ET,NYR,5.74
RW,Alexander Volkov (13760347),Alexander Volkov,13760347,W/UTIL,3200,NYR@TB 11/14/2019 07:00PM ET,TB,1.45
D,Mike Matheson (13760743),Mike Matheson,13760743,D/UTIL,3200,WPG@FLA 11/14/2019 07:00PM ET,FLA,5.18
D,Dmitry Kulikov (13760745),Dmitry Kulikov,13760745,D/UTIL,3200,WPG@FLA 11/14/2019 07:00PM ET,WPG,5.27
C,Carl Soderberg (13760005),Carl Soderberg,13760005,C/UTIL,3200,ARI@MIN 11/14/2019 08:00PM ET,ARI,6.37
C,Jason Dickinson (13760003),Jason Dickinson,13760003,C/UTIL,3200,DAL@VAN 11/14/2019 10:00PM ET,DAL,3.87
RW,Barclay Goodrow (13760333),Barclay Goodrow,13760333,W/UTIL,3200,SJ@ANH 11/14/2019 10:00PM ET,SJ,6.36
D,Patrik Nemeth (13760749),Patrik Nemeth,13760749,D/UTIL,3200,DET@LA 11/14/2019 10:30PM ET,DET,5.79
D,Joel Edmundson (13760757),Joel Edmundson,13760757,D/UTIL,3100,CAR@BUF 11/14/2019 07:00PM ET,CAR,5.93
LW,Brendan Lemieux (13760343),Brendan Lemieux,13760343,W/UTIL,3100,NYR@TB 11/14/2019 07:00PM ET,NYR,6.84
D,Libor Hajek (13760751),Libor Hajek,13760751,D/UTIL,3100,NYR@TB 11/14/2019 07:00PM ET,NYR,5.42
D,Erik Cernak (13760755),Erik Cernak,13760755,D/UTIL,3100,NYR@TB 11/14/2019 07:00PM ET,TB,5.85
RW,Mathieu Perreault (13760341),Mathieu Perreault,13760341,W/UTIL,3100,WPG@FLA 11/14/2019 07:00PM ET,WPG,5.46
D,Jordan Oesterle (13760759),Jordan Oesterle,13760759,D/UTIL,3100,ARI@MIN 11/14/2019 08:00PM ET,ARI,6.01
RW,Alex Chiasson (13760339),Alex Chiasson,13760339,W/UTIL,3100,COL@EDM 11/14/2019 09:00PM ET,EDM,4.68
RW,Corey Perry (13760345),Corey Perry,13760345,W/UTIL,3100,DAL@VAN 11/14/2019 10:00PM ET,DAL,5.01
C,Sam Steel (13760007),Sam Steel,13760007,C/UTIL,3100,SJ@ANH 11/14/2019 10:00PM ET,ANH,4.54
D,Ben Hutton (13760753),Ben Hutton,13760753,D/UTIL,3100,DET@LA 11/14/2019 10:30PM ET,LA,6.47
RW,Vladimir Sobotka (13760351),Vladimir Sobotka,13760351,W/UTIL,3000,CAR@BUF 11/14/2019 07:00PM ET,BUF,3.88
C,Noel Acciari (13760009),Noel Acciari,13760009,C/UTIL,3000,WPG@FLA 11/14/2019 07:00PM ET,FLA,7.46
D,Tucker Poolman (13760763),Tucker Poolman,13760763,D/UTIL,3000,WPG@FLA 11/14/2019 07:00PM ET,WPG,4.15
RW,Vinnie Hinostroza (13760349),Vinnie Hinostroza,13760349,W/UTIL,3000,ARI@MIN 11/14/2019 08:00PM ET,ARI,4.76
D,Ian Cole (13760767),Ian Cole,13760767,D/UTIL,3000,COL@EDM 11/14/2019 09:00PM ET,COL,7.2
D,Kris Russell (13760773),Kris Russell,13760773,D/UTIL,3000,COL@EDM 11/14/2019 09:00PM ET,EDM,5.60
D,Andrej Sekera (13760761),Andrej Sekera,13760761,D/UTIL,3000,DAL@VAN 11/14/2019 10:00PM ET,DAL,5.67
LW,Max Comtois (13760355),Max Comtois,13760355,W/UTIL,3000,SJ@ANH 11/14/2019 10:00PM ET,ANH,4.49
D,Marc-Edouard Vlasic (13760765),Marc-Edouard Vlasic,13760765,D/UTIL,3000,SJ@ANH 11/14/2019 10:00PM ET,SJ,5.21
D,Korbinian Holzer (13760771),Korbinian Holzer,13760771,D/UTIL,3000,SJ@ANH 11/14/2019 10:00PM ET,ANH,5.98
C,Adrian Kempe (13760011),Adrian Kempe,13760011,C/UTIL,3000,DET@LA 11/14/2019 10:30PM ET,LA,4.7
RW,Luke Glendening (13760353),Luke Glendening,13760353,W/UTIL,3000,DET@LA 11/14/2019 10:30PM ET,DET,6.44
D,Matt Roy (13760769),Matt Roy,13760769,D/UTIL,3000,DET@LA 11/14/2019 10:30PM ET,LA,6.97
LW,Jimmy Vesey (13760359),Jimmy Vesey,13760359,W/UTIL,2900,CAR@BUF 11/14/2019 07:00PM ET,BUF,3.21
C,Cedric Paquette (13760017),Cedric Paquette,13760017,C/UTIL,2900,NYR@TB 11/14/2019 07:00PM ET,TB,6.61
LW,Pat Maroon (13760365),Pat Maroon,13760365,W/UTIL,2900,NYR@TB 11/14/2019 07:00PM ET,TB,6.32
