Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40446-8402,W,Dustin,Dustin Brown,Brown,10.570588055778952,17,5800,MIN@LA,LA,MIN,,,,,
40446-8467,D,Shea,Shea Weber,Weber,14.658823349896599,17,5800,CBJ@MON,MON,CBJ,,,,,
40446-15269,W,Rickard,Rickard Rakell,Rakell,11.48888905843099,18,5800,DET@ANH,ANH,DET,,,,,
40446-15386,C,Ryan,Ryan Strome,Strome,13.233333333333333,15,5700,PIT@NYR,NYR,PIT,,,,,
40446-41394,D,Seth,Seth Jones,Jones,11.588235294117647,17,5700,CBJ@MON,CBJ,MON,,,,,
40446-8765,W,Patric,Patric Hornqvist,Hornqvist,13.157142639160156,14,5700,PIT@NYR,PIT,NYR,IR,Lower body,,,
40446-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,11.947059182559743,17,5600,CBJ@MON,CBJ,MON,,,,,
40446-21122,W,Jaden,Jaden Schwartz,Schwartz,11.116667005750868,18,5600,ARI@STL,STL,ARI,,,,,
40446-8176,C,David,David Krejci,Krejci,9.545454545454545,11,5600,FLA@BOS,BOS,FLA,,,,,
40446-66690,W,Timo,Timo Meier,Meier,10.605555216471354,18,5500,EDM@SJ,SJ,EDM,,,,,
40446-12843,C,Adam,Adam Henrique,Henrique,11.200000339084202,18,5500,DET@ANH,ANH,DET,,,,,
40446-70513,W,Pavel,Pavel Buchnevich,Buchnevich,10.586666870117188,15,5500,PIT@NYR,NYR,PIT,,,,,
40446-42912,D,Oscar,Oscar Klefbom,Klefbom,13.336841784025493,19,5500,EDM@SJ,EDM,SJ,,,,,
40446-68640,D,Zach,Zach Werenski,Werenski,10.22352959127987,17,5400,CBJ@MON,CBJ,MON,,,,,
40446-70905,W,Clayton,Clayton Keller,Keller,9.905555725097656,18,5400,ARI@STL,ARI,STL,,,,,
40446-12592,C,Ryan,Ryan Johansen,Johansen,9.6823533002068,17,5400,NSH@VAN,NSH,VAN,,,,,
40446-9079,D,Keith,Keith Yandle,Yandle,9.664706061868106,17,5400,FLA@BOS,FLA,BOS,,,,,
40446-15277,C,Phillip,Phillip Danault,Danault,9.08235258214614,17,5400,CBJ@MON,MON,CBJ,,,,,
40446-21927,W,Chris,Chris Kreider,Kreider,10.553333536783855,15,5300,PIT@NYR,NYR,PIT,,,,,
40446-42417,W,Jonathan,Jonathan Drouin,Drouin,12.77647040872013,17,5300,CBJ@MON,MON,CBJ,,,,,
40446-8709,D,Alexander,Alexander Edler,Edler,13.994444105360243,18,5300,NSH@VAN,VAN,NSH,,,,,
40446-13982,W,Gustav,Gustav Nyquist,Nyquist,10.647058823529411,17,5300,CBJ@MON,CBJ,MON,,,,,
40446-43135,W,Tyler,Tyler Bertuzzi,Bertuzzi,11.978947689658717,19,5200,DET@ANH,DET,ANH,,,,,
40446-12812,D,Jared,Jared Spurgeon,Spurgeon,10.72352959127987,17,5200,MIN@LA,MIN,LA,,,,,
40446-8414,C,Mikko,Mikko Koivu,Koivu,8.27647040872013,17,5100,MIN@LA,MIN,LA,,,,,
40446-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,13.788888719346788,18,5100,COL@WPG,WPG,COL,,,,,
40446-12244,D,Oliver,Oliver Ekman-Larsson,Ekman-Larsson,9.538888719346788,18,5100,ARI@STL,ARI,STL,,,,,
40446-103523,D,Cale,Cale Makar,Makar,14.164706061868106,17,5000,COL@WPG,COL,WPG,,,,,
40446-73889,C,Nick,Nick Schmaltz,Schmaltz,10.661110772026909,18,5000,ARI@STL,ARI,STL,,,,,
40446-111471,W,Kaapo,Kaapo Kakko,Kakko,7.279999796549479,15,5000,PIT@NYR,NYR,PIT,,,,,
40446-9083,D,Ryan,Ryan Ellis,Ellis,14.252941355985755,17,5000,NSH@VAN,NSH,VAN,,,,,
40446-70279,W,J.T.,J.T. Compher,Compher,9.435714721679688,14,4900,COL@WPG,COL,WPG,,,,,
40446-42773,W,Oliver,Oliver Bjorkstrand,Bjorkstrand,9.441176470588236,17,4900,CBJ@MON,CBJ,MON,,,,,
40446-42981,D,Josh,Josh Morrissey,Morrissey,11.4375,16,4900,COL@WPG,WPG,COL,,,,,
40446-12460,D,Cam,Cam Fowler,Fowler,8.811111450195312,18,4800,DET@ANH,ANH,DET,,,,,
40446-8466,D,Ryan,Ryan Suter,Suter,8.96470552332261,17,4800,MIN@LA,MIN,LA,,,,,
40446-8539,W,Nick,Nick Foligno,Foligno,7.6294115851907165,17,4800,CBJ@MON,CBJ,MON,O,Suspension,,,
40446-8555,W,Jeff,Jeff Carter,Carter,10.164706061868106,17,4800,MIN@LA,LA,MIN,,,,,
40446-58928,D,Tony,Tony DeAngelo,DeAngelo,12.733333333333333,15,4800,PIT@NYR,NYR,PIT,,,,,
40446-23233,W,Alex,Alex Galchenyuk,Galchenyuk,8.0625,8,4800,PIT@NYR,PIT,NYR,,,,,
40446-8162,C,Bryan,Bryan Little,Little,10.514285496303014,7,4800,COL@WPG,WPG,COL,IR,Ear,,,
40446-43139,W,Andreas,Andreas Athanasiou,Athanasiou,8.841176650103401,17,4700,DET@ANH,DET,ANH,,,,,
40446-12448,C,Derek,Derek Stepan,Stepan,7.344444274902344,18,4700,ARI@STL,ARI,STL,,,,,
40446-62783,W,Joonas,Joonas Donskoi,Donskoi,10.72352959127987,17,4700,COL@WPG,COL,WPG,,,,,
40446-12624,W,Tyler,Tyler Toffoli,Toffoli,9,16,4700,MIN@LA,LA,MIN,,,,,
40446-23041,W,Mikael,Mikael Granlund,Granlund,6.964705972110524,17,4700,NSH@VAN,NSH,VAN,,,,,
40446-58891,W,Kevin,Kevin Labanc,Labanc,8.98888905843099,18,4700,EDM@SJ,SJ,EDM,,,,,
40446-54477,W,Bryan,Bryan Rust,Rust,17,6,4600,PIT@NYR,PIT,NYR,,,,,
40446-55607,D,Aaron,Aaron Ekblad,Ekblad,11.175000190734863,16,4600,FLA@BOS,FLA,BOS,,,,,
40446-39245,D,Jacob,Jacob Trouba,Trouba,12.766666666666667,15,4600,PIT@NYR,NYR,PIT,,,,,
40446-8611,D,Alex,Alex Goligoski,Goligoski,10.822222391764322,18,4600,ARI@STL,ARI,STL,,,,,
40446-23228,D,Justin,Justin Schultz,Schultz,9.170587876263786,17,4600,PIT@NYR,PIT,NYR,,,,,
40446-61246,D,Colton,Colton Parayko,Parayko,9.677777608235678,18,4600,ARI@STL,STL,ARI,,,,,
40446-42833,W,Andre,Andre Burakovsky,Burakovsky,10.800000359030332,17,4600,COL@WPG,COL,WPG,,,,,
40446-39870,W,Tanner,Tanner Pearson,Pearson,8.73888905843099,18,4600,NSH@VAN,VAN,NSH,,,,,
40446-70928,C,Sam,Sam Steel,Steel,6.392857142857143,14,4500,DET@ANH,ANH,DET,,,,,
40446-70128,W,Danton,Danton Heinen,Heinen,7.117647058823529,17,4500,FLA@BOS,BOS,FLA,,,,,
40446-11122,C,Nick,Nick Bonino,Bonino,13.111764346852022,17,4500,NSH@VAN,NSH,VAN,,,,,
40446-11152,W,Zack,Zack Kassian,Kassian,9.221052470960116,19,4500,EDM@SJ,EDM,SJ,,,,,
40446-15255,W,Josh,Josh Leivo,Leivo,7.672222561306423,18,4500,NSH@VAN,VAN,NSH,,,,,
40446-14456,D,Mattias,Mattias Ekholm,Ekholm,11.388235653147978,17,4400,NSH@VAN,NSH,VAN,,,,,
40446-80005,D,Neal,Neal Pionk,Pionk,10.244444105360243,18,4400,COL@WPG,WPG,COL,,,,,
40446-39145,D,Danny,Danny DeKeyser,DeKeyser,10,8,4400,DET@ANH,DET,ANH,IR,Undisclosed,,,
40446-70912,D,Charlie,Charlie McAvoy,McAvoy,6.617647058823529,17,4400,FLA@BOS,BOS,FLA,,,,,
40446-8619,W,Patrick,Patrick Marleau,Marleau,9.12142835344587,14,4400,EDM@SJ,SJ,EDM,,,,,
40446-101277,D,Quinn,Quinn Hughes,Hughes,9.394117467543659,17,4400,NSH@VAN,VAN,NSH,,,,,
40446-8158,W,Ilya,Ilya Kovalchuk,Kovalchuk,9.170587876263786,17,4400,MIN@LA,LA,MIN,,,,,
40446-12449,W,Brett,Brett Connolly,Connolly,9.911764705882353,17,4300,FLA@BOS,FLA,BOS,,,,,
40446-82087,C,Filip,Filip Chytil,Chytil,12.266666412353516,6,4300,PIT@NYR,NYR,PIT,,,,,
40446-39464,D,Hampus,Hampus Lindholm,Lindholm,9.473333740234375,15,4300,DET@ANH,ANH,DET,IR,Undisclosed,,,
40446-16969,C,Charlie,Charlie Coyle,Coyle,6.400000179515166,17,4300,FLA@BOS,BOS,FLA,,,,,
40446-59208,W,Kevin,Kevin Fiala,Fiala,8.200000127156576,12,4300,MIN@LA,MIN,LA,,,,,
40446-62294,D,Brady,Brady Skjei,Skjei,9.485714503696986,14,4300,PIT@NYR,NYR,PIT,,,,,
40446-15239,W,Craig,Craig Smith,Smith,7.247058644014246,17,4300,NSH@VAN,NSH,VAN,,,,,
40446-66709,W,Jared,Jared McCann,McCann,10.4,15,4200,PIT@NYR,PIT,NYR,,,,,
40446-73909,D,Samuel,Samuel Girard,Girard,8.22941140567555,17,4200,COL@WPG,COL,WPG,,,,,
40446-74016,D,Filip,Filip Hronek,Hronek,9.721052470960116,19,4200,DET@ANH,DET,ANH,,,,,
40446-21926,D,Brian,Brian Dumoulin,Dumoulin,9.36153822678786,13,4200,PIT@NYR,PIT,NYR,,,,,
40446-59120,C,Christian,Christian Dvorak,Dvorak,9.033333672417534,18,4200,ARI@STL,ARI,STL,,,,,
40446-8972,C,Tyler,Tyler Bozak,Bozak,6.8666665818956165,18,4200,ARI@STL,STL,ARI,,,,,
40446-97116,C,Jesperi,Jesperi Kotkaniemi,Kotkaniemi,5.775000254313151,12,4200,CBJ@MON,MON,CBJ,IR,Groin,,,
40446-14178,D,Justin,Justin Faulk,Faulk,7.0500000847710504,18,4200,ARI@STL,STL,ARI,,,,,
40446-15251,C,Boone,Boone Jenner,Jenner,8,17,4200,CBJ@MON,CBJ,MON,,,,,
40446-15272,W,Micheal,Micheal Ferland,Ferland,5.533333460489909,12,4200,NSH@VAN,VAN,NSH,IR,Concussion,,,
40446-11201,D,Jeff,Jeff Petry,Petry,10.941176470588236,17,4200,CBJ@MON,MON,CBJ,,,,,
40446-43042,D,MacKenzie,MacKenzie Weegar,Weegar,9.647058823529411,17,4100,FLA@BOS,FLA,BOS,O,Face,,,
40446-54743,C,Alexander,Alexander Wennberg,Wennberg,5.923529232249541,17,4100,CBJ@MON,CBJ,MON,,,,,
40446-42910,D,Darnell,Darnell Nurse,Nurse,9.794737163342928,19,4100,EDM@SJ,EDM,SJ,,,,,
40446-42983,W,Joel,Joel Armia,Armia,11.433333333333334,15,4100,CBJ@MON,MON,CBJ,,,,,
40446-8237,C,Brandon,Brandon Sutter,Sutter,9.11111111111111,18,4000,NSH@VAN,VAN,NSH,,,,,
40446-70908,W,Tyson,Tyson Jost,Jost,8.405881993910846,17,4000,COL@WPG,COL,WPG,,,,,
40446-23225,D,Matt,Matt Dumba,Dumba,9.311764885397519,17,4000,MIN@LA,MIN,LA,,,,,
40446-8211,D,Tyler,Tyler Myers,Myers,7.111111111111111,18,3900,NSH@VAN,VAN,NSH,,,,,
40446-66606,D,Brandon,Brandon Carlo,Carlo,6.776470408720129,17,3900,FLA@BOS,BOS,FLA,,,,,
40446-79935,W,Alex,Alex Iafallo,Iafallo,7.54117629107307,17,3900,MIN@LA,LA,MIN,,,,,
40446-83096,W,Dominik,Dominik Kahun,Kahun,7.25,16,3900,PIT@NYR,PIT,NYR,,,,,
40446-21755,W,Alex,Alex Chiasson,Chiasson,5.981249809265137,16,3900,EDM@SJ,EDM,SJ,,,,,
40446-70914,D,Jakob,Jakob Chychrun,Chychrun,9.833333333333334,18,3900,ARI@STL,ARI,STL,,,,,
40446-8517,C,Brian,Brian Boyle,Boyle,10.933333502875435,9,3900,FLA@BOS,FLA,BOS,,,,,
40446-8628,D,Marc-Edouard,Marc-Edouard Vlasic,Vlasic,6.422222137451172,18,3900,EDM@SJ,SJ,EDM,,,,,
40446-58881,W,Sammy,Sammy Blais,Blais,8.050000190734863,16,3900,ARI@STL,STL,ARI,,,,,
40446-42772,W,Josh,Josh Anderson,Anderson,6.0363637750799,11,3900,CBJ@MON,CBJ,MON,,,,,
40446-70483,W,Artturi,Artturi Lehkonen,Lehkonen,7.811764885397518,17,3900,CBJ@MON,MON,CBJ,,,,,
40446-8186,D,Zdeno,Zdeno Chara,Chara,8.847058464499082,17,3900,FLA@BOS,BOS,FLA,,,,,
40446-66622,W,Conor,Conor Garland,Garland,10.677777608235678,18,3800,ARI@STL,ARI,STL,,,,,
40446-66674,W,Dominik,Dominik Simon,Simon,8.847058464499082,17,3800,PIT@NYR,PIT,NYR,,,,,
40446-73949,C,Joel,Joel Eriksson Ek,Eriksson Ek,7.942856924874442,14,3800,MIN@LA,MIN,LA,,,,,
40446-39234,W,Matt,Matt Nieto,Nieto,8.400000179515166,17,3800,COL@WPG,COL,WPG,,,,,
40446-39295,C,Carl,Carl Soderberg,Soderberg,8.75,18,3800,ARI@STL,ARI,STL,,,,,
40446-8614,C,Joe,Joe Thornton,Thornton,4.3833334181043835,18,3800,EDM@SJ,SJ,EDM,,,,,
40446-13742,D,Ben,Ben Chiarot,Chiarot,8.517647238338695,17,3800,CBJ@MON,MON,CBJ,,,,,
40446-59117,W,Nick,Nick Ritchie,Ritchie,8.462499618530273,16,3800,DET@ANH,ANH,DET,,,,,
40446-8967,D,Alec,Alec Martinez,Martinez,8.123529770795036,17,3800,MIN@LA,LA,MIN,,,,,
40446-62429,C,Adrian,Adrian Kempe,Kempe,5.347058913286994,17,3800,MIN@LA,LA,MIN,,,,,
40446-42994,D,Nikita,Nikita Zadorov,Zadorov,6.346666463216146,15,3800,COL@WPG,COL,WPG,O,Jaw,,,
40446-12291,D,Christopher,Christopher Tanev,Tanev,7.799999660915798,18,3700,NSH@VAN,VAN,NSH,,,,,
40446-9270,D,Jason,Jason Demers,Demers,5.224999904632568,16,3700,ARI@STL,ARI,STL,,,,,
40446-82029,D,Sean,Sean Walker,Walker,8.517647238338695,17,3700,MIN@LA,LA,MIN,,,,,
40446-61549,W,Frank,Frank Vatrano,Vatrano,10.800000359030332,17,3700,FLA@BOS,FLA,BOS,,,,,
40446-74047,W,Jack,Jack Roslovic,Roslovic,6.944444444444445,18,3700,COL@WPG,WPG,COL,,,,,
40446-39249,C,Nick,Nick Bjugstad,Bjugstad,5.300000190734863,8,3700,PIT@NYR,PIT,NYR,,,,,
40446-8531,D,Michael,Michael Del Zotto,Del Zotto,5.5428570338657925,14,3700,DET@ANH,ANH,DET,,,,,
40446-62861,C,Noel,Noel Acciari,Acciari,8.571428571428571,14,3700,FLA@BOS,FLA,BOS,,,,,
40446-8641,W,Alexander,Alexander Steen,Steen,6.400000179515166,17,3700,ARI@STL,STL,ARI,IR,Ankle,,,
40446-23053,W,Jesper,Jesper Fast,Fast,8,14,3700,PIT@NYR,NYR,PIT,,,,,
40446-70169,D,Troy,Troy Stecher,Stecher,5.644444359673394,18,3700,NSH@VAN,VAN,NSH,,,,,
40446-23438,D,Jonas,Jonas Brodin,Brodin,5.929411944221048,17,3700,MIN@LA,MIN,LA,,,,,
40446-15380,D,Jordie,Jordie Benn,Benn,4.622222052680121,18,3600,NSH@VAN,VAN,NSH,,,,,
40446-59413,W,Jake,Jake Virtanen,Virtanen,8.48888905843099,18,3600,NSH@VAN,VAN,NSH,,,,,
40446-9275,W,Kyle,Kyle Clifford,Clifford,5.647058823529412,17,3600,MIN@LA,LA,MIN,,,,,
40446-66635,D,Ethan,Ethan Bear,Bear,6.989473844829359,19,3600,EDM@SJ,EDM,SJ,,,,,
40446-8310,D,Kris,Kris Russell,Russell,6.06315773411801,19,3600,EDM@SJ,EDM,SJ,,,,,
40446-8336,C,Valtteri,Valtteri Filppula,Filppula,5.584210446006374,19,3600,DET@ANH,DET,ANH,,,,,
40446-43176,W,Ryan,Ryan Hartman,Hartman,5.364705702837775,17,3600,MIN@LA,MIN,LA,,,,,
40446-54457,D,Jordan,Jordan Oesterle,Oesterle,7.8900001525878904,10,3600,ARI@STL,ARI,STL,,,,,
40446-70915,D,Dante,Dante Fabbro,Fabbro,6.964705972110524,17,3600,NSH@VAN,NSH,VAN,,,,,
40446-70918,D,Dennis,Dennis Cholowski,Cholowski,6.775000095367432,16,3600,DET@ANH,DET,ANH,,,,,
40446-70925,C,Brett,Brett Howden,Howden,6.2133331298828125,15,3600,PIT@NYR,NYR,PIT,,,,,
40446-74079,D,Josh,Josh Mahura,Mahura,8.800000190734863,4,3600,DET@ANH,ANH,DET,,,,,
40446-8647,D,Erik,Erik Johnson,Johnson,7.388235204360065,17,3600,COL@WPG,COL,WPG,,,,,
40446-62923,D,Marcus,Marcus Pettersson,Pettersson,6.382352941176471,17,3600,PIT@NYR,PIT,NYR,,,,,
40446-58878,C,Oskar,Oskar Sundqvist,Sundqvist,5.555555555555555,18,3600,ARI@STL,STL,ARI,,,,,
40446-23061,W,Calle,Calle Jarnkrok,Jarnkrok,10.3176466997932,17,3600,NSH@VAN,NSH,VAN,,,,,
40446-62032,W,Vinnie,Vinnie Hinostroza,Hinostroza,6.399999830457899,18,3600,ARI@STL,ARI,STL,,,,,
40446-8878,D,Dmitry,Dmitry Kulikov,Kulikov,5.9764704984777115,17,3600,COL@WPG,WPG,COL,,,,,
40446-62157,W,Andrew,Andrew Copp,Copp,6.888888888888889,18,3600,COL@WPG,WPG,COL,,,,,
40446-8918,D,Anton,Anton Stralman,Stralman,7.364705702837775,17,3600,FLA@BOS,FLA,BOS,,,,,
40446-14217,D,Patrik,Patrik Nemeth,Nemeth,6.694736681486431,19,3600,DET@ANH,DET,ANH,,,,,
40446-54194,D,Josh,Josh Manson,Manson,6.254545731977983,11,3600,DET@ANH,ANH,DET,IR,Knee,,,
40446-79881,D,Tucker,Tucker Poolman,Poolman,5.150000095367432,16,3500,COL@WPG,WPG,COL,,,,,
40446-82953,D,Louie,Louie Belpedio,Belpedio,3.200000047683716,2,3500,MIN@LA,MIN,LA,,,,,
40446-12299,D,David,David Savard,Savard,5.835293938131893,17,3500,CBJ@MON,CBJ,MON,,,,,
40446-15374,D,Scott,Scott Harrington,Harrington,5.599999745686849,6,3500,CBJ@MON,CBJ,MON,,,,,
40446-68623,C,Teddy,Teddy Blueger,Blueger,5.552941266228171,17,3500,PIT@NYR,PIT,NYR,,,,,
40446-66581,D,Brendan,Brendan Guhle,Guhle,7.771428789411273,7,3500,DET@ANH,ANH,DET,,,,,
40446-103445,D,Vladislav,Vladislav Gavrikov,Gavrikov,4.199999809265137,16,3500,CBJ@MON,CBJ,MON,,,,,
40446-68630,D,Nick,Nick Seeler,Seeler,3.200000047683716,4,3500,MIN@LA,MIN,LA,,,,,
40446-11295,D,Steven,Steven Kampfer,Kampfer,4,2,3500,FLA@BOS,BOS,FLA,,,,,
40446-43041,D,Josh,Josh Brown,Brown,3.4857142312186107,14,3500,FLA@BOS,FLA,BOS,,,,,
40446-8226,D,Jay,Jay Bouwmeester,Bouwmeester,5.111111111111111,18,3500,ARI@STL,STL,ARI,,,,,
40446-39972,D,Kurtis,Kurtis MacDermid,MacDermid,6.488889058430989,9,3500,MIN@LA,LA,MIN,,,,,
40446-15398,D,Brandon,Brandon Manning,Manning,4.300000190734863,8,3500,EDM@SJ,EDM,SJ,,,,,
40446-66598,D,Jakub,Jakub Zboril,Zboril,0.800000011920929,2,3500,FLA@BOS,BOS,FLA,,,,,
40446-68646,W,Brandon,Brandon Tanev,Tanev,7.882352941176471,17,3500,PIT@NYR,PIT,NYR,,,,,
40446-68649,D,Rob,Rob O'Gara,O'Gara,0,0,3500,ARI@STL,STL,ARI,,,,,
40446-15401,D,Kevan,Kevan Miller,Miller,5.98974374624399,39,3500,FLA@BOS,BOS,FLA,O,Kneecap,,,
40446-68655,D,Matt,Matt Grzelcyk,Grzelcyk,5.205882352941177,17,3500,FLA@BOS,BOS,FLA,,,,,
40446-66608,D,Jeremy,Jeremy Lauzon,Lauzon,3.3499999046325684,16,3500,FLA@BOS,BOS,FLA,,,,,
40446-79924,D,Carson,Carson Soucy,Soucy,2.971428462437221,14,3500,MIN@LA,MIN,LA,,,,,
40446-66615,D,Kyle,Kyle Capobianco,Capobianco,5.142857142857143,7,3500,ARI@STL,ARI,STL,,,,,
40446-81983,W,Robert,Robert Thomas,Thomas,5.353846036470854,13,3500,ARI@STL,STL,ARI,,,,,
40446-8264,D,Dustin,Dustin Byfuglien,Byfuglien,12.799999418712797,42,3500,COL@WPG,WPG,COL,O,Suspension,,,
40446-66636,D,Caleb,Caleb Jones,Jones,6.758823619169347,17,3500,EDM@SJ,EDM,SJ,,,,,
40446-8270,D,Niklas,Niklas Hjalmarsson,Hjalmarsson,6.199999809265137,4,3500,ARI@STL,ARI,STL,IR,Lower leg,,,
40446-13406,D,Brenden,Brenden Dillon,Dillon,4.377777947319879,18,3500,EDM@SJ,SJ,EDM,,,,,
40446-66656,D,Mike,Mike Reilly,Reilly,5.400000095367432,8,3500,CBJ@MON,MON,CBJ,,,,,
40446-9330,D,Yannick,Yannick Weber,Weber,2.133333365122477,12,3500,NSH@VAN,NSH,VAN,,,,,
40446-43122,D,Ryan,Ryan Graves,Graves,9.324999809265137,16,3500,COL@WPG,COL,WPG,,,,,
