Craig Anderson (13700812),Anders Lee (13699744),Alex DeBrincat (13699750),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),49800,33019.9,0
Joonas Korpisalo (13700811),Anders Lee (13699744),Alex DeBrincat (13699750),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),50000,33019.9,0
Jonathan Quick (13700813),Anders Lee (13699744),Alex DeBrincat (13699750),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),49700,33019.9,0
Petr Mrazek (13700805),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),50000,32163.9,0
MacKenzie Blackwood (13700809),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49800,32163.9,0
Philipp Grubauer (13700807),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49900,32163.9,0
Darcy Kuemper (13700808),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49900,32163.9,0
Jordan Binnington (13700806),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),50000,32163.9,0
Devan Dubnyk (13700810),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49700,32163.9,0
Robin Lehner (13700804),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),50000,32163.9,0
Carter Hart (13700803),Anders Lee (13699744),Timo Meier (13699774),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),49900,30574,0
Tuukka Rask (13700802),Anders Lee (13699744),Timo Meier (13699774),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),50000,30574,0
Marc-Andre Fleury (13700815),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49900,29106.5,0
Carey Price (13700800),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49500,29106.5,0
Connor Hellebuyck (13700795),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49900,29106.5,0
Ben Bishop (13700799),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49600,29106.5,0
David Rittich (13700796),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49800,29106.5,0
Jacob Markstrom (13700797),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49700,29106.5,0
John Gibson (13700794),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),50000,29106.5,0
Martin Jones (13700801),Anders Lee (13699744),Alex DeBrincat (13699750),Timo Meier (13699774),Auston Matthews (13699344),Sean Couturier (13699392),Shea Weber (13700320),Tyson Barrie (13700352),Michael Dal Colle (13699962),49500,29106.5,0
Thomas Greiss (13700816),Anders Lee (13699744),Jason Zucker (13699830),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),49900,27516.6,0
Frederik Andersen (13700792),Anders Lee (13699744),Jason Zucker (13699830),Michael Dal Colle (13699962),Auston Matthews (13699344),Mark Scheifele (13699376),Shea Weber (13700320),Tyson Barrie (13700352),Sean Couturier (13699392),50000,27516.6,0
