Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RW,Nick Lappin (13604870),Nick Lappin,13604870,W/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,STL,0
D,Carl Gunnarsson (13604994),Carl Gunnarsson,13604994,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,STL,4.4
D,Mark Barberio (13605002),Mark Barberio,13605002,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,COL,6.6
D,Petteri Lindbohm (13605014),Petteri Lindbohm,13605014,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,STL,0
D,Mitch Reinke (13605016),Mitch Reinke,13605016,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,STL,0
D,Derrick Pouliot (13605036),Derrick Pouliot,13605036,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,STL,0
D,Mark Alt (13605040),Mark Alt,13605040,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,COL,0
D,Anton Lindholm (13605042),Anton Lindholm,13605042,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,COL,0
D,Jake Dotchin (13605048),Jake Dotchin,13605048,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,STL,0
D,Kevin Connauton (13605056),Kevin Connauton,13605056,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,COL,0
D,Calle Rosen (13605060),Calle Rosen,13605060,D/UTIL,2500,COL@STL 10/21/2019 08:00PM ET,COL,0
C,Justin Dowling (13604618),Justin Dowling,13604618,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,2.01
C,Jordan Szwarz (13604622),Jordan Szwarz,13604622,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,OTT,1.43
C,Rhett Gardner (13604626),Rhett Gardner,13604626,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,1.9
C,Martin Hanzal (13604628),Martin Hanzal,13604628,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,0
C,Josh Norris (13604634),Josh Norris,13604634,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,OTT,0
C,Tanner Kero (13604640),Tanner Kero,13604640,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,0
C,Logan Brown (13604650),Logan Brown,13604650,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,OTT,0
C,Ty Dellandrea (13604654),Ty Dellandrea,13604654,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,0
C,Joel L'Esperance (13604666),Joel L'Esperance,13604666,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,4.27
C,Filip Chlapik (13604668),Filip Chlapik,13604668,C/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,OTT,5
RW,Denis Gurianov (13604784),Denis Gurianov,13604784,W/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,3.58
LW,Andrew Cogliano (13604790),Andrew Cogliano,13604790,W/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,DAL,1.94
LW,Nick Paul (13604794),Nick Paul,13604794,W/UTIL,2500,OTT@DAL 10/21/2019 08:30PM ET,OTT,1.5
