Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40874-8494,C,John,John Tavares,Tavares,12.382352941176471,17,7300,TOR@COL,TOR,COL,,,,,
40874-12628,W,Mark,Mark Stone,Stone,13.737500508626303,24,7300,EDM@VGK,VGK,EDM,,,,,
40874-58926,C,Brayden,Brayden Point,Point,11.681249618530273,16,7300,ANH@TB,TB,ANH,,,,,
40874-73946,C,Sebastian,Sebastian Aho,Aho,13.813636086203836,22,7200,FLA@CAR,CAR,FLA,,,,,
40874-14565,C,Mika,Mika Zibanejad,Zibanejad,18.08888922797309,9,7100,NYR@MON,NYR,MON,O,Upper body,,,
40874-8426,D,Brent,Brent Burns,Burns,14.578260338824728,23,7100,NYI@SJ,SJ,NYI,,,,,
40874-9124,C,Ryan,Ryan O'Reilly,O'Reilly,11.847826086956522,23,7100,NSH@STL,STL,NSH,,,,,
40874-14697,W,Gabriel,Gabriel Landeskog,Landeskog,10.9272724498402,11,7000,TOR@COL,COL,TOR,IR,Lower body,,,
40874-9269,C,Logan,Logan Couture,Couture,14.33043504797894,23,7000,NYI@SJ,SJ,NYI,,,,,
40874-14056,W,Cam,Cam Atkinson,Atkinson,12.56190418061756,21,7000,CBJ@WPG,CBJ,WPG,,,,,
40874-8275,C,Matt,Matt Duchene,Duchene,12.28499984741211,20,6900,NSH@STL,NSH,STL,,,,,
40874-43134,W,Anthony,Anthony Mantha,Mantha,16.9250005086263,24,6800,DET@NJ,DET,NJ,,,,,
40874-8986,W,Jamie,Jamie Benn,Benn,10.882608828337297,23,6800,CHI@DAL,DAL,CHI,,,,,
40874-8551,D,Erik,Erik Karlsson,Karlsson,11.336363358931107,22,6700,NYI@SJ,SJ,NYI,,,,,
40874-15356,D,Dougie,Dougie Hamilton,Hamilton,17.90909090909091,22,6700,FLA@CAR,CAR,FLA,,,,,
40874-21546,W,Alexander,Alexander Radulov,Radulov,10.200000265370244,23,6700,CHI@DAL,DAL,CHI,,,,,
40874-37968,W,Jonathan,Jonathan Marchessault,Marchessault,12.091667175292969,24,6700,EDM@VGK,VGK,EDM,,,,,
40874-9321,W,Tomas,Tomas Tatar,Tatar,13.218181263316762,22,6700,NYR@MON,MON,NYR,,,,,
40874-66685,C,Mathew,Mathew Barzal,Barzal,14.61999969482422,20,6700,NYI@SJ,NYI,SJ,,,,,
40874-62788,C,Dylan,Dylan Larkin,Larkin,12.375,24,6700,DET@NJ,DET,NJ,,,,,
40874-14473,W,Jakob,Jakob Silfverberg,Silfverberg,12.056521208389945,23,6600,ANH@TB,ANH,TB,,,,,
40874-73885,W,Alex,Alex DeBrincat,DeBrincat,12.19999972256747,22,6600,CHI@DAL,CHI,DAL,,,,,
40874-43178,W,Teuvo,Teuvo Teravainen,Teravainen,14.23181845925071,22,6600,FLA@CAR,CAR,FLA,,,,,
40874-8441,W,Max,Max Pacioretty,Pacioretty,16.120833079020183,24,6600,EDM@VGK,VGK,EDM,,,,,
40874-8640,W,David,David Perron,Perron,13.456521739130435,23,6600,NSH@STL,STL,NSH,,,,,
40874-70125,W,Kyle,Kyle Connor,Connor,13.721739395805027,23,6600,CBJ@WPG,WPG,CBJ,,,,,
40874-39990,C,William,William Karlsson,Karlsson,14.283332824707031,24,6600,EDM@VGK,VGK,EDM,,,,,
40874-40036,C,Tomas,Tomas Hertl,Hertl,14.336363358931107,22,6500,NYI@SJ,SJ,NYI,DTD,Undisclosed,,,
40874-85470,W,Andrei,Andrei Svechnikov,Svechnikov,15.281818736683238,22,6500,FLA@CAR,CAR,FLA,,,,,
40874-12262,D,Roman,Roman Josi,Josi,17.671428862072172,21,6500,NSH@STL,NSH,STL,,,,,
40874-8467,D,Shea,Shea Weber,Weber,14.659090909090908,22,6400,NYR@MON,MON,NYR,,,,,
40874-8615,C,Joe,Joe Pavelski,Pavelski,9.16521752398947,23,6400,CHI@DAL,DAL,CHI,,,,,
40874-8669,D,Victor,Victor Hedman,Hedman,15.576469870174632,17,6400,ANH@TB,TB,ANH,,,,,
40874-59207,W,Viktor,Viktor Arvidsson,Arvidsson,10.838095528738839,21,6400,NSH@STL,NSH,STL,,,,,
40874-14563,C,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,11.199999491373697,24,6300,EDM@VGK,EDM,VGK,,,,,
40874-8875,W,Evgenii,Evgenii Dadonov,Dadonov,13.881817904385654,22,6300,FLA@CAR,FLA,CAR,,,,,
40874-8182,C,Blake,Blake Wheeler,Wheeler,10.443478128184443,23,6300,CBJ@WPG,WPG,CBJ,,,,,
40874-8254,C,Jonathan,Jonathan Toews,Toews,9.69545468417081,22,6200,CHI@DAL,CHI,DAL,,,,,
40874-8651,D,Alex,Alex Pietrangelo,Pietrangelo,14.056521208389945,23,6100,NSH@STL,STL,NSH,,,,,
40874-9266,C,Brayden,Brayden Schenn,Schenn,12.891304347826088,23,6100,NSH@STL,STL,NSH,,,,,
40874-8234,C,Eric,Eric Staal,Staal,10.686363913796164,22,6000,MIN@BOS,MIN,BOS,,,,,
40874-15269,W,Rickard,Rickard Rakell,Rakell,12.373913308848506,23,6000,ANH@TB,ANH,TB,,,,,
40874-68640,D,Zach,Zach Werenski,Werenski,12.614285423642112,21,6000,CBJ@WPG,CBJ,WPG,,,,,
40874-8134,C,Ryan,Ryan Getzlaf,Getzlaf,13.282608695652174,23,6000,ANH@TB,ANH,TB,,,,,
40874-8176,C,David,David Krejci,Krejci,10.493749618530273,16,6000,MIN@BOS,BOS,MIN,,,,,
40874-8478,W,Zach,Zach Parise,Parise,10.19545468417081,22,5900,MIN@BOS,MIN,BOS,,,,,
40874-21897,C,Brock,Brock Nelson,Nelson,15.3,20,5900,NYI@SJ,NYI,SJ,,,,,
40874-8294,W,Derick,Derick Brassard,Brassard,11.3,20,5800,NYI@SJ,NYI,SJ,,,,,
40874-12644,W,Kyle,Kyle Palmieri,Palmieri,10.947618756975446,21,5800,DET@NJ,NJ,DET,,,,,
40874-80286,C,Roope,Roope Hintz,Hintz,11.768750190734863,16,5800,CHI@DAL,DAL,CHI,,,,,
40874-21648,D,Torey,Torey Krug,Krug,11.900000179515166,17,5800,MIN@BOS,BOS,MIN,,,,,
40874-15283,C,Vincent,Vincent Trocheck,Trocheck,11.953333536783854,15,5700,FLA@CAR,FLA,CAR,,,,,
40874-37881,D,Morgan,Morgan Rielly,Rielly,12.470832824707031,24,5700,TOR@COL,TOR,COL,,,,,
40874-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,13.390476771763392,21,5700,CBJ@WPG,CBJ,WPG,,,,,
40874-59276,W,William,William Nylander,Nylander,11.66249974568685,24,5700,TOR@COL,TOR,COL,,,,,
40874-42912,D,Oscar,Oscar Klefbom,Klefbom,14.441666920979818,24,5700,EDM@VGK,EDM,VGK,,,,,
40874-8319,W,James,James Neal,Neal,11.908332824707031,24,5600,EDM@VGK,EDM,VGK,,,,,
40874-39238,W,Anders,Anders Lee,Lee,9.640000152587891,20,5600,NYI@SJ,NYI,SJ,,,,,
40874-12843,C,Adam,Adam Henrique,Henrique,10.66521752398947,23,5600,ANH@TB,ANH,TB,,,,,
40874-66690,W,Timo,Timo Meier,Meier,11.5,23,5600,NYI@SJ,SJ,NYI,,,,,
40874-82174,D,Miro,Miro Heiskanen,Heiskanen,13.539130169412363,23,5500,CHI@DAL,DAL,CHI,,,,,
40874-12592,C,Ryan,Ryan Johansen,Johansen,9.652380807059151,21,5500,NSH@STL,NSH,STL,,,,,
40874-70513,W,Pavel,Pavel Buchnevich,Buchnevich,10.61999969482422,20,5500,NYR@MON,NYR,MON,,,,,
40874-9079,D,Keith,Keith Yandle,Yandle,12.031818736683238,22,5500,FLA@CAR,FLA,CAR,,,,,
40874-15315,W,Ondrej,Ondrej Palat,Palat,10.663158215974507,19,5500,ANH@TB,TB,ANH,,,,,
40874-15386,C,Ryan,Ryan Strome,Strome,11.990000152587891,20,5500,NYR@MON,NYR,MON,,,,,
40874-66686,W,Anthony,Anthony Beauvillier,Beauvillier,12.280000305175781,20,5500,NYI@SJ,NYI,SJ,,,,,
40874-21686,W,Jason,Jason Zucker,Zucker,10.404545177112926,22,5500,MIN@BOS,MIN,BOS,,,,,
40874-21927,W,Chris,Chris Kreider,Kreider,9.875,20,5500,NYR@MON,NYR,MON,,,,,
40874-13982,W,Gustav,Gustav Nyquist,Nyquist,9.938095092773438,21,5500,CBJ@WPG,CBJ,WPG,,,,,
40874-8495,W,Josh,Josh Bailey,Bailey,10.03499984741211,20,5400,NYI@SJ,NYI,SJ,,,,,
40874-41394,D,Seth,Seth Jones,Jones,11.942857288178944,21,5400,CBJ@WPG,CBJ,WPG,,,,,
40874-21122,W,Jaden,Jaden Schwartz,Schwartz,10.878260736880096,23,5400,NSH@STL,STL,NSH,,,,,
40874-111471,W,Kaapo,Kaapo Kakko,Kakko,8.966666327582466,18,5400,NYR@MON,NYR,MON,,,,,
40874-12253,W,Mats,Mats Zuccarello,Zuccarello,7.994444105360243,18,5400,MIN@BOS,MIN,BOS,,,,,
40874-65969,C,Dylan,Dylan Strome,Strome,9.827272588556463,22,5300,CHI@DAL,CHI,DAL,,,,,
40874-9025,W,Jordan,Jordan Eberle,Eberle,8.9,10,5300,NYI@SJ,NYI,SJ,,,,,
40874-42833,W,Andre,Andre Burakovsky,Burakovsky,13.445453990589488,22,5300,TOR@COL,COL,TOR,,,,,
40874-43135,W,Tyler,Tyler Bertuzzi,Bertuzzi,12.770833333333334,24,5200,DET@NJ,DET,NJ,,,,,
40874-11365,D,Kevin,Kevin Shattenkirk,Shattenkirk,13.342105263157896,19,5200,ANH@TB,TB,ANH,,,,,
40874-42773,W,Oliver,Oliver Bjorkstrand,Bjorkstrand,9.938095092773438,21,5200,CBJ@WPG,CBJ,WPG,,,,,
40874-15277,C,Phillip,Phillip Danault,Danault,10.349999861283736,22,5100,NYR@MON,MON,NYR,,,,,
40874-80991,C,Nico,Nico Hischier,Hischier,9.489473844829359,19,5100,DET@NJ,NJ,DET,,,,,
40874-103523,D,Cale,Cale Makar,Makar,15.39090936834162,22,5100,TOR@COL,COL,TOR,,,,,
40874-8596,C,Jordan,Jordan Staal,Staal,6.895454406738281,22,5000,FLA@CAR,CAR,FLA,,,,,
40874-23041,W,Mikael,Mikael Granlund,Granlund,8.290476481119791,21,5000,NSH@STL,NSH,STL,,,,,
40874-8741,C,Nazem,Nazem Kadri,Kadri,11.059091047807174,22,5000,TOR@COL,COL,TOR,,,,,
40874-62783,W,Joonas,Joonas Donskoi,Donskoi,10.818181818181818,22,5000,TOR@COL,COL,TOR,,,,,
40874-14457,D,John,John Klingberg,Klingberg,7.258823619169347,17,4900,CHI@DAL,DAL,CHI,,,,,
40874-12460,D,Cam,Cam Fowler,Fowler,8.899999867314877,23,4900,ANH@TB,ANH,TB,,,,,
40874-8414,C,Mikko,Mikko Koivu,Koivu,8.568181818181818,22,4900,MIN@BOS,MIN,BOS,,,,,
40874-13612,W,Tyler,Tyler Johnson,Johnson,8.5,19,4900,ANH@TB,TB,ANH,,,,,
40874-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,13.630434782608695,23,4900,CBJ@WPG,WPG,CBJ,,,,,
40874-42981,D,Josh,Josh Morrissey,Morrissey,11.214285714285714,21,4900,CBJ@WPG,WPG,CBJ,,,,,
40874-8466,D,Ryan,Ryan Suter,Suter,9.009090770374645,22,4800,MIN@BOS,MIN,BOS,,,,,
40874-55607,D,Aaron,Aaron Ekblad,Ekblad,12.133333478655134,21,4800,FLA@CAR,FLA,CAR,,,,,
40874-8539,W,Nick,Nick Foligno,Foligno,7.2944446139865455,18,4800,CBJ@WPG,CBJ,WPG,,,,,
40874-39269,C,Erik,Erik Haula,Haula,11.456250190734863,16,4800,FLA@CAR,CAR,FLA,O,Knee,,,
40874-9083,D,Ryan,Ryan Ellis,Ellis,13.44285656156994,21,4800,NSH@STL,NSH,STL,,,,,
40874-62869,W,Andreas,Andreas Johnsson,Johnsson,9.183333079020182,24,4800,TOR@COL,TOR,COL,,,,,
40874-58928,D,Tony,Tony DeAngelo,DeAngelo,11.75,20,4800,NYR@MON,NYR,MON,,,,,
40874-8162,C,Bryan,Bryan Little,Little,10.514285496303014,7,4800,CBJ@WPG,WPG,CBJ,IR,Ear,,,
40874-43139,W,Andreas,Andreas Athanasiou,Athanasiou,10.868182095614346,22,4700,DET@NJ,DET,NJ,,,,,
40874-12728,W,Nino,Nino Niederreiter,Niederreiter,7.7909088134765625,22,4700,FLA@CAR,CAR,FLA,,,,,
40874-12812,D,Jared,Jared Spurgeon,Spurgeon,9.740909229625355,22,4700,MIN@BOS,MIN,BOS,,,,,
40874-111493,C,Jack,Jack Hughes,Hughes,8.347619192940849,21,4700,DET@NJ,NJ,DET,,,,,
40874-11204,D,Jake,Jake Muzzin,Muzzin,10.626086691151494,23,4700,TOR@COL,TOR,COL,,,,,
40874-21523,W,Alex,Alex Killorn,Killorn,10.978947689658717,19,4700,ANH@TB,TB,ANH,,,,,
40874-66713,C,Anthony,Anthony Cirelli,Cirelli,9.477778116861979,18,4700,ANH@TB,TB,ANH,,,,,
40874-58891,W,Kevin,Kevin Labanc,Labanc,9.978260869565217,23,4700,NYI@SJ,SJ,NYI,,,,,
40874-82087,C,Filip,Filip Chytil,Chytil,12.363636363636363,11,4600,NYR@MON,NYR,MON,,,,,
40874-39243,D,Nate,Nate Schmidt,Schmidt,13.241666158040365,12,4600,EDM@VGK,VGK,EDM,,,,,
40874-9107,D,P.K.,P.K. Subban,Subban,8.304761614118304,21,4600,DET@NJ,NJ,DET,,,,,
40874-15280,W,Brandon,Brandon Saad,Saad,10.19999972256747,22,4600,CHI@DAL,CHI,DAL,,,,,
40874-66680,D,Jaccob,Jaccob Slavin,Slavin,11.127272865988992,22,4600,FLA@CAR,CAR,FLA,,,,,
40874-70907,D,Mikhail,Mikhail Sergachev,Sergachev,9.157894736842104,19,4600,ANH@TB,TB,ANH,,,,,
40874-70912,D,Charlie,Charlie McAvoy,McAvoy,7.440908952192827,22,4600,MIN@BOS,BOS,MIN,,,,,
40874-61246,D,Colton,Colton Parayko,Parayko,10.321738865064537,23,4600,NSH@STL,STL,NSH,,,,,
40874-8274,C,Paul,Paul Stastny,Stastny,7.791666666666667,24,4500,EDM@VGK,VGK,EDM,,,,,
40874-12411,D,Ryan,Ryan McDonagh,McDonagh,7.705262836657073,19,4500,ANH@TB,TB,ANH,,,,,
40874-43200,D,Ryan,Ryan Pulock,Pulock,10.99499969482422,20,4500,NYI@SJ,NYI,SJ,,,,,
40874-74016,D,Filip,Filip Hronek,Hronek,11.23181845925071,22,4500,DET@NJ,DET,NJ,,,,,
40874-70128,W,Danton,Danton Heinen,Heinen,7.654545177112926,22,4500,MIN@BOS,BOS,MIN,,,,,
40874-16969,W,Charlie,Charlie Coyle,Coyle,8.459091186523438,22,4500,MIN@BOS,BOS,MIN,,,,,
40874-70279,W,J.T.,J.T. Compher,Compher,9.142105102539062,19,4500,TOR@COL,COL,TOR,,,,,
40874-15251,C,Boone,Boone Jenner,Jenner,9.166666666666666,21,4500,CBJ@WPG,CBJ,WPG,,,,,
40874-62492,D,Erik,Erik Gustafsson,Gustafsson,7.095238095238095,21,4500,CHI@DAL,CHI,DAL,,,,,
40874-54503,W,Ryan,Ryan Dzingel,Dzingel,9.44999972256747,22,4500,FLA@CAR,CAR,FLA,,,,,
40874-13981,D,Tyson,Tyson Barrie,Barrie,8.608333587646484,24,4500,TOR@COL,TOR,COL,,,,,
40874-8266,D,Duncan,Duncan Keith,Keith,8.154545177112926,22,4400,CHI@DAL,CHI,DAL,,,,,
40874-14474,D,Sami,Sami Vatanen,Vatanen,10.158823349896599,17,4400,DET@NJ,NJ,DET,,,,,
40874-12449,W,Brett,Brett Connolly,Connolly,11.077272588556463,22,4400,FLA@CAR,FLA,CAR,,,,,
40874-39145,D,Danny,Danny DeKeyser,DeKeyser,10,8,4400,DET@NJ,DET,NJ,IR,Undisclosed,,,
40874-53606,W,Yanni,Yanni Gourde,Gourde,9.663158215974507,19,4400,ANH@TB,TB,ANH,,,,,
40874-62294,D,Brady,Brady Skjei,Skjei,8.421052631578947,19,4400,NYR@MON,NYR,MON,,,,,
40874-11152,W,Zack,Zack Kassian,Kassian,9.333333333333334,24,4400,EDM@VGK,EDM,VGK,,,,,
40874-70928,C,Sam,Sam Steel,Steel,6.799999839381168,19,4400,ANH@TB,ANH,TB,,,,,
40874-58686,W,Kasperi,Kasperi Kapanen,Kapanen,8.320833206176758,24,4400,TOR@COL,TOR,COL,,,,,
40874-43093,D,Shea,Shea Theodore,Theodore,8.9375,24,4300,EDM@VGK,VGK,EDM,,,,,
40874-14456,D,Mattias,Mattias Ekholm,Ekholm,10.97142828078497,21,4300,NSH@STL,NSH,STL,,,,,
40874-39464,D,Hampus,Hampus Lindholm,Lindholm,9.473333740234375,15,4300,ANH@TB,ANH,TB,IR,Undisclosed,,,
40874-70199,D,Devon,Devon Toews,Toews,9.65,20,4300,NYI@SJ,NYI,SJ,,,,,
40874-11201,D,Jeff,Jeff Petry,Petry,10.272727272727273,22,4300,NYR@MON,MON,NYR,,,,,
40874-104140,W,Ilya,Ilya Mikheyev,Mikheyev,9.666666666666666,24,4300,TOR@COL,TOR,COL,,,,,
40874-59208,W,Kevin,Kevin Fiala,Fiala,7.747058644014246,17,4300,MIN@BOS,MIN,BOS,,,,,
40874-81983,W,Robert,Robert Thomas,Thomas,6.622222052680121,18,4200,NSH@STL,STL,NSH,,,,,
40874-8336,C,Valtteri,Valtteri Filppula,Filppula,6.604166666666667,24,4200,DET@NJ,DET,NJ,,,,,
40874-73909,D,Samuel,Samuel Girard,Girard,7.449999722567472,22,4200,TOR@COL,COL,TOR,,,,,
40874-82179,C,Alexander,Alexander Kerfoot,Kerfoot,7.933333623976934,21,4200,TOR@COL,TOR,COL,,,,,
40874-8619,W,Patrick,Patrick Marleau,Marleau,8.026315789473685,19,4200,NYI@SJ,SJ,NYI,,,,,
40874-11170,D,Nick,Nick Leddy,Leddy,9.131250381469727,16,4200,NYI@SJ,NYI,SJ,,,,,
40874-15281,W,Andrew,Andrew Shaw,Shaw,7.331818320534446,22,4200,CHI@DAL,CHI,DAL,,,,,
40874-23928,C,Radek,Radek Faksa,Faksa,9.065217391304348,23,4200,CHI@DAL,DAL,CHI,,,,,
40874-42786,W,Justin,Justin Dowling,Dowling,4.933333502875434,18,4200,CHI@DAL,DAL,CHI,,,,,
40874-14178,D,Justin,Justin Faulk,Faulk,6.700000265370244,23,4200,NSH@STL,STL,NSH,,,,,
40874-43042,D,MacKenzie,MacKenzie Weegar,Weegar,9.647058823529411,17,4100,FLA@CAR,FLA,CAR,O,Face,,,
40874-8267,D,Brent,Brent Seabrook,Seabrook,7.425,20,4100,CHI@DAL,CHI,DAL,,,,,
40874-70168,W,Alex,Alex Tuch,Tuch,6.128571646554129,7,4100,EDM@VGK,VGK,EDM,,,,,
40874-97116,C,Jesperi,Jesperi Kotkaniemi,Kotkaniemi,4.939999898274739,15,4100,NYR@MON,MON,NYR,,,,,
40874-11122,C,Nick,Nick Bonino,Bonino,12.480952671595983,21,4100,NSH@STL,NSH,STL,,,,,
40874-15239,W,Craig,Craig Smith,Smith,7.185713995070684,21,4100,NSH@STL,NSH,STL,,,,,
40874-54743,C,Alexander,Alexander Wennberg,Wennberg,6.852380661737351,21,4100,CBJ@WPG,CBJ,WPG,,,,,
40874-42983,W,Joel,Joel Armia,Armia,10.615000152587891,20,4100,NYR@MON,MON,NYR,,,,,
40874-8404,W,Wayne,Wayne Simmonds,Simmonds,8.933333623976935,21,4000,DET@NJ,NJ,DET,,,,,
40874-54575,D,Esa,Esa Lindell,Lindell,7.660869432532269,23,4000,CHI@DAL,DAL,CHI,,,,,
40874-13742,D,Ben,Ben Chiarot,Chiarot,8.690908952192826,22,4000,NYR@MON,MON,NYR,,,,,
40874-42910,D,Darnell,Darnell Nurse,Nurse,9.6875,24,4000,EDM@VGK,EDM,VGK,,,,,
40874-8186,D,Zdeno,Zdeno Chara,Chara,9.599999861283736,22,4000,MIN@BOS,BOS,MIN,,,,,
40874-82004,W,Cody,Cody Glass,Glass,6.4375,24,3900,EDM@VGK,VGK,EDM,,,,,
40874-73949,C,Joel,Joel Eriksson Ek,Eriksson Ek,8.210526315789474,19,3900,MIN@BOS,MIN,BOS,,,,,
40874-12609,W,Zach,Zach Hyman,Hyman,8.580000305175782,5,3900,TOR@COL,TOR,COL,,,,,
40874-23225,D,Matt,Matt Dumba,Dumba,9.722726995294744,22,3900,MIN@BOS,MIN,BOS,,,,,
40874-8972,W,Tyler,Tyler Bozak,Bozak,5.791304215140965,23,3900,NSH@STL,STL,NSH,,,,,
40874-9033,C,Casey,Casey Cizikas,Cizikas,8.32000020345052,15,3900,NYI@SJ,NYI,SJ,,,,,
40874-70483,W,Artturi,Artturi Lehkonen,Lehkonen,7.672727411443537,22,3900,NYR@MON,MON,NYR,,,,,
40874-62723,W,Ondrej,Ondrej Kase,Kase,8.658823349896599,17,3900,ANH@TB,ANH,TB,,,,,
40874-82045,W,Martin,Martin Necas,Necas,9.39090936834162,22,3800,FLA@CAR,CAR,FLA,,,,,
40874-82075,D,Will,Will Butcher,Butcher,7.326315628854852,19,3800,DET@NJ,NJ,DET,,,,,
40874-39234,W,Matt,Matt Nieto,Nieto,6.781818043101918,22,3800,TOR@COL,COL,TOR,,,,,
40874-8647,D,Erik,Erik Johnson,Johnson,8.254545731977982,22,3800,TOR@COL,COL,TOR,,,,,
40874-23061,W,Calle,Calle Jarnkrok,Jarnkrok,10.89047604515439,21,3800,NSH@STL,NSH,STL,,,,,
40874-12952,D,Jake,Jake Gardiner,Gardiner,5.827272588556463,22,3800,FLA@CAR,CAR,FLA,,,,,
40874-62195,D,Brett,Brett Pesce,Pesce,9.090909090909092,22,3800,FLA@CAR,CAR,FLA,,,,,
40874-9040,D,Calvin,Calvin de Haan,de Haan,7.8,20,3800,CHI@DAL,CHI,DAL,,,,,
40874-82851,W,Jordan,Jordan Greenway,Greenway,6.744999694824219,20,3800,MIN@BOS,MIN,BOS,,,,,
40874-66515,D,Vince,Vince Dunn,Dunn,7.252174045728601,23,3800,NSH@STL,STL,NSH,,,,,
40874-66643,D,Erik,Erik Cernak,Cernak,6.622222052680121,18,3800,ANH@TB,TB,ANH,,,,,
40874-103524,W,Nikita,Nikita Gusev,Gusev,8.577777438693577,18,3800,DET@NJ,NJ,DET,,,,,
40874-70908,W,Tyson,Tyson Jost,Jost,7.94210494192023,19,3800,TOR@COL,COL,TOR,O,Upper body,,,
40874-70918,D,Dennis,Dennis Cholowski,Cholowski,7.1047617594401045,21,3800,DET@NJ,DET,NJ,,,,,
40874-13657,C,Derek,Derek Grant,Grant,6.869565217391305,23,3800,ANH@TB,ANH,TB,,,,,
40874-58881,W,Sammy,Sammy Blais,Blais,7,20,3800,NSH@STL,STL,NSH,IR,Undisclosed,,,
40874-103940,D,Adam,Adam Fox,Fox,8.515000152587891,20,3800,NYR@MON,NYR,MON,,,,,
40874-42994,D,Nikita,Nikita Zadorov,Zadorov,6.088888804117839,18,3800,TOR@COL,COL,TOR,,,,,
40874-82006,C,Nick,Nick Suzuki,Suzuki,7.777273004705256,22,3700,NYR@MON,MON,NYR,,,,,
40874-8310,D,Kris,Kris Russell,Russell,6.266666412353516,24,3700,EDM@VGK,EDM,VGK,,,,,
40874-80005,D,Neal,Neal Pionk,Pionk,9.33913056746773,23,3700,CBJ@WPG,WPG,CBJ,,,,,
40874-43152,D,Damon,Damon Severson,Severson,4.9523809523809526,21,3700,DET@NJ,NJ,DET,,,,,
40874-43176,W,Ryan,Ryan Hartman,Hartman,5.090909090909091,22,3700,MIN@BOS,MIN,BOS,,,,,
40874-39261,D,Scott,Scott Mayfield,Mayfield,8.3,20,3700,NYI@SJ,NYI,SJ,,,,,
40874-8614,C,Joe,Joe Thornton,Thornton,4.404347958772079,23,3700,NYI@SJ,SJ,NYI,,,,,
40874-8628,D,Marc-Edouard,Marc-Edouard Vlasic,Vlasic,6.382608828337296,23,3700,NYI@SJ,SJ,NYI,,,,,
40874-12793,D,Brayden,Brayden McNabb,McNabb,6.349999745686849,24,3700,EDM@VGK,VGK,EDM,,,,,
40874-23053,W,Jesper,Jesper Fast,Fast,6.7368421052631575,19,3700,NYR@MON,NYR,MON,,,,,
40874-8746,W,Matt,Matt Calvert,Calvert,9.05999984741211,20,3700,TOR@COL,COL,TOR,IR,Upper body,,,
40874-113269,W,Kirby,Kirby Dach,Dach,8.581250190734863,16,3700,CHI@DAL,CHI,DAL,,,,,
40874-62157,W,Andrew,Andrew Copp,Copp,7.547826352326767,23,3700,CBJ@WPG,WPG,CBJ,,,,,
40874-82755,D,Ryan,Ryan Lindgren,Lindgren,6.959999847412109,10,3700,NYR@MON,NYR,MON,,,,,
40874-70511,W,Denis,Denis Gurianov,Gurianov,8.331579107987253,19,3700,CHI@DAL,DAL,CHI,,,,,
40874-37883,D,Cody,Cody Ceci,Ceci,5.966666539510091,24,3700,TOR@COL,TOR,COL,,,,,
40874-11284,C,Cody,Cody Eakin,Eakin,6.025,20,3700,EDM@VGK,VGK,EDM,,,,,
40874-66600,W,Blake,Blake Coleman,Coleman,8.19047619047619,21,3700,DET@NJ,NJ,DET,,,,,
