entry_id,contest_id,contest_name,C,C,W,W,W,W,D,D,G,,Instructions,,,,,,,,,,,,,,
1889003740,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-73946:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ANDERS LEE,40874-39238:SEBASTIAN AHO,40874-70168:JAROSLAV HALAK,40874-8467:JEFF PETRY,40874-11201:ALEX TUCH,40874-8453:TAYLOR HALL,,40874-8262:Patrick Kane,40874-8262,W,Patrick,Patrick Kane,Kane,18.3772721724077,22,8600,CHI@DAL,CHI,DAL,,,
1889003743,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-73946:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ANDERS LEE,40874-39238:SEBASTIAN AHO,40874-70168:FREDERIK ANDERSEN,40874-8467:JEFF PETRY,40874-11201:ALEX TUCH,40874-23072:TAYLOR HALL,,40874-15339:Jordan Binnington,40874-15339,G,Jordan,Jordan Binnington,Binnington,21.1111111111111,18,8600,NSH@STL,STL,NSH,,,
1889003746,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-73946:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ANDERS LEE,40874-39238:SEBASTIAN AHO,40874-70168:MIKE SMITH,40874-8467:JEFF PETRY,40874-11201:ALEX TUCH,40874-8672:TAYLOR HALL,,40874-8763:Brad Marchand,40874-8763,W,Brad,Brad Marchand,Marchand,20.8181818181818,22,8500,MIN@BOS,BOS,MIN,,,
1889003747,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-70899:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ALEX TUCH,40874-70168:AUSTON MATTHEWS,40874-8142:ANDREI VASILEVSKIY,40874-8467:P.K. SUBBAN,40874-9107:COREY PERRY,40874-54565:TAYLOR HALL,,40874-8452:Carey Price,40874-8452,G,Carey,Carey Price,Price,18.7111104329427,18,8400,NYR@MON,MON,NYR,,,
1889003750,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-70899:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ALEX TUCH,40874-70168:AUSTON MATTHEWS,40874-8142:CAREY PRICE,40874-8467:P.K. SUBBAN,40874-9107:COREY PERRY,40874-8452:TAYLOR HALL,,40874-41393:Aleksander Barkov,40874-41393,C,Aleksander,Aleksander Barkov,Barkov,17.1863639137962,22,8400,FLA@CAR,FLA,CAR,,,
1889003752,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-70899:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ALEX TUCH,40874-70168:AUSTON MATTHEWS,40874-8142:PETR MRAZEK,40874-8467:P.K. SUBBAN,40874-9107:COREY PERRY,40874-15400:TAYLOR HALL,,40874-9039:Mikko Koskinen,40874-9039,G,Mikko,Mikko Koskinen,Koskinen,20.3692298302284,13,8400,EDM@VGK,EDM,VGK,,,
1889003755,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-70899:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ALEX TUCH,40874-70168:AUSTON MATTHEWS,40874-8142:JORDAN BINNINGTON,40874-8467:P.K. SUBBAN,40874-9107:COREY PERRY,40874-15339:TAYLOR HALL,,40874-62493:Artemi Panarin,40874-62493,W,Artemi,Artemi Panarin,Panarin,17.6,20,8400,NYR@MON,NYR,MON,,,
1889003841,40874-231772427,$1500 Sat NHL Deflection ($0.25 to Enter),40874-70899:BRAYDEN SCHENN,40874-9266:SHEA WEBER,40874-12410:KYLE PALMIERI,40874-12644:ALEX TUCH,40874-70168:AUSTON MATTHEWS,40874-8142:MARC-ANDRE FLEURY,40874-8467:JEFF PETRY,40874-11201:COREY PERRY,40874-8612:TAYLOR HALL,,40874-70899:Auston Matthews,40874-70899,C,Auston,Auston Matthews,Matthews,18.845832824707,24,8400,TOR@COL,TOR,COL,,,
,,,,,,,,,,,,,40874-15400:Petr Mrazek,40874-15400,G,Petr,Petr Mrazek,Mrazek,17.8133341471354,15,8300,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-43214:Nikita Kucherov,40874-43214,W,Nikita,Nikita Kucherov,Kucherov,13.6166670057509,18,8200,ANH@TB,TB,ANH,,,
,,,,,,,,,,,,,40874-8453:Jaroslav Halak,40874-8453,G,Jaroslav,Jaroslav Halak,Halak,22.1000003814697,8,8200,MIN@BOS,BOS,MIN,,,
,,,,,,,,,,,,,40874-58909:Connor Hellebuyck,40874-58909,G,Connor,Connor Hellebuyck,Hellebuyck,22.0888892279731,18,8200,CBJ@WPG,WPG,CBJ,,,
,,,,,,,,,,,,,40874-8672:Mike Smith,40874-8672,G,Mike,Mike Smith,Smith,16.1846149151142,13,8100,EDM@VGK,EDM,VGK,,,
,,,,,,,,,,,,,40874-23072:Frederik Andersen,40874-23072,G,Frederik,Frederik Andersen,Andersen,19.0666673448351,18,8100,TOR@COL,TOR,COL,,,
,,,,,,,,,,,,,40874-8233:Curtis McElhinney,40874-8233,G,Curtis,Curtis McElhinney,McElhinney,20.6666666666667,6,8000,ANH@TB,TB,ANH,,,
,,,,,,,,,,,,,40874-12417:Tyler Seguin,40874-12417,C,Tyler,Tyler Seguin,Seguin,13.6782611349355,23,7900,CHI@DAL,DAL,CHI,,,
,,,,,,,,,,,,,40874-8472:Pekka Rinne,40874-8472,G,Pekka,Pekka Rinne,Rinne,14.7428567068917,14,7900,NSH@STL,NSH,STL,,,
,,,,,,,,,,,,,40874-12697:Philipp Grubauer,40874-12697,G,Philipp,Philipp Grubauer,Grubauer,19.6307689960186,13,7900,TOR@COL,COL,TOR,,,
,,,,,,,,,,,,,40874-8732:Semyon Varlamov,40874-8732,G,Semyon,Semyon Varlamov,Varlamov,20.3199996948242,10,7900,NYI@SJ,NYI,SJ,,,
,,,,,,,,,,,,,40874-9278:Martin Jones,40874-9278,G,Martin,Martin Jones,Jones,12.1777776082357,18,7900,NYI@SJ,SJ,NYI,,,
,,,,,,,,,,,,,40874-8532:Henrik Lundqvist,40874-8532,G,Henrik,Henrik Lundqvist,Lundqvist,17.1692305344802,13,7800,NYR@MON,NYR,MON,,,
,,,,,,,,,,,,,40874-8633:Thomas Greiss,40874-8633,G,Thomas,Thomas Greiss,Greiss,24.3636363636364,11,7800,NYI@SJ,NYI,SJ,,,
,,,,,,,,,,,,,40874-8655:Steven Stamkos,40874-8655,C,Steven,Steven Stamkos,Stamkos,15.3526322214227,19,7800,ANH@TB,TB,ANH,O,Lower body,
,,,,,,,,,,,,,40874-70900:Patrik Laine,40874-70900,W,Patrik,Patrik Laine,Laine,15.0523812430246,21,7800,CBJ@WPG,WPG,CBJ,,,
,,,,,,,,,,,,,40874-8175:Patrice Bergeron,40874-8175,C,Patrice,Patrice Bergeron,Bergeron,16.0649993896484,20,7800,MIN@BOS,BOS,MIN,,,
,,,,,,,,,,,,,40874-8212:Ryan Miller,40874-8212,G,Ryan,Ryan Miller,Miller,17.7333335876465,6,7700,ANH@TB,ANH,TB,,,
,,,,,,,,,,,,,40874-43131:Malcolm Subban,40874-43131,G,Malcolm,Malcolm Subban,Subban,7.04000015258789,5,7700,EDM@VGK,VGK,EDM,,,
,,,,,,,,,,,,,40874-8893:Anton Khudobin,40874-8893,G,Anton,Anton Khudobin,Khudobin,18.044443766276,9,7700,CHI@DAL,DAL,CHI,,,
,,,,,,,,,,,,,40874-8920:Devan Dubnyk,40874-8920,G,Devan,Devan Dubnyk,Dubnyk,11.4285714285714,14,7700,MIN@BOS,MIN,BOS,IR,Personal,
,,,,,,,,,,,,,40874-15268:John Gibson,40874-15268,G,John,John Gibson,Gibson,16.2222222222222,18,7700,ANH@TB,ANH,TB,,,
,,,,,,,,,,,,,40874-66683:Mitchell Marner,40874-66683,W,Mitchell,Mitchell Marner,Marner,14.5277777777778,18,7700,TOR@COL,TOR,COL,IR,Ankle,
,,,,,,,,,,,,,40874-12163:Sergei Bobrovsky,40874-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,13.1368424265008,19,7700,FLA@CAR,FLA,CAR,,,
,,,,,,,,,,,,,40874-54065:Joonas Korpisalo,40874-54065,G,Joonas,Joonas Korpisalo,Korpisalo,15.1058816348805,17,7600,CBJ@WPG,CBJ,WPG,,,
,,,,,,,,,,,,,40874-15217:Jonathan Huberdeau,40874-15217,W,Jonathan,Jonathan Huberdeau,Huberdeau,16.9045451771129,22,7600,FLA@CAR,FLA,CAR,,,
,,,,,,,,,,,,,40874-15321:Mark Scheifele,40874-15321,C,Mark,Mark Scheifele,Scheifele,13.0956527046535,23,7600,CBJ@WPG,WPG,CBJ,,,
,,,,,,,,,,,,,40874-83213:Pavel Francouz,40874-83213,G,Pavel,Pavel Francouz,Francouz,18.1714281354632,7,7600,TOR@COL,COL,TOR,,,
,,,,,,,,,,,,,40874-82094:Alexandar Georgiev,40874-82094,G,Alexandar,Alexandar Georgiev,Georgiev,15.6444447835286,9,7500,NYR@MON,NYR,MON,,,
,,,,,,,,,,,,,40874-8864:Robin Lehner,40874-8864,G,Robin,Robin Lehner,Lehner,22,12,7500,CHI@DAL,CHI,DAL,,,
,,,,,,,,,,,,,40874-9092:Evander Kane,40874-9092,W,Evander,Evander Kane,Kane,16.9850006103516,20,7500,NYI@SJ,SJ,NYI,,,
,,,,,,,,,,,,,40874-66737:Mikko Rantanen,40874-66737,W,Mikko,Mikko Rantanen,Rantanen,18.2666659884983,9,7500,TOR@COL,COL,TOR,IR,Lower body,
,,,,,,,,,,,,,40874-8273:Corey Crawford,40874-8273,G,Corey,Corey Crawford,Crawford,17.8181818181818,11,7400,CHI@DAL,CHI,DAL,,,
,,,,,,,,,,,,,40874-39253:Filip Forsberg,40874-39253,W,Filip,Filip Forsberg,Forsberg,16.9333333333333,15,7400,NSH@STL,NSH,STL,,,
,,,,,,,,,,,,,40874-66411:Juuse Saros,40874-66411,G,Juuse,Juuse Saros,Saros,7.75999984741211,10,7400,NSH@STL,NSH,STL,,,
,,,,,,,,,,,,,40874-9112:Jake Allen,40874-9112,G,Jake,Jake Allen,Allen,15.6800003051758,5,7400,NSH@STL,STL,NSH,,,
,,,,,,,,,,,,,40874-58904:Aaron Dell,40874-58904,G,Aaron,Aaron Dell,Dell,13.5999995640346,7,7400,NYI@SJ,SJ,NYI,,,
,,,,,,,,,,,,,40874-12410:Taylor Hall,40874-12410,W,Taylor,Taylor Hall,Hall,13.7380952380952,21,7300,DET@NJ,NJ,DET,,,
,,,,,,,,,,,,,40874-8494:John Tavares,40874-8494,C,John,John Tavares,Tavares,12.3823529411765,17,7300,TOR@COL,TOR,COL,,,
,,,,,,,,,,,,,40874-12628:Mark Stone,40874-12628,W,Mark,Mark Stone,Stone,13.7375005086263,24,7300,EDM@VGK,VGK,EDM,,,
,,,,,,,,,,,,,40874-15271:Laurent Brossoit,40874-15271,G,Laurent,Laurent Brossoit,Brossoit,11.1999994913737,6,7300,CBJ@WPG,WPG,CBJ,,,
,,,,,,,,,,,,,40874-15306:Brendan Gallagher,40874-15306,W,Brendan,Brendan Gallagher,Gallagher,14.4590911865234,22,7300,NYR@MON,MON,NYR,,,
,,,,,,,,,,,,,40874-9252:Alex Stalock,40874-9252,G,Alex,Alex Stalock,Stalock,15.7090911865234,11,7300,MIN@BOS,MIN,BOS,,,
,,,,,,,,,,,,,40874-66693:Sam Montembeault,40874-66693,G,Sam,Sam Montembeault,Montembeault,14.533332824707,6,7300,FLA@CAR,FLA,CAR,,,
,,,,,,,,,,,,,40874-58926:Brayden Point,40874-58926,C,Brayden,Brayden Point,Point,11.6812496185303,16,7300,ANH@TB,TB,ANH,,,
,,,,,,,,,,,,,40874-14183:Keith Kinkaid,40874-14183,G,Keith,Keith Kinkaid,Kinkaid,12.6000003814697,4,7300,NYR@MON,MON,NYR,,,
,,,,,,,,,,,,,40874-73946:Sebastian Aho,40874-73946,C,Sebastian,Sebastian Aho,Aho,13.8136360862038,22,7200,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-103103:Elvis Merzlikins,40874-103103,G,Elvis,Elvis Merzlikins,Merzlikins,8.8,5,7200,CBJ@WPG,CBJ,WPG,,,
,,,,,,,,,,,,,40874-9052:James Reimer,40874-9052,G,James,James Reimer,Reimer,14.3999996185303,8,7200,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-68637:Kasimir Kaskisuo,40874-68637,G,Kasimir,Kasimir Kaskisuo,Kaskisuo,1.60000002384186,1,7200,TOR@COL,TOR,COL,,,
,,,,,,,,,,,,,40874-14565:Mika Zibanejad,40874-14565,C,Mika,Mika Zibanejad,Zibanejad,18.0888892279731,9,7100,NYR@MON,NYR,MON,O,Upper body,
,,,,,,,,,,,,,40874-8426:Brent Burns,40874-8426,D,Brent,Brent Burns,Burns,14.5782603388247,23,7100,NYI@SJ,SJ,NYI,,,
,,,,,,,,,,,,,40874-8780:Jonathan Bernier,40874-8780,G,Jonathan,Jonathan Bernier,Bernier,11.8857138497489,14,7100,DET@NJ,DET,NJ,,,
,,,,,,,,,,,,,40874-9124:Ryan O'Reilly,40874-9124,C,Ryan,Ryan O'Reilly,O'Reilly,11.8478260869565,23,7100,NSH@STL,STL,NSH,,,
,,,,,,,,,,,,,40874-66744:MacKenzie Blackwood,40874-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,14.6499996185303,16,7100,DET@NJ,NJ,DET,,,
,,,,,,,,,,,,,40874-14483:Louis Domingue,40874-14483,G,Louis,Louis Domingue,Domingue,4,1,7000,DET@NJ,NJ,DET,,,
,,,,,,,,,,,,,40874-8353:Jimmy Howard,40874-8353,G,Jimmy,Jimmy Howard,Howard,9.20000012715658,12,7000,DET@NJ,DET,NJ,,,
,,,,,,,,,,,,,40874-84324:Kaapo Kahkonen,40874-84324,G,Kaapo,Kaapo Kahkonen,Kahkonen,0,0,7000,MIN@BOS,MIN,BOS,,,
,,,,,,,,,,,,,40874-14697:Gabriel Landeskog,40874-14697,W,Gabriel,Gabriel Landeskog,Landeskog,10.9272724498402,11,7000,TOR@COL,COL,TOR,IR,Lower body,
,,,,,,,,,,,,,40874-12654:Calvin Pickard,40874-12654,G,Calvin,Calvin Pickard,Pickard,7.81176488539752,17,7000,DET@NJ,DET,NJ,,,
,,,,,,,,,,,,,40874-8781:Cory Schneider,40874-8781,G,Cory,Cory Schneider,Schneider,2.66666666666667,6,7000,DET@NJ,NJ,DET,,,
,,,,,,,,,,,,,40874-15258:Garret Sparks,40874-15258,G,Garret,Garret Sparks,Sparks,1.60000002384186,1,7000,EDM@VGK,VGK,EDM,,,
,,,,,,,,,,,,,40874-11294:Michael Hutchinson,40874-11294,G,Michael,Michael Hutchinson,Hutchinson,6.93333307902018,6,7000,TOR@COL,TOR,COL,,,
,,,,,,,,,,,,,40874-9269:Logan Couture,40874-9269,C,Logan,Logan Couture,Couture,14.3304350479789,23,7000,NYI@SJ,SJ,NYI,,,
,,,,,,,,,,,,,40874-9302:Michal Neuvirth,40874-9302,G,Michal,Michal Neuvirth,Neuvirth,4.91428593226842,7,7000,TOR@COL,TOR,COL,,,
,,,,,,,,,,,,,40874-14056:Cam Atkinson,40874-14056,W,Cam,Cam Atkinson,Atkinson,12.5619041806176,21,7000,CBJ@WPG,CBJ,WPG,,,
,,,,,,,,,,,,,40874-59226:Alex Nedeljkovic,40874-59226,G,Alex,Alex Nedeljkovic,Nedeljkovic,23.2000007629395,1,7000,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-104427:Adam Werner,40874-104427,G,Adam,Adam Werner,Werner,17.2000007629395,2,7000,TOR@COL,COL,TOR,,,
,,,,,,,,,,,,,40874-8275:Matt Duchene,40874-8275,C,Matt,Matt Duchene,Duchene,12.2849998474121,20,6900,NSH@STL,NSH,STL,,,
,,,,,,,,,,,,,40874-43134:Anthony Mantha,40874-43134,W,Anthony,Anthony Mantha,Mantha,16.9250005086263,24,6800,DET@NJ,DET,NJ,,,
,,,,,,,,,,,,,40874-8986:Jamie Benn,40874-8986,W,Jamie,Jamie Benn,Benn,10.8826088283373,23,6800,CHI@DAL,DAL,CHI,,,
,,,,,,,,,,,,,40874-8551:Erik Karlsson,40874-8551,D,Erik,Erik Karlsson,Karlsson,11.3363633589311,22,6700,NYI@SJ,SJ,NYI,,,
,,,,,,,,,,,,,40874-15356:Dougie Hamilton,40874-15356,D,Dougie,Dougie Hamilton,Hamilton,17.9090909090909,22,6700,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-21546:Alexander Radulov,40874-21546,W,Alexander,Alexander Radulov,Radulov,10.2000002653702,23,6700,CHI@DAL,DAL,CHI,,,
,,,,,,,,,,,,,40874-37968:Jonathan Marchessault,40874-37968,W,Jonathan,Jonathan Marchessault,Marchessault,12.091667175293,24,6700,EDM@VGK,VGK,EDM,,,
,,,,,,,,,,,,,40874-9321:Tomas Tatar,40874-9321,W,Tomas,Tomas Tatar,Tatar,13.2181812633168,22,6700,NYR@MON,MON,NYR,,,
,,,,,,,,,,,,,40874-66685:Mathew Barzal,40874-66685,C,Mathew,Mathew Barzal,Barzal,14.6199996948242,20,6700,NYI@SJ,NYI,SJ,,,
,,,,,,,,,,,,,40874-62788:Dylan Larkin,40874-62788,C,Dylan,Dylan Larkin,Larkin,12.375,24,6700,DET@NJ,DET,NJ,,,
,,,,,,,,,,,,,40874-14473:Jakob Silfverberg,40874-14473,W,Jakob,Jakob Silfverberg,Silfverberg,12.0565212083899,23,6600,ANH@TB,ANH,TB,,,
,,,,,,,,,,,,,40874-73885:Alex DeBrincat,40874-73885,W,Alex,Alex DeBrincat,DeBrincat,12.1999997225675,22,6600,CHI@DAL,CHI,DAL,,,
,,,,,,,,,,,,,40874-43178:Teuvo Teravainen,40874-43178,W,Teuvo,Teuvo Teravainen,Teravainen,14.2318184592507,22,6600,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-8441:Max Pacioretty,40874-8441,W,Max,Max Pacioretty,Pacioretty,16.1208330790202,24,6600,EDM@VGK,VGK,EDM,,,
,,,,,,,,,,,,,40874-8640:David Perron,40874-8640,W,David,David Perron,Perron,13.4565217391304,23,6600,NSH@STL,STL,NSH,,,
,,,,,,,,,,,,,40874-70125:Kyle Connor,40874-70125,W,Kyle,Kyle Connor,Connor,13.721739395805,23,6600,CBJ@WPG,WPG,CBJ,,,
,,,,,,,,,,,,,40874-39990:William Karlsson,40874-39990,C,William,William Karlsson,Karlsson,14.283332824707,24,6600,EDM@VGK,VGK,EDM,,,
,,,,,,,,,,,,,40874-40036:Tomas Hertl,40874-40036,C,Tomas,Tomas Hertl,Hertl,14.3363633589311,22,6500,NYI@SJ,SJ,NYI,DTD,Undisclosed,
,,,,,,,,,,,,,40874-85470:Andrei Svechnikov,40874-85470,W,Andrei,Andrei Svechnikov,Svechnikov,15.2818187366832,22,6500,FLA@CAR,CAR,FLA,,,
,,,,,,,,,,,,,40874-12262:Roman Josi,40874-12262,D,Roman,Roman Josi,Josi,17.6714288620722,21,6500,NSH@STL,NSH,STL,,,
,,,,,,,,,,,,,40874-8467:Shea Weber,40874-8467,D,Shea,Shea Weber,Weber,14.6590909090909,22,6400,NYR@MON,MON,NYR,,,
,,,,,,,,,,,,,40874-8615:Joe Pavelski,40874-8615,C,Joe,Joe Pavelski,Pavelski,9.16521752398947,23,6400,CHI@DAL,DAL,CHI,,,
,,,,,,,,,,,,,40874-8669:Victor Hedman,40874-8669,D,Victor,Victor Hedman,Hedman,15.5764698701746,17,6400,ANH@TB,TB,ANH,,,
,,,,,,,,,,,,,40874-59207:Viktor Arvidsson,40874-59207,W,Viktor,Viktor Arvidsson,Arvidsson,10.8380955287388,21,6400,NSH@STL,NSH,STL,,,
,,,,,,,,,,,,,40874-14563:Ryan Nugent-Hopkins,40874-14563,C,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,11.1999994913737,24,6300,EDM@VGK,EDM,VGK,,,
,,,,,,,,,,,,,40874-8875:Evgenii Dadonov,40874-8875,W,Evgenii,Evgenii Dadonov,Dadonov,13.8818179043857,22,6300,FLA@CAR,FLA,CAR,,,
,,,,,,,,,,,,,40874-8182:Blake Wheeler,40874-8182,C,Blake,Blake Wheeler,Wheeler,10.4434781281844,23,6300,CBJ@WPG,WPG,CBJ,,,
