Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RW,Mikko Rantanen (13820941),Mikko Rantanen,13820941,W/UTIL,7000,TOR@COL 11/23/2019 07:00PM ET,COL,14
D,Roman Josi (13821541),Roman Josi,13821541,D/UTIL,7000,NSH@STL 11/23/2019 08:00PM ET,NSH,14.98
C,William Karlsson (13820583),William Karlsson,13820583,C/UTIL,7000,EDM@VGK 11/23/2019 10:00PM ET,VGK,11.13
RW,Steven Stamkos (13820943),Steven Stamkos,13820943,W/UTIL,6900,ANH@TB 11/23/2019 07:00PM ET,TB,12.05
D,Dougie Hamilton (13821543),Dougie Hamilton,13821543,D/UTIL,6900,FLA@CAR 11/23/2019 07:00PM ET,CAR,15.32
RW,Brendan Gallagher (13820945),Brendan Gallagher,13820945,W/UTIL,6800,NYR@MON 11/23/2019 07:00PM ET,MON,12.44
D,Shea Weber (13821545),Shea Weber,13821545,D/UTIL,6800,NYR@MON 11/23/2019 07:00PM ET,MON,12.66
C,Mika Zibanejad (13820587),Mika Zibanejad,13820587,C/UTIL,6700,NYR@MON 11/23/2019 07:00PM ET,NYR,15.14
RW,Evgenii Dadonov (13820947),Evgenii Dadonov,13820947,W/UTIL,6700,FLA@CAR 11/23/2019 07:00PM ET,FLA,10.98
D,Brent Burns (13821547),Brent Burns,13821547,D/UTIL,6700,NYI@SJ 11/23/2019 10:30PM ET,SJ,11.8
LW,Andrei Svechnikov (13820949),Andrei Svechnikov,13820949,W/UTIL,6600,FLA@CAR 11/23/2019 07:00PM ET,CAR,11.62
D,Victor Hedman (13821549),Victor Hedman,13821549,D/UTIL,6500,ANH@TB 11/23/2019 07:00PM ET,TB,12.58
RW,Patrik Laine (13820951),Patrik Laine,13820951,W/UTIL,6500,CLS@WPG 11/23/2019 07:00PM ET,WPG,12.66
C,John Tavares (13820589),John Tavares,13820589,C/UTIL,6500,TOR@COL 11/23/2019 07:00PM ET,TOR,9.25
LW,Gabriel Landeskog (13820955),Gabriel Landeskog,13820955,W/UTIL,6500,TOR@COL 11/23/2019 07:00PM ET,COL,8.94
RW,Mark Stone (13820953),Mark Stone,13820953,W/UTIL,6500,EDM@VGK 11/23/2019 10:00PM ET,VGK,10.92
C,Brayden Point (13820591),Brayden Point,13820591,C/UTIL,6400,ANH@TB 11/23/2019 07:00PM ET,TB,9.48
LW,Taylor Hall (13820957),Taylor Hall,13820957,W/UTIL,6400,DET@NJ 11/23/2019 07:00PM ET,NJ,11.17
RW,Viktor Arvidsson (13820959),Viktor Arvidsson,13820959,W/UTIL,6300,NSH@STL 11/23/2019 08:00PM ET,NSH,8.4
D,Oscar Klefbom (13821551),Oscar Klefbom,13821551,D/UTIL,6300,EDM@VGK 11/23/2019 10:00PM ET,EDM,13.10
C,Mathew Barzal (13820593),Mathew Barzal,13820593,C/UTIL,6300,NYI@SJ 11/23/2019 10:30PM ET,NYI,11.82
C,Pierre-Luc Dubois (13820595),Pierre-Luc Dubois,13820595,C/UTIL,6200,CLS@WPG 11/23/2019 07:00PM ET,CLS,10.82
RW,Cam Atkinson (13820961),Cam Atkinson,13820961,W/UTIL,6200,CLS@WPG 11/23/2019 07:00PM ET,CLS,10.78
RW,Mitchell Marner (13820963),Mitchell Marner,13820963,W/UTIL,6200,TOR@COL 11/23/2019 07:00PM ET,TOR,11.43
D,Cale Makar (13821553),Cale Makar,13821553,D/UTIL,6200,TOR@COL 11/23/2019 07:00PM ET,COL,12.31
D,Jacob Trouba (13821555),Jacob Trouba,13821555,D/UTIL,6100,NYR@MON 11/23/2019 07:00PM ET,NYR,11.40
RW,Teuvo Teravainen (13820965),Teuvo Teravainen,13820965,W/UTIL,6100,FLA@CAR 11/23/2019 07:00PM ET,CAR,11.11
C,Logan Couture (13820597),Logan Couture,13820597,C/UTIL,6100,NYI@SJ 11/23/2019 10:30PM ET,SJ,11.12
D,Alex Pietrangelo (13821557),Alex Pietrangelo,13821557,D/UTIL,6000,NSH@STL 11/23/2019 08:00PM ET,STL,11.63
LW,Jonathan Marchessault (13820967),Jonathan Marchessault,13820967,W/UTIL,6000,EDM@VGK 11/23/2019 10:00PM ET,VGK,10.33
C,Tomas Hertl (13820599),Tomas Hertl,13820599,C/UTIL,6000,NYI@SJ 11/23/2019 10:30PM ET,SJ,11.67
C,Mark Scheifele (13820601),Mark Scheifele,13820601,C/UTIL,5900,CLS@WPG 11/23/2019 07:00PM ET,WPG,10.01
LW,Andre Burakovsky (13820969),Andre Burakovsky,13820969,W/UTIL,5900,TOR@COL 11/23/2019 07:00PM ET,COL,10.64
D,Morgan Rielly (13821559),Morgan Rielly,13821559,D/UTIL,5900,TOR@COL 11/23/2019 07:00PM ET,TOR,10.78
LW,Alex DeBrincat (13820971),Alex DeBrincat,13820971,W/UTIL,5900,CHI@DAL 11/23/2019 08:00PM ET,CHI,10.07
LW,Tomas Tatar (13820973),Tomas Tatar,13820973,W/UTIL,5800,NYR@MON 11/23/2019 07:00PM ET,MON,10.18
C,Ryan Getzlaf (13820603),Ryan Getzlaf,13820603,C/UTIL,5800,ANH@TB 11/23/2019 07:00PM ET,ANH,11.34
D,Seth Jones (13821561),Seth Jones,13821561,D/UTIL,5800,CLS@WPG 11/23/2019 07:00PM ET,CLS,10.50
RW,Joonas Donskoi (13820975),Joonas Donskoi,13820975,W/UTIL,5800,TOR@COL 11/23/2019 07:00PM ET,COL,8.99
RW,Kyle Palmieri (13820979),Kyle Palmieri,13820979,W/UTIL,5700,DET@NJ 11/23/2019 07:00PM ET,NJ,9.10
LW,Kyle Connor (13820977),Kyle Connor,13820977,W/UTIL,5700,CLS@WPG 11/23/2019 07:00PM ET,WPG,11.63
RW,Alexander Radulov (13820981),Alexander Radulov,13820981,W/UTIL,5700,CHI@DAL 11/23/2019 08:00PM ET,DAL,9.14
C,Brock Nelson (13820605),Brock Nelson,13820605,C/UTIL,5700,NYI@SJ 11/23/2019 10:30PM ET,NYI,12.45
D,Erik Karlsson (13821563),Erik Karlsson,13821563,D/UTIL,5700,NYI@SJ 11/23/2019 10:30PM ET,SJ,9.32
C,Ryan O'Reilly (13820607),Ryan O'Reilly,13820607,C/UTIL,5600,NSH@STL 11/23/2019 08:00PM ET,STL,9.10
D,Miro Heiskanen (13821565),Miro Heiskanen,13821565,D/UTIL,5600,CHI@DAL 11/23/2019 08:00PM ET,DAL,11.34
LW,Timo Meier (13820983),Timo Meier,13820983,W/UTIL,5600,NYI@SJ 11/23/2019 10:30PM ET,SJ,9.47
C,Ryan Strome (13820609),Ryan Strome,13820609,C/UTIL,5500,NYR@MON 11/23/2019 07:00PM ET,NYR,8.73
D,Zach Werenski (13821567),Zach Werenski,13821567,D/UTIL,5500,CLS@WPG 11/23/2019 07:00PM ET,CLS,10.58
LW,Jamie Benn (13820987),Jamie Benn,13820987,W/UTIL,5500,CHI@DAL 11/23/2019 08:00PM ET,DAL,9.15
RW,Reilly Smith (13820989),Reilly Smith,13820989,W/UTIL,5500,EDM@VGK 11/23/2019 10:00PM ET,VGK,9.65
C,Nico Hischier (13820613),Nico Hischier,13820613,C/UTIL,5400,DET@NJ 11/23/2019 07:00PM ET,NJ,7.22
LW,Tyler Bertuzzi (13820991),Tyler Bertuzzi,13820991,W/UTIL,5400,DET@NJ 11/23/2019 07:00PM ET,DET,9.67
RW,William Nylander (13820993),William Nylander,13820993,W/UTIL,5400,TOR@COL 11/23/2019 07:00PM ET,TOR,9.34
C,Brayden Schenn (13820611),Brayden Schenn,13820611,C/UTIL,5400,NSH@STL 11/23/2019 08:00PM ET,STL,9.84
D,Nate Schmidt (13821569),Nate Schmidt,13821569,D/UTIL,5400,EDM@VGK 11/23/2019 10:00PM ET,VGK,12.73
LW,Chris Kreider (13820999),Chris Kreider,13820999,W/UTIL,5300,NYR@MON 11/23/2019 07:00PM ET,NYR,7.59
LW,Rickard Rakell (13820995),Rickard Rakell,13820995,W/UTIL,5300,ANH@TB 11/23/2019 07:00PM ET,ANH,10.23
D,Keith Yandle (13821571),Keith Yandle,13821571,D/UTIL,5300,FLA@CAR 11/23/2019 07:00PM ET,FLA,9.43
LW,Nikolaj Ehlers (13820997),Nikolaj Ehlers,13820997,W/UTIL,5300,CLS@WPG 11/23/2019 07:00PM ET,WPG,11.59
C,Nazem Kadri (13820617),Nazem Kadri,13820617,C/UTIL,5300,TOR@COL 11/23/2019 07:00PM ET,COL,8.87
C,Jonathan Toews (13820615),Jonathan Toews,13820615,C/UTIL,5300,CHI@DAL 11/23/2019 08:00PM ET,CHI,8.04
LW,Max Domi (13821003),Max Domi,13821003,W/UTIL,5200,NYR@MON 11/23/2019 07:00PM ET,MON,7.85
D,Kevin Shattenkirk (13821573),Kevin Shattenkirk,13821573,D/UTIL,5200,ANH@TB 11/23/2019 07:00PM ET,TB,11.31
C,Vincent Trocheck (13820621),Vincent Trocheck,13820621,C/UTIL,5200,FLA@CAR 11/23/2019 07:00PM ET,FLA,10.01
RW,David Perron (13821001),David Perron,13821001,W/UTIL,5200,NSH@STL 11/23/2019 08:00PM ET,STL,10.36
D,Ryan Ellis (13821575),Ryan Ellis,13821575,D/UTIL,5200,NSH@STL 11/23/2019 08:00PM ET,NSH,11.11
C,Ryan Nugent-Hopkins (13820619),Ryan Nugent-Hopkins,13820619,C/UTIL,5200,EDM@VGK 11/23/2019 10:00PM ET,EDM,9.20
C,David Krejci (13820625),David Krejci,13820625,C/UTIL,5100,MIN@BOS 11/23/2019 07:00PM ET,BOS,7.74
C,Matt Duchene (13820623),Matt Duchene,13820623,C/UTIL,5100,NSH@STL 11/23/2019 08:00PM ET,NSH,9.59
D,Ryan Pulock (13821577),Ryan Pulock,13821577,D/UTIL,5100,NYI@SJ 11/23/2019 10:30PM ET,NYI,10.00
D,Torey Krug (13821581),Torey Krug,13821581,D/UTIL,5000,MIN@BOS 11/23/2019 07:00PM ET,BOS,9.24
C,Phillip Danault (13820627),Phillip Danault,13820627,C/UTIL,5000,NYR@MON 11/23/2019 07:00PM ET,MON,7.74
RW,Joel Armia (13821013),Joel Armia,13821013,W/UTIL,5000,NYR@MON 11/23/2019 07:00PM ET,MON,8.82
D,Tony DeAngelo (13821579),Tony DeAngelo,13821579,D/UTIL,5000,NYR@MON 11/23/2019 07:00PM ET,NYR,9.08
C,Blake Wheeler (13820629),Blake Wheeler,13820629,C/UTIL,5000,CLS@WPG 11/23/2019 07:00PM ET,WPG,8.68
RW,Oliver Bjorkstrand (13821011),Oliver Bjorkstrand,13821011,W/UTIL,5000,CLS@WPG 11/23/2019 07:00PM ET,CLS,8.49
LW,Jaden Schwartz (13821007),Jaden Schwartz,13821007,W/UTIL,5000,NSH@STL 11/23/2019 08:00PM ET,STL,8.34
C,Joe Pavelski (13820631),Joe Pavelski,13820631,C/UTIL,5000,CHI@DAL 11/23/2019 08:00PM ET,DAL,7.41
RW,Kevin Labanc (13821009),Kevin Labanc,13821009,W/UTIL,5000,NYI@SJ 11/23/2019 10:30PM ET,SJ,8.24
LW,Zach Parise (13821017),Zach Parise,13821017,W/UTIL,4900,MIN@BOS 11/23/2019 07:00PM ET,MIN,8.17
C,Filip Chytil (13820633),Filip Chytil,13820633,C/UTIL,4900,NYR@MON 11/23/2019 07:00PM ET,NYR,10.04
C,Adam Henrique (13820635),Adam Henrique,13820635,C/UTIL,4900,ANH@TB 11/23/2019 07:00PM ET,ANH,8.40
RW,Jakob Silfverberg (13821015),Jakob Silfverberg,13821015,W/UTIL,4900,ANH@TB 11/23/2019 07:00PM ET,ANH,9.26
D,Sami Vatanen (13821583),Sami Vatanen,13821583,D/UTIL,4900,DET@NJ 11/23/2019 07:00PM ET,NJ,8.61
C,Eric Staal (13820637),Eric Staal,13820637,C/UTIL,4800,MIN@BOS 11/23/2019 07:00PM ET,MIN,8.56
D,Jeff Petry (13821589),Jeff Petry,13821589,D/UTIL,4800,NYR@MON 11/23/2019 07:00PM ET,MON,8.89
LW,Andreas Athanasiou (13821021),Andreas Athanasiou,13821021,W/UTIL,4800,DET@NJ 11/23/2019 07:00PM ET,DET,8.66
D,Aaron Ekblad (13821585),Aaron Ekblad,13821585,D/UTIL,4800,FLA@CAR 11/23/2019 07:00PM ET,FLA,10.69
LW,Gustav Nyquist (13821023),Gustav Nyquist,13821023,W/UTIL,4800,CLS@WPG 11/23/2019 07:00PM ET,CLS,8.03
D,Josh Morrissey (13821587),Josh Morrissey,13821587,D/UTIL,4800,CLS@WPG 11/23/2019 07:00PM ET,WPG,9.06
C,Dylan Strome (13820639),Dylan Strome,13820639,C/UTIL,4800,CHI@DAL 11/23/2019 08:00PM ET,CHI,7.67
LW,Anthony Beauvillier (13821019),Anthony Beauvillier,13821019,W/UTIL,4800,NYI@SJ 11/23/2019 10:30PM ET,NYI,9.70
D,Matt Dumba (13821593),Matt Dumba,13821593,D/UTIL,4700,MIN@BOS 11/23/2019 07:00PM ET,MIN,8.41
LW,Andreas Johnsson (13821027),Andreas Johnsson,13821027,W/UTIL,4700,TOR@COL 11/23/2019 07:00PM ET,TOR,7.59
D,Tyson Barrie (13821595),Tyson Barrie,13821595,D/UTIL,4700,TOR@COL 11/23/2019 07:00PM ET,TOR,7.48
C,Nick Bonino (13820641),Nick Bonino,13820641,C/UTIL,4700,NSH@STL 11/23/2019 08:00PM ET,NSH,10.66
RW,Zack Kassian (13821025),Zack Kassian,13821025,W/UTIL,4700,EDM@VGK 11/23/2019 10:00PM ET,EDM,7.09
D,Shea Theodore (13821591),Shea Theodore,13821591,D/UTIL,4700,EDM@VGK 11/23/2019 10:00PM ET,VGK,7.56
D,Matt Grzelcyk (13821599),Matt Grzelcyk,13821599,D/UTIL,4600,MIN@BOS 11/23/2019 07:00PM ET,BOS,5.86
LW,Jonathan Drouin (13821031),Jonathan Drouin,13821031,W/UTIL,4600,NYR@MON 11/23/2019 07:00PM ET,MON,9.22
LW,Ondrej Palat (13821029),Ondrej Palat,13821029,W/UTIL,4600,ANH@TB 11/23/2019 07:00PM ET,TB,8.72
D,P.K. Subban (13821597),P.K. Subban,13821597,D/UTIL,4600,DET@NJ 11/23/2019 07:00PM ET,NJ,7.79
C,Ryan Johansen (13820643),Ryan Johansen,13820643,C/UTIL,4600,NSH@STL 11/23/2019 08:00PM ET,NSH,7.00
D,John Klingberg (13821601),John Klingberg,13821601,D/UTIL,4600,CHI@DAL 11/23/2019 08:00PM ET,DAL,6.64
RW,Kaapo Kakko (13821035),Kaapo Kakko,13821035,W/UTIL,4500,NYR@MON 11/23/2019 07:00PM ET,NYR,7.19
C,Tyler Johnson (13820647),Tyler Johnson,13820647,C/UTIL,4500,ANH@TB 11/23/2019 07:00PM ET,TB,6.81
C,Erik Haula (13820649),Erik Haula,13820649,C/UTIL,4500,FLA@CAR 11/23/2019 07:00PM ET,CAR,9.06
D,Jaccob Slavin (13821603),Jaccob Slavin,13821603,D/UTIL,4500,FLA@CAR 11/23/2019 07:00PM ET,CAR,9.66
C,Boone Jenner (13820645),Boone Jenner,13820645,C/UTIL,4500,CLS@WPG 11/23/2019 07:00PM ET,CLS,7.62
D,Dustin Byfuglien (13821605),Dustin Byfuglien,13821605,D/UTIL,4500,CLS@WPG 11/23/2019 07:00PM ET,WPG,0
RW,James Neal (13821033),James Neal,13821033,W/UTIL,4500,EDM@VGK 11/23/2019 10:00PM ET,EDM,9.5
D,Mike Green (13821611),Mike Green,13821611,D/UTIL,4400,DET@NJ 11/23/2019 07:00PM ET,DET,7.73
LW,Frank Vatrano (13821041),Frank Vatrano,13821041,W/UTIL,4400,FLA@CAR 11/23/2019 07:00PM ET,FLA,8.6
D,Colton Parayko (13821607),Colton Parayko,13821607,D/UTIL,4400,NSH@STL 11/23/2019 08:00PM ET,STL,9.39
C,Roope Hintz (13820651),Roope Hintz,13820651,C/UTIL,4400,CHI@DAL 11/23/2019 08:00PM ET,DAL,9.22
LW,Brandon Saad (13821039),Brandon Saad,13821039,W/UTIL,4400,CHI@DAL 11/23/2019 08:00PM ET,CHI,8.20
D,Esa Lindell (13821609),Esa Lindell,13821609,D/UTIL,4400,CHI@DAL 11/23/2019 08:00PM ET,DAL,6.97
RW,Jordan Eberle (13821037),Jordan Eberle,13821037,W/UTIL,4400,NYI@SJ 11/23/2019 10:30PM ET,NYI,7.29
RW,Pavel Buchnevich (13821047),Pavel Buchnevich,13821047,W/UTIL,4300,NYR@MON 11/23/2019 07:00PM ET,NYR,7.61
LW,Ryan Dzingel (13821043),Ryan Dzingel,13821043,W/UTIL,4300,FLA@CAR 11/23/2019 07:00PM ET,CAR,6.96
D,Duncan Keith (13821613),Duncan Keith,13821613,D/UTIL,4300,CHI@DAL 11/23/2019 08:00PM ET,CHI,7.46
C,Paul Stastny (13820653),Paul Stastny,13820653,C/UTIL,4300,EDM@VGK 11/23/2019 10:00PM ET,VGK,6.26
D,Darnell Nurse (13821615),Darnell Nurse,13821615,D/UTIL,4300,EDM@VGK 11/23/2019 10:00PM ET,EDM,8.42
RW,Derick Brassard (13821045),Derick Brassard,13821045,W/UTIL,4300,NYI@SJ 11/23/2019 10:30PM ET,NYI,8.80
LW,Jason Zucker (13821049),Jason Zucker,13821049,W/UTIL,4200,MIN@BOS 11/23/2019 07:00PM ET,MIN,7.9
D,Jared Spurgeon (13821617),Jared Spurgeon,13821617,D/UTIL,4200,MIN@BOS 11/23/2019 07:00PM ET,MIN,8.54
C,Nick Suzuki (13820655),Nick Suzuki,13820655,C/UTIL,4200,NYR@MON 11/23/2019 07:00PM ET,MON,5.94
D,Adam Fox (13821623),Adam Fox,13821623,D/UTIL,4200,NYR@MON 11/23/2019 07:00PM ET,NYR,6.98
RW,Wayne Simmonds (13821051),Wayne Simmonds,13821051,W/UTIL,4200,DET@NJ 11/23/2019 07:00PM ET,NJ,7.65
D,Mattias Ekholm (13821621),Mattias Ekholm,13821621,D/UTIL,4200,NSH@STL 11/23/2019 08:00PM ET,NSH,9.75
D,Erik Gustafsson (13821619),Erik Gustafsson,13821619,D/UTIL,4200,CHI@DAL 11/23/2019 08:00PM ET,CHI,5.83
LW,Alex Tuch (13821053),Alex Tuch,13821053,W/UTIL,4200,EDM@VGK 11/23/2019 10:00PM ET,VGK,4.87
RW,Ondrej Kase (13821057),Ondrej Kase,13821057,W/UTIL,4100,ANH@TB 11/23/2019 07:00PM ET,ANH,7.12
RW,Matt Calvert (13821059),Matt Calvert,13821059,W/UTIL,4100,TOR@COL 11/23/2019 07:00PM ET,COL,7.02
D,Erik Johnson (13821625),Erik Johnson,13821625,D/UTIL,4100,TOR@COL 11/23/2019 07:00PM ET,COL,8.37
D,Jake Muzzin (13821627),Jake Muzzin,13821627,D/UTIL,4100,TOR@COL 11/23/2019 07:00PM ET,TOR,8.97
D,Zdeno Chara (13821631),Zdeno Chara,13821631,D/UTIL,4000,MIN@BOS 11/23/2019 07:00PM ET,BOS,8.80
D,Filip Hronek (13821629),Filip Hronek,13821629,D/UTIL,4000,DET@NJ 11/23/2019 07:00PM ET,DET,9.37
C,Jordan Staal (13820659),Jordan Staal,13820659,C/UTIL,4000,FLA@CAR 11/23/2019 07:00PM ET,CAR,5.65
LW,Calle Jarnkrok (13821063),Calle Jarnkrok,13821063,W/UTIL,4000,NSH@STL 11/23/2019 08:00PM ET,NSH,8.65
LW,Denis Gurianov (13821065),Denis Gurianov,13821065,W/UTIL,4000,CHI@DAL 11/23/2019 08:00PM ET,DAL,6.90
C,Mikko Koivu (13820661),Mikko Koivu,13820661,C/UTIL,3900,MIN@BOS 11/23/2019 07:00PM ET,MIN,6.79
RW,Charlie Coyle (13821067),Charlie Coyle,13821067,W/UTIL,3900,MIN@BOS 11/23/2019 07:00PM ET,BOS,7.10
D,Charlie McAvoy (13821633),Charlie McAvoy,13821633,D/UTIL,3900,MIN@BOS 11/23/2019 07:00PM ET,BOS,6.58
D,Cam Fowler (13821635),Cam Fowler,13821635,D/UTIL,3900,ANH@TB 11/23/2019 07:00PM ET,ANH,7.33
RW,Robby Fabbri (13821071),Robby Fabbri,13821071,W/UTIL,3900,DET@NJ 11/23/2019 07:00PM ET,DET,5.72
RW,Mikael Granlund (13821069),Mikael Granlund,13821069,W/UTIL,3900,NSH@STL 11/23/2019 08:00PM ET,NSH,7.07
RW,Josh Bailey (13821073),Josh Bailey,13821073,W/UTIL,3900,NYI@SJ 11/23/2019 10:30PM ET,NYI,7.51
RW,Mats Zuccarello (13821075),Mats Zuccarello,13821075,W/UTIL,3800,MIN@BOS 11/23/2019 07:00PM ET,MIN,6.02
D,Ben Chiarot (13821637),Ben Chiarot,13821637,D/UTIL,3800,NYR@MON 11/23/2019 07:00PM ET,MON,7.73
D,Mikhail Sergachev (13821647),Mikhail Sergachev,13821647,D/UTIL,3800,ANH@TB 11/23/2019 07:00PM ET,TB,7.70
C,Bryan Little (13820663),Bryan Little,13820663,C/UTIL,3800,CLS@WPG 11/23/2019 07:00PM ET,WPG,8.34
D,Ryan Murray (13821641),Ryan Murray,13821641,D/UTIL,3800,CLS@WPG 11/23/2019 07:00PM ET,CLS,7.95
D,Neal Pionk (13821643),Neal Pionk,13821643,D/UTIL,3800,CLS@WPG 11/23/2019 07:00PM ET,WPG,7.61
RW,Zach Hyman (13821077),Zach Hyman,13821077,W/UTIL,3800,TOR@COL 11/23/2019 07:00PM ET,TOR,7.38
D,Calvin de Haan (13821639),Calvin de Haan,13821639,D/UTIL,3800,CHI@DAL 11/23/2019 08:00PM ET,CHI,8.23
D,Devon Toews (13821645),Devon Toews,13821645,D/UTIL,3800,NYI@SJ 11/23/2019 10:30PM ET,NYI,7.82
D,Ryan Suter (13821649),Ryan Suter,13821649,D/UTIL,3700,MIN@BOS 11/23/2019 07:00PM ET,MIN,7.40
RW,Kasperi Kapanen (13821081),Kasperi Kapanen,13821081,W/UTIL,3700,TOR@COL 11/23/2019 07:00PM ET,TOR,6.55
C,Justin Dowling (13820665),Justin Dowling,13820665,C/UTIL,3700,CHI@DAL 11/23/2019 08:00PM ET,DAL,3.94
C,Cody Eakin (13820667),Cody Eakin,13820667,C/UTIL,3700,EDM@VGK 11/23/2019 10:00PM ET,VGK,5.06
D,Radim Simek (13821651),Radim Simek,13821651,D/UTIL,3700,NYI@SJ 11/23/2019 10:30PM ET,SJ,8.72
D,Adam Pelech (13821653),Adam Pelech,13821653,D/UTIL,3700,NYI@SJ 11/23/2019 10:30PM ET,NYI,8.29
D,Brady Skjei (13821661),Brady Skjei,13821661,D/UTIL,3600,NYR@MON 11/23/2019 07:00PM ET,NYR,7.48
D,Ryan McDonagh (13821657),Ryan McDonagh,13821657,D/UTIL,3600,ANH@TB 11/23/2019 07:00PM ET,TB,6.96
D,Andy Greene (13821655),Andy Greene,13821655,D/UTIL,3600,DET@NJ 11/23/2019 07:00PM ET,NJ,6.81
D,Danny DeKeyser (13821663),Danny DeKeyser,13821663,D/UTIL,3600,DET@NJ 11/23/2019 07:00PM ET,DET,9.18
RW,Brett Connolly (13821087),Brett Connolly,13821087,W/UTIL,3600,FLA@CAR 11/23/2019 07:00PM ET,FLA,8.41
RW,Emil Bemstrom (13821083),Emil Bemstrom,13821083,W/UTIL,3600,CLS@WPG 11/23/2019 07:00PM ET,CLS,5.34
RW,J.T. Compher (13821085),J.T. Compher,13821085,W/UTIL,3600,TOR@COL 11/23/2019 07:00PM ET,COL,7.38
D,Brent Seabrook (13821659),Brent Seabrook,13821659,D/UTIL,3600,CHI@DAL 11/23/2019 08:00PM ET,CHI,7.21
C,Barclay Goodrow (13820671),Barclay Goodrow,13820671,C/UTIL,3600,NYI@SJ 11/23/2019 10:30PM ET,SJ,6.6
RW,Yanni Gourde (13821089),Yanni Gourde,13821089,W/UTIL,3500,ANH@TB 11/23/2019 07:00PM ET,TB,7.56
D,Hampus Lindholm (13821675),Hampus Lindholm,13821675,D/UTIL,3500,ANH@TB 11/23/2019 07:00PM ET,ANH,7.69
D,Dennis Cholowski (13821669),Dennis Cholowski,13821669,D/UTIL,3500,DET@NJ 11/23/2019 07:00PM ET,DET,5.54
C,Nick Foligno (13820675),Nick Foligno,13820675,C/UTIL,3500,CLS@WPG 11/23/2019 07:00PM ET,CLS,5.9
C,Tyson Jost (13820677),Tyson Jost,13820677,C/UTIL,3500,TOR@COL 11/23/2019 07:00PM ET,COL,6.58
D,Ryan Graves (13821671),Ryan Graves,13821671,D/UTIL,3500,TOR@COL 11/23/2019 07:00PM ET,COL,8.34
LW,Alexander Steen (13821091),Alexander Steen,13821091,W/UTIL,3500,NSH@STL 11/23/2019 08:00PM ET,STL,5.19
D,Justin Faulk (13821673),Justin Faulk,13821673,D/UTIL,3500,NSH@STL 11/23/2019 08:00PM ET,STL,5.94
C,Radek Faksa (13820673),Radek Faksa,13820673,C/UTIL,3500,CHI@DAL 11/23/2019 08:00PM ET,DAL,7.13
D,Ethan Bear (13821667),Ethan Bear,13821667,D/UTIL,3500,EDM@VGK 11/23/2019 10:00PM ET,EDM,6.24
D,Johnny Boychuk (13821665),Johnny Boychuk,13821665,D/UTIL,3500,NYI@SJ 11/23/2019 10:30PM ET,NYI,7.94
RW,Kevin Fiala (13821095),Kevin Fiala,13821095,W/UTIL,3400,MIN@BOS 11/23/2019 07:00PM ET,MIN,5.94
